Fecha,hora,Caudal impulsión pozo (m3/h),on/off (0/1),2022 Nivel depósito ,2021 Nivel depósito ,2020 Nivel depósito ,2019 Nivel depósito ,2018 Nivel depósito ,2017 Nivel depósito ,2021 nivel depósito calculado,2021 nivel depósito normalizado,Caudal.Imp.GrupoBombeo (m3/h),Caudal impulsion Pozo1 (m3/h),Caudal.Inyectado.Verger (m3/h),2022 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal,2020 Caudal Iny. Dep. Municipal,2019 Caudal Iny. Dep. Municipal,2018 Caudal Iny. Dep. Municipal,2017 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal Calculado,2021 Caudal Iny. Dep. Municipal Normalizado,2022 SECTOR2 (BOTICARI VELL),2021 SECTOR2 (BOTICARI VELL),2020 SECTOR2 (BOTICARI VELL),2019 SECTOR2 (BOTICARI VELL),2018 SECTOR2 (BOTICARI VELL),2017 SECTOR2 (BOTICARI VELL),2021 SECTOR2 CALCULADA (BOTICARI VELL),2021 SECTOR2 NORMALIZADA (BOTICARI VELL),2022 SECTOR3 (LA VIA),2021 SECTOR3 (LA VIA),2020 SECTOR3 (LA VIA),2019 SECTOR3 (LA VIA),2018 SECTOR3 (LA VIA),2017 SECTOR3 (LA VIA),2021 SECTOR3 CALCULADA (LA VIA),2021 SECTOR3 NORMALIZADA (LA VIA),2022 SECTOR4 (PASSATGE),2021 SECTOR4 (PASSATGE),2020 SECTOR4 (PASSATGE),2019 SECTOR4 (PASSATGE),2018 SECTOR4 (PASSATGE),2017 SECTOR4 (PASSATGE),2021 SECTOR4 CALCULADA (PASSATGE),2021 SECTOR4 NORMALIZADA (PASSATGE),2022 SECTOR6 (POLIGON),2021 SECTOR6 (POLIGON),2020 SECTOR6 (POLIGON),2019 SECTOR6 (POLIGON),2018 SECTOR6 (POLIGON),2017 SECTOR6 (POLIGON),2021 SECTOR6 CALCULADA (POLIGON),2021 SECTOR6 NORMALIZADA (POLIGON),2022 SECTOR7 (PONT),2021 SECTOR7 (PONT),2020 SECTOR7 (PONT),2019 SECTOR7 (PONT),2018 SECTOR7 (PONT),2017 SECTOR7 (PONT),2021 SECTOR7 CALCULADA (PONT),2021 SECTOR7 NORMALIZADA (PONT),2022 SECTOR8 (OLIVAR),2021 SECTOR8 (OLIVAR),2020 SECTOR8 (OLIVAR),2019 SECTOR8 (OLIVAR),2018 SECTOR8 (OLIVAR),2017 SECTOR8 (OLIVAR),2021 SECTOR8 CALCULADA (OLIVAR),2021 SECTOR8 NORMALIZADA (OLIVAR),﻿Fecha_hora
4,59,24.32,1,2.64,3.2,24.2,16.5,null,null,3.2,3.2,81.8,23.84,105.64,10.8,16.4,1.76,0,null,null,16.4,16.4,4.4,4.6,null,3.5,2.8,null,4.6,4.6,5.2,1.2,0.8,0.8,null,null,1.2,1.2,5.8,2.8,6.3,7.4,null,null,2.8,2.8,6.4,2.1,4.9,13.2,1.5,null,2.1,2.1,6.8,9.2,8,8.7,4.4,null,9.2,9.2,1.9,0.3,0.5,0.7,0.7,null,0.3,0.3,443
4,60,24.32,1,2.65,3.24,24.6,16.8,null,null,3.24,3.24,81.22,23.84,105.06,13.6,17.2,1.84,0.04,null,null,17.2,17.2,3.3,5.6,null,2.6,3.4,null,5.6,5.6,2.8,1.6,0.4,1,null,null,1.6,1.6,6.2,1.9,6.7,6,null,null,1.9,1.9,6.4,1.9,6.3,12.6,1.5,null,1.9,1.9,7.2,8.4,7.6,8,4.4,null,8.4,8.4,1.3,0.3,0.6,0.6,0.7,null,0.3,0.3,444
4,61,24.32,1,2.66,3.27,25,17.2,null,null,3.27,3.27,61.78,23.84,85.62,11.6,8.4,5,3,null,null,8.4,8.4,4.4,6,null,2.7,3.8,null,6,6,2.8,1.2,2,1,null,null,1.2,1.2,5.9,2.2,6.2,5.4,null,null,2.2,2.2,6.4,1.6,4.4,11.5,1.5,null,1.6,1.6,7.2,8.8,8.2,8.8,4.4,null,8.8,8.8,1.7,0.3,0.3,0.5,0.7,null,0.3,0.3,445
4,62,24.32,1,2.68,3.24,24.9,17.7,null,null,3.24,3.24,7.91,23.8,31.71,15.6,0,0.04,0.2,null,null,5.28,5.28,3.6,4.8,null,3,3.2,null,4.8,4.8,2,2.4,1.2,3.4,null,null,2.4,2.4,5.9,4.4,4.3,6.2,null,null,4.4,4.4,6.4,2.8,6.2,13.8,1.5,null,2.8,2.8,7,9,8.1,8.3,4.4,null,9,9,1.5,0.3,0.4,0.7,0.7,null,0.3,0.3,446
4,63,24.32,1,2.69,3.21,25,18.2,null,null,3.21,3.21,0.3,23.84,24.14,13.6,0,1.76,0.68,null,null,5.35,5.35,3.9,5.2,null,3,2.9,null,5.2,5.2,2.8,4,1.2,0.9,null,null,4,4,5.8,4,4.5,5.1,null,null,4,4,6.4,2.8,7.2,12.8,1.5,null,2.8,2.8,7.5,8.7,7.7,7.2,4.4,null,8.7,8.7,3.1,0.3,0.6,1.2,0.7,null,0.3,0.3,447
4,64,24.32,1,2.7,3.18,25.4,18.7,null,null,3.18,3.18,0.45,23.8,24.25,16.4,0,1.72,0.8,null,null,6.31,6.31,3.1,4.6,null,3.1,4.8,null,4.6,4.6,2.4,2.8,0.8,0.6,null,null,2.8,2.8,5.9,2.6,5.4,5.9,null,null,2.6,2.6,6.4,1.9,7.2,12.2,1.5,null,1.9,1.9,8.5,8.6,8.2,8.7,4.4,null,8.6,8.6,0.7,0.3,0.5,0.5,0.7,null,0.3,0.3,448
4,65,24.32,1,2.72,3.15,25.8,19.3,null,null,3.15,3.15,0,23.84,23.84,16.8,0,1.96,0.8,null,null,6.52,6.52,3.2,5.2,null,3.9,4,null,5.2,5.2,2,2.4,0.4,0.9,null,null,2.4,2.4,6.7,4.2,5.3,5.8,null,null,4.2,4.2,6.4,2,6.9,11.6,1.5,null,2,2,7.1,9.2,7.5,7.4,4.4,null,9.2,9.2,1.1,0.3,0.6,0.7,0.7,null,0.3,0.3,449
4,66,24.28,1,2.73,3.12,26.2,19.9,null,null,3.12,3.12,0,23.84,23.84,17.2,0,2.4,1.32,null,null,6.97,6.97,3.6,5.7,null,4,3.7,null,5.7,5.7,2.4,2.4,0.8,1.2,null,null,2.4,2.4,6.2,4.8,6,4.7,null,null,4.8,4.8,6.4,3.2,8.2,11,1.5,null,3.2,3.2,7.6,8,6.4,7,4.4,null,8,8,1.1,0.3,0.7,0.6,0.7,null,0.3,0.3,450
4,67,24.24,1,2.74,3.09,26.7,20.5,null,null,3.09,3.09,0,23.8,23.8,12,0,2.28,1.16,null,null,5.15,5.15,3.9,4.9,null,3.4,4.9,null,4.9,4.9,2.8,2.8,0.8,1.3,null,null,2.8,2.8,6.6,4.2,6.9,3.3,null,null,4.2,4.2,6.4,2.7,5.9,11.7,1.5,null,2.7,2.7,5.9,7,7,6.6,4.4,null,7,7,1.6,0.3,0.7,0.9,0.7,null,0.3,0.3,451
4,68,24.24,1,2.71,3.06,27.1,21.2,null,null,3.06,3.06,0,23.84,23.84,0,0,1.96,1.24,null,null,1.07,1.07,4.9,5,null,3.6,6.1,null,5,5,2,2.8,1.2,1.4,null,null,2.8,2.8,5.8,4.4,5.8,5,null,null,4.4,4.4,6.4,1.7,6.3,12,1.5,null,1.7,1.7,7.1,6.5,7.4,6.7,4.4,null,6.5,6.5,1,0.3,0.7,0.8,0.7,null,0.3,0.3,452
4,69,24.32,1,2.67,3.03,27.1,21.8,null,null,3.03,3.03,0,23.8,23.8,0,0,0,1,null,null,0.33,0.33,4.2,5,null,3,5.9,null,5,5,3.2,2.8,0.8,0.7,null,null,2.8,2.8,7.3,3.7,6.6,7.4,null,null,3.7,3.7,0,1.4,6,11.1,1.5,null,1.4,1.4,6.6,7,6.6,8,4.4,null,7,7,1.5,0.3,0.6,0.5,0.7,null,0.3,0.3,453
4,70,24.24,1,2.64,3,27,22.4,null,null,3,3,0,23.76,23.76,0,0,1.04,1.08,null,null,0.71,0.71,5.1,4.9,null,2.5,3.7,null,4.9,4.9,2.8,1.6,0.8,0.9,null,null,1.6,1.6,6.2,4.5,7.7,6,null,null,4.5,4.5,0,1.4,5.2,10.3,1.5,null,1.4,1.4,6.7,6.1,6.4,6.6,4.4,null,6.1,6.1,2.8,0.3,0.2,0.4,0.7,null,0.3,0.3,454
4,71,24.24,1,2.64,2.97,27.3,23,null,null,2.97,2.97,0,23.8,23.8,10.8,0,1.52,1,null,null,4.44,4.44,2.9,5.1,null,2.1,4.7,null,5.1,5.1,3.6,1.2,2,0.9,null,null,1.2,1.2,6,6,4.8,7.5,null,null,6,6,0,1.1,5.3,10.1,1.5,null,1.1,1.1,7.7,7,6.7,7,4.4,null,7,7,2.9,0.3,0.5,0.6,0.7,null,0.3,0.3,455
4,72,24.28,1,2.68,2.94,27.7,23.7,null,null,2.94,2.94,0,23.8,23.8,18,0,1.4,1.12,null,null,6.84,6.84,3.1,4.7,null,3.5,3.5,null,4.7,4.7,2.8,0.8,1.2,0.6,null,null,0.8,0.8,5.4,3.6,4.6,5.6,null,null,3.6,3.6,0,1.1,6.5,12.9,1.5,null,1.1,1.1,6.7,6.7,6.3,7.3,4.4,null,6.7,6.7,2.7,0.3,0.5,0.4,0.7,null,0.3,0.3,456
4,73,24.24,1,2.71,2.91,28.1,24.2,null,null,2.91,2.91,0,23.8,23.8,17.6,0,1.72,0.88,null,null,6.73,6.73,3.1,5.1,null,3,2.9,null,5.1,5.1,2.4,1.6,1.6,1.1,null,null,1.6,1.6,4.4,2,4.5,6.2,null,null,2,2,0,0.9,5.6,12.8,1.5,null,0.9,0.9,6.4,6.5,6.7,7.8,4.4,null,6.5,6.5,2.5,0.3,0.8,1.1,0.7,null,0.3,0.3,457
4,74,24.24,1,2.75,2.88,28.5,24.8,null,null,2.88,2.88,0,23.8,23.8,20.4,0,1.68,1.04,null,null,7.71,7.71,3.2,5.3,null,2.5,3,null,5.3,5.3,2.8,2,0.8,0.5,null,null,2,2,4.5,1.5,4.3,5.7,null,null,1.5,1.5,0,0.8,7.7,10.8,1.5,null,0.8,0.8,8.1,8.3,7.8,7.7,4.4,null,8.3,8.3,2,0.3,0.6,0.6,0.7,null,0.3,0.3,458
4,75,24.24,1,2.8,2.84,28.9,25.4,null,null,2.84,2.84,0,23.8,23.8,21.2,0,2.08,1.2,null,null,8.16,8.16,3.3,5.7,null,2.4,3.6,null,5.7,5.7,2.4,1.6,0.8,0.6,null,null,1.6,1.6,5.3,3.6,3.4,4.6,null,null,3.6,3.6,0,0.7,2.6,9.7,1.5,null,0.7,0.7,7.5,8.4,9.6,7.5,4.4,null,8.4,8.4,2,0.3,0.4,1.2,0.7,null,0.3,0.3,459
4,76,24.24,1,2.84,2.81,29.2,26.1,null,null,2.81,2.81,0,23.84,23.84,22,0,0.92,1.36,null,null,8.09,8.09,3.2,5.2,null,2,4,null,5.2,5.2,2.8,1.6,0.4,0.9,null,null,1.6,1.6,4.8,3.1,2.8,5,null,null,3.1,3.1,0,0.8,3.5,9.6,1.5,null,0.8,0.8,6.9,8.8,10.8,7.7,4.4,null,8.8,8.8,1.8,0.3,0.9,0.2,0.7,null,0.3,0.3,460
4,77,24.24,1,2.88,2.79,29.1,26.6,null,null,2.79,2.79,0,23.76,23.76,19.6,0,0.44,0.64,null,null,6.89,6.89,3.2,5.4,null,2.8,3.5,null,5.4,5.4,3.2,1.6,0.8,0.7,null,null,1.6,1.6,4.3,1.4,3.1,3.3,null,null,1.4,1.4,0,0.8,4.7,9.6,1.5,null,0.8,0.8,6.2,8.4,7.3,7.5,4.4,null,8.4,8.4,1.9,0.3,0.3,0.3,0.7,null,0.3,0.3,461
4,78,24.24,1,2.92,2.76,29.3,26.4,null,null,2.76,2.76,0,23.8,23.8,20,0,1.48,0,null,null,7.16,7.16,4.3,5,null,2.6,2.3,null,5,5,3.2,1.2,1.2,0.3,null,null,1.2,1.2,4.5,1.8,3.2,3,null,null,1.8,1.8,0,0.7,6.7,8.9,1.5,null,0.7,0.7,6,8.8,7.4,7.8,4.4,null,8.8,8.8,2,0.3,0.8,0.8,0.7,null,0.3,0.3,462
4,79,24.24,1,2.96,2.73,29.2,26.1,null,null,2.73,2.73,0,23.8,23.8,20.4,0,0,0,null,null,6.8,6.8,3.5,5.5,null,2.3,2.4,null,5.5,5.5,2.8,1.2,0.8,0.3,null,null,1.2,1.2,3.8,1.9,4,2.1,null,null,1.9,1.9,0,0.7,2.9,14.4,1.5,null,0.7,0.7,6,7.5,7,6.3,4.4,null,7.5,7.5,1.8,0.3,0.6,0.4,0.7,null,0.3,0.3,463
4,80,24.24,1,3,2.7,29,25.8,null,null,2.7,2.7,0,23.8,23.8,19.6,0,0,0,null,null,6.53,6.53,3.2,5,null,3.1,2,null,5,5,2.8,1.6,0.4,0.4,null,null,1.6,1.6,4.9,3.3,3.9,2.7,null,null,3.3,3.3,0,0.8,1.6,11.7,1.5,null,0.8,0.8,6.1,8.3,7.1,5.3,4.4,null,8.3,8.3,1,0.3,0.5,0.9,0.7,null,0.3,0.3,464
4,81,24.24,1,3.04,2.67,28.8,25.5,null,null,2.67,2.67,0,23.76,23.76,17.6,0,0,0,null,null,5.87,5.87,3.6,5.7,null,2.4,2.4,null,5.7,5.7,3.2,2,1.2,0.3,null,null,2,2,5,2.1,4.3,2.2,null,null,2.1,2.1,0,0.7,2.9,11.1,1.5,null,0.7,0.7,6.5,6.5,5.5,5.1,4.4,null,6.5,6.5,1.1,0.3,0.5,1.2,0.7,null,0.3,0.3,465
4,82,24.2,1,3.08,2.64,28.6,25.2,null,null,2.64,2.64,0,23.84,23.84,20.8,0,0,0,null,null,6.93,6.93,3.3,5,null,2.8,2.4,null,5,5,2.4,2,0.8,0.6,null,null,2,2,5.2,2.2,3.7,3.1,null,null,2.2,2.2,0,0.9,3.7,11.1,1.5,null,0.9,0.9,5.5,8.8,5.6,5,4.4,null,8.8,8.8,1.1,0.3,0.5,1.2,0.7,null,0.3,0.3,466
4,83,24.24,1,3.13,2.61,28.3,24.9,null,null,2.61,2.61,0.58,23.84,24.42,19.2,0,0,0,null,null,6.4,6.4,2.7,4.8,null,2.1,2.3,null,4.8,4.8,3.2,1.2,0.8,2.7,null,null,1.2,1.2,5,1.9,3.9,5.1,null,null,1.9,1.9,0,0.9,3.5,10.5,1.5,null,0.9,0.9,5.4,6.7,4.4,5,4.4,null,6.7,6.7,0.6,0.3,0.3,1,0.7,null,0.3,0.3,467
4,84,24.2,1,3.16,2.58,28.1,24.5,null,null,2.58,2.58,34.42,23.84,58.26,13.2,0,0,0,null,null,4.4,4.4,2.4,4.7,null,2.6,3.1,null,4.7,4.7,2,0.8,1.2,1,null,null,0.8,0.8,6,3.7,4.9,4.4,null,null,3.7,3.7,0,0.7,3.4,10.8,1.5,null,0.7,0.7,6.3,7.2,4,4.6,4.4,null,7.2,7.2,0.6,0.3,0.4,0.1,0.7,null,0.3,0.3,468
4,85,24.16,1,3.15,2.55,27.9,24.1,null,null,2.55,2.55,80.12,23.76,103.88,0,0,0,0,null,null,0,0,2.7,5.2,null,2.8,2.6,null,5.2,5.2,2,1.2,0.8,0.7,null,null,1.2,1.2,4.4,2.4,2.8,2.9,null,null,2.4,2.4,0,0.7,4.4,11.7,1.5,null,0.7,0.7,7.2,6.3,4.3,4.5,4.4,null,6.3,6.3,0.7,0.3,0.5,0.1,0.7,null,0.3,0.3,469
4,86,24.24,1,3.13,2.52,27.6,23.8,null,null,2.52,2.52,80.95,23.84,104.79,0,0,0,0,null,null,0,0,2.4,5,null,1.9,2.7,null,5,5,2.4,1.6,0.4,0.5,null,null,1.6,1.6,5.8,1.9,3.8,2.4,null,null,1.9,1.9,0,0.9,2.4,10.8,1.5,null,0.9,0.9,5,6.8,5.3,5.3,4.4,null,6.8,6.8,0.8,0.3,0.5,0.1,0.7,null,0.3,0.3,470
4,87,24.24,1,3.11,2.5,27.4,23.5,null,null,2.5,2.5,80.93,23.8,104.73,0,9.6,0,0,null,null,9.6,9.6,2.7,4.5,null,2,2.9,null,4.5,4.5,4,1.2,0.8,0.4,null,null,1.2,1.2,3.9,0.9,3.4,1.1,null,null,0.9,0.9,0,1.3,2.5,11,1.5,null,1.3,1.3,6.5,6.7,4.8,6,4.4,null,6.7,6.7,0.8,0.3,0.2,0.3,0.7,null,0.3,0.3,471
4,88,24.24,1,3.08,2.54,27.2,23.2,null,null,2.54,2.54,80.94,23.84,104.78,3.6,23.2,0,0,null,null,23.2,23.2,2.4,5.2,null,1.9,3.3,null,5.2,5.2,4,1.6,0.4,0.3,null,null,1.6,1.6,3.1,1.3,2.4,1.4,null,null,1.3,1.3,0,0.9,3,11.5,1.5,null,0.9,0.9,6.1,6.8,4.8,6.1,4.4,null,6.8,6.8,0.9,0.3,0.4,0.3,0.7,null,0.3,0.3,472
4,89,24.24,1,3.11,2.58,26.9,22.8,null,null,2.58,2.58,80.95,23.8,104.75,18.4,24.4,0,0,null,null,24.4,24.4,2.5,5.2,null,2.1,2.6,null,5.2,5.2,5.2,1.2,0.8,0.3,null,null,1.2,1.2,2.9,1.9,3.3,2,null,null,1.9,1.9,0,0.8,3,10.4,1.5,null,0.8,0.8,4.8,7,6.9,5.5,4.4,null,7,7,0.7,0.3,0.7,0.4,0.7,null,0.3,0.3,473
4,90,24.24,1,3.15,2.62,26.6,22.5,null,null,2.62,2.62,76.6,23.8,100.4,19.6,28.8,0,0,null,null,28.8,28.8,2.9,4.4,null,2.3,2.3,null,4.4,4.4,2.4,1.6,0.8,0.5,null,null,1.6,1.6,3.2,0.8,3.2,1,null,null,0.8,0.8,0,1,3.1,10.5,1.5,null,1,1,5.4,7,6,5.2,4.4,null,7,7,0.9,0.3,0.5,0.3,0.7,null,0.3,0.3,474
4,91,24.28,1,3.19,2.67,26.4,22.1,null,null,2.67,2.67,26,23.84,49.84,21.6,31.2,0,0,null,null,31.2,31.2,2.4,3.7,null,2.1,1.8,null,3.7,3.7,2.4,1.2,0.8,0.5,null,null,1.2,1.2,2.9,0.2,2,0.9,null,null,0.2,0.2,0,0.9,2.5,10.6,1.5,null,0.9,0.9,4.8,9,5.5,5,4.4,null,9,9,0.5,0.3,0.3,0.4,0.7,null,0.3,0.3,475
4,92,24.24,1,3.23,2.72,26.1,21.8,null,null,2.72,2.72,33.99,23.84,57.83,22,29.6,0,0,null,null,29.6,29.6,2.3,4.4,null,1.7,2.9,null,4.4,4.4,2.4,1.2,0.4,0.6,null,null,1.2,1.2,2.1,0,2.4,1,null,null,1.83,1.83,0,0.9,2.3,10.8,1.5,null,0.9,0.9,5.3,6.8,4.2,5.2,4.4,null,6.8,6.8,0.7,0.3,0.2,0.3,0.7,null,0.3,0.3,476
4,93,24.24,1,3.27,2.77,25.9,21.5,null,null,2.77,2.77,80.96,23.8,104.76,12.8,32,0,0,null,null,32,32,2.5,4.4,null,2,1.7,null,4.4,4.4,2,1.2,0.4,0.5,null,null,1.2,1.2,2.1,0.8,2.1,0.7,null,null,0.8,0.8,0,0.8,0.8,10.3,1.5,null,0.8,0.8,5.3,6.4,5.2,4.5,4.4,null,6.4,6.4,0.6,0.3,0.5,0.1,0.7,null,0.3,0.3,477
4,94,24.28,1,3.26,2.82,25.6,21.2,null,null,2.82,2.82,71.33,23.84,95.17,0,31.6,0,0,null,null,31.6,31.6,2.1,4,null,2.2,1.9,null,4,4,2,1.6,0.4,0.4,null,null,1.6,1.6,2,0.6,2.5,0.9,null,null,0.6,0.6,0,0.9,3.9,8.7,1.5,null,0.9,0.9,4.5,5.8,5,4.6,4.4,null,5.8,5.8,0.9,0.3,0.2,0.3,0.7,null,0.3,0.3,478
4,95,24.24,1,3.24,2.87,25.4,20.8,null,null,2.87,2.87,4.26,23.88,28.14,0,34.8,0,0,null,null,34.8,34.8,2.6,4,null,2.3,1.9,null,4,4,2.4,2,1.2,1,null,null,2,2,2.3,0.3,2.5,1,null,null,0.3,0.3,0,0.8,4.3,9.3,1.5,null,0.8,0.8,5,6.2,4.8,3.9,4.4,null,6.2,6.2,0.5,0.3,0.6,0.3,0.7,null,0.3,0.3,479
5,0,24.28,1,3.22,2.92,25.1,20.5,null,null,2.92,2.92,0.43,9.4,9.83,0,35.2,0,0,null,null,35.2,35.2,1.9,4,null,1.6,1.6,null,4,4,2.8,1.6,0.8,0.9,null,null,1.6,1.6,1.8,0,2.5,0.6,null,null,1.63,1.63,0,1,2.6,9.3,1.5,null,1,1,5.5,5.6,4.3,4.8,4.4,null,5.6,5.6,0.4,0.3,1.9,0.3,0.7,null,0.3,0.3,480
5,1,24.24,1,3.21,2.98,24.6,20.5,null,null,2.98,2.98,53.5,0,53.5,0,36.4,1.16,1.32,null,null,36.4,36.4,2.2,4,null,1.9,1.9,null,4,4,2.4,1.2,1.2,0.9,null,null,1.2,1.2,2,0,2.4,0.6,null,null,1.67,1.67,0,1,2.6,10,1.5,null,1,1,4,5.4,4,3.9,4.4,null,5.4,5.4,0.5,0.3,0.2,0.3,0.7,null,0.3,0.3,481
5,2,24.28,1,3.22,3.03,24.7,21.3,null,null,3.03,3.03,81.07,0,81.07,24,37.2,2.76,2.2,null,null,37.2,37.2,1.7,3.6,null,1.3,2.1,null,3.6,3.6,2,1.6,0.8,0.8,null,null,1.6,1.6,1.2,0,2,0.6,null,null,1.27,1.27,0,0.9,2.8,9.7,1.5,null,0.9,0.9,3.6,6.1,4,4.3,4.4,null,6.1,6.1,0.6,0.3,0.3,1.3,0.7,null,0.3,0.3,482
5,3,24.24,1,3.27,3.09,25,22.1,null,null,3.09,3.09,81.02,0,81.02,20.4,38,3.24,2,null,null,38,38,1.5,3.9,null,1.5,2.3,null,3.9,3.9,2.4,2,0.8,0.6,null,null,2,2,1.2,0.1,1.3,0.5,null,null,0.1,0.1,0,0.9,3,10.6,1.5,null,0.9,0.9,4.2,5,4.5,4.5,4.4,null,5,5,0.5,0.3,0.2,1.3,0.7,null,0.3,0.3,483
5,4,24.32,1,3.27,3.14,25.3,23,null,null,3.14,3.14,81.08,0,81.08,0,38,3.32,2.28,null,null,38,38,1.6,3.3,null,1.3,2,null,3.3,3.3,3.6,2,0.4,0.5,null,null,2,2,0.8,0,1.3,0.7,null,null,0.93,0.93,0,0.8,2,11.4,1.5,null,0.8,0.8,3.7,4.9,4.3,3.7,4.4,null,4.9,4.9,1.6,0.3,0.3,1.1,0.7,null,0.3,0.3,484
5,5,24.24,1,3.25,3.18,25.6,23.8,null,null,3.18,3.18,32.82,0,32.82,0,37.6,3.24,2.44,null,null,37.6,37.6,1.6,3.2,null,1.8,1.1,null,3.2,3.2,4.4,1.2,0.4,0.5,null,null,1.2,1.2,0.6,0,1.2,0.6,null,null,0.8,0.8,0,0.8,2.9,11.5,1.5,null,0.8,0.8,5.7,4.8,4.1,3.2,4.4,null,4.8,4.8,1.6,0.3,0.3,0.3,0.7,null,0.3,0.3,485
5,6,24.28,1,3.23,3.22,25.9,24.7,null,null,3.22,3.22,0.7,0,0.7,0,38,3.52,2.68,null,null,38,38,1.6,3.1,null,1.1,1.3,null,3.1,3.1,4.4,1.2,0.4,0.4,null,null,1.2,1.2,0.6,0,1.3,0.2,null,null,0.7,0.7,0,0.9,3.6,10,1.5,null,0.9,0.9,4.3,5.1,4.6,3.6,4.4,null,5.1,5.1,1.9,0.3,1.1,1.3,0.7,null,0.3,0.3,486
5,7,24.28,1,3.22,3.25,26.2,25.6,null,null,3.25,3.25,18.01,0,18.01,0,38.4,3.64,2.68,null,null,38.4,38.4,1.4,3.4,null,1,1,null,3.4,3.4,4.4,1.6,0.4,0.3,null,null,1.6,1.6,0.9,0,1.4,0.2,null,null,0.83,0.83,0,0.9,3.1,10.7,1.5,null,0.9,0.9,2.9,5,4,4.8,4.4,null,5,5,0.7,0.3,1.4,1.5,0.7,null,0.3,0.3,487
5,8,24.28,1,3.21,3.27,26.6,26.5,null,null,3.27,3.27,30.48,0,30.48,0,13.2,3.92,1.92,null,null,13.2,13.2,1.4,3.4,null,1.1,1.2,null,3.4,3.4,4,1.6,0.4,0.3,null,null,1.6,1.6,0.6,0,1.1,0.5,null,null,0.73,0.73,0,0.7,2.4,9.3,1.5,null,0.7,0.7,3.2,5.5,4,4.1,4.4,null,5.5,5.5,0.3,0.3,1,1.2,0.7,null,0.3,0.3,488
5,9,24.24,1,3.2,3.24,26.9,26.6,null,null,3.24,3.24,0.47,0,0.47,0,0,3.52,0,null,null,1.17,1.17,1.3,3.2,null,1.4,2.2,null,3.2,3.2,3.6,1.6,0.4,0.2,null,null,1.6,1.6,0.5,0,0.8,2.9,null,null,1.4,1.4,0,0.7,2.4,9.5,1.5,null,0.7,0.7,2.8,4.8,4.2,3.8,4.4,null,4.8,4.8,0.2,0.3,0.1,0.1,0.7,null,0.3,0.3,489
5,10,24.28,1,3.18,3.21,27.2,26.6,null,null,3.21,3.21,0.7,0,0.7,0,0,3.56,0,null,null,1.19,1.19,1.2,3.1,null,1,2.1,null,3.1,3.1,4.8,1.6,0.4,0.2,null,null,1.6,1.6,0.8,0,0.9,0.8,null,null,0.83,0.83,0,0.7,3.5,9.3,1.5,null,0.7,0.7,2.6,4.2,4.5,3.6,4.4,null,4.2,4.2,0.2,0.3,0.1,0.3,0.7,null,0.3,0.3,490
5,11,24.28,1,3.17,3.18,27.5,26.6,null,null,3.18,3.18,0,0,0,0,0,3.56,0,null,null,1.19,1.19,1.4,3.2,null,1.1,1,null,3.2,3.2,4.8,1.2,0.4,0.3,null,null,1.2,1.2,0.4,0,0.8,0,null,null,0.4,0.4,0,0.7,3,10.2,1.5,null,0.7,0.7,2.5,4.3,4.1,3,4.4,null,4.3,4.3,0.3,0.3,0,0.2,0.7,null,0.3,0.3,491
5,12,24.28,1,3.16,3.15,27.9,26.6,null,null,3.15,3.15,0,0,0,0,0,3.84,0,null,null,1.28,1.28,1.3,3.2,null,1,1,null,3.2,3.2,4.8,2,0.4,0.4,null,null,2,2,0.5,0,0.5,0.2,null,null,0.4,0.4,0,0.8,3.5,9.3,1.5,null,0.8,0.8,2.3,3.9,4,2.6,4.4,null,3.9,3.9,0.3,0.3,0.1,0.1,0.7,null,0.3,0.3,492
5,13,24.2,1,3.15,3.11,28.2,26.5,null,null,3.11,3.11,0,0,0,0,0,3.92,0,null,null,1.31,1.31,1.1,3.6,null,1.1,1.1,null,3.6,3.6,2.4,1.2,0,0.5,null,null,1.2,1.2,0.4,0.1,0.8,0.1,null,null,0.1,0.1,0,0.7,1.9,9.2,1.5,null,0.7,0.7,2.3,3.8,4,2.9,4.4,null,3.8,3.8,0.4,0.3,0.8,0.1,0.7,null,0.3,0.3,493
5,14,24.28,1,3.15,3.08,28.6,26.4,null,null,3.08,3.08,0,0,0,0,0,3.92,0,null,null,1.31,1.31,1.3,3.2,null,1,1,null,3.2,3.2,2,1.2,0.4,0.5,null,null,1.2,1.2,0.3,0,0.9,0.1,null,null,0.43,0.43,0,0.7,6.4,10.6,1.5,null,0.7,0.7,2.3,3.9,3.4,2.9,4.4,null,3.9,3.9,0.3,0.3,1.6,0,0.7,null,0.3,0.3,494
5,15,24.24,1,3.14,3.05,28.9,26.4,null,null,3.05,3.05,0,0,0,0,0,3.8,0,null,null,1.27,1.27,1.2,3.1,null,1,1,null,3.1,3.1,2,1.2,0.4,0.4,null,null,1.2,1.2,0.3,0,0.6,0,null,null,0.3,0.3,0,0.7,9.2,11.6,1.5,null,0.7,0.7,2.1,3.7,3.5,2.7,4.4,null,3.7,3.7,0.2,0.3,1.6,0,0.7,null,0.3,0.3,495
