month,day,hour,min,ce_px,cs_px,c_pu_p
5,15,8,15,0,118.83,25.02
5,15,8,30,0,155.62,30.22
5,15,9,0,0,231.96,24.75
5,15,11,15,0,382.05,0.27
5,15,12,45,0,337.48,0
5,15,13,15,106.67,8.59,0
5,15,15,0,167.01,0,0
5,15,15,30,209.33,0,0
5,15,16,30,232.78,0,0
5,15,17,0,207.26,0,0
5,15,18,30,184.42,0,0
5,15,19,15,77.31,45.19,0
5,15,19,45,0,246.25,0
5,16,3,0,289.07,0,0
5,16,3,45,336.47,0,0
5,16,4,15,416.18,0,0
5,16,4,45,437.93,0,0
5,16,5,45,384.87,0,0
5,16,6,15,515.205,0,0
5,16,7,15,99.89,0,0
5,16,11,45,0,261.19,0
5,16,12,0,0,218.08,0
5,16,12,45,254.91,0,0
5,16,14,45,210.89,0,0
5,16,15,30,126.06,0,0
5,16,16,30,249.85,0,0
5,16,16,45,245.23,0,0
5,16,22,15,232.46,0,0
5,16,23,0,339.84,0,0
5,16,23,45,396.61,0,0
5,17,0,15,306.32,0,0
5,17,0,30,365.49,0,0
5,17,1,15,419.32,0,0
5,17,1,45,357.63,0,0
5,17,4,0,376.4,0,0
5,17,4,15,359.04,0,0
5,17,5,0,163.03,0,0
5,17,7,15,0,212.87,0
5,17,9,15,0,316.35,25.78
5,17,11,0,0,258.83,5.89
5,17,12,45,0,248.31,0
5,17,13,0,0,239.44,0
5,17,14,45,194.59,0,0
5,17,17,30,296.98,0,0
5,17,18,30,285.92,0,0
5,17,19,0,236.45,0,0
5,17,19,45,0,226.37,0
5,17,20,45,43.12,84.88,0
5,17,21,15,145.06,0,0
5,17,21,30,145.79,0,0
5,17,22,0,231.58,0,0
5,17,22,15,274.79,0,0
5,17,22,30,321.91,0,0
5,17,22,45,380.74,0,0
5,17,23,45,355.31,0,0
5,18,0,45,372.6,0,0
5,18,4,0,280.39,0,0
5,18,4,30,311.21,0,0
5,18,5,30,302.51,0,0
5,18,5,45,285.68,0,0
5,18,6,15,240.45,0,0
5,18,9,0,0,307.67,24.16
5,18,10,15,0,278.07,25.6
5,18,11,15,0,254.21,0.28
5,18,13,0,0,246.43,0
5,18,13,30,0,220.06,0
5,18,16,0,283.9,0,0
5,18,18,0,312.82,0,0
5,18,18,45,387.29,0,0
5,18,20,30,0,219.23,0
5,18,21,15,0,270.97,0
5,18,23,0,373.07,0,0
5,19,0,15,292.15,0,0
5,19,2,0,387.35,0,0
5,19,3,45,390.69,0,0
5,19,5,15,347.47,0,0
5,19,5,45,332.53,0,0
5,19,6,0,314.04,0,0
5,19,9,15,0,314.97,30.59
5,19,12,0,0,157.26,0
5,19,12,15,0,152.25,0
5,19,13,0,0,178.96,0
5,19,14,0,0,155.38,0
5,19,16,15,328.56,0,0
5,19,20,30,0,219.53,0
5,19,22,0,0,147.65,0
5,19,23,0,0,48.5,0
5,19,23,45,415.99,0,0
5,20,0,15,359.32,0,0
5,20,1,15,412.99,0,0
5,20,4,45,346.84,0,0
5,20,5,0,334.43,0,0
5,20,6,30,190.69,0,0
5,20,15,0,173.66,0,0
5,20,17,15,322,0,0
5,20,18,0,295.19,0,0
5,20,22,30,0,171.29,0
5,20,22,45,0,158.65,0
5,20,23,15,0,85.64,0
5,21,0,0,235.59,0,0
5,21,0,45,365.07,0,0
5,21,1,0,359.56,0,0
5,21,1,30,465.17,0,0
5,21,1,45,457.96,0,0
5,21,3,45,462.05,0,0
5,21,4,0,475.44,0,0
5,21,4,15,469.18,0,0
5,21,4,30,426.83,0,0
5,21,5,15,289.5,0,0
5,21,6,30,257.71,0,0
5,21,7,15,317.65,0,0
5,21,7,45,196.61,0,27.39
5,21,9,0,0,417.66,26.48
5,21,9,15,0,433.55,25
5,21,12,15,168.95,0,0
5,21,14,45,173.18,0,0
5,21,16,15,285.25,0,0
5,21,16,45,305.27,0,0
5,21,17,30,328.52,0,0
5,21,18,0,308.54,0,0
5,21,18,45,276.57,0,0
5,21,20,15,0,190.35,0
5,21,21,45,0,163.98,0
5,21,23,30,25.17,16.2,0
5,22,0,0,466.63,0,0
5,22,1,0,412.95,0,0
5,22,1,30,446.33,0,0
5,22,1,45,473.92,0,0
5,22,2,15,482.37,0,0
5,22,3,0,468.17,0,0
5,22,4,30,479.98,0,0
5,22,5,0,351.76,0,0
5,22,10,15,0,393.9,25.68
5,22,10,30,0,366.71,29.63
5,22,11,30,0,362.32,0.07
5,22,13,0,0,98.75,0
5,22,13,45,0,48.57,0
5,22,16,0,99.39,0,0
5,22,16,15,115.54,0,0
5,22,16,30,113.33,0,0
5,22,18,0,45.53,0,0
5,22,18,30,25.28,0.67,0
5,22,20,0,0,62.31,0
5,22,20,45,0,88.73,0
5,22,22,0,288.63,0,0
5,22,22,30,378.63,0,0
5,22,23,0,418.88,0,0
5,22,23,45,827.115,0,0
5,23,3,30,261.24,0,0
5,23,4,30,216.29,0,0
5,23,5,0,331.74,0,0
5,23,5,30,370.9,0,0
5,23,11,0,0,296.97,5.15
5,23,11,15,0,299.78,0.27
5,23,11,30,0,305.17,0.06
5,23,15,30,419.36,0,0
5,23,15,45,654,0,0
5,23,16,30,427.9,0,0
5,23,16,45,403.99,0,0
5,23,17,45,356.49,0,0
5,23,19,0,171.73,30.82,0
5,23,19,30,0,182.09,0
5,23,20,30,0,282.85,0
5,23,22,0,0,285.46,0
5,23,23,0,388.85,0,0
5,24,4,15,269.24,0,0
5,24,5,30,287.19,0,0
5,24,6,15,228.15,0,0
5,24,6,30,147.57,0,0
5,24,8,30,0,309.47,25.41
5,24,10,15,0,232.16,25.52
5,24,11,30,0,229.94,0.06
5,24,13,0,0,196.23,0
5,24,13,30,0,173.6,0
5,24,13,45,0,181.96,0
5,24,14,15,1.69,205.99,0
5,24,14,30,287.07,0,0
5,24,14,45,309.03,0,0
5,24,16,30,358.28,0,0
5,24,17,0,368.44,0,0
5,24,17,30,327.83,0,0
5,24,18,15,350.5,0,0
5,24,18,30,328.55,0,0
5,24,19,0,324.32,0,0
5,24,19,30,285.84,0,0
5,24,20,45,0,224.87,0
5,24,22,45,322.77,0,0
5,24,23,15,462.79,0,0
5,25,0,45,362.41,0,0
5,25,1,15,351.95,0,0
5,25,1,45,308.44,0,0
5,25,2,0,302.81,0,0
5,25,3,15,233.89,0,0
5,25,3,45,311.35,0,0
5,25,4,0,328.74,0,0
5,25,4,15,322.05,0,0
5,25,4,45,218.36,0,0
5,25,5,15,143.38,0,0
5,25,8,30,0,300.25,27.43
5,25,9,15,0,239.23,26.08
5,25,9,45,0,223.72,27.77
5,25,10,15,0,204.01,27.76
5,25,10,45,0,256.37,30.43
5,25,12,0,0,201.83,0
5,25,12,45,0,191.02,0
5,25,14,0,121.72,0,0
5,25,14,30,247.79,0,0
5,25,17,0,342.31,0,0
5,25,19,0,318.92,0,0
5,25,20,15,0,210.03,0
5,25,21,15,0,254.59,0
5,25,22,15,0,177.23,0
5,25,23,0,303.42,0,0
5,26,0,0,432.11,0,0
5,26,0,15,468.12,0,0
5,26,1,45,471.02,0,0
5,26,2,15,475.73,0,0
5,26,3,15,563.13,0,0
5,26,3,30,557.77,0,0
5,26,3,45,559.91,0,0
5,26,4,0,538.14,0,0
5,26,4,15,495.75,0,0
5,26,8,45,0,276.71,32.62
5,26,9,0,0,254.25,30.42
5,26,10,45,0,245.46,26.55
5,26,12,0,0,83.52,0
5,26,13,0,0,233.84,0
5,26,13,15,0,256.16,0
5,26,15,15,174.09,0,0
5,26,16,30,296.71,0,0
5,26,17,30,334.16,0,0
5,26,20,45,0,255.83,0
5,26,23,0,0,127.31,0
5,27,0,0,324.99,0,0
5,27,1,30,397.23,0,0
5,27,2,0,393.48,0,0
5,27,2,45,317.05,0,0
5,27,3,30,298.32,0,0
5,27,3,45,389.42,0,0
5,27,4,0,396.28,0,0
5,27,6,15,207.8,0,0
5,27,10,0,0,300.34,24.76
5,27,11,0,0,276.39,4.45
5,27,11,45,0.58,33.47,0
5,27,12,15,0,61.26,0
5,27,12,30,0,39.45,0
5,27,13,30,145.21,0,0
5,27,13,45,114.1,0,0
5,27,14,30,97.71,0,0
5,27,16,0,264.13,0,0
5,27,16,30,270.84,0,0
5,27,20,15,0,170.53,0
5,27,21,15,0,199.46,0
5,27,22,15,0,137.73,0
5,27,23,30,537.09,0,0
5,27,23,45,540.57,0,0
5,28,0,30,406.39,0,0
5,28,0,45,406.72,0,0
5,28,2,45,501.44,0,0
5,28,3,0,563.37,0,0
5,28,3,45,580.55,0,0
5,28,4,45,513.23,0,0
5,28,5,0,496.77,0,0
5,28,6,30,306.03,0,0
5,28,7,30,1.64,31.72,21.81
5,28,8,15,0,225.06,30.31
5,28,10,0,0,365.75,26.17
5,28,11,0,0,377.07,4.47
5,28,12,0,0,344.42,0
5,28,13,0,0,312.4,0
5,28,14,0,0,327.73,0
5,28,15,0,207.65,0,0
5,28,16,30,250.49,0,0
5,28,17,0,235.83,0,0
5,28,18,0,399.06,0,0
5,28,18,15,384.21,0,0
5,28,20,45,52.27,0,0
5,28,21,0,66.89,0,0
5,28,22,45,329.44,0,0
5,28,23,0,261.43,0,0
5,28,23,30,203.41,0,0
5,29,1,0,439.14,0,0
5,29,1,30,403.26,0,0
5,29,3,45,420.52,0,0
5,29,4,15,496.25,0,0
5,29,4,45,373.4,0,0
5,29,5,30,480.99,0,0
5,29,6,15,329.53,0,0
5,29,13,0,0,292.29,0
5,29,14,0,0,234.13,0
5,29,14,45,0,192.95,0
5,29,15,15,0,172.59,0
5,29,18,45,229.66,0,0
5,29,19,30,218.12,0,0
5,29,19,45,196.81,0,0
5,29,20,15,0,225.94,0
5,29,20,45,0,233.9,0
5,29,21,45,0,195.27,0
5,29,22,0,0,188.52,0
5,30,1,30,402.53,0,0
5,30,2,30,429.93,0,0
5,30,4,15,351.47,0,0
5,30,5,0,316.17,0,0
5,30,7,0,159.96,0,0
5,30,9,15,0,275.95,29.38
5,30,11,45,203.89,0,0
5,30,12,15,163.77,0,0
5,30,12,45,193.83,0,0
5,30,13,0,192.17,0,0
5,30,13,15,210.89,0,0
5,30,13,30,198.79,0,0
5,30,15,45,329.71,0,0
5,30,17,0,320.6,0,0
5,30,17,30,331.11,0,0
5,30,18,15,316.69,0,0
5,30,18,45,228.58,0,0
5,30,19,0,120.37,0,0
5,30,22,15,0,189.95,0
5,31,0,0,441.37,0,0
5,31,0,30,487.31,0,0
5,31,0,45,493.92,0,0
5,31,2,0,403.65,0,0
5,31,2,15,453.03,0,0
5,31,4,15,388.45,0,0
5,31,5,30,340.56,0,0
5,31,5,45,330.19,0,0
5,31,7,0,10.56,74.7,0
5,31,7,15,0,169.8,0
5,31,8,15,0,364.92,24.07
5,31,9,30,0,366.65,26.31
5,31,12,15,149.45,0,0
5,31,13,45,176.66,0,0
5,31,17,0,143.38,0,0
5,31,17,15,142.36,0,0
5,31,17,45,164.77,0,0
5,31,19,0,142.71,0,0
5,31,19,45,111.75,2.99,0
5,31,20,0,0,225.41,0
5,31,21,45,0,261.67,0
5,31,22,0,0,189.14,0
6,1,0,30,460.47,0,0
6,1,1,30,471.69,0,0
6,1,2,0,456.3,0,0
6,1,2,45,477.92,0,0
6,1,3,0,419.12,0,0
6,1,3,30,405.77,0,0
6,1,5,30,297.31,0,0
6,1,5,45,312.02,0,0
6,1,6,45,21.65,4.24,0
6,1,7,30,0,334.59,17.78
6,1,10,30,0,327.6,25.05
6,1,10,45,0,310.71,24.83
6,1,11,30,0,300.98,0.06
6,1,13,0,82.95,79.72,0
6,1,13,15,110.44,0,0
6,1,14,0,230.27,0,0
6,1,15,0,289.21,0,0
6,1,16,15,338.64,0,0
6,1,17,0,346.83,0,0
6,1,19,30,270.07,0,0
6,1,20,15,0,199.75,0
6,1,22,15,0,169.7,0
6,1,22,45,0,127.25,0
6,2,0,0,395.31,0,0
6,2,3,30,481.19,0,0
6,2,4,30,487.8,0,0
6,2,6,0,433.93,0,0
6,2,6,30,335.21,0,0
6,2,8,30,0,364.83,24.79
6,2,10,0,0,273,24.34
6,2,10,45,0,161.07,24.83
6,2,12,0,269.29,0,0
6,2,12,15,270.65,0,0
6,2,13,0,310.23,0,0
6,2,14,30,300.87,0,0
6,2,14,45,240.75,0,0
6,2,15,30,152.93,0,0
6,2,16,15,220.09,0,0
6,2,18,0,184.71,0,0
6,2,19,45,0,228.07,0
6,2,20,0,0,229.41,0
6,2,21,30,0,294.41,0
6,3,0,0,396.11,0,0
6,3,0,45,486.93,0,0
6,3,5,30,283.03,0,0
6,3,9,15,0,396.12,25.06
6,3,11,0,0,325.95,6.81
6,3,12,0,144.74,0,0
6,3,14,0,173.85,0,0
6,3,17,0,263.73,0,0
6,3,17,15,239.39,0,0
6,3,18,15,226.33,0,0
6,3,19,15,174.04,0,0
6,3,19,45,210.01,0,0
6,3,21,0,0,185.38,0
6,4,0,0,325.53,0,0
6,4,1,15,467.97,0,0
6,4,2,15,502.27,0,0
6,4,2,30,512.33,0,0
6,4,5,30,351.9,0,0
6,4,7,15,0,45.17,0
6,4,9,15,0,396.51,24.04
6,4,10,0,0,407.34,24.31
6,4,10,15,0,642.075,37.89
6,4,11,0,0,441.6,6.47
6,4,12,0,0,354.68,0
6,4,13,45,124.29,0,0
6,4,14,45,291.52,0,0
6,4,16,15,195.71,0,0
6,4,16,30,209.69,0,0
6,4,17,30,280.1,0,0
6,4,18,30,139.89,0,0
6,4,18,45,88.59,0,0
6,4,20,15,294.22,0,0
6,4,20,30,289.25,0,0
6,4,21,15,0,158.09,0
6,4,23,30,0,44.51,0
6,5,3,0,421.43,0,0
6,5,3,45,411.51,0,0
6,5,4,15,435.24,0,0
6,5,6,45,347.32,0,0
6,5,7,0,342.15,0,0
6,5,7,15,510.27,0,0
6,5,9,0,0,278.78,24.46
6,5,10,30,0,386.27,24.24
6,5,11,30,0,351.22,0.07
6,5,13,45,0,242.95,0
6,5,14,45,186.82,0,0
6,5,15,30,315.15,0,0
6,5,16,0,286.21,0,0
6,5,16,45,329.43,0,0
6,5,17,0,406.98,0,0
6,5,18,30,106.77,0,0
6,5,19,0,297.48,0,0
6,5,19,45,199.07,0,0
6,5,21,15,109.41,0,0
6,5,21,30,121.77,0,0
6,5,23,0,273.53,0,0
6,6,1,30,431,0,0
6,6,2,0,405.72,0,0
6,6,2,45,435.75,0,0
6,6,4,0,345.83,0,0
6,6,4,15,323.98,0,0
6,6,5,0,278.06,0,0
6,6,7,15,52.22,101.19,0
6,6,7,30,0,347.51,17.33
6,6,8,30,0,378.13,24.67
6,6,9,0,0,365.45,24.32
6,6,9,15,0,357.59,25.2
6,6,9,45,0,360.76,25.33
6,6,10,0,0,344.19,24.82
6,6,10,15,0,324.9,24.95
6,6,11,15,186.11,0,0.28
6,6,12,0,50.01,0,0
6,6,12,30,97.27,0,0
6,6,13,45,169.85,0,0
6,6,14,45,66.74,0,0
6,6,15,0,54.72,0,0
6,6,15,45,225.07,0,0
6,6,16,15,369.55,0,0
6,6,16,30,378.47,0,0
6,6,18,30,290.74,0,0
6,6,19,45,0,224.53,0
6,6,21,15,0,310.91,0
6,6,23,15,5.26,23.74,0
6,7,0,30,456.64,0,0
6,7,1,15,506.31,0,0
6,7,3,45,511.46,0,0
6,7,6,0,371.05,0,0
6,7,8,15,0,416.13,25.39
6,7,13,0,143.59,0,0
6,7,14,45,190,0,0
6,7,16,0,320.61,0,0
6,7,17,0,311.35,0,0
6,7,18,0,305.31,0,0
6,7,18,30,307.05,0,0
6,7,21,15,0,299.53,0
6,7,21,45,0,258.73,0
6,8,1,0,503.37,0,0
6,8,1,30,510.89,0,0
6,8,4,30,369.31,0,0
6,8,5,30,312.36,0,0
6,8,6,0,147.09,0,0
6,8,7,0,150.27,0,0
6,8,8,15,0,404.7,24.29
6,8,8,30,0,399.93,21.72
6,8,8,45,0,353.11,25.83
6,8,13,0,228.87,0,0
6,8,14,30,230.81,0,0
6,8,15,0,210.99,0,0
6,8,15,15,253.71,0,0
6,8,19,15,221.99,0.67,0
6,8,20,15,0,257.85,0
6,9,0,45,523.76,0,0
6,9,2,30,506.43,0,0
6,9,6,0,681.795,0,0
6,9,7,30,16.64,241.41,17.2
6,9,7,45,0,333.67,24.98
6,9,8,45,0,310.47,25.52
6,9,9,30,0,307.86,24.91
6,9,10,15,0,295.03,25.13
6,9,12,30,214.59,0,0
6,9,12,45,223.25,0,0
6,9,14,30,240.59,0,0
6,9,15,45,269.77,0,0
6,9,16,0,289.64,0,0
6,9,16,15,295.23,0,0
6,9,17,0,336.03,0,0
6,9,17,15,336.9,0,0
6,9,19,15,0,207.27,0
6,9,19,30,0,193.81,0
6,9,20,30,0,267.5,0
6,9,21,0,0,284.71,0
6,9,22,0,0,217.12,0
6,9,23,15,355.62,0,0
6,10,0,30,505.45,0,0
6,10,0,45,455.2,0,0
6,10,2,0,395.68,0,0
6,10,4,0,346.17,0,0
6,10,5,0,277.83,0,0
6,10,5,30,374.355,0,0
6,10,6,0,239.29,0,0
6,10,6,30,164.89,0,0
6,10,9,30,0,344.66,23.83
6,10,9,45,26.24,173.09,31.14
6,10,11,30,63.28,0,0.06
6,10,13,0,137.49,0,0
6,10,13,30,148.5,0,0
6,10,14,15,112.89,0,0
6,10,15,45,167.44,0,0
6,10,16,0,191.35,0,0
6,10,16,15,196.67,0,0
6,10,16,45,247.89,0,0
6,10,18,30,0,227.53,0
6,10,21,30,0,205.53,0
6,10,22,0,0,180.55,0
6,10,23,45,463.83,0,0
6,11,0,0,461.28,0,0
6,11,0,30,480.89,0,0
6,11,0,45,391.49,0,0
6,11,1,45,452.35,0,0
6,11,2,15,495.08,0,0
6,11,2,45,509.31,0,0
6,11,3,15,498.25,0,0
6,11,3,45,524.31,0,0
6,11,5,45,511.73,0,0
6,11,7,0,402.05,0,0
6,11,9,15,0,373.35,25.35
6,11,11,0,39.88,56.76,6.67
6,11,12,0,136.09,0,0
6,11,14,15,165.65,0,0
6,11,14,30,155.09,0,0
6,11,14,45,185.43,0,0
6,11,15,30,246.59,0,0
6,11,15,45,370.29,0,0
6,11,17,0,317.23,0,0
6,11,17,15,384.45,0,0
6,11,17,30,339.41,0,0
6,11,18,15,120.81,64.95,0
6,11,19,15,0,211.67,0
6,11,20,15,0,206.3,0
6,11,20,45,0,185.27,0
6,11,22,0,0,146.56,0
6,11,22,30,0,102.77,0
6,11,22,45,0,104.95,0
6,11,23,45,404.03,0,0
6,12,0,0,293.45,0,0
6,12,0,30,282.36,0,0
6,12,1,30,370.96,0,0
6,12,1,45,388.02,0,0
6,12,2,0,405.14,0,0
6,12,2,30,575.37,0,0
6,12,3,0,560.76,0,0
6,12,3,15,559.28,0,0
6,12,8,0,0.77,39.06,24.79
6,12,8,45,0,271.03,26.59
6,12,11,15,0,345.48,0.28
6,12,11,30,0,322.93,0.07
6,12,11,45,0,317.13,0
6,12,12,15,135.89,0,0
6,12,12,45,154.03,0,0
6,12,14,0,206.12,0,0
6,12,14,30,241.17,0,0
6,12,16,0,311.73,0,0
6,12,16,30,337.04,0,0
6,12,18,0,380.45,0,0
6,12,18,30,305.69,0,0
6,12,21,15,0,28.17,0
6,12,23,0,329.86,0,0
6,13,1,0,413.83,0,0
6,13,1,15,406.73,0,0
6,13,2,0,229.45,0,0
6,13,2,15,173.75,0,0
6,13,4,30,102.57,0,0
6,13,5,0,365.21,0,0
6,13,7,30,0,286.06,16.64
6,13,7,45,0,304.16,25.53
6,13,9,0,0,324.21,25.06
6,13,10,30,77.37,0,24.56
6,13,11,0,90.99,0,6.92
6,13,12,0,133.88,0,0
6,13,14,15,123.66,0,0
6,13,14,30,110.33,0,0
6,13,16,15,243.54,0,0
6,13,16,30,281.87,0,0
6,13,17,0,286.65,0,0
6,13,18,15,0,131.18,0
6,13,20,0,0,192.81,0
6,14,0,0,485.52,0,0
6,14,0,30,471.69,0,0
6,14,1,30,483.65,0,0
6,14,1,45,515.11,0,0
6,14,2,15,478.93,0,0
6,14,2,45,499.7,0,0
6,14,4,30,522.72,0,0
6,14,10,0,0,133.2,24.49
6,14,10,45,0,113.48,25.05
6,14,11,0,0,115.39,7.15
6,14,13,15,0,66.7,0
6,14,14,0,0,61.73,0
6,14,15,45,281.16,0,0
6,14,17,15,300.63,0,0
6,14,18,45,153.74,0,0
6,14,19,0,17.46,122.88,0
6,14,19,15,0,172.69,0
6,14,20,15,0,252.19,0
6,14,20,45,0,271.13,0
6,14,22,15,121.33,0,0
6,14,22,30,232.25,0,0
6,14,23,45,510.57,0,0
6,15,0,0,477.19,0,0
6,15,0,15,362.35,0,0
6,15,0,30,402.3,0,0
6,15,1,30,442.75,0,0
6,15,2,15,417.77,0,0
6,15,3,0,380.36,0,0
6,15,4,0,392.07,0,0
6,15,5,0,289.11,0,0
6,15,6,0,228.68,0,0
6,15,6,15,212.77,0,0
6,15,6,45,173.82,0,0
6,15,7,0,117.27,17.55,0
6,15,8,0,0,266.63,25.87
6,15,9,0,0,245.57,25.81
6,15,11,30,0,144.3,0.07
6,15,12,0,0,85.89,0
6,15,17,15,244.83,0,0
6,15,17,45,353.11,0,0
6,15,18,0,389.86,0,0
6,15,19,0,344.75,0,0
6,15,19,15,272.23,0,0
6,15,20,45,0,311.97,0
6,15,21,0,0,323.5,0
6,15,22,0,150.66,0,0
6,15,22,15,135.02,0,0
6,15,22,30,192.9,0,0
6,15,23,0,355.2,0,0
6,16,0,0,360.48,0,0
6,16,0,15,334.35,0,0
6,16,1,0,449.85,0,0
6,16,2,30,424.39,0,0
6,16,3,15,449.45,0,0
6,16,4,0,435.95,0,0
6,16,5,0,435.62,0,0
6,16,7,15,0,57.48,0
6,16,9,15,0,189.63,24.85
6,16,10,0,0,190.73,25.45
6,16,10,45,0,105.42,25.67
6,16,12,45,34.67,0,0
6,16,14,15,0,65.55,0
6,16,15,15,88.73,0.87,0
6,16,16,30,239.33,0,0
6,16,17,45,176.6,0,0
6,16,19,15,0,243.6,0
6,16,21,15,0,95.28,0
6,16,23,45,341.28,0,0
6,17,1,0,274.44,0,0
6,17,1,15,316.36,0,0
6,17,2,0,389.37,0,0
6,17,3,15,342.11,0,0
6,17,4,30,373.85,0,0
6,17,4,45,344.85,0,0
6,17,6,0,199.03,0,0
6,17,8,15,0,290.55,14.95
6,17,10,0,0,278.45,25.42
6,17,11,30,0,103.24,0.07
6,17,15,45,141.2,0,0
6,17,17,15,175.88,0,0
6,17,18,45,145.02,0,0
6,17,19,0,128.25,0,0
6,17,19,30,154.69,0,0
6,17,21,45,208.35,0,0
6,17,23,0,367.56,0,0
6,17,23,45,407.45,0,0
6,18,0,15,226.09,0,0
6,18,3,0,389.99,0,0
6,18,3,30,617.49,0,0
6,18,4,0,474.35,0,0
6,18,4,30,467.84,0,0
6,18,9,45,0,366.6,25.07
6,18,10,15,0,361.06,23.61
6,18,12,15,0,47.83,0
6,18,13,15,5.99,16.41,0
6,18,17,0,218.02,0,0
6,18,17,15,214.99,0,0
6,18,17,30,228.88,0,0
6,18,18,0,301.99,0,0
6,18,19,30,116.5,0,0
6,18,20,0,112.37,0,0
6,18,21,0,49.38,103.55,0
6,18,21,15,0,257.34,0
6,18,22,15,0,183.88,0
6,18,23,15,195.41,0,0
6,19,2,30,431.96,0,0
6,19,2,45,450.61,0,0
6,19,3,45,387.72,0,0
6,19,5,0,372.83,0,0
6,19,6,30,280.28,0,0
6,19,8,30,65.59,0,24.82
6,19,9,30,0,147.51,25.55
6,19,10,45,0,265.77,24.9
6,19,12,15,109.51,0,0
6,19,13,0,140.18,0,0
6,19,13,45,109.38,0,0
6,19,14,0,73.5,1.93,0
6,19,14,15,85.27,0,0
6,19,14,45,116.08,0,0
6,19,15,30,68.66,0,0
6,19,15,45,94.37,0,0
6,19,16,0,144.06,0,0
6,19,16,45,263.5,0,0
6,19,17,30,228.39,0,0
6,19,18,15,224.28,0,0
6,19,21,30,0,231.77,0
6,19,22,45,32.4,0,0
6,19,23,0,72.15,0,0
6,20,0,45,297.59,0,0
6,20,1,15,322.25,0,0
6,20,1,30,330.54,0,0
6,20,1,45,327.73,0,0
6,20,4,30,276.38,0,0
6,20,5,15,131.32,0,0
6,20,8,15,0,171.67,25.74
6,20,10,15,0,182.49,24.81
6,20,11,45,0,85.59,0
6,20,12,0,34.19,19.15,0
6,20,13,30,71.24,0,0
6,20,16,0,168.02,0,0
6,20,16,45,175.69,0,0
6,20,17,0,184.33,0,0
6,20,23,15,220.63,0,0
6,21,0,45,282.4,0,0
6,21,1,0,339.69,0,0
6,21,2,15,267.69,0,0
6,21,3,0,340.27,0,0
6,21,3,30,384.46,0,0
6,21,4,15,373.45,0,0
6,21,5,30,328.41,0,0
6,21,6,0,263.07,0,0
6,21,6,30,142.76,0,0
6,21,6,45,143.47,0,0
6,21,7,15,196.77,0,0
6,21,8,0,98.37,0,25.21
6,21,10,30,28.84,0.15,24.73
6,21,18,0,177.33,0,0
6,21,20,15,76.14,0,0
6,21,22,30,280.63,0,0
6,21,23,0,330.96,0,0
6,21,23,15,348.59,0,0
6,22,0,0,359.77,0,0
6,22,1,15,356.43,0,0
6,22,1,30,353.77,0,0
6,22,1,45,321.09,0,0
6,22,4,15,282.69,0,0
6,22,4,30,296.06,0,0
6,22,5,30,239.1,0,0
6,22,6,15,186.29,0,0
6,22,7,15,8.97,20.49,0
6,22,12,30,0,52.08,0
6,22,17,45,152.73,0,25.42
6,22,19,45,141.83,0,25.45
6,22,20,0,88.72,0,24.55
6,22,21,30,45.24,0,25.36
6,22,23,45,328.13,0,0
6,23,0,45,349.86,0,0
6,23,2,30,470.45,0,0
6,23,3,30,373.89,0,0
6,23,4,15,385.21,0,0
6,23,5,45,352.04,0,0
6,23,6,45,339.08,0,0
6,23,7,45,0,39.89,24.57
6,23,8,45,0,102.3,25.61
6,23,9,0,0,132.66,25.75
6,23,9,15,0,145.55,26.06
6,23,10,15,0,180.75,24.87
6,23,11,15,0,168.07,25.2
6,23,11,45,0,169.07,26.03
6,23,12,15,0,77.07,25.23
6,23,12,45,0,49.43,24.8
6,23,13,0,0,58.01,24.61
6,23,14,30,0,65.49,25.22
6,23,14,45,0,45.51,24.81
6,23,15,0,30.24,31.87,24.63
6,23,15,15,104.08,0,24.71
6,23,16,30,202.89,0,24.66
6,23,19,45,146.7,0,25.08
6,23,22,0,199.2,0,25.29
6,24,0,15,335.52,0,0
6,24,1,45,332.56,0,0
6,24,5,0,273.29,0,0
6,24,5,15,404.085,0,0
6,24,5,45,209.98,0,0
6,24,6,0,162.61,0,0
6,24,7,15,147.28,0,0
6,24,8,0,30.05,2.17,30.81
6,24,10,45,0,188.5,25.39
6,24,11,0,0,205.83,24.19
6,24,11,15,0,211.08,25.22
6,24,11,30,0,224.07,25.1
6,24,15,30,22.8,0.38,24.18
6,24,16,45,269.82,0,24.65
6,24,18,15,0.91,19.19,24.25
6,24,19,0,0,67.22,25.69
6,24,20,30,94.66,0,24.79
6,24,21,30,59.42,0,26.26
6,25,1,0,359.85,0,0
6,25,4,0,509.42,0,0
6,25,4,15,503.43,0,0
6,25,5,15,383.99,0,0
6,25,7,0,387.21,0,0
6,25,7,15,334.06,0,0
6,25,9,45,0,164.25,25.01
6,25,11,15,0,202.79,24.4
6,25,13,0,0,49.24,24.53
6,25,13,30,0,52.57,25.08
6,25,16,0,47.35,0,24.63
6,25,16,30,144.05,0,24.66
6,25,18,30,134.07,0,24.47
6,25,20,30,8.43,4.73,25.5
6,25,21,45,75.86,0,25.48
6,25,23,15,378.53,0,0.28
6,25,23,45,414.69,0,0
6,26,1,30,370.57,0,0
6,26,6,30,333.25,0,0
6,26,9,0,23.19,2.8,25.01
6,26,10,15,0,195.01,25.15
6,26,17,30,226.61,0,24.22
6,26,18,30,157.94,0,24.91
6,26,19,45,81.98,0,24.87
6,26,21,45,55.7,0,24.95
