id,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,score
5277,3,5,0,0,2.34,274.12,0,1.331,367.78,22.72,224.27,32.74,289.13,0,51.91,0.36
5279,3,5,0,30,2.41,257.63,0,1.48,329.15,22.67,250.53,32.74,212.47,0,51.37,0.36
5280,3,5,0,45,2.44,261.82,0,1.553,331.15,22.73,249.13,32.82,212.53,0,51.39,0.36
5326,3,5,12,15,2.66,29.7,0.05,1.474,129.24,19.99,244.07,32.36,374.27,0,52.22,0.36
5328,3,5,12,45,2.67,23.53,0.77,1.405,162.5,20.65,233.47,32.23,374.73,0,52.06,0.36
5335,3,5,14,30,2.68,70.32,0,1.142,129.84,19.83,232.67,32.25,374.2,0,52.12,0.36
5337,3,5,15,0,2.69,99.44,0,1.101,212.79,21.83,227.93,32.18,374,0,52.12,0.36
5346,3,5,17,15,2.49,0,350.88,0.913,128.36,20.22,231.4,30.53,128.87,0,47.99,0.36
5347,3,5,17,30,2.43,0,338.63,0.885,128.46,20.28,231.13,30.52,128.87,0,48.01,0.36
5350,3,5,18,15,2.28,0,358.37,0.808,127.87,20.4,233.07,30.39,128.6,0,47.61,0.36
5351,3,5,18,30,2.22,0,350.78,0.781,127.76,20.35,235.6,30.2,128.27,0,47.63,0.36
5355,3,5,19,30,2.01,0,333.09,0.675,127.89,20.18,236.27,30.05,127.73,0,47.56,0.36
5359,3,5,20,30,1.88,168.15,0,0.59,208.52,21.69,211.47,31.85,379.13,0,51.86,0.36
5371,3,5,23,30,2.12,255.89,0,0.801,389.45,23.65,208.33,32.27,298.13,0,51.72,0.36
5383,3,6,2,30,2.62,354.65,0,1.847,347.16,23.72,230.87,33.45,292.27,0,52.67,0.36
5475,3,7,1,30,3.4,298.61,0,1.789,378.29,21.96,217.07,33.71,285.13,0,52.89,0.36
5477,3,7,2,0,3.48,313.67,0,1.926,371.09,21.65,238.27,33.88,283.8,0,53.06,0.36
5478,3,7,2,15,3.52,285.12,0,1.993,362.08,21.77,242.93,33.52,286.27,0,52.79,0.36
5479,3,7,2,30,3.55,272.65,0,2.061,369.41,23.79,239.47,33.78,286.6,0,52.87,0.36
5483,3,7,3,30,3.7,291.26,0,2.387,357.51,22.22,247.13,34.02,280.8,0,53.21,0.36
5527,3,7,14,30,2.75,98.39,0,1.903,143.98,20.6,234.53,32.33,351,0,52,0.36
5535,3,7,16,30,2.89,163.96,0,1.844,160.19,21.01,228.4,32.8,372.07,0,52.67,0.36
5550,3,7,20,15,2.37,39.17,0.29,1.141,186.83,21.7,214.8,31.95,378.2,0,51.97,0.36
5552,3,7,20,45,2.38,56.23,0,1.14,210.4,20.54,214.67,31.99,377.13,0,52.11,0.36
5554,3,7,21,15,2.39,128.33,0,1.114,146.61,20.69,214.13,32.08,375.13,0,52.03,0.36
5555,3,7,21,30,2.41,161.03,0,1.098,139.69,20.67,212.93,32.14,374.67,0,52.06,0.36
5563,3,7,23,30,2.69,388.31,0,1.238,298.86,20.66,262.33,33.78,361.67,0,53.54,0.36
5567,3,8,0,30,2.89,365.4,0,1.495,316.18,20.58,260.33,33.86,303.07,0,53.16,0.36
5573,3,8,2,0,3.19,321.86,0,1.879,313.72,21.67,259.53,33.8,311.53,0,52.8,0.36
5583,3,8,4,30,3.67,334.69,0,2.527,310.68,21.73,226,34.37,329.87,0,53.93,0.36
5624,3,8,14,45,3.04,111.59,0,2.124,162.88,20.69,264.27,32.82,369.53,0,52.57,0.36
5662,3,9,0,15,2.88,318.29,0,1.373,341.71,21.67,255.93,33.36,289,0,52.6,0.36
5666,3,9,1,15,3.06,308.25,0,1.639,342.86,21.75,252.2,33.65,289.33,0,52.63,0.36
5667,3,9,1,30,3.1,306.47,0,1.705,332.82,21.71,252.13,33.64,289.67,0,52.65,0.36
5674,3,9,3,15,3.41,328.08,0,2.179,309.78,21.68,248.87,33.95,315.6,0,53.36,0.36
5675,3,9,3,30,3.45,327.54,0,2.245,312.54,21.63,245.07,34.27,314.53,0,53.52,0.36
5722,3,9,15,15,2.77,121.97,0,2.271,167.08,20.13,241.4,32.55,362.07,0,52.31,0.36
5746,3,9,21,15,2.09,151.13,0,1.39,179.41,21.58,225.13,31.8,373.73,0,51.93,0.36
5747,3,9,21,30,2.1,191.59,0,1.383,179.95,21.09,236.13,31.94,374.4,0,51.99,0.36
5806,3,10,12,15,2.62,14.47,5.11,2.097,184.14,21.06,230,32.46,314.8,0,51.73,0.36
5813,3,10,14,0,2.64,98.33,0,1.9,235.26,20.45,228.87,32.29,376.53,0,52.37,0.36
5814,3,10,14,15,2.65,112.21,0,1.891,234.17,21.86,228.93,32.33,374.87,0,52.27,0.36
5817,3,10,15,0,2.69,149.41,0,1.89,220.43,22.38,225.2,32.59,370.53,0,52.61,0.36
5818,3,10,15,15,2.7,163.82,0,1.89,207.54,22.87,229.07,32.31,372.33,0,52.26,0.36
5819,3,10,15,30,2.72,156.41,0,1.89,198.11,22.65,227.87,32.44,371,0,52.53,0.36
5821,3,10,16,0,2.76,164.07,0,1.89,183.51,20.41,225.27,32.59,371.2,0,52.48,0.36
5822,3,10,16,15,2.78,152.97,0,1.889,167.1,19.78,227.87,32.46,371.53,0,52.37,0.36
5842,3,10,21,15,2.15,171.45,0,0.757,170.74,21.14,234.6,31.9,376.73,0,51.95,0.36
5865,3,11,3,0,3.1,345.45,0,1.974,341.88,22.65,246.8,33.81,285.6,0,52.93,0.36
5866,3,11,3,15,3.14,348.09,0,2.051,338.71,22.68,246.13,33.88,287.27,0,52.88,0.36
5867,3,11,3,30,3.19,340.56,0,2.127,321.78,22.71,244.73,33.98,285.13,0,53.04,0.36
5870,3,11,4,15,3.32,338.05,0,2.353,345.14,22.65,246.13,33.84,306.8,0,53.15,0.36
5874,3,11,5,15,3.48,218.47,0,2.653,358.12,22.56,231.8,33.52,276.33,0,52.46,0.36
5875,3,11,5,30,3.51,188.84,0,2.726,348.38,22.01,236.93,33.2,275.8,0,52.36,0.36
5898,3,11,11,15,3.15,0,149.5,2.08,131.53,20.2,234.33,32.17,113.87,0,50.33,0.36
5899,3,11,11,30,3.13,0,153.55,2.045,123.84,20.11,233.93,32.21,115.6,0,50.35,0.36
5902,3,11,12,15,3.06,0,146.17,2,217.57,21.57,232.67,32.32,112.67,0,50.44,0.36
5904,3,11,12,45,3,0,156.96,1.999,205.8,20.5,233.73,32.2,112.47,0,50.16,0.36
5919,3,11,16,30,2.54,46.39,0.15,1.817,137.65,20.65,234.07,32.18,152.4,0,50.36,0.36
5963,3,12,3,30,2.61,398.87,0,1.883,322.43,22.66,223.53,33.82,313.53,0,53.13,0.36
5965,3,12,4,0,2.71,397.97,0,2.04,326.24,22.65,223.93,33.82,311.47,0,53.19,0.36
5966,3,12,4,15,2.76,378.09,0,2.117,323.28,22.66,227.13,33.6,314.67,0,53.02,0.36
5971,3,12,5,30,3.01,354.17,0,2.487,324.55,20.69,243.07,33.7,312.27,0,53.16,0.36
5994,3,12,11,15,2.83,0,89.6,2.087,206.85,20.93,238.27,31.99,274.6,0,51.03,0.36
5995,3,12,11,30,2.81,0,92.02,2.066,204.43,21.18,234.8,32.24,273.67,0,51.21,0.36
5999,3,12,12,30,2.75,0,45.43,1.973,201.76,21.19,235.33,32.18,273.27,0,51.26,0.36
6011,3,12,15,30,2.64,56.85,0,1.87,229.43,21.53,231.33,32.46,270,0,51.39,0.36
6094,3,13,12,15,3.67,0,158.37,2.471,184.24,20.59,234.4,32.55,199.93,0,50.96,0.36
6095,3,13,12,30,3.64,0,232.7,2.437,185.36,20.8,235.67,32.5,94.27,0,50.64,0.36
6195,3,14,13,30,2.87,63.46,0,1.857,130.88,20.13,221.4,32.31,375.27,0,52.29,0.36
6203,3,14,15,30,2.97,200.51,0,1.601,154.46,20.46,237.93,32.97,370.4,0,52.82,0.36
6206,3,14,16,15,3.04,173.8,0,1.528,149.58,20.66,239.33,32.86,369.47,0,52.76,0.36
6207,3,14,16,30,3.06,183.06,0,1.501,145.29,20.76,236.47,33.06,370.27,0,52.86,0.36
6213,3,14,18,0,2.97,0,275.47,1.279,83.19,17.36,254.8,31.54,83.93,0,49.06,0.36
6214,3,14,18,15,2.92,0,293.17,1.237,80.72,19,258.6,31.31,81.73,0,48.71,0.36
6215,3,14,18,30,2.88,0,310.91,1.199,81.29,18.66,259.53,31.16,81.33,0,48.83,0.36
6216,3,14,18,45,2.83,0,334.45,1.157,81.23,17.8,254.07,30.76,81.93,0,48.07,0.36
6218,3,14,19,15,2.73,0,334.84,1.065,80.87,18.6,254.27,30.78,81.2,0,48.5,0.36
6219,3,14,19,30,2.67,0,369.45,1.004,80.95,18.35,256.33,30.48,81.13,0,48.12,0.36
6220,3,14,19,45,2.61,0,365.69,0.945,80.87,18.66,258.2,30.67,80.73,0,48.14,0.36
6231,3,14,22,30,2.53,297.8,0,0.689,178.89,20.74,227.67,32.92,367.33,0,52.95,0.36
6237,3,15,0,0,2.79,359.16,0,1.021,371.17,23.69,236.8,33.22,302,0,52.7,0.36
6250,3,15,3,15,3.38,351.89,0,2.097,374.85,25.28,237.73,33.99,265,0,53.02,0.36
6254,3,15,4,15,3.55,301.02,0,2.449,399.44,25.87,238.2,33.99,271.93,0,52.94,0.36
6255,3,15,4,30,3.59,297.51,0,2.539,395.09,25.83,239.73,33.88,240.6,0,52.76,0.36
6282,3,15,11,15,2.9,122.55,0,2.224,156.76,19.93,241.8,32.67,373.73,0,52.68,0.36
6283,3,15,11,30,2.92,82.18,0,2.185,159.75,20.19,243,32.56,374.67,0,52.55,0.36
6286,3,15,12,15,2.94,96.64,0,2.075,155.11,20.12,243.53,32.47,374.33,0,52.3,0.36
6287,3,15,12,30,2.95,105.22,0,2.035,148.94,19.26,243.47,32.55,373.53,0,52.56,0.36
6290,3,15,13,15,2.98,72.2,0,1.912,118.21,19.27,243.07,32.56,373.67,0,52.52,0.36
6294,3,15,14,15,3.01,113.25,0,1.755,137.46,20.56,242.87,32.58,374.93,0,52.5,0.36
6295,3,15,14,30,3.02,126.6,0,1.73,151.41,20.64,241.33,32.65,374.67,0,52.59,0.36
6307,3,15,17,30,3.14,0,291.39,1.421,121,19.97,258.2,31.33,120.33,0,48.78,0.36
6314,3,15,19,15,2.77,0,400.99,1.214,120.72,19.65,251.33,30.22,120.93,0,47.61,0.36
6315,3,15,19,30,2.7,0,407.03,1.18,120.97,19.81,250.87,30.31,121.47,0,47.61,0.36
6316,3,15,19,45,2.64,0,396.11,1.146,120.03,19.87,254.6,30.13,120.07,0,47.49,0.36
6347,3,16,3,30,3.31,314.63,0,2.263,319.5,22.23,239.2,33.95,298.07,0,52.94,0.36
6351,3,16,4,30,3.48,341.91,0,2.562,334.22,21.69,237.07,34.17,325.4,0,53.62,0.36
6390,3,16,14,15,2.19,112.76,0,1.492,158.98,20.73,225.07,31.99,379.6,0,51.9,0.36
6391,3,16,14,30,2.2,150.35,0,1.465,145.52,20.64,224.8,32.02,376.67,0,51.95,0.36
6395,3,16,15,30,2.27,150.57,0,1.383,135.87,20.57,225.67,32.04,375.27,0,52.02,0.36
6399,3,16,16,30,2.35,185.23,0,1.313,137.5,20.63,248.87,32.12,373.53,0,52.16,0.36
6402,3,16,17,15,2.42,195.2,0,1.265,133.53,20.59,244.73,32.43,373.27,0,52.32,0.36
6403,3,16,17,30,2.44,177.04,0,1.249,131.04,20.67,245.73,32.34,374.53,0,52.29,0.36
6407,3,16,18,30,2.52,0,262.91,1.173,102.97,18.74,274.07,31.22,90.67,0,48.65,0.36
6408,3,16,18,45,2.48,0,310.58,1.145,120.83,20.1,278.2,30.83,121.33,0,48.29,0.36
6410,3,16,19,15,2.38,0,325.17,1.089,120.34,20.16,281.33,30.44,120.8,0,47.78,0.36
6411,3,16,19,30,2.32,0,348.33,1.061,120.3,20.2,268.33,30.46,120.33,0,47.86,0.36
6435,3,17,1,30,2.91,359.66,0,1.497,357.64,24.76,237.73,34.16,265.93,0,52.87,0.36
6447,3,17,4,30,3.45,356.63,0,2.575,354.68,22.79,257,34.1,290.2,0,53.3,0.36
6478,3,17,12,15,3.22,95.59,0,2.099,132.96,20.05,228.2,32.71,371.87,0,52.73,0.36
6480,3,17,12,45,3.23,124.73,0,2.032,129.54,20.15,250.93,32.86,372.47,0,52.76,0.36
6482,3,17,13,15,3.25,108.17,0,1.967,130.06,20.24,251.73,32.75,374,0,52.59,0.36
6483,3,17,13,30,3.26,92.14,0,1.934,139.63,20.14,248.27,33.03,373.6,0,52.8,0.36
6486,3,17,14,15,3.29,102.23,0,1.847,147.1,20.68,251.6,32.76,372.93,0,52.76,0.36
6487,3,17,14,30,3.29,145.05,0,1.823,153.04,20.6,248.07,33.03,371.13,0,52.93,0.36
6503,3,17,18,30,3.15,0,267.56,1.431,92.36,19.03,262.73,31.69,92.6,0,49.17,0.36
6506,3,17,19,15,3.02,0,287.24,1.323,91.15,19.71,252.53,31.43,91.33,0,48.98,0.36
6507,3,17,19,30,2.97,0,306.76,1.289,91.26,19.51,253.6,31.33,91.73,0,48.84,0.36
6508,3,17,19,45,2.92,0,317.03,1.251,92.71,18.56,254.73,31.41,92.8,0,48.93,0.36
6521,3,17,23,0,2.42,310.81,0,0.856,312,21.07,227.13,32.77,370.27,0,52.88,0.36
6539,3,18,3,30,3.26,350.79,0,2.205,338.68,24.25,251.4,34.27,315.67,0,53.31,0.36
6546,3,18,5,15,3.6,310.24,0,2.753,346.56,22.11,257.27,33.82,274.27,0,53,0.36
6575,3,18,12,30,2.74,55.99,0.34,1.771,132.45,20.07,233.27,32.35,375.47,0,52.22,0.36
6578,3,18,13,15,2.76,83.82,0,1.669,148.68,20.19,235.4,32.24,374.93,0,52.14,0.36
6579,3,18,13,30,2.76,75.57,0,1.637,136,20.24,233.2,32.4,375.8,0,52.31,0.36
6582,3,18,14,15,2.77,79.1,0,1.535,164.13,20.72,234.87,32.29,374.67,0,52.2,0.36
6583,3,18,14,30,2.78,58.45,0,1.507,160.8,20.79,231.73,32.49,373.8,0,52.56,0.36
6587,3,18,15,30,2.82,123.55,0,1.421,142.78,20.64,234.2,32.36,373.13,0,52.36,0.36
6590,3,18,16,15,2.86,144.29,0,1.357,148.6,20.82,232.13,32.5,373.13,0,52.45,0.36
6591,3,18,16,30,2.87,150.74,0,1.335,143.74,20.73,228.8,32.75,372.07,0,52.69,0.36
6594,3,18,17,15,2.92,149.3,0,1.284,138.38,20.76,232.53,32.53,372.53,0,52.45,0.36
6595,3,18,17,30,2.93,144.68,0,1.267,138.64,20.71,230.4,32.67,371.8,0,52.67,0.36
6597,3,18,18,0,2.93,0,301.93,1.211,86.39,19.06,246.53,31.44,86.6,0,49.22,0.36
6598,3,18,18,15,2.89,0,297.55,1.174,85.86,19.73,247.27,31.37,86.6,0,48.97,0.36
6600,3,18,18,45,2.79,0,296.45,1.128,140.65,19.89,248.8,31.22,85.87,0,48.8,0.36
6601,3,18,19,0,2.74,0,295,1.092,87.17,19,249,31.16,87.67,0,48.78,0.36
6602,3,18,19,15,2.69,0,308.84,1.053,87.5,18.54,248.6,31.1,88,0,48.48,0.36
6603,3,18,19,30,2.64,0,319.45,1.013,88.2,18.46,247.8,30.92,88.2,0,48.71,0.36
6604,3,18,19,45,2.59,0,288.05,0.975,87.21,18.94,250.67,31,87.93,0,48.61,0.36
6634,3,19,3,15,2.99,363.2,0,2.09,378.21,23.65,239.87,33.94,289.2,0,53.07,0.36
6635,3,19,3,30,3.04,311.73,0,2.184,363.44,23.71,246.67,33.46,282.6,0,52.5,0.36
6674,3,19,13,15,3.03,74.69,0,1.813,123.56,20.3,235.4,32.73,371.33,0,52.63,0.36
6675,3,19,13,30,3.03,91.87,0,1.778,135.51,20.31,239.33,32.87,370.87,0,52.62,0.36
6679,3,19,14,30,3.08,126.59,0,1.646,135.17,19.97,238.93,32.88,370.67,0,52.67,0.36
6682,3,19,15,15,3.12,150.43,0,1.545,125.89,20.23,238.6,32.9,369.67,0,52.8,0.36
6683,3,19,15,30,3.14,138.82,0,1.515,118.89,19.98,239.2,32.83,369.93,0,52.8,0.36
6686,3,19,16,15,3.19,149.64,0,1.427,112.32,20.16,239.2,32.82,371.73,0,52.71,0.36
6687,3,19,16,30,3.21,157.99,0,1.398,111.77,20.16,236.93,33,369.67,0,52.82,0.36
6691,3,19,17,30,3.28,169.61,0,1.313,142.5,20.76,237.07,33,367.93,0,52.93,0.36
6714,3,19,23,15,2.65,250.63,0,0.738,380.88,21.76,235.4,32.92,344.47,0,52.36,0.36
6715,3,19,23,30,2.68,255.75,0,0.815,357.91,21.73,234.13,33.01,339.2,0,52.64,0.36
6735,3,20,4,30,3.56,364.98,0,2.475,357.55,22.63,232.27,34.54,294.93,0,53.61,0.36
6758,3,20,10,15,3.52,0,288.09,2.261,175.53,19.24,242.6,31.95,168.73,0,50.44,0.36
6767,3,20,12,30,3.07,0,156.83,1.882,133.13,18.51,238.87,32.13,197.93,0,50.73,0.36
6790,3,20,18,15,2.69,35.29,8.16,1.301,145.25,20.15,237.6,32.2,260.33,0,51.43,0.36
6791,3,20,18,30,2.69,35.89,1.11,1.273,144.4,20.56,238.2,32.16,297.93,0,51.51,0.36
6794,3,20,19,15,2.69,82.7,0,1.187,113.3,19.82,245.87,32.45,353.07,0,52.23,0.36
6795,3,20,19,30,2.69,68.15,0.53,1.15,101.52,19.89,243.73,32.31,373.93,0,52.23,0.36
6798,3,20,20,15,2.72,112.02,0,1.074,141.29,20.63,246.87,32.44,372.8,0,52.3,0.36
6799,3,20,20,30,2.73,123.26,0,1.055,144.27,20.75,247.73,32.35,371.47,0,52.22,0.36
6802,3,20,21,15,2.77,177.81,0,0.999,116.5,20.43,244.93,32.58,370.47,0,52.57,0.36
6803,3,20,21,30,2.79,221.2,0,0.976,141.86,20.7,238.47,33.06,369.13,0,52.82,0.36
6867,3,21,13,30,2.97,76.01,0,1.964,167.76,20.64,218.6,32.81,372.13,0,52.82,0.36
6870,3,21,14,15,2.98,103.55,0,1.891,148.91,20.67,220.73,32.69,372.53,0,52.54,0.36
6871,3,21,14,30,2.99,119.89,0,1.867,146.78,20.73,221.87,32.65,371.53,0,52.67,0.36
6894,3,21,20,15,2.37,62.68,0,0.989,153.95,20.68,231.8,31.94,375,0,51.8,0.36
6897,3,21,21,0,2.39,138.46,0,0.97,216.04,21.44,229.53,32.12,373.6,0,51.9,0.36
6898,3,21,21,15,2.4,172.21,0,0.97,196.17,21.63,229.73,32.14,372.2,0,52.1,0.36
6899,3,21,21,30,2.42,194.78,0,0.97,168.78,20.22,227.4,32.3,369.87,0,52.4,0.36
6903,3,21,22,30,2.53,292.72,0,0.919,146.66,21.24,237.47,32.95,366.53,0,52.76,0.36
6905,3,21,23,0,2.61,233.47,0,0.946,351.38,22.45,243.13,32.56,258.27,0,51.67,0.36
6906,3,21,23,15,2.64,278.82,0,1.035,380.89,23.75,234.73,33.14,298.27,0,52.11,0.36
6927,3,22,4,30,3.61,336,0,2.702,337.96,23.61,245.47,34.24,267.4,0,53.23,0.36
6954,3,22,11,15,3.11,84.25,0,2.149,134.19,20.27,213.8,33.01,371.47,0,52.81,0.36
6955,3,22,11,30,3.11,89.41,0,2.118,131.49,20.18,217.67,32.78,372.6,0,52.66,0.36
6958,3,22,12,15,3.13,110.49,0,2.023,118.77,20.25,251.13,33.05,372.73,0,52.82,0.36
6959,3,22,12,30,3.14,127.43,0,1.995,119.5,20.09,252.67,32.92,373.13,0,52.73,0.36
6962,3,22,13,15,3.17,78.02,0,1.902,132.3,20.18,251.33,32.99,372.93,0,52.93,0.36
6963,3,22,13,30,3.18,94.48,0,1.872,128.15,20.16,253.93,32.75,375.33,0,52.6,0.36
6966,3,22,14,15,3.2,135.61,0,1.777,129.98,20.22,250.87,32.95,372.47,0,52.8,0.36
6967,3,22,14,30,3.22,123.95,0,1.748,132.68,20.16,248.4,33.14,373.07,0,52.82,0.36
6994,3,22,21,15,2.33,158.75,0,0.61,197.38,21.73,233.07,32.15,376.4,0,52.07,0.36
7007,3,23,0,30,2.81,300.93,0,1.106,386.71,24.4,223,33.05,280.53,0,52.15,0.36
7009,3,23,1,0,2.89,285.49,0,1.295,386.73,24.2,222.2,33.16,243.8,0,52.01,0.36
7010,3,23,1,15,2.93,288.73,0,1.39,379.7,24.65,223.6,33.1,241,0,52.17,0.36
7015,3,23,2,30,3.11,297.97,0,1.862,384.12,24.39,231.33,33.53,238.87,0,52.34,0.36
7019,3,23,3,30,3.26,235.98,0,2.237,378.01,24.63,227.13,33.77,248.4,0,51.99,0.36
7022,3,23,4,15,3.35,284.68,0,2.517,384.53,24.61,228.13,33.8,236.53,0,52.69,0.36
7023,3,23,4,30,3.39,261.99,0,2.611,388.25,24.36,231.53,33.59,241.07,0,52.29,0.36
7046,3,23,10,15,2.78,80.59,0,2.108,145.47,20.26,250.07,32.46,375.6,0.29,52.41,0.36
7054,3,23,12,15,2.93,140.63,0,1.859,134.08,20.12,284.07,32.87,374.27,0,52.46,0.36
7055,3,23,12,30,2.95,133.25,0,1.831,122.46,20.26,284.33,32.79,374.07,0,52.64,0.36
7058,3,23,13,15,3,109.7,0,1.739,136.12,20.14,282,32.77,373.93,0,52.5,0.36
7059,3,23,13,30,3.01,100.25,0,1.709,136.61,20.14,277.47,33.05,372.07,0,52.76,0.36
7063,3,23,14,30,3.06,165.79,0,1.586,119.4,20.18,275.6,33.05,371.4,0,52.9,0.36
7142,3,24,10,15,2.73,69.69,0,1.933,158.27,20.26,251.33,32.5,373.67,0.3,52.47,0.36
7143,3,24,10,30,2.74,82.66,0,1.897,148.17,20.14,250.67,32.37,372.67,0.08,52.38,0.36
7146,3,24,11,15,2.75,62.85,0,1.787,160.12,20.21,248,32.66,344,0,52.11,0.36
7153,3,24,13,0,2.79,68.43,0,1.536,154.08,20.24,251.2,32.44,373.33,0,52.44,0.36
7155,3,24,13,30,2.8,64.63,0,1.467,137.9,20.21,249.33,32.55,376.4,0,52.24,0.36
7158,3,24,14,15,2.82,101.35,0,1.365,139.39,20.38,246.6,32.78,373.67,0,52.52,0.36
7159,3,24,14,30,2.83,132.66,0,1.332,117.74,20.16,244.8,32.88,374.73,0,52.53,0.36
7162,3,24,15,15,2.88,144.91,13.07,1.246,112.34,20,249.13,32.55,334.13,0,50.99,0.36
7163,3,24,15,30,2.89,0,273.68,1.214,117.02,19.76,264.6,31.35,111.8,0,48.57,0.36
7169,3,24,17,0,2.63,0,280.95,1.059,124.04,20.41,265.27,31.27,124.33,0,48.9,0.36
7170,3,24,17,15,2.58,0,267.83,1.033,123.85,20.35,265.4,31.23,124.27,0,48.59,0.36
7171,3,24,17,30,2.54,0,293.55,1.005,124.19,19.99,258.4,31.15,124.47,0,48.59,0.36
7172,3,24,17,45,2.49,0,299.76,0.974,123.71,20.29,252.53,31.01,124.6,0,48.47,0.36
7199,3,25,0,30,2.25,313.09,0,1.133,408.03,24.84,220.13,32.35,274.87,0,51.6,0.36
7201,3,25,1,0,2.33,308.79,0,1.314,409.01,24.92,210.07,32.86,272.73,0,51.95,0.36
7202,3,25,1,15,2.36,316.49,0,1.403,407.77,24.92,218,32.65,273.87,0,51.82,0.36
7203,3,25,1,30,2.4,295.29,0,1.493,404.29,25.27,217.6,32.71,276.07,0,51.56,0.36
7239,3,25,10,30,2.55,118.19,0,2.285,166.13,20.74,252.4,32.26,377.27,0,52.01,0.36
7243,3,25,11,30,2.59,96.36,0,2.171,175.68,20.62,250.13,32.38,375.93,0,51.98,0.36
7247,3,25,12,30,2.62,117.09,0,2.067,161.24,20.67,250.8,32.39,373.47,0,52.25,0.36
7250,3,25,13,15,2.65,95.21,0,1.997,162.48,20.67,250.93,32.39,372.73,0,52.27,0.36
7251,3,25,13,30,2.66,91.77,0,1.966,123.83,19.73,251.67,32.32,372.93,0,52.27,0.36
7266,3,25,17,15,2.51,0,249.71,1.408,90.07,19.56,261.6,31.39,90.8,0,48.69,0.36
7267,3,25,17,30,2.46,0,234.79,1.373,90.3,19.58,262.93,31.27,91.13,0,48.8,0.36
7270,3,25,18,15,2.34,0,284.72,1.259,90.87,19.02,254.6,30.99,91.2,0,48.38,0.36
7274,3,25,19,15,2.15,0,315.68,1.101,91.66,17.96,233.87,30.35,92.2,0,47.75,0.36
7275,3,25,19,30,2.09,0,324.51,1.06,91.72,17.69,221.47,29.88,92.8,0,47.71,0.36
7293,3,26,0,0,2.19,311.11,0,1.019,367.75,23.73,220.33,32.74,289.73,0,51.88,0.36
7299,3,26,1,30,2.46,349.69,0,1.473,329.1,23.81,249.4,33.34,288.53,0,52.15,0.36
7307,3,26,3,30,2.89,425.68,0,2.125,347.07,23.84,255.8,34.37,319.53,0,53.59,0.36
7342,3,26,12,15,2.76,33.9,0.58,1.79,175.4,20.63,242.67,32.29,374.93,0,52.24,0.36
7343,3,26,12,30,2.76,39.03,1.01,1.763,176.58,20.7,240.13,32.44,376.07,0,52.15,0.36
7346,3,26,13,15,2.76,80.11,0,1.689,169.39,20.84,237.87,32.73,372.27,0,52.59,0.36
7347,3,26,13,30,2.77,73.87,0,1.663,171.46,20.61,239.67,32.61,374.27,0,52.39,0.36
7350,3,26,14,15,2.78,116.13,0,1.585,164.22,20.74,239.87,32.65,374.93,0,52.55,0.36
7354,3,26,15,15,2.84,158.37,0,1.501,158.24,20.54,238.87,32.81,372.73,0,52.64,0.36
7355,3,26,15,30,2.85,196.85,0,1.479,154.05,20.67,238.67,32.85,372.2,0,52.71,0.36
7357,3,26,16,0,2.9,182.73,0,1.45,173.44,21.29,241.2,32.74,372.27,0,52.69,0.36
7358,3,26,16,15,2.92,185.62,0,1.448,181.65,21.07,237.53,32.95,371.53,0,52.87,0.36
7359,3,26,16,30,2.94,181.47,0,1.443,180.05,21.1,234.87,32.91,373.2,0,52.69,0.36
7933,4,1,18,0,2.1,158.03,0,1.23,188.45,21.22,266.47,32.21,382.4,0,52.01,0.36
7935,4,1,18,30,2.13,138.65,0,1.198,185.44,21.38,265,31.88,374.13,0,51.57,0.36
7939,4,1,19,30,2.16,31.68,0.91,1.121,187.05,21.21,236.8,31.67,317.6,0,51.01,0.36
8008,4,2,12,45,2.69,35.11,0,2.373,193.28,20.69,256.2,32.27,380.27,0,52.14,0.36
8022,4,2,16,15,2.68,156.09,0,2.011,193.38,21.42,243.2,32.44,382.13,0,52.37,0.36
8023,4,2,16,30,2.7,146.71,0,2,193.08,21.32,243,32.48,382.93,0,52.38,0.36
8026,4,2,17,15,2.75,166.27,0,1.967,192.34,21.33,240.53,32.61,377.6,0,52.46,0.36
8030,4,2,18,15,2.81,174.71,0,1.912,192.31,21.44,244.07,32.35,378.53,0,52.43,0.36
8031,4,2,18,30,2.83,168.07,0,1.903,192.7,21.44,238.33,32.84,376.6,0,52.78,0.36
8086,4,3,8,15,3.01,268.23,0,2.65,206.22,21.2,246.73,33.27,374.13,0,53.21,0.36
8200,4,4,12,45,2.72,23.92,13.31,2.236,149.43,20.53,220.67,32.4,284.8,0,51.23,0.36
8207,4,4,14,30,2.61,0,172.79,2.023,135.08,19.95,238.33,31.8,144,0,50.06,0.36
8215,4,4,16,30,2.48,107.2,0,1.777,144.43,20.44,235.13,32.19,275.4,0,51.22,0.36
8226,4,4,19,15,2.42,0,315.59,1.557,116.12,19.83,256.93,30.6,117,0,48.03,0.36
8227,4,4,19,30,2.37,0,334.34,1.521,116.27,19.88,255.8,30.69,116.53,0,47.93,0.36
8228,4,4,19,45,2.32,0,346.21,1.484,116.2,19.88,260.27,30.35,116.73,0,47.87,0.36
8254,4,5,2,15,2.56,392.03,0,1.663,299.85,20.64,252.67,33.63,304.8,0,52.84,0.36
8255,4,5,2,30,2.61,402.78,0,1.729,302.19,20.55,251.67,33.71,323.47,0,52.97,0.36
