header,value,key
month_day_hour_min,'1_7_3_45',591
month_day_hour_min,'1_7_4_0',592
month_day_hour_min,'1_7_4_15',593
month_day_hour_min,'1_7_4_30',594
month_day_hour_min,'1_7_4_45',595
month_day_hour_min,'1_7_5_0',596
month_day_hour_min,'1_7_5_15',597
month_day_hour_min,'1_7_5_30',598
month_day_hour_min,'1_7_5_45',599
month_day_hour_min,'1_7_6_0',600
month_day_hour_min,'1_7_6_15',601
month_day_hour_min,'1_7_6_30',602
month_day_hour_min,'1_7_6_45',603
month_day_hour_min,'1_7_7_0',604
month_day_hour_min,'1_7_7_15',605
month_day_hour_min,'1_7_7_30',606
month_day_hour_min,'1_7_7_45',607
month_day_hour_min,'1_7_8_0',608
month_day_hour_min,'1_7_8_15',609
month_day_hour_min,'1_7_8_30',610
month_day_hour_min,'1_7_8_45',611
month_day_hour_min,'1_7_9_0',612
month_day_hour_min,'1_7_9_15',613
month_day_hour_min,'1_7_9_30',614
month_day_hour_min,'1_7_9_45',615
month_day_hour_min,'1_7_10_0',616
month_day_hour_min,'1_7_10_15',617
month_day_hour_min,'1_7_10_30',618
month_day_hour_min,'1_7_10_45',619
month_day_hour_min,'1_7_11_0',620
month_day_hour_min,'1_7_11_15',621
month_day_hour_min,'1_7_11_30',622
month_day_hour_min,'1_7_11_45',623
month_day_hour_min,'1_7_12_0',624
month_day_hour_min,'1_7_12_15',625
month_day_hour_min,'1_7_12_30',626
month_day_hour_min,'1_7_12_45',627
month_day_hour_min,'1_7_13_0',628
month_day_hour_min,'1_7_13_15',629
month_day_hour_min,'1_7_13_30',630
month_day_hour_min,'1_7_13_45',631
month_day_hour_min,'1_7_14_0',632
month_day_hour_min,'1_7_14_15',633
month_day_hour_min,'1_7_14_30',634
month_day_hour_min,'1_7_14_45',635
month_day_hour_min,'1_7_15_0',636
month_day_hour_min,'1_7_15_15',637
month_day_hour_min,'1_7_15_30',638
month_day_hour_min,'1_7_15_45',639
month_day_hour_min,'1_7_16_0',640
month_day_hour_min,'1_7_16_15',641
month_day_hour_min,'1_7_16_30',642
month_day_hour_min,'1_7_16_45',643
month_day_hour_min,'1_7_17_0',644
month_day_hour_min,'1_7_17_15',645
month_day_hour_min,'1_7_17_30',646
month_day_hour_min,'1_7_17_45',647
month_day_hour_min,'1_7_18_0',648
month_day_hour_min,'1_7_18_15',649
month_day_hour_min,'1_7_18_30',650
month_day_hour_min,'1_7_18_45',651
month_day_hour_min,'1_7_19_0',652
month_day_hour_min,'1_7_19_15',653
month_day_hour_min,'1_7_19_30',654
month_day_hour_min,'1_7_19_45',655
month_day_hour_min,'1_7_20_0',656
month_day_hour_min,'1_7_20_15',657
month_day_hour_min,'1_7_20_30',658
month_day_hour_min,'1_7_20_45',659
month_day_hour_min,'1_7_21_0',660
month_day_hour_min,'1_7_21_15',661
month_day_hour_min,'1_7_21_30',662
month_day_hour_min,'1_7_21_45',663
month_day_hour_min,'1_7_22_0',664
month_day_hour_min,'1_7_22_15',665
month_day_hour_min,'1_7_22_30',666
month_day_hour_min,'1_7_22_45',667
month_day_hour_min,'1_7_23_0',668
month_day_hour_min,'1_7_23_15',669
month_day_hour_min,'1_7_23_30',670
month_day_hour_min,'1_7_23_45',671
month_day_hour_min,'1_8_0_0',672
month_day_hour_min,'1_8_0_15',673
month_day_hour_min,'1_8_0_30',674
month_day_hour_min,'1_8_0_45',675
month_day_hour_min,'1_8_1_0',676
month_day_hour_min,'1_8_1_15',677
month_day_hour_min,'1_8_1_30',678
month_day_hour_min,'1_8_1_45',679
month_day_hour_min,'1_8_2_0',680
month_day_hour_min,'1_8_2_15',681
month_day_hour_min,'1_8_2_30',682
month_day_hour_min,'1_8_2_45',683
month_day_hour_min,'1_8_3_0',684
month_day_hour_min,'1_8_3_15',685
month_day_hour_min,'1_8_3_30',686
month_day_hour_min,'1_8_3_45',687
month_day_hour_min,'1_8_4_0',688
month_day_hour_min,'1_8_4_15',689
month_day_hour_min,'1_8_4_30',690
month_day_hour_min,'1_8_4_45',691
month_day_hour_min,'1_8_5_0',692
month_day_hour_min,'1_8_5_15',693
month_day_hour_min,'1_8_5_30',694
month_day_hour_min,'1_8_5_45',695
month_day_hour_min,'1_8_6_0',696
month_day_hour_min,'1_8_6_15',697
