month_day_hour_min,n_p,i_uiip,p_uiip
6747,2.457,127.34,20.85
6748,2.45,187.94,21.18
6749,2.451,220.04,20.59
6750,2.451,222.45,20.76
6751,2.441,194.46,21.11
6752,2.423,202.34,21.07
6753,2.4,214.46,21.07
6754,2.371,208.09,21.1
6755,2.349,213.23,21.21
6756,2.319,213.33,21.03
6757,2.293,214.72,21.22
6758,2.262,209.06,21.16
6759,2.239,200.02,21.28
6760,2.217,215.24,21.14
6761,2.191,210.58,21.14
6762,2.165,216.3,21.16
6763,2.141,214.73,21.31
6764,2.112,217.19,21.25
6765,2.087,206.85,20.93
6766,2.066,204.43,21.18
6767,2.041,202.64,21.11
6768,2.015,205.05,21.25
6769,1.993,202.53,21.14
6770,1.973,201.76,21.19
6771,1.952,194.56,21.24
6772,1.937,188.49,21.2
6773,1.925,192.05,21.14
6774,1.911,214.69,21.81
6775,1.9,234.76,21.68
6776,1.892,232.53,21.65
6777,1.89,229.35,22.16
6778,1.883,229.11,21.39
6779,1.88,227.54,22.01
6780,1.875,225.5,21.67
6781,1.872,230.91,21.52
6782,1.87,229.43,21.53
6783,1.87,229.84,21.8
6784,1.87,225.62,21.48
6785,1.87,227.54,21.5
6786,1.87,225.81,21.66
6787,1.87,228.8,22.03
6788,1.857,136.51,18.56
6789,1.83,0,20.39
6790,1.794,0,20.21
6791,1.765,0,20.38
6792,1.731,0,20.15
6793,1.699,0,19.7
6794,1.661,0,18.82
6795,1.621,0,18.59
6796,1.578,0,18.41
6797,1.537,0,17.42
6798,1.49,0,17.05
6799,1.427,0,17.38
6800,1.357,0,17.31
6801,1.301,0,19.96
6802,1.266,116.23,20.1
6803,1.231,117.6,19.7
6804,1.194,123.28,20.03
6805,1.163,126.64,20.43
6806,1.131,90.29,19.79
6807,1.093,97.16,20.14
6808,1.067,125.78,20.59
6809,1.045,132.45,20.72
6810,1.03,151.77,21.18
6811,1.021,160,21.14
6812,1.049,327.53,21.39
6813,1.122,336.1,21.21
6814,1.189,308.19,20.72
6815,1.252,310.61,20.69
6816,1.314,317.19,20.71
6817,1.377,302.29,20.67
6818,1.44,305.91,20.7
6819,1.503,310.64,20.73
6820,1.567,293.81,21.18
6821,1.631,288.66,21.44
6822,1.697,294.9,21.74
6823,1.761,299.45,21.7
6824,1.831,339.74,22.54
6825,1.907,349.37,22.72
6826,1.983,330.83,22.69
6827,2.061,324.43,22.69
6828,2.137,321.14,22.69
6829,2.213,320.29,22.84
6830,2.291,316.36,23.27
6831,2.368,331.14,23.23
6832,2.443,319.06,23.24
6833,2.523,317.45,23.12
6834,2.601,322.89,23.24
6835,2.677,327.72,23.24
6836,2.756,320.3,23.24
6837,2.833,327.23,22.72
6838,2.905,310.78,19.92
6839,2.957,174.28,20.01
6840,2.96,126.01,19.97
6841,2.96,128.93,20.16
6842,2.96,116.62,20.63
6843,2.96,152.14,20.63
6844,2.96,165.25,20.58
6845,2.96,190.56,20.61
6846,2.96,203.8,20.65
6847,2.96,214.62,20.13
6848,2.96,225.24,20.3
6849,2.953,197.44,20.5
6850,2.928,159.7,20.65
6851,2.903,133.32,20.9
6852,2.881,140.43,20.46
6853,2.851,140.08,20.79
6854,2.823,140.53,20.71
6855,2.795,135.58,20.81
6856,2.768,189.02,20.69
6857,2.729,198.15,20.76
6858,2.697,189.54,20.65
6859,2.66,183.19,20.73
6860,2.629,180.49,20.76
6861,2.595,190.8,20.65
6862,2.562,173.14,20.76
6863,2.534,169.34,20.84
6864,2.505,177.36,20.63
6865,2.471,184.24,20.59
6866,2.437,185.36,20.8
6867,2.407,169.69,20.76
6868,2.379,168.09,20.67
6869,2.351,173.28,20.91
6870,2.317,167.13,20.69
6871,2.289,169.51,20.61
6872,2.261,159.84,20.78
6873,2.234,154.73,20.7
6874,2.212,159.95,20.64
6875,2.187,154.72,20.78
6876,2.161,151.19,20.61
6877,2.143,199.41,21.92
6878,2.14,213.23,22.03
6879,2.14,212.07,22.07
6880,2.14,205.87,22.29
6881,2.14,203.54,22.12
6882,2.14,205.34,22.21
6883,2.14,202.8,21.98
6884,2.14,196.81,21.54
6885,2.14,186.98,20.65
6886,2.14,194.34,20.73
6887,2.14,200.6,20.7
6888,2.136,137.93,19.28
6889,2.101,86.82,18.67
6890,2.06,77.12,19.03
6891,2.017,86.41,18.41
6892,1.975,97.98,18.07
6893,1.932,102.86,18.31
6894,1.891,94.19,18.29
6895,1.85,91.45,18.51
6896,1.808,98.39,18.26
6897,1.765,86.73,18.47
6898,1.724,76.42,19.05
6899,1.685,84.72,18.97
6900,1.645,85.42,19.69
6901,1.611,101.5,20.27
6902,1.58,101.9,20.22
6903,1.554,88.85,20.21
6904,1.525,106.79,20.17
6905,1.496,100.64,20.25
6906,1.468,100.75,20.33
6907,1.441,86.43,20.19
6908,1.449,270.24,19.69
6909,1.505,313.62,20.48
6910,1.577,346.47,20.68
6911,1.653,338.15,20.7
6912,1.725,323.31,20.12
6913,1.785,316.43,19.65
6914,1.847,315.96,19.64
6915,1.905,307.11,20.03
6916,1.966,321.98,20.62
6917,2.027,322.22,20.72
6918,2.09,311.52,21.03
6919,2.149,308.27,21.61
6920,2.211,312.88,21.76
6921,2.277,336.26,22.24
6922,2.356,347.3,22.6
6923,2.435,343.81,22.64
6924,2.516,348.23,21.92
6925,2.596,324.99,20.63
6926,2.667,301.68,19.74
6927,2.727,298.76,19.65
6928,2.789,313.55,19.73
6929,2.846,293.25,17.44
6930,2.895,270.55,16.37
6931,2.927,143.98,12.19
6932,2.93,129.57,13.56
6933,2.933,182.41,16.5
6934,2.963,243.7,16.73
6935,2.988,194.06,19.97
6936,2.99,185.2,19.68
6937,2.975,105.31,19.96
6938,2.936,99.46,20.03
6939,2.903,106.77,19.67
6940,2.867,104.77,20.17
6941,2.831,105.95,19.5
6942,2.794,103.78,20.33
6943,2.768,104.71,20.33
6944,2.741,104.05,20.63
6945,2.722,103.53,20.77
6946,2.703,98.29,20.08
6947,2.673,87.09,20.03
6948,2.639,87.05,19.82
6949,2.6,86.02,19.87
6950,2.563,85.5,20.29
6951,2.526,86.22,19.41
6952,2.48,88.87,16.07
6953,2.421,84.81,18.31
6954,2.359,84.49,18.56
6955,2.299,84.27,18.34
6956,2.24,83.77,18.92
6957,2.189,85.87,19.16
6958,2.145,129.45,20.12
6959,2.109,127.25,20.34
6960,2.074,127.78,20.21
6961,2.037,151.93,20.06
6962,2,156.55,20.3
6963,1.965,142.46,20.2
6964,1.928,139.75,20.28
6965,1.893,135.45,20.07
6966,1.857,130.88,20.13
6967,1.825,132.32,20.12
6968,1.787,139.3,20.15
6969,1.753,133.82,20.31
6970,1.717,129.11,20.18
6971,1.681,128.54,20.33
6972,1.651,151.52,20.8
6973,1.625,156.73,20.76
6974,1.601,154.46,20.46
6975,1.575,157.9,20.6
6976,1.55,148.79,20.69
6977,1.528,149.58,20.66
6978,1.501,145.29,20.76
6979,1.479,138.29,20.76
6980,1.453,102.57,18.39
6981,1.411,64.5,16.85
6982,1.362,76.62,19.15
6983,1.318,81.24,19.04
6984,1.279,83.19,17.36
6985,1.237,80.72,19
6986,1.199,81.29,18.66
6987,1.157,81.23,17.8
6988,1.116,83.12,16.96
6989,1.065,80.87,18.6
6990,1.004,80.95,18.35
6991,0.945,80.87,18.66
6992,0.887,80.67,18.93
6993,0.831,80.27,18.92
6994,0.779,83.69,19.01
6995,0.735,127.54,20.39
6996,0.708,149.39,20.79
6997,0.69,184.51,21.44
6998,0.69,190.77,21.78
6999,0.689,184.01,21.14
7000,0.69,176.33,20.79
7001,0.69,174.52,20.54
7002,0.689,178.89,20.74
7003,0.689,166.86,20.61
7004,0.714,324.14,21.26
7005,0.788,356.09,22.24
7006,0.863,358.44,22.24
7007,0.941,357.02,22.86
7008,1.021,371.17,23.69
7009,1.099,368.46,23.82
7010,1.179,369.33,24.23
7011,1.257,366.49,24.6
7012,1.334,368.09,24.73
7013,1.416,360.69,24.65
7014,1.495,360.06,24.7
7015,1.575,359.9,24.67
7016,1.655,362.27,24.75
7017,1.735,351.29,25.01
7018,1.825,399.97,25.21
7019,1.919,383.94,25.24
7020,2.007,379.26,25.24
7021,2.097,374.85,25.28
7022,2.185,372.04,25.2
7023,2.274,380.1,25.79
7024,2.363,390.35,25.81
7025,2.449,399.44,25.87
7026,2.539,395.09,25.83
7027,2.629,391.97,25.75
7028,2.718,385.07,25.82
7029,2.807,390.15,25.78
7030,2.897,395.12,25.8
7031,2.957,224.28,21.93
7032,2.96,197.95,20.57
7033,2.96,212.41,20.55
7034,2.947,149.87,20.78
7035,2.926,149.14,20.67
7036,2.904,149.29,20.7
7037,2.879,148.78,20.7
7038,2.853,129.6,20.71
7039,2.833,120.12,20.69
7040,2.811,104.44,20.3
7041,2.774,91.37,19.5
7042,2.736,89.96,20.16
7043,2.701,89.47,20.13
7044,2.668,89.44,19.96
7045,2.637,88.89,20.29
7046,2.605,89.79,19.63
7047,2.564,89.46,18.99
7048,2.517,92.05,16.49
7049,2.451,88.81,18.02
7050,2.385,88.18,18.57
7051,2.325,87.29,18.89
7052,2.269,100.96,19.04
7053,2.224,156.76,19.93
7054,2.185,159.75,20.19
7055,2.147,147.3,20.24
7056,2.11,143.39,20.18
7057,2.075,155.11,20.12
7058,2.035,148.94,19.26
7059,1.995,127.31,19.19
7060,1.953,127.13,19.2
7061,1.912,118.21,19.27
7062,1.872,101.1,19.17
7063,1.832,119.12,19.15
7064,1.79,103.82,19.28
7065,1.755,137.46,20.56
7066,1.73,151.41,20.64
7067,1.708,154.56,20.73
7068,1.683,152.01,20.67
7069,1.661,155.38,20.69
7070,1.639,156.32,20.64
7071,1.615,154.04,20.69
7072,1.595,151.43,20.63
7073,1.569,153.5,20.75
7074,1.545,159.17,20.5
7075,1.521,153.12,20.74
7076,1.499,116.17,19.18
7077,1.461,87.58,18.07
7078,1.421,121,19.97
7079,1.391,121.24,20.32
7080,1.363,121.53,20.37
7081,1.335,120.94,20.36
7082,1.311,120.91,20.18
7083,1.284,120.73,20.27
7084,1.253,121.8,19.33
7085,1.214,120.72,19.65
7086,1.18,120.97,19.81
7087,1.146,120.03,19.87
7088,1.112,119.87,20.17
7089,1.077,120.06,19.78
7090,1.042,122.26,20.16
7091,1.013,137.13,20.2
7092,0.99,141.58,20.76
7093,0.972,135.44,20.59
7094,0.954,132.98,20.59
7095,0.935,132.19,20.66
7096,0.919,129.35,20.8
7097,0.904,120.92,20.76
7098,0.894,121.21,20.74
7099,0.88,125.4,20.71
7100,0.903,332.44,21.52
7101,0.978,361.1,22.7
7102,1.056,353.75,21.95
7103,1.133,340.98,21.64
7104,1.208,346.35,22.14
7105,1.283,369.02,22.67
7106,1.357,367.58,22.7
7107,1.433,364.81,22.69
7108,1.507,380.62,22.64
7109,1.583,369.11,22.6
7110,1.657,360.54,22.99
7111,1.733,360.06,23.16
7112,1.807,364.45,23.3
7113,1.883,346.69,23.24
7114,1.961,343.88,23.18
7115,2.039,350.69,22.54
7116,2.113,347.54,22.15
7117,2.187,325.89,22.25
7118,2.263,319.5,22.23
7119,2.337,321.23,21.67
7120,2.413,334.64,21.71
7121,2.487,329.81,21.67
7122,2.562,334.22,21.69
7123,2.635,330.97,20.65
7124,2.706,336.88,20.27
7125,2.775,311.53,19.69
7126,2.831,294.52,18.83
7127,2.868,223.09,19.95
7128,2.87,192.75,20.72
7129,2.87,198.98,19.62
7130,2.851,102.11,18.83
7131,2.817,100.72,19.9
7132,2.785,100.69,19.9
7133,2.743,103.35,18.06
7134,2.7,101,19.24
7135,2.658,100.77,19.69
7136,2.627,99.52,20.14
7137,2.597,99.87,19.77
7138,2.563,99.26,20.1
7139,2.529,99.78,19.89
7140,2.494,99.27,20.09
7141,2.459,98.87,20.39
7142,2.437,99.04,20.52
7143,2.413,98.94,20.14
7144,2.379,103.29,17.96
7145,2.337,103.16,18.44
7146,2.292,104.19,17.74
7147,2.24,101.49,19.16
7148,2.193,80.89,18.86
7149,2.137,57.71,18.27
7150,2.08,57.44,18.35
7151,2.017,57.18,18.46
7152,1.959,53.09,18.61
7153,1.895,0.22,16.64
7154,1.822,0.24,15.36
7155,1.743,58.45,17.69
7156,1.694,95.34,19.27
7157,1.647,90.61,19.39
7158,1.604,98.74,19.47
7159,1.564,107.46,19.58
7160,1.526,111.93,19.95
7161,1.492,158.98,20.73
7162,1.465,145.52,20.64
7163,1.441,148.41,20.67
7164,1.419,142,20.62
7165,1.4,139.23,20.69
7166,1.383,135.87,20.57
7167,1.363,135.76,20.7
7168,1.344,127.2,20.62
7169,1.329,134.55,20.71
7170,1.313,137.5,20.63
7171,1.296,130.89,20.72
7172,1.281,135.16,20.61
7173,1.265,133.53,20.59
7174,1.249,131.04,20.67
7175,1.232,138.61,20.69
7176,1.215,145.13,20.67
7177,1.197,157.15,20.97
7178,1.173,102.97,18.74
7179,1.145,120.83,20.1
7180,1.115,120.63,20.41
7181,1.089,120.34,20.16
7182,1.061,120.3,20.2
7183,1.032,120.48,20.24
7184,0.999,108.07,19.44
7185,0.971,122.38,20.17
7186,0.941,110.66,20.12
7187,0.907,107.67,20.2
7188,0.873,110.09,20.11
7189,0.843,101.59,20.21
7190,0.815,118.74,20.47
7191,0.791,135.15,20.66
7192,0.774,132.98,20.48
7193,0.759,125.32,20.74
7194,0.749,120.06,20.73
7195,0.739,119.91,20.46
7196,0.759,319.5,20.98
7197,0.829,350.65,21.65
7198,0.903,346.48,22.09
7199,0.977,330.31,22.22
7200,1.051,340.04,22.65
7201,1.125,350.69,23.16
7202,1.198,350.55,23.31
7203,1.273,358.86,23.76
7204,1.344,358.49,24.3
7205,1.421,357.21,24.74
7206,1.497,357.64,24.76
7207,1.585,377.84,24.67
7208,1.675,367.85,23.82
7209,1.766,361.22,23.62
7210,1.859,360.43,23.65
7211,1.949,356.28,23.61
7212,2.04,352.9,23.21
7213,2.129,353.36,23.19
7214,2.217,356.82,23.2
7215,2.307,364.08,23.16
7216,2.397,357.58,23.21
7217,2.486,357.31,23.07
7218,2.575,354.68,22.79
7219,2.664,354.63,22.65
7220,2.748,322.9,20.46
7221,2.815,274.23,17.88
7222,2.872,271.62,16.72
7223,2.909,175.83,19.37
7224,2.91,163.56,20.09
7225,2.91,181.13,20.18
7226,2.91,160.07,20.11
7227,2.91,189.65,20.12
7228,2.907,172.53,20.25
7229,2.885,120.55,20.16
7230,2.853,116.95,20.22
7231,2.818,119.6,19.79
7232,2.78,84.77,19.25
7233,2.736,81.89,17.23
7234,2.691,80.41,17.84
7235,2.648,78.61,18.6
7236,2.606,77.93,18.76
7237,2.564,77.77,18.95
7238,2.526,76.64,19.79
7239,2.491,75.43,19.97
7240,2.453,79.69,16.87
7241,2.398,101.68,19.27
7242,2.352,109.31,19.63
7243,2.313,116.07,19.76
7244,2.271,126.24,19.65
7245,2.233,132.46,20.18
7246,2.199,129.68,20.1
7247,2.163,129.65,20.16
7248,2.132,126.27,20.22
7249,2.099,132.96,20.05
7250,2.067,133.42,20.33
7251,2.032,129.54,20.15
7252,2,127.01,20.05
7253,1.967,130.06,20.24
7254,1.934,139.63,20.14
7255,1.899,124.09,20.2
7256,1.871,128.09,20.6
7257,1.847,147.1,20.68
7258,1.823,153.04,20.6
7259,1.8,140.05,20.67
7260,1.781,135.44,20.79
7261,1.768,129.72,20.56
7262,1.753,136.91,20.63
7263,1.735,134.87,20.78
7264,1.72,133.4,20.66
7265,1.703,135.26,20.57
7266,1.684,110.91,20.38
7267,1.655,90.91,19.91
7268,1.624,91.26,20.05
7269,1.591,91.58,19.78
7270,1.561,91.34,19.8
7271,1.529,91.38,19.79
7272,1.495,91.6,19.72
7273,1.463,91.3,19.96
7274,1.431,92.36,19.03
7275,1.394,91.14,19.97
7276,1.358,91.85,19.39
7277,1.323,91.15,19.71
7278,1.289,91.26,19.51
7279,1.251,92.71,18.56
7280,1.211,94.89,17.13
7281,1.168,93.86,17.51
7282,1.126,93.52,17.45
7283,1.085,91.53,19.01
7284,1.048,91.35,19.31
7285,1.012,92.05,19.33
7286,0.977,91.8,19.46
7287,0.945,90.86,20.07
7288,0.919,91.02,20.09
7289,0.893,91.12,19.94
7290,0.867,91.55,20.24
7291,0.839,85.03,20.03
7292,0.856,312,21.07
7293,0.927,351.35,22.26
7294,0.999,337.38,22.07
7295,1.07,346.88,22.24
7296,1.142,349.79,22.66
7297,1.214,344.58,22.64
7298,1.284,342.68,23.13
7299,1.357,353.87,24.14
7300,1.429,364.19,24.21
7301,1.503,353.18,24.22
7302,1.577,352.33,24.23
7303,1.65,349.03,24.2
7304,1.723,344.72,24.27
7305,1.802,349.04,24.21
7306,1.883,351.94,24.17
7307,1.964,341.63,24.25
7308,2.045,339.59,24.27
7309,2.125,345.83,24.22
7310,2.205,338.68,24.25
7311,2.285,331.27,23.5
7312,2.365,348,23.08
7313,2.442,352.19,23.21
7314,2.521,343.06,23.16
7315,2.597,351.05,23.21
7316,2.676,349.33,22.98
7317,2.753,346.56,22.11
7318,2.829,339.35,21.7
7319,2.885,194.07,20.39
7320,2.89,155.73,20.05
7321,2.89,196.08,20.14
7322,2.89,161.52,20.2
7323,2.89,183.62,20.03
7324,2.871,98.21,16.86
7325,2.819,86.98,17
7326,2.764,86.99,16.24
7327,2.693,84.75,17.68
7328,2.625,83.69,18.27
7329,2.557,84.31,17.94
7330,2.49,83.1,18.12
7331,2.429,82.8,18.31
7332,2.368,82.88,18.51
7333,2.311,82.21,18.63
7334,2.254,81.95,18.88
7335,2.191,83.26,17.9
7336,2.136,145.5,19.99
7337,2.097,170.75,20.35
7338,2.058,160,20.37
7339,2.019,150.73,20.22
7340,1.981,163.75,20.18
7341,1.943,155.48,20.14
7342,1.909,138.97,20.2
7343,1.875,136.66,20.01
7344,1.842,150.6,20.03
7345,1.805,142.42,20.11
7346,1.771,132.45,20.07
7347,1.737,135.1,20.22
7348,1.705,136.66,20.1
7349,1.669,148.68,20.19
7350,1.637,136,20.24
7351,1.601,147.99,20.12
7352,1.564,150.48,20.28
7353,1.535,164.13,20.72
7354,1.507,160.8,20.79
7355,1.483,156.89,20.58
7356,1.461,149.33,20.68
7357,1.441,139.93,20.71
7358,1.421,142.78,20.64
7359,1.399,141.82,20.69
7360,1.381,141.1,20.54
7361,1.357,148.6,20.82
7362,1.335,143.74,20.73
7363,1.317,141.38,20.66
7364,1.302,138.55,20.59
7365,1.284,138.38,20.76
7366,1.267,138.64,20.71
7367,1.247,102.25,19.63
7368,1.211,86.39,19.06
7369,1.174,85.86,19.73
7370,1.148,161.27,21.03
7371,1.128,140.65,19.89
7372,1.092,87.17,19
7373,1.053,87.5,18.54
7374,1.013,88.2,18.46
7375,0.975,87.21,18.94
7376,0.935,88.33,18.19
7377,0.893,89.7,17.12
7378,0.847,86.29,19.69
7379,0.811,87.46,18.93
7380,0.775,87.67,18.78
7381,0.736,86.75,19.09
7382,0.703,93.59,19.88
7383,0.673,117.7,20.55
7384,0.651,132.14,20.56
7385,0.64,160.83,21.35
7386,0.64,163.22,20.81
7387,0.64,180.74,20.91
7388,0.669,321.15,21.14
7389,0.741,331.88,21.76
7390,0.813,346.29,23.17
7391,0.883,341.75,23.16
7392,0.957,352.94,23.5
7393,1.046,383.46,23.8
7394,1.138,375.54,23.78
7395,1.221,344.47,23.69
7396,1.301,336.53,23.72
7397,1.382,343.86,23.73
7398,1.464,342.06,24.02
7399,1.547,330.78,24.31
7400,1.63,340.98,24.56
7401,1.711,355.02,24.62
7402,1.806,381.9,24.62
7403,1.901,370.43,23.84
7404,1.995,379.29,23.72
7405,2.09,378.21,23.65
7406,2.184,363.44,23.71
7407,2.277,361.34,23.7
7408,2.373,374.44,23.35
7409,2.459,341.8,23.2
7410,2.541,335.77,23.05
7411,2.623,336.4,21.6
7412,2.702,336.84,20.56
7413,2.777,329.23,20.07
7414,2.848,302.16,19.01
7415,2.904,181.68,19.84
7416,2.909,136.64,20.12
7417,2.91,131.75,20.3
7418,2.909,128.23,20.1
7419,2.909,136.85,20.05
7420,2.909,165.18,20.11
7421,2.91,190.57,20.2
7422,2.905,172.45,20.32
7423,2.879,126.57,20.14
7424,2.845,124.87,20.18
7425,2.809,134.04,20.2
7426,2.773,144.7,20.32
7427,2.735,134.55,19.57
7428,2.682,59.72,16.48
7429,2.611,58.28,18.18
7430,2.545,57.79,18.37
7431,2.479,57.84,18.24
7432,2.411,59.93,16.39
7433,2.331,59.79,16.56
7434,2.252,59.23,16.91
7435,2.181,124.7,19.27
7436,2.138,182.48,20.05
7437,2.099,175.88,20.18
7438,2.061,159.99,20.38
7439,2.021,149.28,20.31
7440,1.985,160.56,20.1
7441,1.948,148.06,20.24
7442,1.913,132.62,20.17
7443,1.881,129.13,20.27
7444,1.847,136.39,20.23
7445,1.813,123.56,20.3
7446,1.778,135.51,20.31
7447,1.745,140.45,20.15
7448,1.713,135.08,20.11
7449,1.679,130.09,20.35
7450,1.646,135.17,19.97
7451,1.612,144.49,20.03
7452,1.577,131.43,20.13
7453,1.545,125.89,20.23
7454,1.515,118.89,19.98
7455,1.484,117.18,20.27
7456,1.455,111.6,20.18
7457,1.427,112.32,20.16
7458,1.398,111.77,20.16
7459,1.371,118.64,20.39
7460,1.347,135.68,20.58
7461,1.331,140.07,20.67
7462,1.313,142.5,20.76
7463,1.295,139.06,20.67
7464,1.275,115.46,20.17
7465,1.239,90.11,18.93
7466,1.203,90.79,19.07
7467,1.166,89.86,19.66
7468,1.129,90.02,19.37
7469,1.091,90.46,19.44
7470,1.055,90.23,19.42
7471,1.017,90.38,19.9
7472,0.983,91.6,18.73
7473,0.946,90.32,19.6
7474,0.911,91.04,18.87
7475,0.875,89.81,19.9
7476,0.844,89.96,19.88
7477,0.815,90.1,19.83
7478,0.785,90.51,19.81
7479,0.753,90.81,19.49
7480,0.72,90.71,19.65
7481,0.685,90.23,19.76
7482,0.655,85.04,19.89
7483,0.64,148.5,20.93
7484,0.662,329.24,21.36
7485,0.738,380.88,21.76
7486,0.815,357.91,21.73
7487,0.881,340.15,22.21
7488,0.951,339.74,22.67
7489,1.018,337.98,22.78
7490,1.087,331.87,22.64
7491,1.159,354.49,23.2
7492,1.245,388.93,23.62
7493,1.331,386.76,23.72
7494,1.421,389.73,23.86
7495,1.509,366.98,23.7
7496,1.598,365.89,23.77
7497,1.687,354.78,23.78
7498,1.775,352.73,23.73
7499,1.865,355.16,23.7
7500,1.953,350.65,23.7
7501,2.042,346.91,23.74
7502,2.131,353.09,23.65
7503,2.217,348.66,22.83
7504,2.304,341.95,22.69
7505,2.389,346.25,22.69
7506,2.475,357.55,22.63
7507,2.563,350.85,22.69
7508,2.647,340.6,22.73
7509,2.735,337.83,22.66
7510,2.82,340.59,21.99
7511,2.879,178.68,19.84
7512,2.88,80.88,19.65
7513,2.859,63.82,20.2
7514,2.841,64.15,20.05
7515,2.817,62.07,20.18
7516,2.793,68.01,19.92
7517,2.759,72.43,19.48
7518,2.718,81.92,19.14
7519,2.678,118.8,19.48
7520,2.636,145.76,19.69
7521,2.594,155.5,19.61
7522,2.553,126.51,19.54
7523,2.511,106.41,19.69
7524,2.469,105.54,19.65
7525,2.429,107.56,19.67
7526,2.389,86.37,19.24
7527,2.348,104.8,19.12
7528,2.307,157.91,19.13
7529,2.261,175.53,19.24
7530,2.221,169.58,19.27
7531,2.179,163.26,19.31
7532,2.138,168.58,18.49
7533,2.096,165.72,18.71
7534,2.053,174.34,18.49
7535,2.008,164.3,18.55
7536,1.966,148.48,18.74
7537,1.924,133.97,18.65
7538,1.882,133.13,18.51
7539,1.84,126.59,18.64
7540,1.798,122.74,18.69
7541,1.755,129.49,18.73
7542,1.715,134.66,18.67
7543,1.672,138.98,18.65
7544,1.632,127.66,18.61
7545,1.589,123.17,18.67
7546,1.548,104.22,18.66
7547,1.507,109.6,19.07
7548,1.468,104.1,19.19
7549,1.427,99.8,19.23
7550,1.389,84.19,19.52
7551,1.35,80.47,19.78
7552,1.315,124.55,20.63
7553,1.31,190.26,21.86
7554,1.309,200.29,21.65
7555,1.31,202.82,21.54
7556,1.31,189.96,21.41
7557,1.309,186.6,21.75
7558,1.31,193.74,21.71
7559,1.309,184.1,21.6
7560,1.309,183.67,21.56
7561,1.301,145.25,20.15
7562,1.273,144.4,20.56
7563,1.253,140.08,20.57
7564,1.223,110.32,19.58
7565,1.187,113.3,19.82
7566,1.15,101.52,19.89
7567,1.117,131.45,20.38
7568,1.093,148.82,20.72
7569,1.074,141.29,20.63
7570,1.055,144.27,20.75
7571,1.035,145.28,20.84
7572,1.023,143.37,20.63
7573,0.999,116.5,20.43
7574,0.976,141.86,20.7
7575,0.957,133.78,20.79
7576,0.943,120.67,20.56
7577,0.932,130.62,20.66
7578,0.93,151.27,21.15
7579,0.929,155.26,21.16
7580,0.957,331.82,21.87
7581,1.04,384,23.11
7582,1.123,385.44,23.28
7583,1.21,370.12,23.25
7584,1.295,365.93,23.18
7585,1.379,374.45,23.2
7586,1.463,378.21,23.15
7587,1.547,379.27,23.23
7588,1.631,382.16,23.35
7589,1.715,368.93,22.77
7590,1.797,373.8,22.56
7591,1.88,371.9,22.76
7592,1.962,360.49,22.28
7593,2.046,351.25,22.19
7594,2.129,357.11,22.24
7595,2.21,339.55,22.16
7596,2.293,340.96,22.2
7597,2.375,349.32,22.21
7598,2.459,342.32,22.15
7599,2.544,331.07,22.19
7600,2.625,349.92,22.16
7601,2.708,353.32,22.14
7602,2.791,368.21,22.16
7603,2.871,342.91,21.3
7604,2.949,350.82,21.22
7605,3.024,322.57,18.71
7606,3.073,191.25,12.46
7607,3.075,135.34,17.98
7608,3.07,205.93,20.88
7609,3.069,212.65,20.99
7610,3.046,76.18,18.86
7611,3.007,73.16,19.38
7612,2.966,72.76,19.57
7613,2.924,73.77,18.61
7614,2.879,77.06,15.66
7615,2.825,75.24,17.37
7616,2.777,75.17,17.75
7617,2.73,76.45,16.44
7618,2.681,75.37,17.23
7619,2.634,75.91,16.89
7620,2.585,75.06,17.57
7621,2.536,74,18.35
7622,2.491,74.06,18.13
7623,2.449,73.72,18.63
7624,2.406,76.17,16.79
7625,2.357,75.41,17.17
7626,2.305,74.03,18.63
7627,2.255,76.14,17.33
7628,2.201,96.99,18.92
7629,2.165,160.34,20.61
7630,2.141,151.69,20.89
7631,2.122,148.4,20.59
7632,2.102,152.61,20.49
7633,2.081,150.71,20.59
7634,2.06,152.5,20.61
7635,2.033,150.73,20.6
7636,2.012,149.75,20.55
7637,1.989,159.98,20.78
7638,1.964,167.76,20.64
7639,1.939,158.4,20.8
7640,1.913,152.38,20.69
7641,1.891,148.91,20.67
7642,1.867,146.78,20.73
7643,1.847,137.43,20.69
7644,1.827,140.36,20.69
7645,1.805,141.38,20.76
7646,1.786,128.02,20.78
7647,1.773,126.53,20.65
7648,1.751,83.6,18.8
7649,1.712,64.47,18.34
7650,1.671,65.28,17.39
7651,1.628,64.55,17.65
7652,1.588,62.82,19.21
7653,1.547,65.04,17.36
7654,1.503,66.02,16.27
7655,1.448,62.64,18.73
7656,1.395,62.8,18.35
7657,1.341,62.42,18.99
7658,1.298,63.32,18.06
7659,1.255,64,17.17
7660,1.213,64.48,16.9
7661,1.166,63.62,17.53
7662,1.115,61.48,18.86
7663,1.066,61.03,19.15
7664,1.017,111.44,19.84
7665,0.989,153.95,20.68
7666,0.971,194.83,21.41
7667,0.97,214.31,22.61
7668,0.97,216.04,21.44
7669,0.97,196.17,21.63
7670,0.97,168.78,20.22
7671,0.95,79.8,19.97
7672,0.923,124.74,20.8
7673,0.92,160.42,21.09
7674,0.919,146.66,21.24
7675,0.917,145.91,21.22
7676,0.946,351.38,22.45
7677,1.035,380.89,23.75
7678,1.127,379.32,23.5
7679,1.216,379.89,23.7
7680,1.302,366.63,22.95
7681,1.381,358.62,23.02
