month_day_hour_min,i_uiipu,c_pu_p,p_pu
1061,3.47,0,48.05
1062,3.4,0,48.03
1063,3.07,0,48.02
1064,3.07,0,48.04
1065,34.67,0,48.3
1066,96,0,48.32
1067,94.4,0,48.41
1068,96.2,0,48.21
1069,97.07,0,48.13
1070,95.4,0,48.24
1071,93.27,0,48.44
1072,92.6,0,48.37
1073,94.27,0,48.27
1074,91.87,0,48.44
1075,91.67,0,48.52
1076,92.47,0,48.44
1077,90.13,0,48.47
1078,9.33,0,48.26
1079,3.53,0,47.88
1080,3.27,0,47.53
1081,54.4,0,47.66
1082,168.8,17.33,48.34
1083,190,26.68,48.49
1084,209.6,25.69,48.59
1085,319.73,26.26,49.22
1086,316.07,25.32,49.22
1087,283.67,24.93,48.95
1088,211.47,25.69,48.33
1089,211.87,26.3,48.32
1090,211.87,25.52,48.37
1091,211.53,25.34,48.35
1092,212.67,25.08,48.16
1093,212.33,26.51,48.27
1094,212.87,25.12,48.09
1095,199.67,26.2,47.79
1096,122.93,27.21,47.25
1097,101.8,26.17,45.97
1098,342.07,25.71,47.63
1099,385.2,26.35,51.07
1100,372.73,24.99,50.22
1101,365.4,25.46,51.26
1102,337.8,24.9,49.46
1103,340.47,25.55,49.37
1104,340.07,24.99,49.4
1105,336,24.81,49.88
1106,345.2,25.43,49.05
1107,341.73,25.96,49.36
1108,340.13,26.73,49.52
1109,347.73,25.62,48.82
1110,354.73,25.49,48.78
1111,350.07,25.15,49.39
1112,348.4,25.02,49.58
1113,342.87,26.01,49.95
1114,329.33,25.58,50.94
1115,324.4,24.86,51.65
1116,325.53,25.4,51.44
1117,302.4,25.32,52.82
1118,293.93,25.49,52.8
1119,258.8,25.72,51.66
1120,261.8,26.44,51.5
1121,259.2,25.53,51.84
1122,258.13,24.86,51.54
1123,256.2,26.31,50.59
1124,265.6,25.9,49.9
1125,267.07,24.85,51.33
1126,270.93,25.37,50.74
1127,260.6,25.13,50.84
1128,277.07,25,49.01
1129,284.2,24.95,48.55
1130,308.13,26.52,49.09
1131,315.13,25.07,48.66
1132,310.6,25.36,49.03
1133,307.2,26.05,49.22
1134,315.47,25.39,48.47
1135,373.4,24.72,49.82
1136,397.8,25.92,49.69
1137,387.33,26.07,50.7
1138,369.2,25.13,52.22
1139,336.33,25.03,50.44
1140,295.13,5.6,52.35
1141,229.47,0.28,50.63
1142,207.93,0.07,50.62
1143,194.53,0,50.39
1144,175.87,0,52.42
1145,154.27,0,52.03
1146,105.33,0,50.76
1147,88.67,0,50.98
1148,67.33,0,51
1149,28.47,0,51.12
1150,10.2,0,53.22
1151,3.27,0,52.82
1152,3.07,0,54.18
1153,3.4,0,54.04
1154,3.13,0,53.99
1155,3.2,0,54.16
1156,3,0,53.71
1157,3.13,0,53.86
1158,3.07,0,53.76
1159,3.33,0,53.65
1160,3.13,0,53.99
1161,3.47,0,54.32
1162,3.33,0,54.14
1163,3.2,0,54.11
1164,3.27,0,54.05
1165,3.2,0,52.96
1166,3.27,0,51.73
1167,3.4,0,51.26
1168,3.33,0,49.38
1169,3.07,0,49.16
1170,3.13,0,51.27
1171,3.13,0,51.81
1172,3.4,0,49.1
1173,42.93,0,50.57
1174,91.53,0,51.03
1175,134.6,0,49.24
1176,149.33,0,47.46
1177,191.6,0,45.74
1178,204.2,16.46,44.67
1179,338.87,25.88,49.35
1180,330.87,27.49,49.8
1181,346.6,26.41,48.33
1182,343.53,25.7,48.46
1183,362.07,24.93,51.35
1184,355.07,26.23,52.78
1185,367.47,26.56,52.56
1186,365.27,25.43,52.93
1187,366.93,25.25,52.8
1188,372.67,26.07,52.05
1189,367.87,25.27,52.8
1190,366.67,25.15,52.5
1191,383.13,25.01,51.24
1192,382.47,25.31,51.21
1193,359.07,24.03,52.95
1194,362.73,25.97,52.86
1195,360.6,26.96,52.59
1196,341.73,24.66,53.03
1197,338.87,25.84,53.05
1198,323.2,25,53.04
1199,351.47,25.66,52.8
1200,345.53,25.82,52.73
1201,397.93,25.86,49.76
1202,397.93,24.73,49.94
1203,397.6,24.68,50.03
1204,398.87,25.71,49.86
1205,399.87,25.07,49.99
1206,399.87,26.18,49.96
1207,398.07,24.93,50.16
1208,399.07,25.09,49.9
1209,399.73,25.63,49.99
1210,396.8,25.29,50.01
1211,396.6,25.22,50.03
1212,396.47,26.29,50.18
1213,396.07,25.29,50.1
1214,395.6,26.01,50.28
1215,396.87,25.24,50.1
1216,397.33,25.57,50.14
1217,396.73,25.29,50.12
1218,395.93,25.41,50.12
1219,396.73,25.32,50.05
1220,395.93,25.2,50.12
1221,396.4,25.13,49.99
1222,394.93,25.98,50.14
1223,396.13,25.54,50.05
1224,397.2,25.15,50.05
1225,396.07,26.54,50
1226,394.87,25.03,50.02
1227,396.47,25.73,50.08
1228,397.27,24.65,50.05
1229,396.67,26.12,50.13
1230,397.27,26.27,49.88
1231,396.93,25.51,49.97
1232,396.53,25.2,50.04
1233,396.27,25.26,50
1234,393.73,25.42,50.31
1235,394.73,25.4,50.19
1236,394.07,6.03,50.26
1237,392.87,0.28,50.45
1238,389.73,0.07,50.73
1239,389.33,0,50.85
1240,388.4,0,50.93
1241,389.73,0,50.76
1242,385.4,0,51.16
1243,384.33,0,51.33
1244,382.4,0,51.54
1245,382,0,51.44
1246,307.53,0,50.78
1247,269.67,0,50.34
1248,270.87,0,50.4
1249,267.33,0,50.19
1250,237.13,0,49.97
1251,239.27,0,49.9
1252,242.87,0,49.73
1253,242.6,0,49.74
1254,239.67,0,50.06
1255,238.6,0,49.96
1256,241.6,0,50
1257,241.07,0,49.84
1258,254.2,0,50.32
1259,265.27,0,50.84
1260,269.27,0,50.39
1261,267.8,0,50.88
1262,270.53,0,50.75
1263,271.73,0,50.63
1264,272.87,0,50.35
1265,273.07,0,50.35
1266,268.47,0,50.55
1267,268.53,0,50.57
1268,267.4,0,50.53
1269,266.93,0,50.71
1270,271.73,0,50.29
1271,319.07,0,51.05
1272,382.73,0,51.52
1273,385.73,0,51.34
1274,386.67,17.28,51.25
1275,385.4,26.06,51.5
1276,386.93,27.26,51.07
1277,386.13,26.08,51.26
1278,387.47,25.46,51.15
1279,387.2,24.77,51.19
1280,387,25,51.18
1281,384.67,25.67,51.31
1282,384.47,26.38,51.28
1283,385.6,26.4,51.34
1284,382.87,26.44,51.52
1285,385,25.29,51.28
1286,384.07,25.82,51.27
1287,383.93,25.02,51.42
1288,383.07,25.47,51.35
1289,385.07,25.78,51.15
1290,382.47,26.71,51.4
1291,383.4,25.98,51.34
1292,383.73,25.3,51.31
1293,382.87,25.72,51.49
1294,383.47,26.24,51.43
1295,383.4,25.58,51.33
1296,384.13,24.88,51.31
1297,383.27,25.35,51.41
1298,383,25.48,51.36
1299,384,26.47,51.5
1300,386.27,24.63,51.27
1301,382.47,26.38,51.39
1302,383.6,25.77,51.46
1303,384.07,24.68,51.2
1304,383.73,25.86,51.46
1305,382.87,25.3,51.42
1306,382.8,25.66,51.35
1307,383.53,25.33,51.28
1308,383.07,24.93,51.5
1309,382.2,26.36,51.6
1310,381.27,25.12,51.69
1311,382.67,25.21,51.55
1312,380.67,25.93,51.9
1313,380.27,25.23,51.88
1314,381.53,26.81,51.84
1315,382.27,25.33,51.62
1316,382.47,25.11,51.63
1317,382.73,25.77,51.7
1318,382.13,25.3,51.74
1319,382.87,25.8,51.56
1320,382.13,25.41,51.67
1321,382.4,25.88,51.6
1322,382.73,26.19,51.71
1323,379.4,25.37,51.83
1324,382.73,25.29,51.63
1325,382,26.02,51.76
1326,381.07,24.42,51.91
1327,381.13,26.22,51.69
1328,379.67,25.86,51.91
1329,384.13,25.34,51.59
1330,381.4,26.24,51.63
1331,382.27,26.01,51.88
1332,379.27,6.21,52.05
1333,378.2,0.28,52.31
1334,376.93,0.07,52.15
1335,373.67,0,52.25
1336,372.67,0,52.39
1337,370.6,0,52.5
1338,367.67,0,52.83
1339,346.93,0,52.31
1340,323.73,0,52.16
1341,273.47,0,51.67
1342,270.13,0,51.82
1343,270.67,0,51.76
1344,271.4,0,52.09
1345,269.6,0,52.16
1346,268.6,0,52.31
1347,266.53,0,52.32
1348,302.6,0,52.81
1349,317.4,0,53.01
1350,319.53,0,52.99
1351,322.2,0,52.95
1352,304.2,0,53.12
1353,284.2,0,53.05
1354,276.67,0,53.19
1355,274.53,0,52.95
1356,298,0,53.27
1357,317.93,0,53.56
1358,316.33,0,53.62
1359,304.4,0,53.5
1360,275.07,0,52.83
1361,274.07,0,52.86
1362,270.8,0,53.07
1363,269.27,0,53.23
1364,270.07,0,53.05
1365,271,0,53.13
1366,223.87,0,52.52
1367,201.6,0,52.25
1368,207.6,0,52.2
1369,211.73,0,52.18
1370,173.87,18.19,51.8
1371,127.13,25.89,51.36
1372,119.6,26.17,51.43
1373,100.2,25.73,50.89
1374,99.87,27.06,50.71
1375,103.6,24.69,50.48
1376,106.27,27.54,50.29
1377,105.07,25.13,50.06
1378,99.07,25.01,49.48
1379,95.33,25.42,49.33
1380,96.8,25.3,48.99
1381,97.4,26.46,48.8
1382,97.47,25.7,48.98
1383,101.47,25.2,48.68
1384,102,25.76,48.72
1385,98.67,25.11,48.79
1386,98.07,25.72,48.93
1387,98.47,25.53,48.86
1388,98.33,26.42,48.85
1389,97.6,25.18,49.11
1390,107.2,25.37,49.1
1391,121.53,25.83,49.1
1392,118.67,26.57,49.3
1393,118.13,25.46,49.59
1394,124.87,25.45,49.22
1395,124.73,25.41,49.41
1396,144,25.77,49.54
1397,160.4,25.25,49.63
1398,159.07,25.42,49.49
1399,160.07,25.83,49.55
1400,158.8,25.38,49.6
1401,195.73,25.32,50.2
1402,206.07,24.94,50.25
1403,205.47,25.65,50.18
1404,205.07,25.56,50.33
1405,287.13,24.9,51.19
1406,293.8,24.99,50.86
1407,291.4,25.84,51.05
1408,290.27,25.34,51.03
1409,292.4,24.95,51.01
1410,317.07,25.65,51.33
1411,330.53,27.19,51.37
1412,355.4,25.43,51.59
1413,354.8,25.14,51.65
1414,355.73,25.45,51.73
1415,357.07,25.75,51.78
1416,360.07,26.15,51.87
1417,358.4,25.5,51.81
1418,358,25.78,51.91
1419,359.2,27.15,51.95
1420,358.33,25.04,51.9
1421,359.8,25.57,51.83
1422,357.53,26.6,51.81
1423,356.73,24.81,51.94
1424,358.27,26.14,51.86
1425,357.2,24.85,51.86
1426,357.13,25.5,51.83
1427,355.73,25.25,52.01
1428,355.87,6.21,52.08
1429,352.07,0.28,52.2
1430,352.47,0.07,52.2
1431,299.27,0,51.69
1432,281.73,0,51.33
1433,280.53,0,51.63
1434,281.8,0,51.59
1435,283.33,0,51.67
1436,283.2,0,51.73
1437,283.93,0,51.84
1438,280.93,0,52.08
1439,280.4,0,52.03
1440,286,0,52.39
1441,315.8,0,53.23
1442,313.47,0,53.24
1443,312.47,0,53.33
1444,312.07,0,53.22
1445,315.13,0,53.15
1446,308.67,0,53.42
1447,254.47,0,52.81
1448,235.33,0,52.59
1449,234.53,0,52.65
1450,232.93,0,52.66
1451,214.2,0,52.39
1452,211.4,0,52.45
1453,213.4,0,52.5
1454,215.07,0,52.35
1455,210.87,0,52.59
1456,201.73,0,52.65
1457,191.47,0,52.41
1458,191.8,0,52.28
1459,190.2,0,52.54
1460,190.8,0,52.45
1461,191.07,0,52.33
1462,190.6,0,52.65
1463,191.93,0,52.41
1464,192.2,0,52.63
1465,194.27,0,52.36
1466,194.67,17.79,52.09
1467,194.13,25.83,52.1
1468,196.67,25.32,51.72
1469,194.27,26.3,52.2
1470,194.27,25.65,52.16
1471,195.4,25.58,51.93
1472,196.33,26.68,51.74
1473,196.2,25.99,51.55
1474,194,27.9,52.14
1475,194,27.9,52.14
1476,171.11,25.57,50.45
1477,143.6,25.8,49.98
1478,144.33,25.45,49.76
1479,131.4,25.77,49.52
1480,133,26.47,49.33
1481,145.6,25.62,49.63
1482,129.13,25.48,49.54
1483,127,24.79,49.78
1484,128.4,25.52,49.7
1485,128.27,25.61,49.61
1486,125.8,25.96,49.73
1487,125.73,25.33,49.89
1488,124.73,25.08,49.89
1489,125.87,25.49,49.95
1490,127.07,25.7,49.97
1491,153.4,27.37,50.2
1492,170.13,25.65,50.57
1493,183.8,25.95,50.66
1494,197.27,25.59,50.63
1495,201.47,25.4,50.73
1496,268.67,24.84,51.44
1497,313.2,26.43,51.68
1498,311.87,25.65,51.82
1499,312.87,26.06,51.78
1500,312.2,25.95,51.71
1501,312.87,23.96,51.82
1502,327,25.45,52.12
1503,342.53,25.29,52.29
1504,342.2,26.14,52.32
1505,313.2,25,51.96
1506,262.73,24.95,51.4
1507,252.53,26.38,51.39
1508,250.6,25.41,51.44
1509,250.8,25.2,51.41
1510,252.47,26.92,51.29
1511,251.4,25.17,51.21
1512,287.67,25.78,51.75
1513,368.6,24.86,52.34
1514,368.73,24.66,52.31
1515,363.67,26.1,52.25
1516,341.6,25.34,52.13
1517,340.27,25.45,52.2
1518,341.87,25.54,52.12
1519,341.6,26,52.07
1520,341.07,25.12,52.14
1521,339.73,25.69,52.26
1522,342.53,26.38,52.1
1523,341.87,25.66,52.22
1524,342.33,6.13,52.46
1525,344.2,0.27,52.48
1526,349.33,0.06,52.84
1527,372.07,0,53.05
1528,370.87,0,53.1
1529,370.47,0,53.29
1530,371.6,0,53.15
1531,369.13,0,53.54
1532,369.27,0,53.34
1533,364.67,0,53.79
1534,359.4,0,54.03
1535,358.8,0,54.04
1536,357.67,0,54.04
1537,356.6,0,54.03
1538,355.07,0,54.16
1539,355.53,0,54.16
1540,310.13,0,53.2
1541,289.47,0,52.69
1542,285.87,0,53.06
1543,285.47,0,53.12
1544,327.13,0,53.52
1545,330.8,0,53.53
1546,330.47,0,53.43
1547,329.07,0,53.57
1548,327.8,0,53.63
1549,327.4,0,53.73
1550,328.27,0,53.67
1551,325.87,0,53.8
1552,324.13,0,53.81
1553,281.13,0,53.18
1554,95.07,0,51.56
1555,114.13,0,52.07
1556,180.4,0,52.25
1557,186.93,0,52.32
1558,188.47,0,52.16
1559,188.07,0,52.1
1560,190,0,52.03
1561,241.27,0,52.43
1562,227.8,19.5,50.48
1563,147.6,24.81,48.5
1564,148.67,25.06,48.12
1565,147.93,25.98,48.03
1566,172.6,24.76,47.76
1567,175,26.11,47.76
1568,175,24.71,47.76
1569,175,25.34,47.76
1570,175,25.61,47.76
1571,175,25.72,47.76
1572,175,26,47.76
1573,175,29.5,47.76
1574,175,29.9,47.76
1575,175,24.97,47.76
1576,175,24,47.76
1577,175,24.84,47.76
1578,175,25.6,47.76
1579,175,25.62,47.76
1580,175,26.03,47.76
1581,175,24.88,47.76
1582,175,25.19,47.76
1583,175,25.26,47.76
1584,175,25.85,47.76
1585,175,25.24,47.76
1586,175,25.37,47.76
1587,175,25.47,47.76
1588,149.53,25.83,47.41
1589,98.13,25.55,47.24
1590,96.27,25.84,47.06
1591,107.67,25.18,49.42
1592,207.53,26,49.75
1593,207.6,25.6,49.93
1594,290.2,26.62,51.04
1595,319.73,25.34,51.02
1596,321.67,24.99,50.93
1597,318.8,25.6,51.27
1598,318.8,26.13,51.07
1599,329.13,25.49,51.22
1600,370.6,25.01,51.85
1601,369.33,26.78,51.71
1602,368.53,25.84,51.75
1603,366.53,25.49,51.97
1604,368.4,24.99,51.71
1605,367.4,25.74,51.76
1606,365.87,26.24,51.82
1607,367.8,26.16,51.66
1608,368.27,24.62,51.55
1609,368.2,25.66,51.6
1610,367.87,26.3,51.59
1611,368.33,26.15,51.39
1612,367.33,25.83,51.64
1613,368.67,26.1,51.59
1614,368.47,24.98,51.37
1615,367.6,25.47,51.63
1616,367.27,26.02,51.71
1617,368.47,25.9,51.57
1618,367.93,25.3,51.63
1619,367.27,26.32,51.75
1620,364.47,3.8,51.86
1621,365.33,0.26,51.87
1622,363.93,0.05,52
1623,362.2,0,52.24
1624,361.33,0,52.2
1625,360.53,0,52.37
1626,361.53,0,52.78
1627,368.2,0,53.02
1628,348,0,52.52
1629,280.87,0,51.95
1630,183.13,0,51.05
1631,148.33,0,51.1
1632,154.07,0,51.06
1633,154.4,0,51.07
1634,152.93,0,51.24
1635,151.67,0,51.45
1636,155.27,0,50.99
1637,160.93,0,51.38
1638,185.87,0,51.07
1639,184,0,51.35
1640,191.53,0,51.76
1641,194.07,0,51.59
1642,182.2,0,51.47
1643,146.07,0,51.4
1644,134,0,51.09
1645,135.13,0,51.06
1646,140.47,0,51.44
1647,167.2,0,51.55
1648,185.87,0,51.82
1649,197.2,0,51.47
1650,195.2,0,51.69
1651,193.67,0,52.11
1652,195.73,0,51.7
1653,202.93,0,51.67
1654,303.2,0,52.39
1655,322.87,0,52.41
1656,323.2,0,52.6
1657,150.47,0,51.09
1658,126.2,17.87,50.65
1659,124.4,26.7,50.39
1660,126.47,25.74,50.23
1661,127.67,26.04,50.13
1662,124.87,25.7,50.28
1663,109.6,25.76,50.65
1664,99.07,26.19,50.56
1665,102.33,25.52,50.34
1666,106.73,27.4,49.65
1667,108.73,25.85,49.61
1668,112.47,26.56,49.18
1669,39.53,25.23,48.54
1670,3.53,25.67,47.73
1671,3.33,25.88,47.99
1672,3.67,25.42,47.73
1673,3.67,25.37,47.76
1674,3.67,24.96,47.72
1675,3.6,25.82,47.76
1676,3.8,25.32,47.85
1677,3.33,24.97,47.56
1678,13.07,25.01,48.33
1679,135,26.36,49.19
1680,132.5,27.55,49.39
1681,132.5,26.13,49.13
1682,132.4,25.38,49.29
1683,131,25.8,49.49
1684,0,0,0
1685,0,0,0
1686,3.6,24.76,47.71
1687,3.73,25.17,47.81
1688,3.8,25.78,47.86
1689,3.4,25,48.03
1690,3.67,26.4,48.35
1691,71.27,25.57,48.76
1692,137.33,26.16,49.12
1693,133,25.43,49.29
1694,133.8,24.82,49.25
1695,133.93,26.06,49.16
1696,132.93,24.78,49.22
1697,134.13,25.27,49.22
1698,134.73,25.56,48.95
1699,132.73,24.83,49.1
1700,135.2,25.56,49.03
1701,249.47,25.94,50.02
1702,352.4,25.8,50.57
1703,349.67,25.21,50.82
1704,350.8,25.59,50.62
1705,353.13,25.31,50.43
1706,339,24.89,50.28
1707,293.8,25.12,50.02
1708,293.87,25.64,50.15
1709,296.2,25.23,49.94
1710,295.13,26.08,50.01
1711,294.27,25.33,49.97
1712,293.53,25.67,49.91
1713,295.53,25.29,49.92
1714,294,25.66,50.13
1715,293.8,26.11,50.07
1716,293.53,6.78,50.11
1717,291,0.28,50.37
1718,291.07,0.07,50.33
1719,290.33,0,50.39
1720,312.07,0,50.95
1721,378.27,0,51.91
1722,376.33,0,52.26
1723,378.47,0,52.21
1724,377.33,0,52.3
1725,375.4,0,52.37
1726,373.2,0,52.51
1727,372.2,0,52.76
1728,373.27,0,52.76
1729,370.27,0,52.73
1730,367.13,0,52.89
1731,370.4,0,52.64
1732,371.73,0,52.51
1733,374,0,52.22
1734,369.53,0,52.69
1735,368.13,0,53.06
1736,340.07,0,52.15
1737,310.6,0,52.27
1738,312.8,0,52.39
1739,315.6,0,52.06
1740,314.87,0,52.24
1741,319.8,0,52.04
1742,328.53,0,52.38
1743,347.87,0,52.86
1744,369.53,0,52.54
1745,369.87,0,52.78
1746,366.73,0,53.1
1747,360.73,0,52.94
1748,351.8,0,52.76
1749,352.2,0,52.73
1750,354.6,0,52.59
1751,207.07,0,50.86
1752,200.6,0,50.9
1753,200.8,0,50.8
1754,254.33,19.23,51.04
1755,277.13,25.36,51.46
1756,276.93,26.29,51.49
1757,285.33,25.25,50.99
1758,279.67,25.4,51.22
1759,279.73,27.3,51.24
1760,278.2,25.68,51.12
1761,264.87,25.69,50.95
1762,236.07,24.96,50.29
1763,237.6,26.84,50.1
1764,237.47,25.97,50.1
1765,233.33,26.16,50.41
1766,234.73,25.68,50.34
1767,236.47,26.03,50.31
1768,237.13,26.43,50.27
1769,234.73,26.03,50.52
1770,310.13,25.54,51.24
1771,329.6,25.77,51.03
1772,331.93,26.02,50.88
1773,334.47,25.53,50.76
1774,330,25.69,51.03
1775,329.33,25.42,51.05
1776,327.73,25.58,51.22
1777,330.53,24.37,50.99
1778,330.4,26.27,51.14
1779,329.07,26.73,51.12
1780,335.8,25.69,50.64
1781,333,26.5,50.84
1782,329.33,25.29,51.2
1783,329.8,25.21,51.14
1784,328.07,26.52,51.31
1785,329.4,25.41,51.2
1786,328.6,26.39,51.38
1787,329.53,25.68,51.24
1788,353.4,26.63,51.62
1789,358,25.59,51.76
1790,355.47,26.22,51.84
1791,378.4,25.98,52.27
1792,380.4,24.56,52.14
1793,380.13,25.55,51.97
1794,380.4,25.94,51.97
1795,378.27,25.6,52.18
1796,378.6,26.52,52.11
1797,378.8,25.91,52.01
1798,377.73,25.49,52
1799,377.93,25.54,52.21
1800,378.2,26.24,52.22
1801,378.67,25.9,52.08
1802,377.47,25.34,52.09
1803,376.27,25.13,52.14
1804,378.8,26.67,51.97
1805,377.87,25.46,51.94
1806,379.87,25.3,51.74
1807,378.07,25.28,51.92
1808,376.47,24.82,52.01
1809,378.67,25.55,51.7
1810,378.13,25.25,51.96
1811,377.87,25.92,52.03
1812,375.8,6.16,52.31
1813,335.8,0.28,51.88
1814,331.8,0.07,51.88
1815,335.47,0,52.14
1816,366.27,0,52.51
1817,369.8,0,52.82
1818,331.33,0,52.44
1819,341.67,0,52.85
1820,358.67,0,53.19
1821,363.27,0,53.24
1822,360.53,0,53.6
1823,358.53,0,53.8
1824,358.47,0,53.74
1825,356,0,53.94
1826,354,0,54.19
1827,353.6,0,54.07
1828,328.13,0,53.59
1829,327.4,0,53.68
1830,329.13,0,53.68
1831,330.47,0,53.58
1832,306,0,53.46
1833,301.4,0,53.65
1834,303.13,0,53.57
1835,303.2,0,53.69
1836,259,0,53.03
1837,227.87,0,52.39
1838,155.67,0,52.08
1839,158.47,0,51.97
1840,173.13,0,51.83
1841,172.27,0,52.01
1842,170.93,0,52.04
1843,171.07,0,52.03
1844,158,0,51.76
1845,138.4,0,51.77
1846,136.67,0,51.52
1847,108.07,0,51.39
1848,107.73,0,51.3
1849,108,0,51.12
1850,107.07,18.68,51.1
1851,110.6,25.49,50.69
1852,109.4,25.88,50.8
1853,110.47,25.86,50.73
1854,112.6,26.74,50.54
1855,109.07,25.33,50.9
1856,59.4,24.21,50.5
1857,3.27,26.3,49.68
1858,3.47,25.77,49.16
1859,3.67,25.25,49.56
1860,3.4,25.28,49.41
1861,3.8,24.19,49.27
1862,3.93,26.12,49.14
1863,40.73,25.84,49.31
1864,113.93,25.2,49.88
1865,112.67,25.17,49.85
1866,112.73,25.76,49.73
1867,112.27,26.07,49.82
1868,110.73,26.5,49.93
1869,110.47,25.65,49.85
1870,109.53,24.82,49.8
1871,110.2,25.58,49.73
1872,107.13,26.21,49.97
1873,93.4,25.26,49.97
1874,3.33,25.34,49.03
1875,2.8,25.7,48.72
1876,3.47,25.7,48.5
1877,3.4,11.8,48.21
1878,87.67,2.1,48.97
1879,117.93,2.1,49.28
1880,116.47,2.1,49.37
1881,115.53,2.1,49.48
1882,114.4,2.1,49.39
1883,115.4,2.1,49.5
1884,114.6,0.91,49.53
1885,113.13,0,49.52
1886,110.47,1,49.87
1887,112.67,30.13,49.66
1888,109.13,28.97,49.83
1889,111.67,29.09,49.74
1890,111.93,28.65,49.5
1891,111.47,27.91,49.61
1892,111.4,27.35,49.59
1893,112.47,28.02,49.46
1894,112.47,27.79,49.44
1895,112.53,28.06,49.53
1896,188.47,28.36,49.63
1897,199.13,27.36,49.95
1898,198.6,26.99,49.83
1899,328.07,27.53,51.1
1900,338.07,27.31,51.11
1901,339.27,27.44,50.97
1902,338.13,27.33,51.01
1903,337.33,27.86,51.06
1904,336.73,27.32,51.03
1905,337.2,27.17,51.07
1906,336,27.44,51.12
1907,336,28.48,51.22
1908,337.47,28.87,51.16
1909,335.6,29.03,51.3
1910,335.73,28.77,51.37
1911,333.47,28.98,51.39
1912,369.13,28.89,52.3
1913,375.53,29.52,52.31
1914,373.67,30.25,52.26
1915,375.67,29.47,52.27
1916,372.6,30.6,52.54
1917,371.33,31.73,52.58
1918,371.07,27.83,52.82
1919,370.47,23.86,52.96
1920,367.67,23.16,52.88
1921,367.93,24.02,52.99
1922,366.73,23.86,53.05
1923,364.4,24.38,53.34
1924,366.73,23.87,52.74
1925,361.47,23.46,52.74
1926,354.93,24.42,52.54
1927,354.33,23.85,52.79
1928,351.47,23.96,52.97
1929,351.27,24.21,53.12
1930,351.73,23.61,53.12
1931,349.67,23.1,53.18
1932,355.4,23.31,53.05
1933,358.67,24.14,53.14
1934,360.47,23.91,53.44
1935,364.27,24.28,53.27
1936,364.53,24.24,53.34
1937,361.73,24.52,53.45
1938,362.2,24.54,53.58
1939,363.4,23.78,53.49
1940,365,23.94,53.23
1941,362.67,24.64,53.52
1942,364.6,28.39,53.21
1943,370.07,30.14,52.99
1944,370.8,28.99,52.69
1945,369.6,29.42,52.8
1946,315.6,28.35,52.1
1947,110.27,28.17,50.46
1948,113.2,28.14,50.16
1949,105.87,27.55,49.9
1950,1.93,26.09,48.51
1951,1.87,27.22,48.83
1952,2.07,28.41,48.71
1953,1.8,27.65,48.74
1954,2.2,28.27,48.71
1955,1.87,28.8,48.9
1956,2,27.66,48.52
1957,2.13,27.5,48.64
1958,2.2,27.8,48.67
1959,2.47,27.94,48.59
1960,1.8,27.46,48.3
1961,2.4,27.83,48.5
1962,2.4,27.98,48.48
1963,2.2,27.92,48.63
1964,105.27,28.26,49.44
1965,120.13,28.07,49.41
1966,117.4,27.86,49.77
1967,116,27.92,49.57
1968,25.27,28.38,48.95
1969,2.33,27.35,48.85
1970,1.93,27.59,48.38
1971,2.2,28.25,48.9
1972,2.27,27.59,48.54
1973,2.2,27.38,48.51
1974,1.8,27.09,48.49
1975,57.2,27.56,48.86
1976,125,28.05,49.01
1977,123.13,27.63,49.12
1978,121.8,27.72,49.07
1979,121.33,27.48,49.24
1980,119.93,27.7,49.16
1981,120,27.09,49.29
1982,246.27,27.64,50.57
1983,328.33,28.16,50.99
1984,326.13,27.52,50.97
1985,325.33,28.07,50.94
1986,327.8,28.23,50.82
1987,325.4,27.98,51.12
1988,323.8,27.79,51.12
1989,326.87,27.98,50.97
1990,327.2,27.93,50.91
1991,325.27,28.09,50.96
1992,327.27,28.05,50.88
1993,326.6,27.33,50.77
1994,326.27,27.3,51
1995,329.13,27.99,50.85
1996,327.2,27.79,50.83
1997,327.73,28.47,50.86
1998,325,27.07,51.01
1999,327.8,28.38,50.87
2000,329.27,27.21,50.78
2001,329.53,27.26,50.88
2002,326.53,28.36,51.09
2003,330.67,28.21,51.02
2004,326.87,28.29,51
2005,368.4,27.56,51.23
2006,379.87,28.64,51.75
2007,377.4,28.73,51.98
2008,377.6,29.46,52.11
2009,378.27,28.73,52.25
2010,380,28.76,51.97
2011,375.2,29.02,52.44
2012,376.13,30.83,52.52
2013,374.67,30.83,52.59
2014,370.2,27.45,53.03
2015,369.53,23.11,53.26
2016,367.6,22.97,53.5
2017,368.8,23.16,53.49
2018,368.27,23.91,53.43
2019,368,23.54,53.48
2020,368.07,22.74,53.65
2021,364.2,23.06,53.63
2022,361.07,23.47,53.76
2023,357.73,23.61,53.77
2024,361.13,24.12,53.56
2025,361,22.69,53.52
2026,357.07,23.45,53.96
2027,357.27,22.76,54.03
2028,356.67,23.73,54.09
2029,358.87,22.84,54.14
2030,358.93,22.62,54.03
2031,356.13,23.71,54.1
2032,359.6,23.63,53.89
2033,355.07,23.12,54.22
2034,355.67,23.57,54.23
2035,356.93,23.13,54.28
2036,356.53,23.72,54.27
2037,357.67,23.85,54.28
2038,334.6,28.53,54.01
2039,221.2,31.15,52.39
2040,191.8,30.26,51.88
2041,193.6,29.99,51.91
2042,193,30.38,52.07
2043,193.87,30.04,51.7
2044,194.4,29.23,51.8
