month,day,hour,min,i_uiip,i_f,i_uiipu,truth
11,18,20,0,176.85,266.93,175.6,0
11,18,20,30,175.41,240.47,382.93,0
11,18,21,15,198.31,234.93,484.6,0
11,18,22,15,190.85,263.4,398.8,0
11,18,22,30,187.1,268.73,397.07,0
11,18,23,15,386.76,269.87,290.53,0
11,18,23,30,371.42,266.87,275.73,0
11,19,0,0,372.19,266.8,274.27,0
11,19,1,0,346.57,262.27,268.33,0
11,19,1,15,354.45,262.07,270.07,0
11,19,2,30,333.28,255.13,293.8,0
11,19,6,15,171.26,235.2,442.33,0
11,19,9,15,122.41,284.13,121.47,0
11,19,9,30,121.29,285.07,119.93,0
11,19,11,45,301.06,242.87,320.87,0
11,19,13,15,256.28,245.07,323.6,0
11,19,13,45,270.51,243.4,381.8,0
11,19,14,15,267.92,245.6,381.67,0
11,19,15,45,249.12,257.87,393.2,0
11,19,16,45,153.88,272.87,89.53,0
11,19,18,45,102.9,279.13,101.53,0
11,19,19,30,103.2,276.33,100,0
11,19,20,45,105.26,273.8,104.47,0
11,19,22,0,85.23,262.53,84.33,0
11,19,23,45,352.89,272.07,280.6,0
11,20,2,15,316.35,246.73,322.73,0
11,20,4,45,318.51,246.53,323,0
11,20,7,0,199.33,249.87,403.2,0
11,20,8,45,126.51,281.53,125.2,0
11,20,9,15,342.74,260.93,177.93,0
11,20,10,0,214.72,252.47,428.73,0
11,20,10,45,250.55,253.13,396.13,0
11,20,12,0,246.36,253.13,396.6,0
11,20,13,0,277.26,275.53,394.93,0
11,20,13,45,290.99,253.33,352.33,0
11,20,15,45,239.68,247.4,386.93,0
11,20,16,30,240.66,247.27,385,0
11,20,17,15,228.91,289.2,364,0
11,20,18,30,77.2,266,76.93,0
11,20,18,45,69.28,266.4,68.93,0
11,20,20,45,256.61,254.6,337.87,0
11,20,21,45,256.32,245.47,394.33,0
11,20,23,45,257.93,252.33,374,0
11,21,0,15,255.4,249.93,370.6,0
11,21,0,45,356.88,250.6,368.47,0
11,21,2,0,321.77,254,314.4,0
11,21,3,30,355.45,251.2,313.07,0
11,21,4,30,368.6,251.87,313.27,0
11,21,6,0,232.01,256.4,324.87,0
11,21,7,15,330.1,258.13,28.53,0
11,21,9,0,305.92,246.87,109.93,0
11,21,10,30,317.76,256.8,33.67,0
11,21,10,45,316.16,262.53,33.2,0
11,21,11,30,304.47,248.6,61.47,0
11,21,11,45,286.25,241.67,342.8,0
11,21,13,0,288.49,242.87,389.93,0
11,21,13,15,268.6,245.13,343.53,0
11,21,13,30,258.93,244.27,344.47,0
11,21,13,45,279.24,245.6,344.6,0
11,21,16,0,222.65,263.67,374.93,0
11,21,18,0,132.18,262.07,131.07,0
11,21,19,0,131.59,266.13,130.6,0
11,21,19,30,133.6,271.93,132.93,0
11,21,20,0,129.06,268.6,128.33,0
11,21,20,15,134.23,272.4,132.53,0
11,21,21,30,208.71,243.4,432.53,0
11,21,21,45,212.15,240.87,428.53,0
11,21,23,0,291.29,250.73,443.33,0
11,22,0,15,356.94,251.33,362.27,0
11,22,0,45,340.42,248.4,343.4,0
11,22,1,30,362.01,257.53,344.53,0
11,22,3,30,396.36,260.27,298.33,0
11,22,3,45,373.78,260.53,313.67,0
11,22,4,45,385.21,260.2,208.67,0
11,22,5,0,394.22,260.07,211.33,0
11,22,6,45,143.22,262.73,141.87,0
11,22,7,45,145.6,254.8,144.67,0
11,22,8,0,144.06,254.47,142.27,0
11,22,8,30,146.6,258.93,145.6,0
11,22,9,15,144.49,259.4,143.53,0
11,22,10,0,164.56,232.2,479.8,0
11,22,10,15,199.6,232.6,480.8,0
11,22,11,45,134.74,232.47,488.6,0
11,22,12,0,160.79,249.67,485.53,0
11,22,12,30,163.82,252.4,480.93,0
11,22,12,45,160.69,266.13,483.53,0
11,22,15,15,223.9,289.33,373.67,0
11,22,16,30,74.4,249.93,73.8,0
11,22,17,45,139.89,263.47,138.87,0
11,22,19,0,167.7,272.27,166.13,0
11,22,20,15,243.97,248.53,397.87,0
11,22,20,30,249.26,249.27,421.47,0
11,22,21,45,201.73,244,414.73,0
11,23,3,0,406.74,254.33,280.47,0
11,23,4,15,430.97,257.87,162.87,0
11,23,5,15,282.71,256.13,252.87,0
11,23,6,0,227.91,256.8,384.33,0
11,23,6,30,257.78,259.27,385.33,0
11,23,7,45,204.93,260.13,384.67,0
11,23,8,45,161.7,257.73,504.53,0
11,23,10,30,159.38,256.73,448.93,0
11,23,12,0,162.57,253.53,476.73,0
11,23,12,15,174.26,253.67,493.6,0
11,23,15,15,176.39,260.6,169.33,0
11,23,16,0,175.94,255.27,175.53,0
11,23,16,45,175.43,261.47,175.13,0
11,23,17,0,174.97,262.53,174.2,0
11,23,17,45,175.39,259.93,174.87,0
11,23,19,0,172.17,267.73,171.8,0
11,23,20,0,159.46,265.73,158.6,0
11,23,23,0,284.47,248.53,384.93,0
11,23,23,15,332.07,262.87,378.67,0
11,24,0,15,346.59,266.8,298.87,0
11,24,1,30,312.6,261.4,287.4,0
11,24,1,45,312.23,260,295.87,0
11,24,2,30,325.95,257.93,314.8,0
11,24,4,0,341.98,259.67,307.27,0
11,24,4,45,345.21,261.13,279.8,0
11,24,5,45,255.26,265.13,287.47,0
11,24,6,45,233.56,266.87,370.27,0
11,24,10,45,182.6,247.47,452.6,0
11,24,13,15,232.12,246.33,391.13,0
11,24,14,30,194.11,264.53,194.2,0
11,24,15,0,194.93,264.13,194.73,0
11,24,16,15,195.61,262.8,194.4,0
11,24,17,0,194.4,266.13,193.67,0
11,24,17,30,194.25,267.47,192.67,0
11,24,18,30,152.24,268.73,151.67,0
11,24,18,45,152.5,271.33,151,0
11,24,19,30,146.52,274.6,145.73,0
11,24,19,45,146.69,276.2,145.4,0
11,24,20,30,146.84,275.2,145.13,0
11,24,21,0,185.46,259.47,204.33,0
11,24,21,15,233.83,251.67,397,0
11,25,3,0,349.95,256.87,289.33,0
11,25,4,45,366.85,250.67,318.2,0
11,25,5,0,377.65,254.07,285.27,0
11,25,6,45,165.26,257.33,397.2,0
11,25,8,15,145.08,264,144.13,0
11,25,12,45,189.51,239.6,406.93,0
11,25,13,0,182.1,238.8,406.07,0
11,25,13,30,188.03,237.13,408.93,0
11,25,13,45,181.01,238.87,411.8,0
11,25,14,0,180.99,238.13,411.07,0
11,25,14,45,216.2,263.93,407.33,0
11,25,15,0,215.85,263.07,408.8,0
11,25,15,15,229.24,260.4,408.13,0
11,25,17,15,171.01,281.13,169.67,0
11,25,17,45,171.92,279.53,170.07,0
11,25,22,30,190.89,241.07,391.8,0
11,26,0,15,349.88,253.4,352.27,0
11,26,0,30,346.85,254.93,347.67,0
11,26,1,0,331.68,258.53,257,0
11,26,2,0,303.34,252,298.73,0
11,26,2,15,294.71,249.53,308.27,0
11,26,2,45,286.15,248.07,328.2,0
11,26,3,15,295.86,254.33,365.8,0
11,26,3,30,297.55,256.47,365.6,0
11,26,4,30,316.48,257.8,363.27,0
11,26,5,0,343.09,262.53,332.33,0
11,26,6,0,170.75,262.6,372.33,0
11,26,9,30,221.16,240.93,389.33,0
11,26,10,45,210.77,240.73,392.33,0
11,26,15,15,141.72,270.2,140,0
11,26,16,15,140.72,270.07,140.13,0
11,26,16,45,139.25,272.8,138.47,0
11,26,18,30,138.33,258.2,137.13,0
11,26,20,0,138.86,260.67,137.6,0
11,26,21,0,139.64,259.8,138.73,0
11,26,22,0,138.95,258.27,138.33,0
11,27,1,30,328.93,245.33,294.07,0
11,27,2,30,341.81,243.8,290.93,0
11,27,2,45,358.32,241.6,289.13,0
11,27,3,0,362.8,240.47,287.07,0
11,27,4,15,372.84,240.33,285.6,0
11,27,5,45,232.38,237.67,344.8,0
11,27,6,0,154.88,236.2,348.4,0
11,27,7,15,223.76,251.93,487.6,0
11,27,11,30,192.32,258.4,471.87,0
11,27,12,15,187.58,258.8,479.53,0
11,27,12,30,187.57,256.27,478.33,0
11,27,15,0,117.8,246.2,123.27,0
11,27,15,30,125.05,247.53,124,0
11,27,17,0,122.94,251.07,121.93,0
11,27,19,45,122.1,176.73,120.47,0
11,27,22,45,181.07,228.2,440.27,0
11,27,23,30,369.98,236.73,230.67,0
11,28,0,30,350.31,235,251.6,0
11,28,4,15,388.16,234.4,247.33,0
11,28,6,30,218.69,248.27,472.07,0
11,28,7,0,194.42,250.13,425.53,0
11,28,7,15,214.89,251.07,413.67,0
11,28,8,15,198.99,264.73,396.93,0
11,28,8,45,190.96,275.33,397.67,0
11,28,10,45,186.63,274.4,427.67,0
11,28,11,30,180.37,270.53,428.2,0
11,28,12,15,201.93,259.93,428.33,0
11,28,14,45,203.05,265.13,469.13,0
11,28,15,15,186.42,241.33,455.8,0
11,28,16,0,129.45,251.4,126,0
11,28,18,45,164.74,267.27,163.73,0
11,28,19,30,164.8,271.47,163.73,0
11,28,20,15,168.8,276.07,168.13,0
11,28,20,30,184.33,276.2,183.07,0
11,28,21,0,211.76,275.07,211,0
11,28,23,15,421.59,243.53,188.87,0
11,29,0,45,397.21,256.47,214,0
11,29,2,15,398.24,254.07,210.13,0
11,29,3,0,376.78,261.4,228.07,0
11,29,3,15,371.4,262.33,230.8,0
11,29,4,45,349.43,255.47,365.87,0
11,29,5,45,293.45,267.27,267.33,0
11,29,7,45,76.45,264,76.27,0
11,29,10,30,185.93,251.93,401,0
11,29,11,45,174.51,248.47,471.73,0
11,29,12,45,175.65,249.07,468.8,0
11,29,13,15,171.42,248.6,469.07,0
11,29,17,0,121.93,259.47,120.33,0
11,29,17,30,150.73,257.33,149.67,0
11,29,19,0,171.7,267.47,170.6,0
11,29,19,15,172.14,267.67,171.67,0
11,29,21,45,208.79,253.67,455.07,0
11,29,22,15,184.97,251.8,386.6,0
11,29,23,15,322.02,235.73,360.27,0
11,30,0,15,388.77,240.87,251.33,0
11,30,1,45,379.79,241.93,216.6,0
11,30,2,0,387.68,263.07,213.13,0
11,30,4,15,415.97,274.8,265.47,0
11,30,5,0,403.2,273.67,252.47,0
11,30,5,30,321.46,273.79,330.5,0
11,30,9,0,123.68,260.8,180.27,0
11,30,11,15,211.93,267.33,288.33,0
11,30,14,0,201.57,265.13,426.93,0
11,30,15,45,195.99,238.93,447.93,0
11,30,16,0,102.8,256.33,77.33,0
11,30,20,15,108.22,276.13,107.8,0
11,30,23,45,393.86,244.53,217.47,0
12,1,0,0,401.58,242.87,199.27,0
12,1,1,45,380.45,242.13,199.33,0
12,1,3,0,366.69,256.4,319.47,0
12,1,4,0,383.83,259.4,305.47,0
12,1,5,0,342.13,293.47,208,0
12,1,7,0,174.36,251.07,247.67,0
12,1,7,30,176.2,253.2,197.2,0
12,1,8,15,180.48,253.53,196.47,0
12,1,9,0,168.15,253.47,173.87,0
12,1,11,0,158.68,250.8,386,0
12,1,12,15,161.78,246.2,498.53,0
12,1,12,30,165.97,245.13,494,0
12,1,15,30,102.15,261.93,436.8,0
12,1,17,0,90,260.27,89.27,0
12,1,18,15,91.9,257.73,91.13,0
12,1,20,15,89.14,255.6,88.8,0
12,1,21,30,120.28,242.33,203.27,0
12,1,22,15,187.73,230.13,433.07,0
12,1,22,30,185.48,230.93,431.93,0
12,1,23,15,408.57,234.8,263.4,0
12,2,1,0,402.22,268.33,207,0
12,2,2,0,401.23,265.2,207.07,0
12,2,2,15,403.83,264.13,205.93,0
12,2,2,30,398.36,263.27,206.07,0
12,2,3,0,396.64,260.27,285.4,0
12,2,4,30,243.91,254.73,362.4,0
12,2,6,30,128.78,276.07,182.53,0
12,2,7,30,126.25,264.93,125.53,0
12,2,8,0,123.39,262.4,122.2,0
12,2,9,15,123.74,264.33,122.8,0
12,2,9,45,124.48,266.27,123.47,0
12,2,10,15,212.58,240.87,420.6,0
12,2,12,15,193.4,239.87,448.13,0
12,2,13,0,204.21,240.47,446.67,0
12,2,16,0,108.15,264.73,182.67,0
12,2,16,45,93.72,258.33,91.67,0
12,2,17,30,93.99,261.8,93.4,0
12,2,23,30,394.32,236.87,338.27,0
12,3,2,0,374.29,233.33,252.47,0
12,3,6,0,167.81,261.53,375.87,0
12,3,6,15,170.03,264.6,376.6,0
12,3,7,0,111.6,283.47,88.73,0
12,3,11,15,226.76,244.67,389.8,0
12,3,12,30,212.8,244.6,477.67,0
12,3,13,30,156.05,242.6,473.47,0
12,3,14,45,155.55,243.33,467.27,0
12,3,19,0,118.45,262.07,117.4,0
12,3,19,45,120.68,262.6,119.67,0
12,3,20,45,120.73,257.67,119.47,0
12,3,21,15,119.03,251.6,117.87,0
12,3,21,45,193.02,250.53,90.87,0
12,3,23,0,366.99,247.33,282.6,0
12,4,0,0,387.3,246.2,260.93,0
12,4,0,30,378.48,244.13,256.67,0
12,4,3,30,412.1,239.2,244.53,0
12,4,4,15,411.06,254.67,233.93,0
12,4,5,15,383.22,251.27,278.47,0
12,4,6,30,173.93,257.47,208.33,0
12,4,7,0,152.1,259.53,207.33,0
12,4,7,45,181.97,262.27,207.33,0
12,4,11,15,167.45,250.13,428.67,0
12,4,12,30,165.76,246.8,432.33,0
12,4,13,30,139.55,247,427.53,0
12,4,13,45,149.99,247.4,430.47,0
12,4,14,0,165.07,245.13,440.87,0
12,4,15,30,198.09,241.53,438.73,0
12,4,17,15,126.13,264.53,125.73,0
12,4,18,0,161.66,267.67,160.07,0
12,4,18,15,181.36,258.93,180.8,0
12,4,20,15,181.74,260.93,180.53,0
12,4,20,30,181.86,260.13,180.2,0
12,4,21,45,181.41,256.73,180.07,0
12,4,22,45,186.07,226.4,466.67,0
12,5,3,45,350.64,256,316.47,0
12,5,4,45,387.46,259.53,282.53,0
12,5,5,30,417.6,261.27,311.2,0
12,5,8,30,96.91,265.4,95.87,0
12,5,8,45,96.94,265.73,96.27,0
12,5,10,15,96.2,266.87,95.2,0
12,5,11,15,219.6,250.33,421.07,0
12,5,11,45,208.01,257.13,422.47,0
12,5,12,0,202.05,258.67,418,0
12,5,12,15,203.8,256.27,418.07,0
12,5,14,15,200.02,258.87,422.8,0
12,5,14,30,198.78,254.6,420.27,0
12,5,15,45,193.38,252.53,414.73,0
12,5,19,0,103.36,272.13,102.2,0
12,5,19,30,102.49,239,100.93,0
12,5,20,30,179.03,244.07,95.13,0
12,5,21,0,231.77,238.67,113.73,0
12,5,21,30,229.82,225.27,380,0
12,5,22,15,209.85,226.07,275.73,0
12,5,23,15,396.09,266.33,318,0
12,6,0,30,370.05,262.27,255.8,0
12,6,3,15,352.53,256,249.93,0
12,6,5,15,300.28,248.2,365.13,0
12,6,8,45,100.65,269.33,99.93,0
12,6,10,30,217.89,244.93,419.4,0
12,6,10,45,213.39,245.67,417.67,0
12,6,11,0,218.5,247.27,422.2,0
12,6,12,30,207.35,242.53,462.2,0
12,6,14,15,213.82,241.8,458.73,0
12,6,14,30,208.09,241.93,457.27,0
12,6,16,15,189.66,233.67,444.47,0
12,6,17,0,148.51,240.87,301.87,0
12,6,17,45,159.46,261.13,158.8,0
12,6,18,30,159.38,266.27,158.4,0
12,6,20,45,157.27,269.93,156.6,0
12,6,21,45,158.56,261.47,157.73,0
12,6,22,0,138.16,254.2,171.27,0
12,6,22,45,184.46,235.67,377.13,0
12,6,23,30,377.02,235.33,350.13,0
12,7,0,30,370.63,241.33,253.4,0
12,7,0,45,365.53,239.6,239,0
12,7,1,45,363.58,241,240.6,0
12,7,2,15,379.57,239.93,240,0
12,7,3,30,303.16,234.67,293,0
12,7,7,0,109.34,288.4,108.53,0
12,7,8,0,108.87,267.6,107.8,0
12,7,13,15,233.41,251.6,389.47,0
12,7,14,0,230.14,251.33,388.4,0
12,7,14,30,231.9,249.33,385.93,0
12,7,18,15,134.12,269.8,132.67,0
12,7,19,0,206.16,275.87,204.73,0
12,7,20,0,204.56,281.73,203.87,0
12,7,20,45,229.17,229.33,393.53,0
12,7,21,0,234.43,228.67,394.27,0
12,7,21,15,233.58,226.4,395.2,0
12,7,23,30,404.21,248.73,379.53,0
12,7,23,45,404.49,252.73,334.33,0
12,8,0,0,418.18,256,96.4,0
12,8,0,30,397.59,248.2,252.07,0
12,8,1,0,395.25,247.73,221,0
12,8,2,30,388.87,245.07,219.53,0
12,8,4,15,392.76,244.93,223.47,0
12,8,4,45,392.22,239.93,318.8,0
12,8,6,45,191.92,233.47,448.47,0
12,8,7,0,202.45,236.8,450.93,0
12,8,10,30,216.96,261.8,409.4,0
12,8,11,30,213.65,262.33,410.13,0
12,8,12,0,197.95,261.33,409.53,0
12,8,12,15,194.79,262.4,411,0
12,8,14,45,193.13,254.07,434.07,0
12,8,15,45,173.28,252.2,426.47,0
12,8,19,0,151.45,273.87,150.53,0
12,8,23,30,417.5,254.33,328.93,0
12,9,1,0,604.005,385.605,305.295,1
12,9,2,30,353.99,248.33,234.13,0
12,9,2,45,347.58,246,327.53,0
12,9,3,15,328.58,246.13,327.33,0
12,9,4,15,319.22,249.4,330.4,0
12,9,5,30,238.46,249.2,327.4,0
12,9,9,30,139.87,279.13,138.53,0
12,9,10,45,206.41,249.93,485.33,0
12,9,11,15,195.93,251.47,431.53,0
12,9,12,15,228.49,251.13,400.87,0
12,9,13,15,231.2,250.13,401.47,0
12,9,13,30,229.34,248.2,378.73,0
12,9,13,45,230.14,247.6,373.27,0
12,9,14,30,230.23,250.53,374.33,0
12,9,15,30,227.56,246.53,371.47,0
12,9,17,0,116.85,268.53,116.27,0
12,9,18,15,118.44,271.87,117.67,0
12,9,18,45,116.21,270,114.73,0
12,9,19,30,116.37,265.07,114.93,0
12,10,0,30,392.99,246.8,211.93,0
12,10,1,0,409.13,245.6,211.87,0
12,10,1,45,376.79,243.67,238,0
12,10,3,30,366.71,238.27,257.27,0
12,10,3,45,355.68,241.73,257.27,0
12,10,8,15,177.61,277.07,202.8,0
12,10,10,15,188.28,257.8,494.67,0
12,10,18,30,317.49,381.9,313.995,1
12,10,19,30,209.59,259,207.67,0
12,10,20,15,209.96,259.33,208.4,0
12,10,21,45,174.87,247.87,391.07,0
12,10,22,15,155.68,242.93,392.6,0
12,10,22,45,148.42,239.4,388.93,0
12,10,23,0,309.03,241.47,355.07,0
12,10,23,45,379.59,242.93,319.8,0
12,11,1,0,370.69,242.47,242.6,0
12,11,2,30,353.73,233.07,258.2,0
12,11,2,45,355.53,232,320.67,0
12,11,3,0,347.12,228.73,320.53,0
12,11,4,15,352.86,245.33,314.2,0
12,11,5,15,351.38,249.6,258.67,0
12,11,5,45,232.55,244.2,326.93,0
12,11,6,0,100.97,240.67,373.53,0
12,11,6,30,172.27,249.47,380.27,0
12,11,7,30,99.44,258.2,315.93,0
12,11,8,30,170.54,273.93,355.87,0
12,11,9,30,165.09,275.27,383.73,0
12,11,10,0,186,268.8,477.27,0
12,11,10,15,178.93,262.87,485.4,0
12,11,11,15,238.68,390.495,693.105,1
12,11,12,15,153.92,251.47,465.93,0
12,11,14,45,119.06,249.27,284.6,0
12,11,15,30,165.62,259.67,164.53,0
12,11,17,30,133.51,242.87,133,0
12,11,19,0,153.45,251.6,152.73,0
12,11,20,0,146.15,229.73,371,0
12,11,20,30,164.62,230.47,464.67,0
12,11,21,30,188.54,219.87,454.27,0
12,11,23,0,333.77,260.73,294.4,0
12,11,23,15,403.29,258.07,292.93,0
12,12,1,30,381.94,253.87,255.73,0
12,12,1,45,379.29,251.33,255.73,0
12,12,2,30,389.2,257.07,218.93,0
12,12,4,45,330.1,250.53,299.33,0
12,12,5,0,287.18,250.4,329.93,0
12,12,6,15,207.6,261.47,375.93,0
12,12,6,30,187.74,268.53,296.67,0
12,12,6,45,157.64,284.73,156.73,0
12,12,8,0,158.8,286.8,158.13,0
12,12,8,15,158.29,293.47,157.67,0
12,12,8,45,158.22,289.33,157.27,0
12,12,9,0,157.79,293.27,157.27,0
12,12,9,15,158.46,290,157.67,0
12,12,10,15,96.55,254.47,95.47,0
12,12,12,0,163.03,230.2,453.4,0
12,12,13,15,207.27,244.33,457.13,0
12,12,13,30,205.07,243.8,458.73,0
12,12,14,15,150.92,243.13,451.8,0
12,12,15,30,122.56,232.27,486.8,0
12,12,16,0,109.64,240.27,491.4,0
12,12,17,30,126.54,255.13,125.73,0
12,12,20,30,165.21,249.8,246.93,0
12,12,23,45,327.64,243.4,277.47,0
12,13,0,15,361.99,243.73,275.13,0
12,13,3,30,338.59,258.4,322.73,0
12,13,6,30,228.17,258.07,402,0
12,13,7,15,229.51,258.07,407.07,0
12,13,8,30,231.43,259.33,405.07,0
12,13,9,0,231.7,258.27,403.4,0
12,13,11,0,162.58,255.07,181.07,0
12,13,11,45,140.56,255.13,138.93,0
12,13,12,45,140.38,257.67,140,0
12,13,14,30,140.32,253.93,139.07,0
12,13,14,45,138.65,255.8,137.67,0
12,13,15,0,139.56,254,138.13,0
12,13,15,30,139.08,254.2,138.4,0
12,13,18,0,108.9,261.07,108.47,0
12,13,18,30,109.22,267,109.13,0
12,13,19,0,97.81,263.73,94.33,0
12,13,20,30,139.43,240.6,506.8,0
12,14,1,45,343.72,245.2,278.67,0
12,14,2,30,350.07,257.13,277.27,0
12,14,4,30,346.85,252.93,325.87,0
12,14,5,15,307.15,257.67,335,0
12,14,5,45,254.24,257.27,354.93,0
12,14,6,45,212.5,260.6,411.87,0
12,14,7,45,182.15,259.8,417.93,0
12,14,12,0,202.02,249.93,422.2,0
12,14,14,0,129.31,274.47,128.33,0
12,14,16,15,127.32,253.67,126.73,0
12,14,18,0,125.64,264.93,125.07,0
12,14,19,0,126.36,269,124.93,0
12,14,20,30,44.84,258.2,44.13,0
12,14,22,45,175.84,245.47,471.53,0
12,15,2,45,312.69,242.2,304.87,0
12,15,3,30,310.45,243.87,307.47,0
12,15,3,45,309.3,240.07,303,0
12,15,7,0,142.95,272.67,142.4,0
12,15,7,30,140.56,275.53,139.2,0
12,15,9,0,247.33,249.07,213.53,0
12,15,10,0,280.23,241.07,386.8,0
12,15,10,30,170.71,240.87,386.93,0
12,15,11,15,151.57,244.93,391.13,0
12,15,13,30,176.92,259.47,481.13,0
12,15,14,15,188.22,255.73,501.47,0
12,15,14,30,195.87,262.6,498.6,0
12,15,15,0,170.52,266.6,485.87,0
12,15,15,45,158.53,265,437.93,0
12,15,16,45,163.61,265,163.07,0
12,15,17,15,162.16,268.07,162,0
12,15,20,0,119.1,266,118.2,0
12,15,21,45,158.89,238.07,471.4,0
12,15,22,45,180.15,232.67,459.47,0
12,15,23,0,294.27,236.6,375.53,0
12,16,0,0,353.85,240.53,290.27,0
12,16,2,30,346.2,258.67,284.2,0
12,16,4,30,341.37,253.07,313.27,0
12,16,6,0,185.92,257.07,345.4,0
12,16,7,0,222.25,262.07,333.33,0
12,16,7,15,194.5,264.6,314.13,0
12,16,8,0,201.09,261.13,273.47,0
12,16,9,0,194.39,262,291.4,0
12,16,11,45,196.49,261,441.13,0
12,16,13,0,173.22,260.13,440.6,0
12,16,13,30,176.14,261,442.6,0
12,16,17,45,189.11,259.07,187.93,0
12,16,19,45,138.19,258.27,136.53,0
12,16,20,0,136.83,260.67,135.93,0
12,16,20,30,134.16,263.93,133.07,0
12,16,22,15,151.13,241.73,500,0
12,16,23,0,283.64,237.6,468.53,0
12,17,2,15,331.37,260.87,295.33,0
12,17,2,30,328.44,261.4,296.33,0
12,17,3,30,328.74,258,289,0
12,17,4,15,351.56,254.13,307,0
12,17,5,30,343.62,260.6,270.53,0
12,17,6,0,168.74,254.93,333.87,0
12,17,6,45,184.21,254.53,438.73,0
12,17,7,15,351.29999999999995,388.605,734.205,1
12,17,8,15,233.42,265.33,396,0
12,17,9,15,234.08,264.6,398,0
12,17,10,30,232.46,265.87,399.87,0
12,17,11,15,231.14,267,395.73,0
12,17,12,0,230.91,263.47,397.93,0
12,17,13,45,160.37,290.47,159.6,0
12,17,14,45,158.49,287.07,157.8,0
12,17,15,30,159.08,284.47,158.4,0
12,17,17,30,158.88,287.8,158.53,0
12,17,20,45,103.72,271.53,102.87,0
12,17,22,0,200.4,255,488.87,0
12,17,22,15,196.75,257.6,487.53,0
12,17,23,0,226.12,248,472.13,0
12,17,23,15,333.2,255.27,363.13,0
12,18,0,45,356.66,256.07,253.93,0
12,18,1,30,346.31,256.87,277.2,0
12,18,3,15,334.87,245.2,302.4,0
12,18,4,0,330.57,240.8,321.6,0
12,18,5,0,319.44,244,321.73,0
12,18,5,15,315.23,252.2,322.8,0
12,18,7,15,222.58,266.2,467,0
12,18,7,30,238.83,268.53,465.67,0
12,18,8,45,234.47,274.13,335.8,0
12,18,9,0,234,276.67,338.27,0
12,18,10,45,234.13,273.47,431.53,0
12,18,12,30,234.1,236.73,389.53,0
12,18,14,30,164.58,263.8,168.93,0
12,18,16,0,163.38,264.47,168.07,0
12,18,16,15,164.5,258.87,169.13,0
12,18,17,30,162.43,261.87,164.53,0
12,18,17,45,163.72,261,162.8,0
12,18,18,15,53.63,245.13,54.93,0
12,18,19,0,43.5,256.6,42.07,0
12,18,22,45,170.36,245.07,434.2,0
12,18,23,30,378.22,247.53,310.87,0
12,19,1,30,320.33,246.6,296.4,0
12,19,2,30,330.8,244.07,295.07,0
12,19,2,45,314.09,247.73,299.6,0
12,19,3,0,317,252.93,299.73,0
12,19,4,15,337.24,245.07,294.53,0
12,19,5,15,342.67,248.07,294.6,0
12,19,10,0,183.56,273.07,201.93,0
12,19,11,0,187.45,245.53,359.4,0
12,19,12,15,182.16,248.87,201.07,0
12,19,13,15,181.44,246.6,363.33,0
12,19,14,0,181.8,248.33,372.27,0
12,19,15,15,123.31,255.93,122.87,0
12,19,16,0,123.07,257.4,121.93,0
12,19,16,30,122.81,258.87,122.07,0
12,19,17,0,122.57,262.47,121.33,0
12,19,17,15,123.27,259.67,122.13,0
12,19,20,0,216.44,249.27,393.6,0
12,19,20,15,227.05,251.8,394.33,0
12,19,20,45,229.2,252.67,394.13,0
12,19,21,0,229.17,250.2,394.33,0
12,19,21,30,206.87,246.4,389.87,0
12,19,23,30,343.37,236.73,371.4,0
12,20,0,0,514.8,384.495,312.105,1
12,20,1,15,348.35,260.53,208.47,0
12,20,1,45,332.03,255.13,207.4,0
12,20,2,45,332.45,248.6,284.67,0
12,20,3,0,334.64,253,281.47,0
12,20,4,0,346.54,265.8,265.13,0
12,20,4,45,348.11,268.33,254.47,0
12,20,7,15,190.6,269.87,238.6,0
12,20,9,0,179.95,277.07,179.07,0
12,20,11,15,207.38,248.33,390.6,0
12,20,12,15,148.02,243.13,510.4,0
12,20,13,15,145.45,245,507.47,0
12,20,13,30,147.9,244.53,507.87,0
12,20,15,45,195.21,241.27,420.93,0
12,20,17,0,96.13,278.2,95.4,0
12,20,18,15,94.67,282.67,94.4,0
12,20,19,15,94.09,286.8,93.6,0
12,20,20,30,93.67,289.33,93.2,0
12,20,21,30,225.15,267.67,385.53,0
12,20,22,0,220.04,262.13,389.33,0
12,20,22,15,198.05,261.93,389.2,0
12,20,23,15,400.57,243.27,385.53,0
12,20,23,30,396.47,241.13,381.4,0
12,21,0,45,396.85,249.4,210.93,0
12,21,2,15,403.98,250.53,213.93,0
12,21,4,30,402.78,256.13,252.33,0
12,21,4,45,405.85,256.73,243.47,0
12,21,5,30,394.2,259.87,238.27,0
12,21,8,15,180.59,248.67,511,0
12,21,9,0,164.72,245.47,491.07,0
12,21,9,30,161.83,250.13,356.67,0
12,21,9,45,150.21,247.6,359.07,0
12,21,11,15,164.42,245.4,471.6,0
12,21,12,0,155.67,245.93,475.47,0
12,21,12,15,222.765,366.105,709.905,1
12,21,13,30,152.73,245.07,477.07,0
12,21,14,0,140.18,245.53,509,0
12,21,18,30,110.87,287,110.53,0
12,21,19,15,107.82,271.47,106.2,0
12,21,21,0,195.56,249.8,421.67,0
12,21,21,15,194.56,247.07,430.53,0
12,21,22,15,201,240.6,458.73,0
12,21,22,30,182.44,244,454.4,0
12,22,2,30,389.97,257.73,256.2,0
