i_uiip,i_f,i_uiipu,truth
159.38,256.73,448.93,0
162.57,253.53,476.73,0
174.26,253.67,493.6,0
176.39,260.6,169.33,0
175.94,255.27,175.53,0
175.43,261.47,175.13,0
174.97,262.53,174.2,0
175.39,259.93,174.87,0
172.17,267.73,171.8,0
159.46,265.73,158.6,0
284.47,248.53,384.93,0
332.07,262.87,378.67,0
346.59,266.8,298.87,0
312.6,261.4,287.4,0
312.23,260,295.87,0
325.95,257.93,314.8,0
341.98,259.67,307.27,0
345.21,261.13,279.8,0
255.26,265.13,287.47,0
233.56,266.87,370.27,0
182.6,247.47,452.6,0
232.12,246.33,391.13,0
194.11,264.53,194.2,0
194.93,264.13,194.73,0
195.61,262.8,194.4,0
194.4,266.13,193.67,0
194.25,267.47,192.67,0
152.24,268.73,151.67,0
152.5,271.33,151,0
146.52,274.6,145.73,0
146.69,276.2,145.4,0
146.84,275.2,145.13,0
185.46,259.47,204.33,0
233.83,251.67,397,0
349.95,256.87,289.33,0
366.85,250.67,318.2,0
377.65,254.07,285.27,0
165.26,257.33,397.2,0
145.08,264,144.13,0
189.51,239.6,406.93,0
182.1,238.8,406.07,0
188.03,237.13,408.93,0
181.01,238.87,411.8,0
180.99,238.13,411.07,0
216.2,263.93,407.33,0
215.85,263.07,408.8,0
229.24,260.4,408.13,0
171.01,281.13,169.67,0
171.92,279.53,170.07,0
190.89,241.07,391.8,0
349.88,253.4,352.27,0
346.85,254.93,347.67,0
331.68,258.53,257,0
303.34,252,298.73,0
294.71,249.53,308.27,0
286.15,248.07,328.2,0
295.86,254.33,365.8,0
297.55,256.47,365.6,0
316.48,257.8,363.27,0
343.09,262.53,332.33,0
170.75,262.6,372.33,0
221.16,240.93,389.33,0
210.77,240.73,392.33,0
141.72,270.2,140,0
140.72,270.07,140.13,0
139.25,272.8,138.47,0
138.33,258.2,137.13,0
138.86,260.67,137.6,0
139.64,259.8,138.73,0
138.95,258.27,138.33,0
328.93,245.33,294.07,0
341.81,243.8,290.93,0
358.32,241.6,289.13,0
362.8,240.47,287.07,0
372.84,240.33,285.6,0
232.38,237.67,344.8,0
154.88,236.2,348.4,0
223.76,251.93,487.6,0
192.32,258.4,471.87,0
187.58,258.8,479.53,0
187.57,256.27,478.33,0
117.8,246.2,123.27,0
125.05,247.53,124,0
122.94,251.07,121.93,0
122.1,176.73,120.47,0
181.07,228.2,440.27,0
369.98,236.73,230.67,0
350.31,235,251.6,0
388.16,234.4,247.33,0
218.69,248.27,472.07,0
194.42,250.13,425.53,0
214.89,251.07,413.67,0
198.99,264.73,396.93,0
190.96,275.33,397.67,0
186.63,274.4,427.67,0
180.37,270.53,428.2,0
201.93,259.93,428.33,0
203.05,265.13,469.13,0
186.42,241.33,455.8,0
129.45,251.4,126,0
164.74,267.27,163.73,0
164.8,271.47,163.73,0
168.8,276.07,168.13,0
184.33,276.2,183.07,0
211.76,275.07,211,0
421.59,243.53,188.87,0
397.21,256.47,214,0
398.24,254.07,210.13,0
376.78,261.4,228.07,0
371.4,262.33,230.8,0
349.43,255.47,365.87,0
293.45,267.27,267.33,0
76.45,264,76.27,0
185.93,251.93,401,0
174.51,248.47,471.73,0
175.65,249.07,468.8,0
171.42,248.6,469.07,0
121.93,259.47,120.33,0
150.73,257.33,149.67,0
171.7,267.47,170.6,0
172.14,267.67,171.67,0
208.79,253.67,455.07,0
184.97,251.8,386.6,0
322.02,235.73,360.27,0
388.77,240.87,251.33,0
379.79,241.93,216.6,0
387.68,263.07,213.13,0
415.97,274.8,265.47,0
403.2,273.67,252.47,0
321.46,273.79,330.5,0
123.68,260.8,180.27,0
211.93,267.33,288.33,0
201.57,265.13,426.93,0
195.99,238.93,447.93,0
102.8,256.33,77.33,0
108.22,276.13,107.8,0
393.86,244.53,217.47,0
401.58,242.87,199.27,0
380.45,242.13,199.33,0
366.69,256.4,319.47,0
383.83,259.4,305.47,0
342.13,293.47,208,0
174.36,251.07,247.67,0
176.2,253.2,197.2,0
180.48,253.53,196.47,0
168.15,253.47,173.87,0
158.68,250.8,386,0
161.78,246.2,498.53,0
165.97,245.13,494,0
102.15,261.93,436.8,0
90,260.27,89.27,0
91.9,257.73,91.13,0
89.14,255.6,88.8,0
120.28,242.33,203.27,0
187.73,230.13,433.07,0
185.48,230.93,431.93,0
408.57,234.8,263.4,0
402.22,268.33,207,0
401.23,265.2,207.07,0
403.83,264.13,205.93,0
398.36,263.27,206.07,0
396.64,260.27,285.4,0
243.91,254.73,362.4,0
128.78,276.07,182.53,0
126.25,264.93,125.53,0
123.39,262.4,122.2,0
123.74,264.33,122.8,0
124.48,266.27,123.47,0
212.58,240.87,420.6,0
193.4,239.87,448.13,0
204.21,240.47,446.67,0
108.15,264.73,182.67,0
93.72,258.33,91.67,0
93.99,261.8,93.4,0
394.32,236.87,338.27,0
374.29,233.33,252.47,0
167.81,261.53,375.87,0
170.03,264.6,376.6,0
111.6,283.47,88.73,0
226.76,244.67,389.8,0
212.8,244.6,477.67,0
156.05,242.6,473.47,0
155.55,243.33,467.27,0
118.45,262.07,117.4,0
120.68,262.6,119.67,0
120.73,257.67,119.47,0
119.03,251.6,117.87,0
193.02,250.53,90.87,0
366.99,247.33,282.6,0
387.3,246.2,260.93,0
378.48,244.13,256.67,0
412.1,239.2,244.53,0
411.06,254.67,233.93,0
383.22,251.27,278.47,0
173.93,257.47,208.33,0
152.1,259.53,207.33,0
181.97,262.27,207.33,0
167.45,250.13,428.67,0
165.76,246.8,432.33,0
139.55,247,427.53,0
149.99,247.4,430.47,0
165.07,245.13,440.87,0
198.09,241.53,438.73,0
126.13,264.53,125.73,0
161.66,267.67,160.07,0
181.36,258.93,180.8,0
181.74,260.93,180.53,0
181.86,260.13,180.2,0
181.41,256.73,180.07,0
186.07,226.4,466.67,0
350.64,256,316.47,0
387.46,259.53,282.53,0
417.6,261.27,311.2,0
96.91,265.4,95.87,0
96.94,265.73,96.27,0
96.2,266.87,95.2,0
219.6,250.33,421.07,0
208.01,257.13,422.47,0
202.05,258.67,418,0
203.8,256.27,418.07,0
200.02,258.87,422.8,0
198.78,254.6,420.27,0
193.38,252.53,414.73,0
103.36,272.13,102.2,0
102.49,239,100.93,0
179.03,244.07,95.13,0
231.77,238.67,113.73,0
229.82,225.27,380,0
209.85,226.07,275.73,0
396.09,266.33,318,0
370.05,262.27,255.8,0
352.53,256,249.93,0
300.28,248.2,365.13,0
100.65,269.33,99.93,0
217.89,244.93,419.4,0
213.39,245.67,417.67,0
218.5,247.27,422.2,0
207.35,242.53,462.2,0
213.82,241.8,458.73,0
208.09,241.93,457.27,0
189.66,233.67,444.47,0
148.51,240.87,301.87,0
159.46,261.13,158.8,0
159.38,266.27,158.4,0
157.27,269.93,156.6,0
158.56,261.47,157.73,0
138.16,254.2,171.27,0
184.46,235.67,377.13,0
377.02,235.33,350.13,0
370.63,241.33,253.4,0
365.53,239.6,239,0
363.58,241,240.6,0
379.57,239.93,240,0
303.16,234.67,293,0
109.34,288.4,108.53,0
108.87,267.6,107.8,0
233.41,251.6,389.47,0
230.14,251.33,388.4,0
231.9,249.33,385.93,0
134.12,269.8,132.67,0
206.16,275.87,204.73,0
204.56,281.73,203.87,0
229.17,229.33,393.53,0
234.43,228.67,394.27,0
233.58,226.4,395.2,0
404.21,248.73,379.53,0
404.49,252.73,334.33,0
418.18,256,96.4,0
397.59,248.2,252.07,0
395.25,247.73,221,0
388.87,245.07,219.53,0
392.76,244.93,223.47,0
392.22,239.93,318.8,0
191.92,233.47,448.47,0
202.45,236.8,450.93,0
216.96,261.8,409.4,0
213.65,262.33,410.13,0
197.95,261.33,409.53,0
194.79,262.4,411,0
193.13,254.07,434.07,0
173.28,252.2,426.47,0
151.45,273.87,150.53,0
417.5,254.33,328.93,0
402.67,257.07,203.53,0
353.99,248.33,234.13,0
347.58,246,327.53,0
328.58,246.13,327.33,0
319.22,249.4,330.4,0
238.46,249.2,327.4,0
139.87,279.13,138.53,0
206.41,249.93,485.33,0
195.93,251.47,431.53,0
228.49,251.13,400.87,0
231.2,250.13,401.47,0
229.34,248.2,378.73,0
230.14,247.6,373.27,0
230.23,250.53,374.33,0
227.56,246.53,371.47,0
116.85,268.53,116.27,0
118.44,271.87,117.67,0
116.21,270,114.73,0
116.37,265.07,114.93,0
392.99,246.8,211.93,0
409.13,245.6,211.87,0
376.79,243.67,238,0
366.71,238.27,257.27,0
355.68,241.73,257.27,0
177.61,277.07,202.8,0
188.28,257.8,494.67,0
211.66,254.6,209.33,0
209.59,259,207.67,0
209.96,259.33,208.4,0
174.87,247.87,391.07,0
155.68,242.93,392.6,0
148.42,239.4,388.93,0
309.03,241.47,355.07,0
379.59,242.93,319.8,0
370.69,242.47,242.6,0
353.73,233.07,258.2,0
355.53,232,320.67,0
347.12,228.73,320.53,0
352.86,245.33,314.2,0
351.38,249.6,258.67,0
232.55,244.2,326.93,0
100.97,240.67,373.53,0
172.27,249.47,380.27,0
99.44,258.2,315.93,0
170.54,273.93,355.87,0
165.09,275.27,383.73,0
186,268.8,477.27,0
178.93,262.87,485.4,0
159.12,260.33,462.07,0
153.92,251.47,465.93,0
119.06,249.27,284.6,0
165.62,259.67,164.53,0
133.51,242.87,133,0
153.45,251.6,152.73,0
146.15,229.73,371,0
164.62,230.47,464.67,0
188.54,219.87,454.27,0
333.77,260.73,294.4,0
403.29,258.07,292.93,0
381.94,253.87,255.73,0
379.29,251.33,255.73,0
389.2,257.07,218.93,0
330.1,250.53,299.33,0
287.18,250.4,329.93,0
207.6,261.47,375.93,0
187.74,268.53,296.67,0
157.64,284.73,156.73,0
158.8,286.8,158.13,0
158.29,293.47,157.67,0
158.22,289.33,157.27,0
157.79,293.27,157.27,0
158.46,290,157.67,0
96.55,254.47,95.47,0
163.03,230.2,453.4,0
207.27,244.33,457.13,0
205.07,243.8,458.73,0
150.92,243.13,451.8,0
122.56,232.27,486.8,0
109.64,240.27,491.4,0
126.54,255.13,125.73,0
165.21,249.8,246.93,0
327.64,243.4,277.47,0
361.99,243.73,275.13,0
338.59,258.4,322.73,0
228.17,258.07,402,0
229.51,258.07,407.07,0
231.43,259.33,405.07,0
231.7,258.27,403.4,0
162.58,255.07,181.07,0
140.56,255.13,138.93,0
140.38,257.67,140,0
140.32,253.93,139.07,0
138.65,255.8,137.67,0
139.56,254,138.13,0
139.08,254.2,138.4,0
108.9,261.07,108.47,0
109.22,267,109.13,0
97.81,263.73,94.33,0
139.43,240.6,506.8,0
343.72,245.2,278.67,0
350.07,257.13,277.27,0
346.85,252.93,325.87,0
307.15,257.67,335,0
254.24,257.27,354.93,0
212.5,260.6,411.87,0
182.15,259.8,417.93,0
202.02,249.93,422.2,0
129.31,274.47,128.33,0
127.32,253.67,126.73,0
125.64,264.93,125.07,0
126.36,269,124.93,0
44.84,258.2,44.13,0
175.84,245.47,471.53,0
312.69,242.2,304.87,0
310.45,243.87,307.47,0
309.3,240.07,303,0
142.95,272.67,142.4,0
140.56,275.53,139.2,0
247.33,249.07,213.53,0
280.23,241.07,386.8,0
170.71,240.87,386.93,0
151.57,244.93,391.13,0
176.92,259.47,481.13,0
188.22,255.73,501.47,0
195.87,262.6,498.6,0
170.52,266.6,485.87,0
158.53,265,437.93,0
163.61,265,163.07,0
162.16,268.07,162,0
119.1,266,118.2,0
158.89,238.07,471.4,0
180.15,232.67,459.47,0
294.27,236.6,375.53,0
353.85,240.53,290.27,0
346.2,258.67,284.2,0
341.37,253.07,313.27,0
185.92,257.07,345.4,0
222.25,262.07,333.33,0
194.5,264.6,314.13,0
201.09,261.13,273.47,0
194.39,262,291.4,0
196.49,261,441.13,0
173.22,260.13,440.6,0
176.14,261,442.6,0
189.11,259.07,187.93,0
138.19,258.27,136.53,0
136.83,260.67,135.93,0
134.16,263.93,133.07,0
151.13,241.73,500,0
283.64,237.6,468.53,0
331.37,260.87,295.33,0
328.44,261.4,296.33,0
328.74,258,289,0
351.56,254.13,307,0
343.62,260.6,270.53,0
168.74,254.93,333.87,0
184.21,254.53,438.73,0
234.2,259.07,489.47,0
233.42,265.33,396,0
234.08,264.6,398,0
232.46,265.87,399.87,0
231.14,267,395.73,0
230.91,263.47,397.93,0
160.37,290.47,159.6,0
158.49,287.07,157.8,0
159.08,284.47,158.4,0
158.88,287.8,158.53,0
103.72,271.53,102.87,0
200.4,255,488.87,0
196.75,257.6,487.53,0
226.12,248,472.13,0
333.2,255.27,363.13,0
356.66,256.07,253.93,0
346.31,256.87,277.2,0
334.87,245.2,302.4,0
330.57,240.8,321.6,0
319.44,244,321.73,0
315.23,252.2,322.8,0
222.58,266.2,467,0
238.83,268.53,465.67,0
234.47,274.13,335.8,0
234,276.67,338.27,0
234.13,273.47,431.53,0
234.1,236.73,389.53,0
164.58,263.8,168.93,0
163.38,264.47,168.07,0
164.5,258.87,169.13,0
162.43,261.87,164.53,0
163.72,261,162.8,0
53.63,245.13,54.93,0
43.5,256.6,42.07,0
170.36,245.07,434.2,0
378.22,247.53,310.87,0
320.33,246.6,296.4,0
330.8,244.07,295.07,0
314.09,247.73,299.6,0
317,252.93,299.73,0
337.24,245.07,294.53,0
342.67,248.07,294.6,0
183.56,273.07,201.93,0
187.45,245.53,359.4,0
182.16,248.87,201.07,0
181.44,246.6,363.33,0
181.8,248.33,372.27,0
123.31,255.93,122.87,0
123.07,257.4,121.93,0
122.81,258.87,122.07,0
122.57,262.47,121.33,0
123.27,259.67,122.13,0
216.44,249.27,393.6,0
227.05,251.8,394.33,0
229.2,252.67,394.13,0
229.17,250.2,394.33,0
206.87,246.4,389.87,0
343.37,236.73,371.4,0
343.2,256.33,208.07,0
348.35,260.53,208.47,0
332.03,255.13,207.4,0
332.45,248.6,284.67,0
334.64,253,281.47,0
346.54,265.8,265.13,0
348.11,268.33,254.47,0
190.6,269.87,238.6,0
179.95,277.07,179.07,0
207.38,248.33,390.6,0
148.02,243.13,510.4,0
145.45,245,507.47,0
147.9,244.53,507.87,0
195.21,241.27,420.93,0
96.13,278.2,95.4,0
94.67,282.67,94.4,0
94.09,286.8,93.6,0
93.67,289.33,93.2,0
225.15,267.67,385.53,0
220.04,262.13,389.33,0
198.05,261.93,389.2,0
400.57,243.27,385.53,0
396.47,241.13,381.4,0
396.85,249.4,210.93,0
403.98,250.53,213.93,0
402.78,256.13,252.33,0
405.85,256.73,243.47,0
394.2,259.87,238.27,0
180.59,248.67,511,0
164.72,245.47,491.07,0
161.83,250.13,356.67,0
150.21,247.6,359.07,0
164.42,245.4,471.6,0
155.67,245.93,475.47,0
148.51,244.07,473.27,0
152.73,245.07,477.07,0
140.18,245.53,509,0
110.87,287,110.53,0
107.82,271.47,106.2,0
195.56,249.8,421.67,0
194.56,247.07,430.53,0
201,240.6,458.73,0
182.44,244,454.4,0
389.97,257.73,256.2,0
303.63,253.33,229.8,0
165.97,279.53,165.67,0
167.74,276,166.6,0
171.16,252.67,279.73,0
170.54,235.93,451.53,0
147.24,236.27,490.47,0
127.13,237.27,485.87,0
196.57,256.2,445.33,0
198.96,254,442.2,0
186.29,255.27,441.4,0
183.93,254.93,441.27,0
135.8,270.53,123.87,0
146.79,282.4,145.33,0
141.46,280.93,141.2,0
142.97,284,141.73,0
141.35,259.47,140.6,0
140.81,260.53,139.07,0
330.08,245.4,385.93,0
444.16,264.27,211.93,0
401.42,259.8,223.53,0
209.07,255.2,393.67,0
158.19,246.8,512.73,0
189.52,248,358.73,0
191.34,249.73,360.53,0
168.06,246.93,512.8,0
179.03,247.27,512.27,0
170.28,249.27,510,0
188.02,275,186.6,0
188.52,276.67,187.27,0
188.42,273.07,186.93,0
188.7,276.73,187.27,0
187.66,277.27,186.67,0
119.5,222.33,291.67,0
316.8,254.27,391.07,0
300.18,249.93,388,0
309.74,248.33,387.93,0
344.5,257.6,313.73,0
332.33,254.8,313.13,0
324.98,254.53,319.93,0
316.61,255.13,318.27,0
315.17,251.67,312,0
346.17,254.87,323.47,0
323.56,253.8,304.47,0
172.32,249.2,361.2,0
187.87,250,328.07,0
137.23,283.33,135.87,0
133.87,296.8,132.4,0
132.62,268.67,131.67,0
130.01,191.2,129.73,0
156.02,269.4,381.2,0
156.52,266.73,384.93,0
152.09,260.6,508.67,0
144.52,262.53,506.47,0
138.89,262.4,508.07,0
143.13,262.87,508.07,0
158.99,247.13,481.6,0
146.58,229.8,469.73,0
145.24,243.07,473.33,0
367.57,266.67,335.07,0
347.68,266.47,289.53,0
375.26,264.53,251.67,0
361.31,251,207.73,0
356.96,251,210.27,0
356.42,249.4,207,0
358.58,245.4,207.13,0
373.92,240.73,288.07,0
367.28,242.87,292.93,0
364.31,243.67,280.6,0
122.35,256.13,101.87,0
125.04,274.87,123.47,0
121.26,256.13,120,0
120.23,300.93,119.47,0
124.32,256.27,500.33,0
134.74,253.67,511.27,0
126.76,253.33,507.73,0
138.81,243.67,493.13,0
151.49,270.27,150.67,0
152.81,251.4,152.07,0
153.08,252.47,152.27,0
218.38,240.93,508.93,0
198.58,255.33,358.53,0
201.1,252.8,357.53,0
183.84,251.27,358.27,0
189.56,242.13,459.2,0
384.75,255.6,372.93,0
386.52,258.87,247.4,0
390.39,256.4,223.27,0
187.19,246.8,292.47,0
229.64,253.4,400.93,0
100.72,272.93,99.8,0
99.82,271.47,99.27,0
152.1,270.6,151.33,0
150.99,269.93,150.53,0
151.85,267.27,150.47,0
151.73,255.8,151.2,0
152.79,249.53,152,0
407.02,238.13,166.53,0
375.99,246.87,265.13,0
173.45,254.87,442.13,0
199.94,253.73,453.87,0
204.97,254.53,454.47,0
112.81,263.27,111.87,0
111.17,258.27,109.73,0
110.32,258.73,109.47,0
-0.01,258.67,0.07,0
315.44,237.13,367.73,0
379.74,236.47,297.47,0
391.41,236.53,219.33,0
434.41,240.73,189.4,0
443.22,238.93,214.87,0
430.19,236.13,211.67,0
254.99,236.93,293.6,0
209.15,253.13,378.73,0
189.56,252.13,458.27,0
144.63,243.27,475.13,0
132.17,240.2,470.47,0
137.88,237.87,470.6,0
137.83,237.67,474.07,0
126.23,232.93,472.33,0
115.85,256.4,115.8,0
117.13,258.67,116.53,0
115.41,260.53,114.87,0
225.06,240.47,415.67,0
154.34,222.67,409.67,0
445.75,228.87,219.2,0
422.36,248,214.93,0
387.09,240.87,288.6,0
246.64,240.8,382.2,0
174.46,241.87,385.07,0
149.32,244.2,434.13,0
181.51,252.6,448.27,0
181.54,244.07,451.2,0
139.28,245.07,464.73,0
159.36,242.73,484.27,0
121.98,255.67,121.13,0
121.71,255.87,120.73,0
121.68,255.2,120.53,0
120.42,254.67,119.27,0
119.76,255.67,118.8,0
146.59,227.87,456.53,0
209.97,224.73,452.93,0
208.68,224.07,452.53,0
386.56,230.67,219.8,0
378.2,229.33,217.8,0
406.02,221.67,292.4,0
421.09,228,268.4,0
367.29,227.87,216.73,0
389,225.2,286.13,0
382.96,226.4,269.8,0
378.68,227,272.13,0
179.35,256.67,438.27,0
226.65,260.73,461.4,0
233.85,258.8,423.13,0
192.42,243.87,400.47,0
176.12,242.13,445.27,0
136.39,254.8,135.67,0
137.03,256.87,136.27,0
137.08,259,136.33,0
192.21,226,369.33,0
361.13,227.27,285.53,0
417.79,228.33,193.73,0
407.55,224.47,192.33,0
414.32,223.87,189.33,0
390.39,224.67,189.4,0
384.87,213.33,314.73,0
401.1,216.87,237.87,0
407.4,218.93,212.4,0
140.01,235.6,388.73,0
147.49,237.47,361.07,0
230.06,244.6,454.6,0
221.94,239.6,397,0
210.21,237.33,399.47,0
194.36,237.53,417,0
200.36,237.6,417.4,0
181.77,237.6,446.67,0
206.2,237.07,463.07,0
198.66,236.73,458.33,0
166.98,230.93,380.87,0
164.58,226.27,397.67,0
177.57,223.93,489.6,0
