month_day_hour_min,p_uiip,p_f,p_pu
28542,16.29,30.98,48.41
28543,16.4,31.06,48.24
28544,16.35,30.74,47.9
28545,15.27,30.65,47.85
28546,12.28,30.53,47.54
28547,14.35,30.55,47.57
28548,13.54,30.46,47.4
28549,14.56,30.67,47.99
28550,21.5,32.44,52.18
28551,22.54,32.68,52.28
28552,22.47,32.66,52.37
28553,22.56,32.41,51.78
28554,22.67,32.45,51.77
28555,22.98,32.55,51.84
28556,22.95,32.6,51.82
28557,22.88,32.52,51.8
28558,22.92,32.69,51.86
28559,23.02,32.56,51.8
28560,22.95,32.55,51.9
28561,23.01,32.59,51.97
28562,22.89,32.56,51.99
28563,22.97,32.57,51.93
28564,22.91,32.48,51.97
28565,22.93,32.48,51.9
28566,23.02,32.56,52.02
28567,23.08,32.62,52.22
28568,22.71,32.74,52.5
28569,22.36,32.65,52.58
28570,22.22,32.79,52.68
28571,22.32,32.81,52.52
28572,22.19,32.78,52.73
28573,22.19,32.99,52.69
28574,22.32,32.97,52.77
28575,22.27,32.98,52.77
28576,22.26,32.99,52.73
28577,22.2,33.02,52.9
28578,22.33,33.05,52.71
28579,22.33,32.95,52.58
28580,20.4,32.6,51.78
28581,18.48,31.16,48.21
28582,18.8,31.44,48.71
28583,18.03,31.18,48.25
28584,17.58,31.01,48.4
28585,18.16,30.85,48.09
28586,19.26,30.7,48.18
28587,19.61,30.69,48.03
28588,19.5,30.38,47.75
28589,18.82,30.71,47.93
28590,19.2,30.27,47.58
28591,19.24,30.41,47.78
28592,19.16,30.26,47.35
28593,19.44,29.97,47.08
28594,19.24,30.34,47.45
28595,19.48,30.28,47.63
28596,20.35,30.99,48.85
28597,21.76,31.44,49.41
28598,22.2,32.09,51.8
28599,22.09,32.27,51.97
28600,21.74,32.43,52.15
28601,21.64,32.67,52.33
28602,21.99,32.66,52.37
28603,21.63,32.95,52.71
28604,21.63,32.89,52.71
28605,22.72,32.33,50.75
28606,22.8,32.65,51.12
28607,22.67,32.62,51.03
28608,22.83,32.82,51.2
28609,23.2,32.93,51.36
28610,23.35,33.03,51.41
28611,23.29,33.12,51.54
28612,23.19,33.13,51.61
28613,23.2,33.29,51.73
28614,23.21,33.35,51.74
28615,23.26,33.4,51.65
28616,23.18,33.39,52.27
28617,23.27,33.63,52.68
28618,23.25,33.93,53.02
28619,23.29,33.77,52.78
28620,23.29,33.63,52.6
28621,23.22,33.73,52.78
28622,23.27,33.87,52.89
28623,23.15,33.93,52.93
28624,23.29,33.65,52.68
28625,23.05,33.29,51.56
28626,22.69,33.33,51.67
28627,22.67,33.43,51.74
28628,21.5,33.35,52.32
28629,18.76,33.41,52.65
28630,16.64,33.31,52.69
28631,19.35,33.37,52.63
28632,21.69,32.97,52.33
28633,21.7,32.99,52.41
28634,21.82,32.89,51.93
28635,17.59,31.61,48.86
28636,18.74,31.41,48.65
28637,18.47,30.99,48.29
28638,18.3,30.89,48.27
28639,18.39,31.11,48.51
28640,17.64,30.95,48.24
28641,17.08,30.88,48.31
28642,17.6,30.98,48.46
28643,18.22,30.86,48.34
28644,18.27,30.81,48.3
28645,17.15,30.79,48.24
28646,17.91,30.69,48.15
28647,17.01,30.72,48.04
28648,17.29,30.51,48.01
28649,18.29,30.56,48.01
28650,18.07,30.64,48.23
28651,18.37,30.8,48.22
28652,19.56,31.11,48.9
28653,22.22,31.84,50.54
28654,22.26,31.9,50.59
28655,22.34,31.97,51.05
28656,22.56,32,51.92
28657,22.53,32.13,51.99
28658,22.61,32.04,51.91
28659,22.54,32.09,51.88
28660,22.49,32.12,51.97
28661,22.58,32.05,51.88
28662,22.53,31.98,51.86
28663,21.7,32.14,51.95
28664,21.27,32.07,51.98
28665,21.31,32,51.96
28666,21.26,31.96,51.84
28667,21.55,32.19,52.05
28668,22.29,32.12,51.95
28669,22.31,32.23,52.02
28670,22.31,32.25,52.14
28671,22.2,32.27,52.16
28672,22.27,32.28,52.01
28673,22.26,32.24,52.11
28674,22.36,32.46,52.25
28675,22.37,32.31,52.19
28676,18.73,31.64,49.59
28677,16.35,31.05,48.64
28678,18.79,31.03,48.78
28679,18.61,30.96,48.52
28680,17.96,30.76,48.44
28681,18.3,30.5,48.27
28682,18.39,30.36,47.99
28683,17.62,30.22,47.84
28684,17.84,30.03,47.56
28685,17.89,30.12,47.61
28686,19.47,30.73,49.03
28687,22.68,31.8,51.48
28688,22.74,31.69,51.48
28689,22.71,31.78,51.37
28690,22.83,31.82,51.64
28691,22.72,31.64,51.54
28692,22.65,31.79,51.59
28693,22.73,31.86,51.81
28694,22.59,31.81,51.85
28695,21.78,32.08,51.86
28696,21.74,32.18,52.16
28697,21.77,32.62,52.54
28698,21.71,32.67,52.4
28699,21.78,32.99,52.71
28700,22.06,32.96,52.65
28701,22.33,33.18,52.86
28702,21.86,32.96,52.07
28703,21.68,32.89,51.18
28704,21.8,32.79,51.18
28705,21.64,33.01,51.31
28706,21.73,33.25,51.6
28707,21.85,33.36,51.95
28708,22.25,33.86,53.16
28709,22.46,33.98,53.31
28710,22.75,34.1,53.35
28711,22.74,33.82,53.21
28712,22.6,34.07,53.32
28713,22.79,33.94,53.11
28714,22.73,34.05,53.27
28715,22.72,34.2,53.46
28716,22.73,34.27,53.55
28717,22.73,34.29,53.52
28718,23.18,34.27,53.63
28719,23.24,33.87,52.57
28720,23.36,33.77,52.31
28721,23.23,33.7,52.14
28722,23.15,33.8,52.23
28723,23.2,33.65,52.33
28724,23.23,33.57,52.11
28725,21.93,33.5,52.16
28726,19.86,33.37,52.37
28727,19.88,33.33,52.5
28728,21.53,33.38,52.65
28729,21.24,33.24,52.59
28730,20.07,32.47,50.74
28731,16.61,31.51,49.12
28732,19.07,31.2,48.75
28733,18.07,30.73,48.13
28734,17.93,30.75,48.05
28735,18.33,31.02,48.44
28736,18.48,31.24,48.63
28737,18.26,31.12,48.31
28738,17.73,30.8,48.27
28739,18.16,31.05,48.38
28740,18.39,30.71,48.14
28741,18.51,30.76,48.24
28742,17.69,30.72,48.19
28743,19.05,31.33,49.78
28744,22.12,32.23,52.07
28745,22.29,32.48,52.34
28746,22.24,32.33,52.17
28747,22.29,32.44,52.33
28748,22.2,32.33,52.23
28749,22.23,32.24,52.09
28750,22.24,32.46,52.12
28751,22.25,32.38,52.15
28752,22.23,32.37,51.84
28753,22.22,32.32,51.63
28754,22.3,32.1,50.88
28755,22.27,32.24,50.47
28756,22.25,32.12,50.46
28757,22.29,32.06,50.38
28758,22.24,32.13,51.14
28759,22.34,32.27,52
28760,22.32,32.35,52.11
28761,22.29,32.4,52.2
28762,22.25,32.38,52.24
28763,22.26,32.32,52.29
28764,22.33,32.33,51.88
28765,22.35,32.42,51.82
28766,22.27,32.63,52.14
28767,22.33,32.56,52.41
28768,22.27,32.52,52.35
28769,22.26,32.65,52.37
28770,22.24,32.53,52.41
28771,22.27,32.64,52.52
28772,22.28,32.69,52.29
28773,22.26,32.69,52.48
28774,22.33,32.84,52.46
28775,21.92,32.57,52.18
28776,17.81,31.5,48.93
28777,17.69,30.61,48.09
28778,19.54,30.46,47.9
28779,19.22,30.59,47.97
28780,19.66,30.64,47.97
28781,19.57,30.57,47.83
28782,19.07,30.48,47.78
28783,19.27,30.33,47.59
28784,19.51,30.46,47.86
28785,19.4,30.09,47.41
28786,19.36,30.29,47.51
28787,19.29,30.2,47.65
28788,19.69,30.46,48.05
28789,20.36,31.59,49.88
28790,21.33,32.14,51.94
28791,21.65,32.21,52.16
28792,21.64,32.41,52.19
28793,21.86,32.61,52.33
28794,21.93,32.84,52.59
28795,21.12,32.78,52.61
28796,20.94,32.88,52.79
28797,21.7,32.8,51.8
28798,22.02,32.55,50.99
28799,22.75,32.75,51.07
28800,22.78,32.71,51.05
28801,23.18,32.87,51.24
28802,22.96,32.92,51.25
28803,22.21,32.79,51.22
28804,22.21,32.93,51.32
28805,22.13,33.53,52.21
28806,21.68,33.78,53.04
28807,21.73,33.91,53.19
28808,21.71,33.77,53.11
28809,22,33.7,53.06
28810,22.22,33.91,53.14
28811,21.47,33.87,52.76
28812,21.19,33.65,52.37
28813,21.29,33.52,52.32
28814,20.37,33.67,52.64
28815,20.29,33.76,52.59
28816,20.14,33.5,52.39
28817,19.95,33.52,52.38
28818,18.76,33.62,52.56
28819,18.65,33.56,52.49
28820,17.09,33.46,52.46
28821,14.98,33.47,52.93
28822,12.22,33.42,53.24
28823,18.02,33.39,53.2
28824,21,33.18,52.78
28825,21.42,33,52.88
28826,17.79,31.45,48.83
28827,18.51,31.2,48.69
28828,17.87,30.99,48.47
28829,17.18,30.71,48.2
28830,17.16,30.35,48.05
28831,16,30.71,47.98
28832,15.5,30.76,48.29
28833,16.7,30.71,48.17
28834,17.42,30.86,48.1
28835,18.39,30.8,48.16
28836,19.03,30.61,48.07
28837,18.93,30.58,47.97
28838,18.9,30.76,48.32
28839,18.64,30.53,48.07
28840,16.5,31.67,49.78
28841,16.36,32.24,51.41
28842,22.6,32.28,52.08
28843,22.84,32.24,52.07
28844,23.06,32.16,52.06
28845,22.92,32.1,52.1
28846,22.84,32.14,52.05
28847,22.89,32.15,51.4
28848,23.01,32.16,51.44
28849,22.89,32.12,51.37
28850,22.8,32.34,51.47
28851,22.59,32.13,51.35
28852,22.56,32.16,51.43
28853,22.52,32.08,51.32
28854,22.5,31.99,51.4
28855,22.61,32.18,51.56
28856,22.56,32.07,51.48
28857,22.63,32.27,51.46
28858,22.51,32.03,51.5
28859,22.63,32.18,51.44
28860,22.53,32.27,51.47
28861,21.93,32.19,51.52
28862,21.82,32.22,52
28863,21.75,32.25,52.13
28864,21.8,32.33,52.2
28865,21.81,32.36,52.28
28866,21.78,32.22,52.25
28867,21.82,32.2,52.07
28868,20.97,32.13,51.27
28869,17.55,31.29,48.91
28870,18.16,31.17,48.9
28871,18.82,30.97,48.55
28872,18.61,31.1,48.58
28873,18.23,31.01,48.68
28874,18.32,30.9,48.58
28875,18.54,30.97,48.78
28876,18.37,31.13,48.41
28877,18.52,30.8,48.27
28878,18.12,30.78,48.2
28879,17.81,30.87,48.51
28880,18.13,30.9,48.45
28881,19.12,30.65,48.14
28882,20.18,30.63,48.2
28883,19.89,30.67,48.25
28884,19.95,30.86,48.35
28885,19.39,31.01,48.57
28886,0,0,0
28887,19.65,30.85,48.32
28888,19.37,30.74,48.65
28889,21.62,31.6,50.14
28890,22.2,32.24,52.12
28891,22.16,32.24,52.16
28892,22.17,32.15,52.09
28893,22.44,32.39,52.27
28894,22.72,32.06,50.67
28895,22.8,32.03,50.41
28896,23.27,32.03,50.66
28897,23.35,32.27,50.75
28898,23.23,32.18,50.76
28899,23.25,32.47,50.86
28900,23.23,32.54,50.93
28901,23.24,32.33,50.72
28902,23.19,32.58,51.05
28903,23.22,33.09,51.65
28904,23.16,33.7,52.99
28905,23.26,33.48,52.8
28906,23.75,33.86,53.11
28907,23.73,33.73,53.12
28908,23.93,33.78,52.99
28909,24.18,34.01,53.27
28910,24.29,33.87,53.12
28911,24.31,33.49,52.17
28912,24.23,33.35,51.95
28913,24.28,33.31,51.99
28914,24.73,33.57,52.05
28915,24.78,33.46,52
28916,24.83,33.51,51.74
28917,24.71,33.3,51.71
28918,24.63,33.25,51.57
28919,21.98,33.49,52.19
28920,21.37,33.67,53.31
28921,21.35,33.74,53.44
28922,21.28,33.65,53.37
28923,21.17,33.54,53.37
28924,21.33,33.39,53.61
28925,21.78,33.36,54.5
28926,21.53,33.23,53.6
28927,21.33,33.02,53.15
28928,21.59,32.97,52.99
28929,21.29,33.06,53.03
28930,20.82,32.93,52.97
28931,20.75,32.8,52.92
28932,20.88,32.91,52.91
28933,18.81,32.82,52.87
28934,20.95,32.63,51.63
28935,20.79,32.71,51.56
28936,21.16,32.55,51.65
28937,21.61,32.68,52.18
28938,20.97,32.84,52.65
28939,21.31,32.76,52.61
28940,21.49,32.86,52.65
28941,21.49,32.83,52.68
28942,21.5,32.62,52.43
28943,21.45,32.67,52.56
28944,21.53,32.68,52.5
28945,21.67,32.71,52.59
28946,21.78,32.67,52.51
28947,21.69,32.75,52.58
28948,21.66,32.66,52.59
28949,21.46,32.76,52.47
28950,21.48,32.84,52.65
28951,21.48,32.67,52.53
28952,21.8,32.69,52.59
28953,21.69,32.64,52.57
28954,21.81,32.63,52.59
28955,21.76,32.79,52.71
28956,21.61,32.85,52.67
28957,21.84,32.92,52.74
28958,21.89,32.97,52.76
28959,21.69,32.81,52.73
28960,16.2,32.39,50.82
28961,15.67,32.07,49.93
28962,16.19,32.22,49.8
28963,21.09,31.69,48.82
28964,20.86,31.27,48.17
28965,20.54,31.37,48.29
28966,19.61,31.09,48.08
28967,20.27,31.05,47.77
28968,20.35,30.86,47.76
28969,19.71,30.87,47.69
28970,19.63,31.05,47.78
28971,20.2,31.2,48.05
28972,20.06,31.1,48.08
28973,20.51,30.8,47.84
28974,20.54,30.97,48.04
28975,19.49,30.73,47.67
28976,20.15,30.73,47.65
28977,19.97,31.04,47.88
28978,20.56,30.57,47.56
28979,20.71,30.81,47.72
28980,19.87,30.99,47.88
28981,22.74,32.14,50.9
28982,22.33,32.55,52.41
28983,22.27,32.54,52.48
28984,22.21,32.54,52.45
28985,22.27,32.53,52.46
28986,22.03,32.75,52.6
28987,21.71,32.84,52.65
28988,22.07,32.86,52.79
28989,22.69,32.99,52.74
28990,23.2,32.78,51.84
28991,23.22,32.88,51.1
28992,23.15,32.78,50.97
28993,23.21,32.76,51.22
28994,23.33,32.95,51.29
28995,23.21,33.08,51.41
28996,23.2,32.91,51.37
28997,23.16,33.22,51.74
28998,22.61,32.87,51.2
28999,22.73,33.56,51.9
28996,21.9,34.15,53.57
28997,21.78,34.08,53.48
28998,21.73,34.44,53.78
28999,21.73,34.18,53.59
29000,21.7,34.27,53.76
29001,21.73,34.54,53.9
29002,21.71,34.64,53.97
29003,21.71,34.48,53.21
29004,21.65,33.76,51.99
29005,21.78,33.86,52.19
29006,21.68,33.98,52.35
29007,21.75,34.43,53.59
29008,21.71,34.47,53.89
29009,21.32,34.61,54.01
29010,19.53,34.68,54.05
29011,20.65,34.08,52.88
29012,20.54,33.78,52.16
29013,20.57,33.86,52.27
29014,21.46,33.91,53.27
29015,21.31,34.16,54.38
29016,20.83,33.88,54.22
29017,21.66,33.58,53.44
29018,21.34,33.59,53.4
29019,21.41,33.67,53.31
29020,20.9,33.41,53.21
29021,19.57,33.12,53.05
29022,19.74,32.97,52.95
29023,20.37,33.1,52.74
29024,20.63,33.27,52.53
29025,20.34,33.25,52.56
29026,20.22,33.28,52.5
29027,20.19,33.31,52.53
29028,21.04,33.38,52.66
29029,21.24,33.45,52.66
29030,21.37,33.32,52.65
29031,20.69,33.39,52.69
29032,21.5,33.35,52.65
29033,21.73,33.45,52.71
29034,21.74,33.56,53.9
29035,21.72,33.59,53.98
29036,21.78,33.56,53.96
29037,21.65,33.54,54.03
29038,21.62,33.78,54.14
29039,21.57,33.59,53.25
29040,21.73,33.5,52.53
29041,21.81,33.64,52.71
29042,21.65,33.44,52.69
29043,21.83,33.65,52.75
29044,21.74,33.85,53.97
29045,21.73,33.86,53.88
29046,21.89,33.99,54.02
29047,21.61,33.9,53.95
29048,19.97,33.74,52.9
29049,17.84,32.96,50.32
29050,19.41,32.93,50.18
29051,19.17,32.69,50.1
29052,19.54,32.82,50.12
29053,19.59,32.68,50.2
29054,19.68,32.52,49.95
29055,19.5,32.67,50.05
29056,19.4,32.48,49.76
29057,19.03,32.26,49.59
29058,19.16,31.97,49.46
29059,20.05,31.8,49.02
29060,19.93,31.71,48.96
29061,19.46,31.67,48.88
29062,19.28,31.67,48.72
29063,19.83,31.47,48.75
29064,20.34,31.25,48.54
29065,17.97,31.34,48.57
29066,19.3,31.19,48.36
29067,19.84,31.33,48.5
29068,20.28,31.44,48.7
29069,20.03,31.56,48.56
29070,19.71,31.71,48.88
29071,20.22,31.55,48.79
29072,20.52,31.43,48.67
29073,20.22,31.79,48.96
29074,20.71,31.8,48.89
29075,20.63,32.1,49.6
29076,22.5,32.68,51.08
29077,21.73,33.12,52.8
29078,21.75,33.44,53.32
29079,21.67,33.73,53.55
29080,22.62,33.68,53.49
29081,23.31,33.91,53.54
29082,23.2,34.16,53.74
29083,23.25,34.39,53.99
29084,23.18,33.9,52.59
29085,23.23,33.46,51.87
29086,23.2,33.48,51.85
29087,23.29,33.63,51.71
29088,23.31,33.67,51.86
29089,23.24,33.56,51.84
29090,23.24,33.7,51.91
29091,23.18,33.67,51.93
29092,23.55,33.5,51.65
29093,23.67,33.61,52.07
29094,23.87,33.89,52.25
29095,23.72,33.86,52.26
29096,23.74,33.9,52.76
29097,23.71,34.46,54.27
29098,23.7,34.4,54
29099,23.78,34.69,54.28
29100,23.78,34.16,53.5
29101,23.79,33.77,52.17
29102,23.72,33.88,52.22
29103,23.71,33.82,52.1
29104,23.78,33.71,51.98
29105,23.7,33.8,52.12
29106,23.23,33.79,52.12
29107,21.33,33.81,52.45
29108,20.73,34.07,53.69
29109,21.01,33.67,52.73
29110,20.54,33.45,51.94
29111,21.2,33.39,51.85
29112,20.7,33.26,51.31
29113,19.94,33.1,51.1
29114,20.11,32.84,50.97
29115,19.5,32.9,51.08
29116,18.32,32.41,50.44
29117,19.87,32.35,50.33
29118,20.18,32.36,50.37
29119,20.24,32.43,50.41
29120,20.17,32.33,50.31
29121,20.24,32.49,50.46
29122,20.18,32.43,50.41
29123,20.16,32.14,50.19
29124,20.26,32.44,50.38
29125,20.05,32.9,51.43
29126,20.26,32.78,50.95
29127,20.18,32.76,51.2
29128,20.2,32.67,51.2
29129,20.17,32.86,51.24
29130,20.33,32.76,51.18
29131,20.24,32.76,51.07
29132,20.23,32.93,51.71
29133,20.33,32.9,51.86
29134,20.25,32.9,51.82
29135,20.3,32.86,51.84
29136,20.7,32.73,51.76
29137,20.74,32.84,51.75
29138,20.8,32.88,51.8
29139,20.8,32.79,51.38
29140,20.74,32.65,50.98
29141,16.25,32.89,51.34
29142,20.69,32.76,51.27
29143,20.64,32.77,51.21
29144,20.69,32.72,51.16
29145,20.78,32.78,51.08
29146,20.73,32.82,51.34
29147,20.74,32.85,51.18
29148,19.41,31.86,49.12
29149,17.9,31.69,49.05
29150,19.79,31.53,48.98
29151,19.29,31.78,48.97
29152,19.45,31.43,48.87
29153,19.53,31.41,48.67
29154,19.38,31.16,48.51
29155,19.29,31.33,48.49
29156,19.45,31.13,48.6
29157,19.4,31.1,48.48
29158,19.32,31.23,48.66
29159,19.69,31.24,48.52
29160,19.52,31.09,48.49
29161,19.32,31.12,48.54
29162,18.9,30.96,48.2
29163,19.1,30.82,48.25
29164,19.53,30.97,48.24
29165,20.26,30.76,47.93
29166,20.51,30.71,47.73
29167,20.56,30.58,47.63
29168,20.66,30.82,47.79
29169,20.39,30.81,48.07
29170,20.6,30.9,48.01
29171,20.83,31.22,48.3
29172,20.78,31.03,48.29
29173,21.97,30.69,47.43
29174,21.15,30.84,47.87
29175,21.48,32.39,51.42
29176,23.86,32.02,51.24
29177,26.03,31.81,50.27
29178,26.8,32.23,50.66
29179,26.97,32.12,50.54
29180,26.8,32.14,50.69
29181,26.76,32.25,50.77
29182,26.88,32.37,50.86
29183,26.85,32.35,50.88
29184,26.76,32.72,51.56
29185,26.8,32.8,51.6
29186,26.95,32.8,51.69
29187,26.77,32.96,51.76
29188,26.85,32.67,50.65
29189,26.86,32.68,50.52
29190,26.93,32.66,50.56
29191,26.86,33.29,51.76
29192,26.7,33.6,52.54
29193,26.9,33.46,52.45
29194,26.81,33.67,52.53
29195,26.81,33.49,52.3
29196,26.78,33.54,52.46
29197,26.78,33.35,51.71
29198,26.75,33.19,51.52
29199,26.9,33.09,51.47
29200,26.78,33.14,51.46
29201,26.87,33.24,51.51
29202,27.52,33.18,51.53
29203,24.66,33.56,52.46
29204,20.78,33.9,53.57
29205,20.06,33.16,52.11
29206,19.88,33.05,51.33
29207,19.62,32.91,51.17
29208,20.22,32.63,51.06
29209,20.64,32.73,51.1
29210,20.78,32.63,51.01
29211,20.69,32.54,50.85
29212,20.67,32.33,50.84
29213,19.44,32.19,50.5
29214,19.22,32.03,50.37
29215,20.1,32.04,50.43
29216,19.01,31.77,50.17
29217,20.29,31.39,49.63
29218,20.33,31.37,49.33
29219,20.35,31.18,49.15
29220,20.58,31.5,50.14
29221,20.8,32.51,52.68
29222,20.72,32.24,52.59
29223,20.62,32.33,52.67
29224,21.01,32.25,52.52
29225,20.93,32.4,52.76
29226,20.8,32.41,52.83
29227,20.86,32.35,52.76
29228,20.73,32.48,52.75
29229,20.96,32.48,52.68
29230,20.86,32.36,52.8
29231,20.65,32.52,52.88
29232,20.81,32.49,52.9
29233,21.04,32.52,52.89
29234,21.84,32.74,53.02
29235,21.65,32.81,53.1
29236,21.47,32.71,52.9
29237,21.31,32.8,53.16
29238,21.24,32.87,53.12
29239,21.37,32.96,53.26
29240,21.31,33.07,53.24
29241,21.31,33.14,53.35
29242,21.39,33.12,53.33
29243,21.23,33.16,53.39
29244,21.14,32.78,24.56
29245,21.17,33.08,53.14
29246,21.36,33.41,54.54
29247,21.29,33.31,54.53
29248,18.93,31.66,49.27
29249,18.95,31.37,48.82
29250,19.78,31.27,48.67
29251,19.62,31.51,48.73
29252,19.35,31.22,48.47
29253,20.1,31.34,48.64
29254,19.25,31.22,48.46
29255,19.18,30.97,48.38
29256,17.84,31.12,48.44
29257,19.97,31.12,48.39
29258,19.53,30.95,48.26
29259,19.67,30.88,48.4
29260,19.58,31.03,48.42
29261,19.82,30.83,48.17
29262,20.24,30.99,48.38
29263,20.2,31.22,48.36
29264,19.66,31.11,48.58
29265,19.33,31.27,48.58
29266,20.06,31.4,49.1
29267,20.2,31.55,48.9
29268,20.4,31.41,48.88
29269,20.13,31.61,49.07
29270,20.72,32.07,50.17
29271,22.63,33.22,53.11
29272,22.54,33.29,53.1
29273,24.24,33.33,53.01
29274,27.73,32.56,51.01
29275,27.04,32.67,51.21
29276,26.78,32.64,51.07
29277,27.67,32.65,50.65
29278,27.73,32.74,50.8
29279,27.85,32.89,50.78
29280,27.51,32.6,50.76
29281,26.99,32.6,50.74
29282,27.77,32.82,50.82
29283,27.96,32.69,50.82
29284,27.7,32.64,50.63
29285,27.99,32.74,50.98
29286,28.23,32.94,51.07
29287,28.15,33.71,52.84
29288,27.78,33.39,52.42
29289,27.03,33.33,52.28
29290,27.46,33.24,51.77
29291,28.04,33.14,51.77
29292,27.4,33.2,51.7
29293,26.16,32.99,51.45
29294,27.03,33.12,51.59
29295,27.46,32.75,50.73
29296,27.41,32.66,50.67
29297,27.85,32.88,50.82
29298,27.97,32.68,50.67
29299,18.91,33.13,52.98
29300,19.82,32.71,52.18
29301,19.76,32.35,50.9
29302,19.63,32.29,50.52
29303,19.81,32.29,50.57
29304,19.71,32.03,50.33
29305,19.64,31.91,50.24
29306,19.71,31.77,49.95
29307,19.25,32.1,50.3
29308,19.26,31.92,50.34
29309,19.34,31.95,50.33
29310,19.36,32.03,50.18
29311,19.12,31.97,50.18
29312,19.3,32.09,50.37
29313,19.27,32.03,50.41
29314,19.13,32.01,50.44
29315,19.07,32.12,50.33
29316,19.31,32.01,50.41
29317,19.28,32.27,51.8
29318,19.34,32.38,52.14
29319,19.16,32.3,52.25
29320,20.34,32.52,53.16
29321,20.82,32.66,54.1
29322,20.77,32.8,54.13
29323,20.58,32.78,54.15
29324,20.78,32.72,54.11
29325,20.69,32.7,54.07
29326,19.8,32.86,54.14
29327,19.74,32.8,54.16
29328,19.71,32.69,54.05
29329,19.75,32.85,54.13
29330,19.73,33.01,54.1
29331,19.79,32.75,54.08
29332,19.71,32.84,54.2
29333,19.73,33.11,54.22
29334,19.66,33.17,54.4
29335,19.84,33.32,54.4
29336,19.73,33.16,54.46
29337,19.68,33.16,54.41
29338,19.78,33.46,54.54
29339,19.84,33.44,54.49
29340,19.88,32.86,51.78
29341,19.31,31.8,49.14
29342,18.78,31.84,49.19
29343,19.02,31.76,49.12
29344,18.27,31.43,48.81
29345,19.39,31.52,48.96
29346,19.55,31.47,48.8
29347,19.11,31.14,48.51
29348,19.04,31.02,48.18
29349,18.93,30.93,48.24
29350,18.85,30.93,48.1
29351,18.42,30.82,48.06
29352,17.83,30.72,47.99
29353,18,30.55,47.99
29354,18.99,30.53,47.82
29355,19.48,30.59,47.88
29356,19.49,30.41,47.92
29357,19.13,30.33,47.64
29358,19.59,30.31,47.56
29359,19.46,30.2,47.66
29360,20.24,31.16,49.74
29361,22.08,32.2,53.12
29362,22.15,32.38,53.07
29363,21.61,32.67,53.26
29364,21.21,32.71,53.14
29365,21.39,32.75,52.86
29366,21.21,32.84,53.04
29367,21.35,33.18,53.27
29368,21.59,33.07,53.32
29369,25.14,32.86,52.03
29370,26,32.52,50.79
29371,25.8,32.77,50.92
29372,25.77,32.71,51.18
29373,25.86,32.89,51.35
29374,25.79,32.81,51.42
29375,25.88,33.26,51.98
29376,25.71,33.12,51.67
29377,25.76,33.14,51.8
29378,25.76,33.18,51.64
29379,25.78,33.18,51.67
29380,25.21,33.34,51.87
29381,24.71,33.24,52.01
29382,24.8,33.65,52.09
29383,23.99,33.59,52.14
29384,20.71,33.86,53.18
29385,20.66,34.29,53.67
29386,20.64,34.18,53.33
29387,20.8,34.24,53.56
29388,20.66,34.13,53.56
29389,20.27,33.89,52.65
29390,20.22,33.61,52.44
29391,20.26,33.57,52.39
29392,20.2,33.6,52.35
29393,20.15,33.55,52.27
29394,20.29,33.47,52.28
29395,20.84,33.24,52.05
29396,21.03,33.05,52.46
29397,21.54,33.41,54.07
29398,20.76,33.37,54.2
29399,21.41,33.12,53.95
29400,21.65,33.11,53.88
29401,21.35,33.3,53.98
29402,21.3,33.2,53.79
29403,21.26,33.29,53.69
29404,20.66,33.05,53.03
29405,20.07,33.1,52.93
29406,19.74,32.99,53.01
29407,19.65,33.15,53.14
29408,19.79,33.11,53.05
29409,19.81,33.18,53.08
29410,19.64,33.06,53.09
29411,19.84,33.17,53.04
29412,19.18,32.41,50.82
29413,16.35,31.3,48.71
29414,18.8,31.55,48.91
29415,18.63,31.34,48.79
29416,18.5,31.39,48.74
29417,18.73,31.18,48.7
29418,19.46,31.55,49.2
29419,19.14,31.27,48.69
29420,19.15,31.31,48.67
29421,19.14,31.1,48.6
29422,18.93,31.1,48.4
29423,19.12,31.05,48.54
29424,21.4,32.34,51.68
29425,21.54,32.51,53
29426,21.68,32.59,52.97
29427,21.74,32.55,53.02
29428,21.86,32.65,53.03
29429,21.01,32.6,53.01
29430,19.84,32.67,53.05
29431,19.69,32.74,52.95
29432,19.82,31.29,48.68
29433,19.97,31.16,48.42
29434,20.22,31.32,48.48
29435,20.44,31.23,48.57
29436,20.07,31.32,48.56
29437,18.9,31.13,48.53
29438,20.22,30.91,48.28
29439,20.06,30.77,48.21
29440,19.93,30.69,47.9
29441,20.15,30.74,48.05
29442,19.88,30.6,47.65
29443,20.18,30.44,47.75
29444,20.15,30.17,47.49
29445,19.47,30.2,47.37
29446,20.22,29.99,47.22
29447,19.96,29.88,47.14
29448,17.79,30.08,47.41
29449,13.56,30.48,48.41
29450,15.94,30.06,47.92
29451,16.22,30.44,48.45
29452,16.52,30.1,47.76
29453,14.55,28.89,46.97
29454,16,29.77,47.61
29455,15.85,30.48,48.45
29456,19.17,31.36,50.97
29457,21.66,31.5,51.78
29458,21.74,31.83,52.32
29459,21.82,32.12,52.88
29460,21.84,31.95,52.83
29461,21.79,32.2,53.01
29462,21.8,32.71,53.33
29463,21.71,33.01,53.55
29464,18.86,33.05,53.59
29465,24.82,32.03,50.18
29466,24.83,32.13,50.39
29467,24.77,32.21,50.5
29468,24.77,32.22,50.43
29469,25.13,32.18,50.4
29470,25.8,32.5,50.56
29471,25.63,32.46,50.91
