uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.received_at,received_at
2,2,275,2159579026,-109,-109,38.3846865837538,-0.513212937943281,20,0,275,275,275
0,0,276,181325928,-95,-95,38.385917659159134,-0.5170252919197084,20,0,276,276,276
2,2,277,2219324802,-85,-85,38.3846865837538,-0.513212937943281,20,0,277,277,277
2,2,278,2370405962,-107,-107,38.3846865837538,-0.513212937943281,20,0,278,278,278
2,2,279,2374829586,-103,-103,38.3846865837538,-0.513212937943281,20,0,279,279,279
1,1,280,467914509,-89,-89,38.38418726539637,-0.5101910233497621,10,0,280,280,280
2,2,281,2485804084,-98,-98,38.3846865837538,-0.513212937943281,20,0,281,281,281
2,2,282,2551051036,-108,-108,38.3846865837538,-0.513212937943281,20,0,282,282,282
0,0,283,540018744,-92,-92,38.385917659159134,-0.5170252919197084,20,0,283,283,283
3,3,284,3515155395,-95,-95,38.38473180809575,-0.5102983117103578,10,0,284,284,284
1,1,285,688061697,-96,-96,38.38418726539637,-0.5101910233497621,10,0,285,285,285
1,1,286,816830354,-90,-90,38.38418726539637,-0.5101910233497621,10,0,286,286,286
0,0,287,940500629,-110,-110,38.385917659159134,-0.5170252919197084,20,0,287,287,287
0,0,288,1068108797,-114,-114,38.385917659159134,-0.5170252919197084,20,0,288,288,288
1,1,289,1073738675,-93,-93,38.38418726539637,-0.5101910233497621,10,0,289,289,289
2,2,290,3185179292,-71,-71,38.3846865837538,-0.513212937943281,20,0,290,290,290
2,2,291,3258608396,-77,-77,38.3846865837538,-0.513212937943281,20,0,291,291,291
1,1,292,1288430519,-95,-95,38.38418726539637,-0.5101910233497621,10,0,292,292,292
0,0,293,1347540733,-107,-107,38.385917659159134,-0.5170252919197084,20,0,293,293,293
2,2,294,3393909010,-77,-77,38.3846865837538,-0.513212937943281,20,0,294,294,294
2,2,295,3419315778,-86,-86,38.3846865837538,-0.513212937943281,20,0,295,295,295
2,2,296,3570315394,-105,-105,38.3846865837538,-0.513212937943281,20,0,296,296,296
0,0,297,1562125240,-103,-103,38.385917659159134,-0.5170252919197084,20,0,297,297,297
1,1,298,1668669833,-87,-87,38.38418726539637,-0.5101910233497621,10,0,298,298,298
0,0,299,1673934944,-107,-107,38.385917659159134,-0.5170252919197084,20,0,299,299,299
2,2,300,3750991010,-115,-115,38.3846865837538,-0.513212937943281,20,0,300,300,300
0,0,301,1739934223,-101,-101,38.385917659159134,-0.5170252919197084,20,0,301,301,301
3,3,302,420122458,-86,-86,38.38473180809575,-0.5102983117103578,10,0,302,302,302
0,0,303,1888626543,-113,-113,38.385917659159134,-0.5170252919197084,20,0,303,303,303
3,3,304,691522018,-98,-98,38.38473180809575,-0.5102983117103578,10,0,304,304,304
1,1,305,2140626931,-98,-98,38.38418726539637,-0.5101910233497621,10,0,305,305,305
2,2,306,4281513752,-99,-99,38.3846865837538,-0.513212937943281,20,0,306,306,306
2,2,307,4286969432,-99,-99,38.3846865837538,-0.513212937943281,20,0,307,307,307
0,0,308,2372465704,-91,-91,38.385917659159134,-0.5170252919197084,20,0,308,308,308
0,0,309,2446176976,-96,-96,38.385917659159134,-0.5170252919197084,20,0,309,309,309
2,2,310,206691555,-99,-99,38.3846865837538,-0.513212937943281,20,0,310,310,310
0,0,311,2547479448,-105,-105,38.385917659159134,-0.5170252919197084,20,0,311,311,311
2,2,312,298874429,-77,-77,38.3846865837538,-0.513212937943281,20,0,312,312,312
0,0,313,2606658872,-98,-98,38.385917659159134,-0.5170252919197084,20,0,313,313,313
2,2,314,475257549,-112,-112,38.3846865837538,-0.513212937943281,20,0,314,314,314
2,2,315,479723045,-98,-98,38.3846865837538,-0.513212937943281,20,0,315,315,315
2,2,316,586928573,-101,-101,38.3846865837538,-0.513212937943281,20,0,316,316,316
0,0,317,2874693907,-113,-113,38.385917659159134,-0.5170252919197084,20,0,317,317,317
2,2,318,655963741,-115,-115,38.3846865837538,-0.513212937943281,20,0,318,318,318
2,2,319,657529461,-92,-92,38.3846865837538,-0.513212937943281,20,0,319,319,319
3,3,320,1620057062,-93,-93,38.38473180809575,-0.5102983117103578,10,0,320,320,320
1,1,321,3089576636,-95,-95,38.38418726539637,-0.5101910233497621,10,0,321,321,321
0,0,322,3216521034,-95,-95,38.385917659159134,-0.5170252919197084,20,0,322,322,322
1,1,323,3340565258,-97,-97,38.38418726539637,-0.5101910233497621,10,0,323,323,323
1,1,324,3469819466,-87,-87,38.38418726539637,-0.5101910233497621,10,0,324,324,324
2,2,325,1192747519,-99,-99,38.3846865837538,-0.513212937943281,20,0,325,325,325
2,2,326,1290080616,-72,-72,38.3846865837538,-0.513212937943281,20,0,326,326,326
0,0,327,3646120366,-101,-101,38.385917659159134,-0.5170252919197084,20,0,327,327,327
2,2,328,1407464954,-101,-101,38.3846865837538,-0.513212937943281,20,0,328,328,328
0,0,329,3747418326,-106,-106,38.385917659159134,-0.5170252919197084,20,0,329,329,329
0,0,330,3781128710,-93,-93,38.385917659159134,-0.5170252919197084,20,0,330,330,330
0,0,331,3806650726,-97,-97,38.385917659159134,-0.5170252919197084,20,0,331,331,331
0,0,332,3957488674,-101,-101,38.385917659159134,-0.5170252919197084,20,0,332,332,332
2,2,333,1679639577,-103,-103,38.3846865837538,-0.513212937943281,20,0,333,333,333
0,0,334,4070006977,-111,-111,38.385917659159134,-0.5170252919197084,20,0,334,334,334
2,2,335,1793134138,-99,-99,38.3846865837538,-0.513212937943281,20,0,335,335,335
0,0,336,4138225641,-113,-113,38.385917659159134,-0.5170252919197084,20,0,336,336,336
2,2,337,1857448731,-93,-93,38.3846865837538,-0.513212937943281,20,0,337,337,337
3,3,338,2819991838,-93,-93,38.38473180809575,-0.5102983117103578,10,0,338,338,338
0,0,339,4290181089,-111,-111,38.385917659159134,-0.5170252919197084,20,0,339,339,339
1,1,340,121681233,-84,-84,38.38418726539637,-0.5101910233497621,10,0,340,340,340
2,2,341,2257993666,-115,-115,38.3846865837538,-0.513212937943281,20,0,341,341,341
2,2,342,2388071043,-101,-101,38.3846865837538,-0.513212937943281,20,0,342,342,342
1,1,343,381053554,-94,-94,38.38418726539637,-0.5101910233497621,10,0,343,343,343
2,2,344,2490015422,-72,-72,38.3846865837538,-0.513212937943281,20,0,344,344,344
2,2,345,2563740918,-76,-76,38.3846865837538,-0.513212937943281,20,0,345,345,345
2,2,346,2608219318,-98,-98,38.3846865837538,-0.513212937943281,20,0,346,346,346
0,0,347,652078529,-105,-105,38.385917659159134,-0.5170252919197084,20,0,347,347,347
0,0,348,686096018,-93,-93,38.385917659159134,-0.5170252919197084,20,0,348,348,348
2,2,349,2724319406,-90,-90,38.3846865837538,-0.513212937943281,20,0,349,349,349
2,2,350,2875076526,-111,-111,38.3846865837538,-0.513212937943281,20,0,350,350,350
2,2,351,2879556294,-103,-103,38.3846865837538,-0.513212937943281,20,0,351,351,351
2,2,352,2988453110,-103,-103,38.3846865837538,-0.513212937943281,20,0,352,352,352
2,2,353,2993906398,-99,-99,38.3846865837538,-0.513212937943281,20,0,353,353,353
2,2,354,3055843846,-109,-109,38.3846865837538,-0.513212937943281,20,0,354,354,354
0,0,355,1044713858,-99,-99,38.385917659159134,-0.5170252919197084,20,0,355,355,355
3,3,356,4019926795,-91,-91,38.38473180809575,-0.5102983117103578,10,0,356,356,356
0,0,357,1195959177,-114,-114,38.385917659159134,-0.5170252919197084,20,0,357,357,357
1,1,358,1321621069,-86,-86,38.38418726539637,-0.5101910233497621,10,0,358,358,358
1,1,359,1445475096,-97,-97,38.38418726539637,-0.5101910233497621,10,0,359,359,359
0,0,360,1576195154,-111,-111,38.385917659159134,-0.5170252919197084,20,0,360,360,360
1,1,361,1581814757,-93,-93,38.38418726539637,-0.5101910233497621,10,0,361,361,361
0,0,362,1677307497,-91,-91,38.385917659159134,-0.5170252919197084,20,0,362,362,362
0,0,363,1751039769,-93,-93,38.385917659159134,-0.5170252919197084,20,0,363,363,363
1,1,364,1796529766,-94,-94,38.38418726539637,-0.5101910233497621,10,0,364,364,364
3,3,365,526956467,-97,-97,38.38473180809575,-0.5102983117103578,10,0,365,365,365
2,2,366,3898673611,-69,-69,38.3846865837538,-0.513212937943281,20,0,366,366,366
0,0,367,1911666585,-95,-95,38.385917659159134,-0.5170252919197084,20,0,367,367,367
2,2,368,4074986025,-112,-112,38.3846865837538,-0.513212937943281,20,0,368,368,368
0,0,369,2066830561,-107,-107,38.385917659159134,-0.5170252919197084,20,0,369,369,369
1,1,370,2176754435,-89,-89,38.38418726539637,-0.5101910233497621,10,0,370,370,370
1,1,371,2182211539,-95,-95,38.38418726539637,-0.5101910233497621,10,0,371,371,371
2,2,372,4255783945,-111,-111,38.3846865837538,-0.513212937943281,20,0,372,372,372
0,0,373,2244629626,-94,-94,38.385917659159134,-0.5170252919197084,20,0,373,373,373
2,2,374,4262598216,-113,-113,38.3846865837538,-0.513212937943281,20,0,374,374,374
0,0,375,2396719522,-113,-113,38.385917659159134,-0.5170252919197084,20,0,375,375,375
2,2,376,238979969,-74,-74,38.3846865837538,-0.513212937943281,20,0,376,376,376
2,2,377,494617166,-103,-103,38.3846865837538,-0.513212937943281,20,0,377,377,377
0,0,378,2782391449,-113,-113,38.385917659159134,-0.5170252919197084,20,0,378,378,378
2,2,379,594893354,-79,-79,38.3846865837538,-0.513212937943281,20,0,379,379,379
0,0,380,2950983114,-93,-93,38.385917659159134,-0.5170252919197084,20,0,380,380,380
1,1,381,2997288216,-93,-93,38.38418726539637,-0.5101910233497621,10,0,381,381,381
2,2,382,769942301,-107,-107,38.3846865837538,-0.513212937943281,20,0,382,382,382
0,0,383,3085965794,-95,-95,38.385917659159134,-0.5170252919197084,20,0,383,383,383
2,2,384,829331917,-83,-83,38.3846865837538,-0.513212937943281,20,0,384,384,384
0,0,385,3262254513,-103,-103,38.385917659159134,-0.5170252919197084,20,0,385,385,385
2,2,386,984422789,-109,-109,38.3846865837538,-0.513212937943281,20,0,386,386,386
2,2,387,1094995629,-103,-103,38.3846865837538,-0.513212937943281,20,0,387,387,387
2,2,388,1100460093,-99,-99,38.3846865837538,-0.513212937943281,20,0,388,388,388
2,2,389,1162218981,-96,-96,38.3846865837538,-0.513212937943281,20,0,389,389,389
3,3,390,2124829750,-86,-86,38.38473180809575,-0.5102983117103578,10,0,390,390,390
1,1,391,3597669292,-94,-94,38.38418726539637,-0.5101910233497621,10,0,391,391,391
3,3,392,2396252094,-97,-97,38.38473180809575,-0.5102983117103578,10,0,392,392,392
0,0,393,3845165480,-113,-113,38.385917659159134,-0.5170252919197084,20,0,393,393,393
2,2,394,1695374253,-99,-99,38.3846865837538,-0.513212937943281,20,0,394,394,394
0,0,395,3983170952,-113,-113,38.385917659159134,-0.5170252919197084,20,0,395,395,395
2,2,396,1794854501,-77,-77,38.3846865837538,-0.513212937943281,20,0,396,396,396
0,0,397,4150289800,-95,-95,38.385917659159134,-0.5170252919197084,20,0,397,397,397
0,0,398,4197851400,-111,-111,38.385917659159134,-0.5170252919197084,20,0,398,398,398
3,3,399,2927145540,-96,-96,38.38473180809575,-0.5102983117103578,10,0,399,399,399
0,0,400,4285900959,-99,-99,38.385917659159134,-0.5170252919197084,20,0,400,400,400
2,2,401,2029321697,-85,-85,38.3846865837538,-0.513212937943281,20,0,401,401,401
0,0,402,167198319,-103,-103,38.385917659159134,-0.5170252919197084,20,0,402,402,402
0,0,403,171700424,-108,-108,38.385917659159134,-0.5170252919197084,20,0,403,403,403
0,0,404,283120776,-114,-114,38.385917659159134,-0.5170252919197084,20,0,404,404,404
2,2,405,2301208845,-102,-102,38.3846865837538,-0.513212937943281,20,0,405,405,405
2,2,406,2360671509,-110,-110,38.3846865837538,-0.513212937943281,20,0,406,406,406
0,0,407,349494135,-105,-105,38.385917659159134,-0.5170252919197084,20,0,407,407,407
3,3,408,3324765084,-86,-86,38.38473180809575,-0.5102983117103578,10,0,408,408,408
2,2,409,2515899309,-101,-101,38.3846865837538,-0.513212937943281,20,0,409,409,409
0,0,410,626287328,-109,-109,38.385917659159134,-0.5170252919197084,20,0,410,410,410
0,0,411,750137351,-114,-114,38.385917659159134,-0.5170252919197084,20,0,411,411,411
2,2,412,2896133054,-101,-101,38.3846865837538,-0.513212937943281,20,0,412,412,412
1,1,413,889154973,-93,-93,38.38418726539637,-0.5101910233497621,10,0,413,413,413
0,0,414,982152045,-90,-90,38.385917659159134,-0.5170252919197084,20,0,414,414,414
0,0,415,1055902597,-93,-93,38.385917659159134,-0.5170252919197084,20,0,415,415,415
1,1,416,1103836482,-93,-93,38.38418726539637,-0.5101910233497621,10,0,416,416,416
0,0,417,1156868293,-105,-105,38.385917659159134,-0.5170252919197084,20,0,417,417,417
0,0,418,1190869012,-96,-96,38.385917659159134,-0.5170252919197084,20,0,418,418,418
0,0,419,1216673261,-96,-96,38.385917659159134,-0.5170252919197084,20,0,419,419,419
2,2,420,3379747340,-105,-105,38.3846865837538,-0.513212937943281,20,0,420,420,420
2,2,421,3384257268,-105,-105,38.3846865837538,-0.513212937943281,20,0,421,421,421
1,1,422,1484062630,-91,-91,38.38418726539637,-0.5101910233497621,10,0,422,422,422
1,1,423,1489537104,-92,-92,38.38418726539637,-0.5101910233497621,10,0,423,423,423
2,2,424,3560637028,-110,-110,38.3846865837538,-0.513212937943281,20,0,424,424,424
0,0,425,1549382839,-93,-93,38.385917659159134,-0.5170252919197084,20,0,425,425,425
3,3,426,229733375,-92,-92,38.38473180809575,-0.5102983117103578,10,0,426,426,426
2,2,427,3716676547,-99,-99,38.3846865837538,-0.513212937943281,20,0,427,427,427
0,0,428,1826228199,-98,-98,38.385917659159134,-0.5170252919197084,20,0,428,428,428
1,1,429,1950263597,-99,-99,38.38418726539637,-0.5101910233497621,10,0,429,429,429
1,1,430,2084438421,-85,-85,38.38418726539637,-0.5101910233497621,10,0,430,430,430
1,1,431,2089902801,-92,-92,38.38418726539637,-0.5101910233497621,10,0,431,431,431
2,2,432,4194726671,-71,-71,38.3846865837538,-0.513212937943281,20,0,432,432,432
2,2,433,4268482815,-77,-77,38.3846865837538,-0.513212937943281,20,0,433,433,433
1,1,434,2304589721,-92,-92,38.38418726539637,-0.5101910233497621,10,0,434,434,434
2,2,435,74788749,-111,-111,38.3846865837538,-0.513212937943281,20,0,435,435,435
2,2,436,108473813,-77,-77,38.3846865837538,-0.513212937943281,20,0,436,436,436
0,0,437,2416664431,-97,-97,38.385917659159134,-0.5170252919197084,20,0,437,437,437
0,0,438,2567020494,-103,-103,38.385917659159134,-0.5170252919197084,20,0,438,438,438
0,0,439,2571262127,-101,-101,38.385917659159134,-0.5170252919197084,20,0,439,439,439
1,1,440,2684817159,-88,-88,38.38418726539637,-0.5101910233497621,10,0,440,440,440
0,0,441,2690112070,-114,-114,38.385917659159134,-0.5170252919197084,20,0,441,441,441
2,2,442,465609868,-115,-115,38.3846865837538,-0.513212937943281,20,0,442,442,442
0,0,443,2749326358,-103,-103,38.385917659159134,-0.5170252919197084,20,0,443,443,443
3,3,444,1429669191,-86,-86,38.38473180809575,-0.5102983117103578,10,0,444,444,444
2,2,445,622448507,-101,-101,38.3846865837538,-0.513212937943281,20,0,445,445,445
0,0,446,3026169295,-99,-99,38.385917659159134,-0.5170252919197084,20,0,446,446,446
3,3,447,1824952609,-98,-98,38.38473180809575,-0.5102983117103578,10,0,447,447,447
0,0,448,3285009366,-116,-116,38.385917659159134,-0.5170252919197084,20,0,448,448,448
0,0,449,3290498703,-111,-111,38.385917659159134,-0.5170252919197084,20,0,449,449,449
0,0,450,3382027751,-89,-89,38.385917659159134,-0.5170252919197084,20,0,450,450,450
0,0,451,3455789494,-93,-93,38.385917659159134,-0.5170252919197084,20,0,451,451,451
0,0,452,3505168111,-111,-111,38.385917659159134,-0.5170252919197084,20,0,452,452,452
2,2,453,1274663487,-103,-103,38.3846865837538,-0.513212937943281,20,0,453,453,453
0,0,454,3590740142,-103,-103,38.385917659159134,-0.5170252919197084,20,0,454,454,454
0,0,455,3616655527,-98,-98,38.385917659159134,-0.5170252919197084,20,0,455,455,455
2,2,456,1484285693,-108,-108,38.3846865837538,-0.513212937943281,20,0,456,456,456
0,0,457,3771457751,-105,-105,38.385917659159134,-0.5170252919197084,20,0,457,457,457
1,1,458,3885575393,-89,-89,38.38418726539637,-0.5101910233497621,10,0,458,458,458
2,2,459,1608548199,-101,-101,38.3846865837538,-0.513212937943281,20,0,459,459,459
2,2,460,1665550071,-110,-110,38.3846865837538,-0.513212937943281,20,0,460,460,460
2,2,461,1666909911,-91,-91,38.3846865837538,-0.513212937943281,20,0,461,461,461
3,3,462,2629605192,-92,-92,38.38473180809575,-0.5102983117103578,10,0,462,462,462
2,2,463,1823212176,-100,-100,38.3846865837538,-0.513212937943281,20,0,463,463,463
2,2,464,1943777515,-75,-75,38.3846865837538,-0.513212937943281,20,0,464,464,464
2,2,465,2067622387,-116,-116,38.3846865837538,-0.513212937943281,20,0,465,465,465
2,2,466,2203429764,-101,-101,38.3846865837538,-0.513212937943281,20,0,466,466,466
1,1,467,196484610,-92,-92,38.38418726539637,-0.5101910233497621,10,0,467,467,467
0,0,468,286998630,-89,-89,38.385917659159134,-0.5170252919197084,20,0,468,468,468
2,2,469,2373399451,-77,-77,38.3846865837538,-0.513212937943281,20,0,469,469,469
2,2,470,2423592235,-101,-101,38.3846865837538,-0.513212937943281,20,0,470,470,470
2,2,471,2474665383,-109,-109,38.3846865837538,-0.513212937943281,20,0,471,471,471
0,0,472,495708711,-93,-93,38.385917659159134,-0.5170252919197084,20,0,472,472,472
0,0,473,521679230,-98,-98,38.385917659159134,-0.5170252919197084,20,0,473,473,473
0,0,474,671875375,-101,-101,38.385917659159134,-0.5170252919197084,20,0,474,474,474
2,2,475,2688766767,-115,-115,38.3846865837538,-0.513212937943281,20,0,475,475,475
2,2,476,2803816741,-98,-98,38.3846865837538,-0.513212937943281,20,0,476,476,476
1,1,477,796849177,-93,-93,38.38418726539637,-0.5101910233497621,10,0,477,477,477
2,2,478,2865490301,-116,-116,38.3846865837538,-0.513212937943281,20,0,478,478,478
2,2,479,2866824709,-95,-95,38.3846865837538,-0.513212937943281,20,0,479,479,479
0,0,480,859638334,-113,-113,38.385917659159134,-0.5170252919197084,20,0,480,480,480
2,2,481,3023970437,-102,-102,38.3846865837538,-0.513212937943281,20,0,481,481,481
2,2,482,3143717237,-75,-75,38.3846865837538,-0.513212937943281,20,0,482,482,482
2,2,483,3267560465,-115,-115,38.3846865837538,-0.513212937943281,20,0,483,483,483
1,1,484,1391755899,-87,-87,38.38418726539637,-0.5101910233497621,10,0,484,484,484
0,0,485,1397044455,-110,-110,38.385917659159134,-0.5170252919197084,20,0,485,485,485
2,2,486,3499569144,-71,-71,38.3846865837538,-0.513212937943281,20,0,486,486,486
2,2,487,3573341480,-77,-77,38.3846865837538,-0.513212937943281,20,0,487,487,487
2,2,488,3624342981,-101,-101,38.3846865837538,-0.513212937943281,20,0,488,488,488
0,0,489,1661971902,-102,-102,38.385917659159134,-0.5170252919197084,20,0,489,489,489
0,0,490,1695644558,-98,-98,38.385917659159134,-0.5170252919197084,20,0,490,490,490
0,0,491,1721670255,-97,-97,38.385917659159134,-0.5170252919197084,20,0,491,491,491
0,0,492,1871786478,-102,-102,38.385917659159134,-0.5170252919197084,20,0,492,492,492
2,2,493,3888961157,-101,-101,38.3846865837538,-0.513212937943281,20,0,493,493,493
0,0,494,1991949358,-115,-115,38.385917659159134,-0.5170252919197084,20,0,494,494,494
2,2,495,4010071138,-98,-98,38.3846865837538,-0.513212937943281,20,0,495,495,495
2,2,496,4065430532,-110,-110,38.3846865837538,-0.513212937943281,20,0,496,496,496
0,0,497,2054107983,-101,-101,38.385917659159134,-0.5170252919197084,20,0,497,497,497
2,2,498,4072206589,-113,-113,38.3846865837538,-0.513212937943281,20,0,498,498,498
2,2,499,4224728356,-97,-97,38.3846865837538,-0.513212937943281,20,0,499,499,499
1,1,500,2330925890,-91,-91,38.38418726539637,-0.5101910233497621,10,0,500,500,500
0,0,501,2454867574,-115,-115,38.385917659159134,-0.5170252919197084,20,0,501,501,501
1,1,502,2592509483,-88,-88,38.38418726539637,-0.5101910233497621,10,0,502,502,502
2,2,503,315467759,-99,-99,38.3846865837538,-0.513212937943281,20,0,503,503,503
0,0,504,2686875118,-89,-89,38.385917659159134,-0.5170252919197084,20,0,504,504,504
2,2,505,478316285,-75,-75,38.3846865837538,-0.513212937943281,20,0,505,505,505
0,0,506,2812475902,-109,-109,38.385917659159134,-0.5170252919197084,20,0,506,506,506
2,2,507,579575559,-105,-105,38.3846865837538,-0.513212937943281,20,0,507,507,507
2,2,508,613243679,-67,-67,38.3846865837538,-0.513212937943281,20,0,508,508,508
2,2,509,639324423,-85,-85,38.3846865837538,-0.513212937943281,20,0,509,509,509
2,2,510,789360599,-111,-111,38.3846865837538,-0.513212937943281,20,0,510,510,510
2,2,511,793912103,-109,-109,38.3846865837538,-0.513212937943281,20,0,511,511,511
0,0,512,3192703359,-115,-115,38.385917659159134,-0.5170252919197084,20,0,512,512,512
