month,day,hour,min,n_px,n_p,truth
4,25,10,30,3.14,2.146,0
4,25,10,45,3.06,2.063,0
4,25,11,0,2.99,1.977,0
4,25,11,15,2.92,1.897,0
4,25,11,30,2.85,1.815,0
4,25,11,45,2.77,1.734,0
4,25,12,0,2.7,1.659,0
4,25,12,15,2.63,1.59,0
4,25,12,30,2.57,1.532,0
4,25,12,45,2.53,1.497,0
4,25,13,0,2.53,1.473,0
4,25,13,15,2.53,1.445,0
4,25,13,30,2.53,1.409,0
4,25,13,45,2.54,1.375,0
4,25,14,0,2.55,1.347,0
4,25,14,15,2.57,1.334,0
4,25,14,30,2.59,1.321,0
4,25,14,45,2.61,1.305,0
4,25,15,0,2.63,1.286,0
4,25,15,15,2.64,1.275,0
4,25,15,30,2.66,1.261,0
4,25,15,45,2.68,1.243,0
4,25,16,0,2.69,1.231,0
4,25,16,15,2.72,1.229,0
4,25,16,30,2.74,1.22,0
4,25,16,45,2.77,1.208,0
4,25,17,0,2.79,1.2,0
4,25,17,15,2.82,1.197,0
4,25,17,30,2.84,1.19,0
4,25,17,45,2.87,1.181,0
4,25,18,0,2.89,1.171,0
4,25,18,15,2.91,1.169,0
4,25,18,30,2.93,1.16,0
4,25,18,45,2.95,1.155,0
4,25,19,0,2.97,1.15,0
4,25,19,15,2.98,1.139,0
4,25,19,30,3,1.129,0
4,25,19,45,3.01,1.116,0
4,25,20,0,3.02,1.093,0
4,25,20,15,2.98,1.054,0
4,25,20,30,2.92,1.007,0
4,25,20,45,2.85,0.961,0
4,25,21,0,2.79,0.917,0
4,25,21,15,2.72,0.881,0
4,25,21,30,2.68,0.862,0
4,25,21,45,2.67,0.86,0
4,25,22,0,2.68,0.86,0
4,25,22,15,2.69,0.86,0
4,25,22,30,2.7,0.86,0
4,25,22,45,2.73,0.86,0
4,25,23,0,2.75,0.86,0
4,25,23,15,2.79,0.86,0
4,25,23,30,2.83,0.86,0
4,25,23,45,2.87,0.86,0
4,26,0,0,2.92,0.884,0
4,26,0,15,2.96,0.963,0
4,26,0,30,2.99,1.043,0
4,26,0,45,3.02,1.123,0
4,26,1,0,3.06,1.204,0
4,26,1,15,3.1,1.29,0
4,26,1,30,3.15,1.38,0
4,26,1,45,3.19,1.467,0
4,26,2,0,3.23,1.553,0
4,26,2,15,3.28,1.633,0
4,26,2,30,3.32,1.722,0
4,26,2,45,3.36,1.811,0
4,26,3,0,3.4,1.899,0
4,26,3,15,3.44,1.978,0
4,26,3,30,3.48,2.051,0
4,26,3,45,3.53,2.121,0
4,26,4,0,3.58,2.191,0
4,26,4,15,3.63,2.263,0
4,26,4,30,3.68,2.332,0
4,26,4,45,3.72,2.402,0
4,26,5,0,3.77,2.471,0
4,26,5,15,3.81,2.544,0
4,26,5,30,3.84,2.615,0
4,26,5,45,3.87,2.697,0
4,26,6,0,3.89,2.777,0
4,26,6,15,3.9,2.827,0
4,26,6,30,3.89,2.872,0
4,26,6,45,3.88,2.907,0
4,26,7,0,3.9,2.91,0
4,26,7,15,3.91,2.91,0
4,26,7,30,3.91,2.91,0
4,26,7,45,3.9,2.878,0
4,26,8,0,3.84,2.82,0
4,26,8,15,3.78,2.753,0
4,26,8,30,3.71,2.675,0
4,26,8,45,3.65,2.594,0
4,26,9,0,3.59,2.515,0
4,26,9,15,3.53,2.434,0
4,26,9,30,3.47,2.352,0
4,26,9,45,3.42,2.27,0
4,26,10,0,3.36,2.185,0
4,26,10,15,3.3,2.103,0
4,26,10,30,3.24,2.02,0
4,26,10,45,3.18,1.942,0
4,26,11,0,3.12,1.878,0
4,26,11,15,3.1,1.822,0
4,26,11,30,3.09,1.772,0
4,26,11,45,3.08,1.727,0
4,26,12,0,3.07,1.681,0
4,26,12,15,3.06,1.639,0
4,26,12,30,3.05,1.599,0
4,26,12,45,3.04,1.562,0
4,26,13,0,3.02,1.529,0
4,26,13,15,3.01,1.496,0
4,26,13,30,2.99,1.463,0
4,26,13,45,2.99,1.43,0
4,26,14,0,2.98,1.397,0
4,26,14,15,2.97,1.364,0
4,26,14,30,2.96,1.329,0
4,26,14,45,2.94,1.297,0
4,26,15,0,2.94,1.265,0
4,26,15,15,2.93,1.239,0
4,26,15,30,2.94,1.219,0
4,26,15,45,2.94,1.209,0
4,26,16,0,2.94,1.2,0
4,26,16,15,2.95,1.2,0
4,26,16,30,2.96,1.2,0
4,26,16,45,2.97,1.2,0
4,26,17,0,2.99,1.2,0
4,26,17,15,3,1.2,0
4,26,17,30,3.03,1.2,0
4,26,17,45,3.05,1.197,0
4,26,18,0,3.07,1.192,0
4,26,18,15,3.09,1.188,0
4,26,18,30,3.12,1.18,0
4,26,18,45,3.14,1.177,0
4,26,19,0,3.15,1.155,0
4,26,19,15,3.1,1.115,0
4,26,19,30,3.05,1.083,0
4,26,19,45,2.99,1.046,0
4,26,20,0,2.93,1.007,0
4,26,20,15,2.87,0.971,0
4,26,20,30,2.81,0.936,0
4,26,20,45,2.75,0.898,0
4,26,21,0,2.68,0.865,0
4,26,21,15,2.62,0.829,0
4,26,21,30,2.56,0.796,0
4,26,21,45,2.49,0.763,0
4,26,22,0,2.43,0.739,0
4,26,22,15,2.42,0.724,0
4,26,22,30,2.44,0.72,0
4,26,22,45,2.47,0.72,0
4,26,23,0,2.5,0.72,0
4,26,23,15,2.53,0.72,0
4,26,23,30,2.57,0.72,0
4,26,23,45,2.61,0.72,0
4,27,0,0,2.65,0.747,0
4,27,0,15,2.69,0.827,0
4,27,0,30,2.73,0.913,0
4,27,0,45,2.78,0.996,0
4,27,1,0,2.81,1.081,0
4,27,1,15,2.85,1.167,0
4,27,1,30,2.88,1.25,0
4,27,1,45,2.92,1.334,0
4,27,2,0,2.96,1.42,0
4,27,2,15,3,1.502,0
4,27,2,30,3.04,1.586,0
4,27,2,45,3.09,1.671,0
4,27,3,0,3.12,1.755,0
4,27,3,15,3.17,1.839,0
4,27,3,30,3.21,1.921,0
4,27,3,45,3.24,2.006,0
4,27,4,0,3.29,2.09,0
4,27,4,15,3.33,2.171,0
4,27,4,30,3.37,2.253,0
4,27,4,45,3.42,2.336,0
4,27,5,0,3.46,2.417,0
4,27,5,15,3.5,2.5,0
4,27,5,30,3.54,2.585,0
4,27,5,45,3.57,2.665,0
4,27,6,0,3.61,2.75,0
4,27,6,15,3.65,2.831,0
4,27,6,30,3.68,2.912,0
4,27,6,45,3.7,2.973,0
4,27,7,0,3.72,2.98,0
4,27,7,15,3.75,2.975,0
4,27,7,30,3.72,2.939,0
4,27,7,45,3.67,2.898,0
4,27,8,0,3.6,2.851,0
4,27,8,15,3.54,2.795,0
4,27,8,30,3.47,2.732,0
4,27,8,45,3.4,2.659,0
4,27,9,0,3.34,2.591,0
4,27,9,15,3.28,2.531,0
4,27,9,30,3.22,2.483,0
4,27,9,45,3.16,2.437,0
4,27,10,0,3.1,2.385,0
4,27,10,15,3.05,2.331,0
4,27,10,30,2.99,2.276,0
4,27,10,45,2.93,2.216,0
4,27,11,0,2.87,2.142,0
4,27,11,15,2.83,2.046,0
4,27,11,30,2.83,1.975,0
4,27,11,45,2.86,1.932,0
4,27,12,0,2.88,1.886,0
4,27,12,15,2.91,1.837,0
4,27,12,30,2.94,1.782,0
4,27,12,45,2.97,1.733,0
4,27,13,0,2.98,1.692,0
4,27,13,15,3,1.663,0
4,27,13,30,3.01,1.635,0
4,27,13,45,3.01,1.605,0
4,27,14,0,3.01,1.577,0
4,27,14,15,3.01,1.548,0
4,27,14,30,3,1.519,0
4,27,14,45,3,1.491,0
4,27,15,0,3,1.465,0
4,27,15,15,3,1.437,0
4,27,15,30,3.01,1.408,0
4,27,15,45,3.02,1.384,0
4,27,16,0,3.04,1.358,0
4,27,16,15,3.06,1.333,0
4,27,16,30,3.08,1.309,0
4,27,16,45,3.11,1.3,0
4,27,17,0,3.15,1.3,0
4,27,17,15,3.18,1.3,0
4,27,17,30,3.22,1.3,0
4,27,17,45,3.25,1.3,0
4,27,18,0,3.27,1.3,0
4,27,18,15,3.29,1.3,0
4,27,18,30,3.31,1.297,0
4,27,18,45,3.3,1.266,0
4,27,19,0,3.26,1.231,0
4,27,19,15,3.21,1.198,0
4,27,19,30,3.16,1.163,0
4,27,19,45,3.11,1.125,0
4,27,20,0,3.06,1.081,0
4,27,20,15,3,1.038,0
4,27,20,30,2.94,0.993,0
4,27,20,45,2.88,0.946,0
4,27,21,0,2.82,0.893,0
4,27,21,15,2.76,0.842,0
4,27,21,30,2.69,0.801,0
4,27,21,45,2.63,0.753,0
4,27,22,0,2.57,0.711,0
4,27,22,15,2.52,0.69,0
4,27,22,30,2.52,0.689,0
4,27,22,45,2.55,0.689,0
4,27,23,0,2.58,0.689,0
4,27,23,15,2.61,0.689,0
4,27,23,30,2.64,0.69,0
4,27,23,45,2.69,0.686,0
4,28,0,0,2.75,0.712,0
4,28,0,15,2.79,0.795,0
4,28,0,30,2.83,0.875,0
4,28,0,45,2.87,0.961,0
4,28,1,0,2.91,1.041,0
4,28,1,15,2.96,1.125,0
4,28,1,30,2.98,1.207,0
4,28,1,45,3.03,1.289,0
4,28,2,0,3.09,1.371,0
4,28,2,15,3.13,1.453,0
4,28,2,30,3.19,1.533,0
4,28,2,45,3.24,1.614,0
4,28,3,0,3.29,1.699,0
4,28,3,15,3.34,1.779,0
4,28,3,30,3.39,1.862,0
4,28,3,45,3.44,1.943,0
4,28,4,0,3.49,2.024,0
4,28,4,15,3.54,2.107,0
4,28,4,30,3.58,2.187,0
4,28,4,45,3.63,2.268,0
4,28,5,0,3.68,2.35,0
4,28,5,15,3.72,2.432,0
4,28,5,30,3.76,2.518,0
4,28,5,45,3.8,2.617,0
4,28,6,0,3.84,2.715,0
4,28,6,15,3.88,2.813,0
4,28,6,30,3.92,2.911,0
4,28,6,45,3.94,2.99,0
4,28,7,0,3.96,2.996,0
4,28,7,15,3.95,2.972,0
4,28,7,30,3.9,2.943,0
4,28,7,45,3.85,2.913,0
4,28,8,0,3.79,2.881,0
4,28,8,15,3.73,2.84,0
4,28,8,30,3.67,2.799,0
4,28,8,45,3.61,2.761,0
4,28,9,0,3.55,2.721,0
4,28,9,15,3.5,2.681,0
4,28,9,30,3.44,2.64,0
4,28,9,45,3.39,2.598,0
4,28,10,0,3.34,2.555,0
4,28,10,15,3.28,2.511,0
4,28,10,30,3.23,2.467,0
4,28,10,45,3.17,2.431,0
4,28,11,0,3.12,2.389,0
4,28,11,15,3.07,2.337,0
4,28,11,30,3.02,2.294,0
4,28,11,45,2.97,2.25,0
4,28,12,0,2.92,2.207,0
4,28,12,15,2.88,2.146,0
4,28,12,30,2.84,2.086,0
4,28,12,45,2.8,2.021,0
4,28,13,0,2.76,1.959,0
4,28,13,15,2.72,1.901,0
4,28,13,30,2.68,1.839,0
4,28,13,45,2.68,1.786,0
4,28,14,0,2.71,1.735,0
4,28,14,15,2.74,1.683,0
4,28,14,30,2.77,1.631,0
4,28,14,45,2.8,1.577,0
4,28,15,0,2.83,1.543,0
4,28,15,15,2.85,1.513,0
4,28,15,30,2.89,1.482,0
4,28,15,45,2.92,1.455,0
4,28,16,0,2.95,1.429,0
4,28,16,15,2.99,1.401,0
4,28,16,30,3.02,1.375,0
4,28,16,45,3.06,1.35,0
4,28,17,0,3.09,1.327,0
4,28,17,15,3.12,1.31,0
4,28,17,30,3.16,1.3,0
4,28,17,45,3.19,1.3,0
4,28,18,0,3.22,1.3,0
4,28,18,15,3.25,1.291,0
4,28,18,30,3.28,1.291,0
4,28,18,45,3.3,1.289,0
4,28,19,0,3.31,1.263,0
4,28,19,15,3.26,1.237,0
4,28,19,30,3.2,1.214,0
4,28,19,45,3.14,1.187,0
4,28,20,0,3.09,1.152,0
4,28,20,15,3.02,1.115,0
4,28,20,30,2.96,1.081,0
4,28,20,45,2.89,1.049,0
4,28,21,0,2.83,1.012,0
4,28,21,15,2.77,0.973,0
4,28,21,30,2.7,0.932,0
4,28,21,45,2.64,0.896,0
4,28,22,0,2.57,0.861,0
4,28,22,15,2.52,0.829,0
4,28,22,30,2.46,0.799,0
4,28,22,45,2.42,0.772,0
4,28,23,0,2.37,0.751,0
4,28,23,15,2.38,0.74,0
4,28,23,30,2.43,0.734,0
4,28,23,45,2.49,0.73,0
4,29,0,0,2.55,0.755,0
4,29,0,15,2.59,0.836,0
4,29,0,30,2.62,0.917,0
4,29,0,45,2.66,0.999,0
4,29,1,0,2.7,1.081,0
4,29,1,15,2.75,1.165,0
4,29,1,30,2.79,1.245,0
4,29,1,45,2.84,1.324,0
4,29,2,0,2.88,1.406,0
4,29,2,15,2.92,1.489,0
4,29,2,30,2.97,1.57,0
4,29,2,45,3.01,1.653,0
4,29,3,0,3.05,1.733,0
4,29,3,15,3.09,1.815,0
4,29,3,30,3.13,1.896,0
4,29,3,45,3.17,1.977,0
4,29,4,0,3.22,2.059,0
4,29,4,15,3.27,2.139,0
4,29,4,30,3.32,2.218,0
4,29,4,45,3.37,2.301,0
4,29,5,0,3.42,2.38,0
4,29,5,15,3.46,2.459,0
4,29,5,30,3.48,2.541,0
4,29,5,45,3.52,2.621,0
4,29,6,0,3.55,2.702,0
4,29,6,15,3.58,2.782,0
4,29,6,30,3.62,2.862,0
4,29,6,45,3.65,2.922,0
4,29,7,0,3.68,2.93,0
4,29,7,15,3.71,2.901,0
4,29,7,30,3.66,2.845,0
4,29,7,45,3.6,2.788,0
4,29,8,0,3.54,2.717,0
4,29,8,15,3.47,2.643,0
4,29,8,30,3.41,2.564,0
4,29,8,45,3.34,2.481,0
4,29,9,0,3.28,2.401,0
4,29,9,15,3.22,2.319,0
4,29,9,30,3.15,2.233,0
4,29,9,45,3.09,2.149,0
4,29,10,0,3.02,2.067,0
4,29,10,15,2.96,1.987,0
4,29,10,30,2.9,1.906,0
4,29,10,45,2.84,1.825,0
4,29,11,0,2.78,1.739,0
4,29,11,15,2.73,1.677,0
4,29,11,30,2.73,1.633,0
4,29,11,45,2.75,1.594,0
4,29,12,0,2.75,1.555,0
4,29,12,15,2.76,1.522,0
4,29,12,30,2.77,1.493,0
4,29,12,45,2.78,1.465,0
4,29,13,0,2.78,1.441,0
4,29,13,15,2.79,1.418,0
4,29,13,30,2.8,1.392,0
4,29,13,45,2.82,1.349,0
4,29,14,0,2.83,1.315,0
4,29,14,15,2.84,1.288,0
4,29,14,30,2.85,1.261,0
4,29,14,45,2.85,1.228,0
4,29,15,0,2.86,1.197,0
4,29,15,15,2.86,1.175,0
4,29,15,30,2.87,1.152,0
4,29,15,45,2.88,1.139,0
4,29,16,0,2.89,1.13,0
4,29,16,15,2.9,1.124,0
4,29,16,30,2.92,1.115,0
4,29,16,45,2.93,1.11,0
4,29,17,0,2.95,1.11,0
4,29,17,15,2.97,1.11,0
4,29,17,30,2.98,1.103,0
4,29,17,45,3.01,1.1,0
4,29,18,0,3.03,1.1,0
4,29,18,15,3.06,1.095,0
4,29,18,30,3.08,1.08,0
4,29,18,45,3.11,1.07,0
4,29,19,0,3.13,1.061,0
4,29,19,15,3.15,1.043,0
4,29,19,30,3.1,1.007,0
4,29,19,45,3.05,0.972,0
4,29,20,0,2.99,0.939,0
4,29,20,15,2.93,0.906,0
4,29,20,30,2.86,0.872,0
4,29,20,45,2.8,0.834,0
4,29,21,0,2.73,0.797,0
4,29,21,15,2.67,0.761,0
4,29,21,30,2.6,0.723,0
4,29,21,45,2.54,0.687,0
4,29,22,0,2.48,0.647,0
4,29,22,15,2.42,0.611,0
4,29,22,30,2.36,0.575,0
4,29,22,45,2.32,0.542,0
4,29,23,0,2.27,0.511,0
4,29,23,15,2.23,0.486,0
4,29,23,30,2.27,0.457,0
4,29,23,45,2.32,0.429,0
4,30,0,0,2.37,0.434,0
4,30,0,15,2.4,0.515,0
4,30,0,30,2.42,0.597,0
4,30,0,45,2.45,0.679,0
4,30,1,0,2.47,0.761,0
4,30,1,15,2.49,0.844,0
4,30,1,30,2.52,0.927,0
4,30,1,45,2.55,1.011,0
4,30,2,0,2.59,1.096,0
4,30,2,15,2.62,1.181,0
4,30,2,30,2.65,1.265,0
4,30,2,45,2.69,1.351,0
4,30,3,0,2.74,1.433,0
4,30,3,15,2.79,1.518,0
4,30,3,30,2.85,1.603,0
4,30,3,45,2.9,1.687,0
4,30,4,0,2.96,1.77,0
4,30,4,15,3.01,1.857,0
4,30,4,30,3.07,1.938,0
4,30,4,45,3.12,2.022,0
4,30,5,0,3.18,2.107,0
4,30,5,15,3.22,2.189,0
4,30,5,30,3.25,2.273,0
4,30,5,45,3.29,2.357,0
4,30,6,0,3.32,2.439,0
4,30,6,15,3.36,2.522,0
4,30,6,30,3.4,2.606,0
4,30,6,45,3.44,2.674,0
4,30,7,0,3.49,2.68,0
4,30,7,15,3.54,2.667,0
4,30,7,30,3.52,2.639,0
4,30,7,45,3.5,2.605,0
4,30,8,0,3.46,2.567,0
4,30,8,15,3.42,2.523,0
4,30,8,30,3.35,2.467,0
4,30,8,45,3.29,2.407,0
4,30,9,0,3.21,2.336,0
4,30,9,15,3.13,2.257,0
4,30,9,30,3.05,2.185,0
4,30,9,45,2.97,2.112,0
4,30,10,0,2.89,2.042,0
4,30,10,15,2.8,1.969,0
4,30,10,30,2.72,1.897,0
4,30,10,45,2.64,1.821,0
4,30,11,0,2.57,1.745,0
4,30,11,15,2.55,1.683,0
4,30,11,30,2.53,1.633,0
4,30,11,45,2.52,1.589,0
4,30,12,0,2.5,1.554,0
4,30,12,15,2.49,1.524,0
4,30,12,30,2.5,1.49,0
4,30,12,45,2.51,1.458,0
4,30,13,0,2.52,1.428,0
4,30,13,15,2.52,1.4,0
4,30,13,30,2.52,1.366,0
4,30,13,45,2.53,1.329,0
4,30,14,0,2.53,1.294,0
4,30,14,15,2.54,1.255,0
4,30,14,30,2.55,1.219,0
4,30,14,45,2.56,1.184,0
4,30,15,0,2.56,1.152,0
4,30,15,15,2.57,1.129,0
4,30,15,30,2.58,1.107,0
4,30,15,45,2.59,1.091,0
4,30,16,0,2.6,1.074,0
4,30,16,15,2.62,1.07,0
4,30,16,30,2.64,1.06,0
4,30,16,45,2.65,1.06,0
4,30,17,0,2.66,1.06,0
4,30,17,15,2.68,1.06,0
4,30,17,30,2.7,1.06,0
4,30,17,45,2.71,1.06,0
4,30,18,0,2.73,1.06,0
4,30,18,15,2.73,1.06,0
4,30,18,30,2.75,1.06,0
4,30,18,45,2.76,1.06,0
4,30,19,0,2.77,1.06,0
4,30,19,15,2.77,1.06,0
4,30,19,30,2.77,1.057,0
4,30,19,45,2.75,1.012,0
4,30,20,0,2.69,0.96,0
4,30,20,15,2.64,0.908,0
4,30,20,30,2.59,0.855,0
4,30,20,45,2.53,0.802,0
4,30,21,0,2.48,0.759,0
4,30,21,15,2.5,0.731,0
4,30,21,30,2.52,0.706,0
4,30,21,45,2.53,0.676,0
4,30,22,0,2.54,0.644,0
4,30,22,15,2.56,0.624,0
4,30,22,30,2.57,0.614,0
4,30,22,45,2.6,0.603,0
4,30,23,0,2.62,0.597,0
4,30,23,15,2.65,0.59,0
4,30,23,30,2.69,0.59,0
4,30,23,45,2.74,0.59,0
5,1,0,0,2.79,0.607,0
5,1,0,15,2.82,0.687,0
5,1,0,30,2.85,0.757,0
5,1,0,45,2.88,0.829,0
5,1,1,0,2.92,0.912,0
5,1,1,15,2.96,0.989,0
5,1,1,30,2.99,1.067,0
5,1,1,45,3.02,1.147,0
5,1,2,0,3.06,1.223,0
5,1,2,15,3.11,1.302,0
5,1,2,30,3.17,1.378,0
5,1,2,45,3.21,1.46,0
5,1,3,0,3.26,1.558,0
5,1,3,15,3.3,1.657,0
5,1,3,30,3.34,1.755,0
5,1,3,45,3.36,1.847,0
5,1,4,0,3.38,1.927,0
5,1,4,15,3.41,2.011,0
5,1,4,30,3.44,2.095,0
5,1,4,45,3.47,2.175,0
5,1,5,0,3.5,2.257,0
5,1,5,15,3.52,2.339,0
5,1,5,30,3.55,2.421,0
5,1,5,45,3.58,2.501,0
5,1,6,0,3.6,2.583,0
5,1,6,15,3.63,2.665,0
5,1,6,30,3.65,2.745,0
5,1,6,45,3.67,2.813,0
5,1,7,0,3.71,2.82,0
5,1,7,15,3.75,2.81,0
5,1,7,30,3.79,2.775,0
5,1,7,45,3.78,2.739,0
5,1,8,0,3.76,2.699,0
5,1,8,15,3.73,2.649,0
5,1,8,30,3.69,2.583,0
5,1,8,45,3.65,2.505,0
5,1,9,0,3.6,2.419,0
5,1,9,15,3.54,2.329,0
5,1,9,30,3.48,2.235,0
5,1,9,45,3.41,2.139,0
5,1,10,0,3.34,2.041,0
5,1,10,15,3.26,1.941,0
5,1,10,30,3.19,1.841,0
5,1,10,45,3.12,1.742,0
5,1,11,0,3.05,1.672,0
5,1,11,15,3.02,1.627,0
5,1,11,30,2.99,1.583,0
5,1,11,45,2.96,1.546,0
5,1,12,0,2.93,1.508,0
5,1,12,15,2.92,1.472,0
5,1,12,30,2.92,1.438,0
5,1,12,45,2.91,1.405,0
5,1,13,0,2.91,1.369,0
5,1,13,15,2.92,1.332,0
5,1,13,30,2.92,1.298,0
5,1,13,45,2.93,1.267,0
5,1,14,0,2.94,1.235,0
5,1,14,15,2.96,1.209,0
5,1,14,30,2.97,1.184,0
5,1,14,45,2.98,1.161,0
5,1,15,0,3,1.137,0
5,1,15,15,3.02,1.11,0
5,1,15,30,3.02,1.095,0
5,1,15,45,3.03,1.09,0
5,1,16,0,3.04,1.09,0
5,1,16,15,3.06,1.09,0
5,1,16,30,3.08,1.09,0
5,1,16,45,3.09,1.09,0
5,1,17,0,3.11,1.09,0
5,1,17,15,3.13,1.09,0
5,1,17,30,3.14,1.09,0
5,1,17,45,3.15,1.09,0
5,1,18,0,3.16,1.09,0
5,1,18,15,3.16,1.09,0
5,1,18,30,3.15,1.09,0
5,1,18,45,3.15,1.09,0
5,1,19,0,3.14,1.09,0
5,1,19,15,3.14,1.09,0
5,1,19,30,3.13,1.075,0
5,1,19,45,3.08,1.045,0
5,1,20,0,3.02,1.013,0
5,1,20,15,2.95,0.978,0
5,1,20,30,2.88,0.945,0
5,1,20,45,2.81,0.91,0
5,1,21,0,2.74,0.879,0
5,1,21,15,2.7,0.864,0
5,1,21,30,2.7,0.857,0
5,1,21,45,2.7,0.844,0
5,1,22,0,2.71,0.84,0
5,1,22,15,2.72,0.839,0
5,1,22,30,2.73,0.83,0
5,1,22,45,2.75,0.83,0
5,1,23,0,2.78,0.83,0
5,1,23,15,2.8,0.83,0
5,1,23,30,2.83,0.83,0
5,1,23,45,2.87,0.83,0
5,2,0,0,2.9,0.857,0
5,2,0,15,2.95,0.943,0
5,2,0,30,2.98,1.031,0
5,2,0,45,3.02,1.121,0
5,2,1,0,3.07,1.209,0
5,2,1,15,3.1,1.297,0
5,2,1,30,3.14,1.385,0
5,2,1,45,3.17,1.473,0
5,2,2,0,3.21,1.563,0
5,2,2,15,3.25,1.651,0
5,2,2,30,3.29,1.739,0
5,2,2,45,3.33,1.827,0
5,2,3,0,3.37,1.913,0
5,2,3,15,3.42,1.997,0
5,2,3,30,3.47,2.082,0
5,2,3,45,3.51,2.165,0
5,2,4,0,3.55,2.243,0
5,2,4,15,3.59,2.315,0
5,2,4,30,3.64,2.381,0
5,2,4,45,3.69,2.447,0
5,2,5,0,3.73,2.515,0
5,2,5,15,3.77,2.583,0
5,2,5,30,3.81,2.65,0
5,2,5,45,3.85,2.717,0
5,2,6,0,3.89,2.783,0
5,2,6,15,3.93,2.85,0
5,2,6,30,3.96,2.922,0
5,2,6,45,3.99,2.997,0
5,2,7,0,4.01,3.01,0
5,2,7,15,4.02,3,0
5,2,7,30,3.97,2.961,0
5,2,7,45,3.9,2.924,0
5,2,8,0,3.84,2.882,0
5,2,8,15,3.78,2.822,0
5,2,8,30,3.71,2.756,0
5,2,8,45,3.64,2.689,0
5,2,9,0,3.58,2.611,0
5,2,9,15,3.52,2.533,0
5,2,9,30,3.46,2.449,0
5,2,9,45,3.4,2.37,0
5,2,10,0,3.33,2.309,0
5,2,10,15,3.26,2.258,0
5,2,10,30,3.19,2.213,0
5,2,10,45,3.12,2.169,0
5,2,11,0,3.05,2.114,0
5,2,11,15,2.99,2.067,0
5,2,11,30,2.95,2.021,0
5,2,11,45,2.94,1.977,0
5,2,12,0,2.93,1.935,0
5,2,12,15,2.93,1.897,0
5,2,12,30,2.92,1.862,0
5,2,12,45,2.91,1.833,0
5,2,13,0,2.91,1.805,0
5,2,13,15,2.91,1.779,0
5,2,13,30,2.9,1.752,0
5,2,13,45,2.9,1.725,0
5,2,14,0,2.89,1.703,0
5,2,14,15,2.88,1.688,0
5,2,14,30,2.87,1.666,0
5,2,14,45,2.87,1.653,0
5,2,15,0,2.86,1.631,0
5,2,15,15,2.85,1.605,0
5,2,15,30,2.85,1.586,0
5,2,15,45,2.86,1.573,0
5,2,16,0,2.85,1.563,0
5,2,16,15,2.85,1.56,0
5,2,16,30,2.86,1.555,0
5,2,16,45,2.87,1.55,0
5,2,17,0,2.87,1.55,0
5,2,17,15,2.88,1.55,0
5,2,17,30,2.89,1.55,0
5,2,17,45,2.89,1.542,0
5,2,18,0,2.9,1.507,0
5,2,18,15,2.86,1.457,0
5,2,18,30,2.82,1.406,0
5,2,18,45,2.78,1.353,0
5,2,19,0,2.74,1.304,0
5,2,19,15,2.69,1.26,0
5,2,19,30,2.64,1.213,0
5,2,19,45,2.6,1.168,0
5,2,20,0,2.55,1.121,0
5,2,20,15,2.5,1.077,0
5,2,20,30,2.46,1.028,0
5,2,20,45,2.41,0.98,0
5,2,21,0,2.36,0.923,0
5,2,21,15,2.31,0.865,0
5,2,21,30,2.27,0.803,0
5,2,21,45,2.22,0.761,0
5,2,22,0,2.21,0.753,0
5,2,22,15,2.21,0.753,0
5,2,22,30,2.22,0.751,0
5,2,22,45,2.23,0.75,0
5,2,23,0,2.25,0.75,0
5,2,23,15,2.28,0.75,0
5,2,23,30,2.32,0.751,0
5,2,23,45,2.36,0.752,0
5,3,0,0,2.41,0.773,0
5,3,0,15,2.46,0.849,0
5,3,0,30,2.5,0.931,0
5,3,0,45,2.55,1.011,0
5,3,1,0,2.6,1.093,0
5,3,1,15,2.65,1.175,0
5,3,1,30,2.7,1.255,0
5,3,1,45,2.76,1.336,0
5,3,2,0,2.81,1.417,0
5,3,2,15,2.86,1.499,0
5,3,2,30,2.9,1.579,0
5,3,2,45,2.96,1.662,0
5,3,3,0,3,1.742,0
5,3,3,15,3.05,1.824,0
5,3,3,30,3.1,1.904,0
5,3,3,45,3.15,1.985,0
5,3,4,0,3.2,2.065,0
5,3,4,15,3.25,2.143,0
5,3,4,30,3.31,2.219,0
5,3,4,45,3.36,2.297,0
5,3,5,0,3.41,2.361,0
5,3,5,15,3.46,2.424,0
5,3,5,30,3.51,2.485,0
5,3,5,45,3.55,2.549,0
5,3,6,0,3.6,2.612,0
5,3,6,15,3.64,2.673,0
5,3,6,30,3.68,2.734,0
5,3,6,45,3.71,2.784,0
5,3,7,0,3.74,2.79,0
5,3,7,15,3.75,2.79,0
5,3,7,30,3.75,2.79,0
5,3,7,45,3.75,2.779,0
5,3,8,0,3.68,2.761,0
5,3,8,15,3.62,2.727,0
5,3,8,30,3.56,2.701,0
5,3,8,45,3.5,2.671,0
5,3,9,0,3.44,2.634,0
5,3,9,15,3.37,2.598,0
5,3,9,30,3.31,2.563,0
5,3,9,45,3.25,2.529,0
5,3,10,0,3.19,2.493,0
5,3,10,15,3.12,2.451,0
5,3,10,30,3.06,2.413,0
5,3,10,45,3,2.372,0
5,3,11,0,2.93,2.326,0
5,3,11,15,2.88,2.273,0
5,3,11,30,2.82,2.223,0
5,3,11,45,2.78,2.181,0
5,3,12,0,2.75,2.148,0
5,3,12,15,2.76,2.112,0
5,3,12,30,2.76,2.075,0
5,3,12,45,2.77,2.035,0
