header,value,key
undefined,undefined,NaN
﻿Fecha_Hora,'04/01/2021_7:00:00',316
﻿Fecha_Hora,'04/01/2021_7:15:00',317
﻿Fecha_Hora,'04/01/2021_7:30:00',318
﻿Fecha_Hora,'04/01/2021_7:45:00',319
﻿Fecha_Hora,'04/01/2021_8:00:00',320
﻿Fecha_Hora,'04/01/2021_8:15:00',321
﻿Fecha_Hora,'04/01/2021_8:30:00',322
﻿Fecha_Hora,'04/01/2021_8:45:00',323
﻿Fecha_Hora,'04/01/2021_9:00:00',324
﻿Fecha_Hora,'04/01/2021_9:15:00',325
﻿Fecha_Hora,'04/01/2021_9:30:00',326
﻿Fecha_Hora,'04/01/2021_9:45:00',327
﻿Fecha_Hora,'04/01/2021_10:00:00',328
﻿Fecha_Hora,'04/01/2021_10:15:00',329
﻿Fecha_Hora,'04/01/2021_10:30:00',330
﻿Fecha_Hora,'04/01/2021_10:45:00',331
﻿Fecha_Hora,'04/01/2021_11:00:00',332
﻿Fecha_Hora,'04/01/2021_11:15:00',333
﻿Fecha_Hora,'04/01/2021_11:30:00',334
﻿Fecha_Hora,'04/01/2021_11:45:00',335
﻿Fecha_Hora,'04/01/2021_12:00:00',336
﻿Fecha_Hora,'04/01/2021_12:15:00',337
﻿Fecha_Hora,'04/01/2021_12:30:00',338
﻿Fecha_Hora,'04/01/2021_12:45:00',339
﻿Fecha_Hora,'04/01/2021_13:00:00',340
﻿Fecha_Hora,'04/01/2021_13:15:00',341
﻿Fecha_Hora,'04/01/2021_13:30:00',342
﻿Fecha_Hora,'04/01/2021_13:45:00',343
﻿Fecha_Hora,'04/01/2021_14:00:00',344
﻿Fecha_Hora,'04/01/2021_14:15:00',345
﻿Fecha_Hora,'04/01/2021_14:30:00',346
﻿Fecha_Hora,'04/01/2021_14:45:00',347
﻿Fecha_Hora,'04/01/2021_15:00:00',348
﻿Fecha_Hora,'04/01/2021_15:15:00',349
﻿Fecha_Hora,'04/01/2021_15:30:00',350
﻿Fecha_Hora,'04/01/2021_15:45:00',351
﻿Fecha_Hora,'04/01/2021_16:00:00',352
﻿Fecha_Hora,'04/01/2021_16:15:00',353
﻿Fecha_Hora,'04/01/2021_16:30:00',354
﻿Fecha_Hora,'04/01/2021_16:45:00',355
﻿Fecha_Hora,'04/01/2021_17:00:00',356
﻿Fecha_Hora,'04/01/2021_17:15:00',357
﻿Fecha_Hora,'04/01/2021_17:30:00',358
﻿Fecha_Hora,'04/01/2021_17:45:00',359
﻿Fecha_Hora,'04/01/2021_18:00:00',360
﻿Fecha_Hora,'04/01/2021_18:15:00',361
﻿Fecha_Hora,'04/01/2021_18:30:00',362
﻿Fecha_Hora,'04/01/2021_18:45:00',363
﻿Fecha_Hora,'04/01/2021_19:00:00',364
﻿Fecha_Hora,'04/01/2021_19:15:00',365
﻿Fecha_Hora,'04/01/2021_19:30:00',366
﻿Fecha_Hora,'04/01/2021_19:45:00',367
﻿Fecha_Hora,'04/01/2021_20:00:00',368
﻿Fecha_Hora,'04/01/2021_20:15:00',369
﻿Fecha_Hora,'04/01/2021_20:30:00',370
﻿Fecha_Hora,'04/01/2021_20:45:00',371
﻿Fecha_Hora,'04/01/2021_21:00:00',372
﻿Fecha_Hora,'04/01/2021_21:15:00',373
﻿Fecha_Hora,'04/01/2021_21:30:00',374
﻿Fecha_Hora,'04/01/2021_21:45:00',375
﻿Fecha_Hora,'04/01/2021_22:00:00',376
﻿Fecha_Hora,'04/01/2021_22:15:00',377
﻿Fecha_Hora,'04/01/2021_22:30:00',378
﻿Fecha_Hora,'04/01/2021_22:45:00',379
﻿Fecha_Hora,'04/01/2021_23:00:00',380
﻿Fecha_Hora,'04/01/2021_23:15:00',381
﻿Fecha_Hora,'04/01/2021_23:30:00',382
﻿Fecha_Hora,'04/01/2021_23:45:00',383
﻿Fecha_Hora,'05/01/2021_0:00:00',384
﻿Fecha_Hora,'05/01/2021_0:15:00',385
﻿Fecha_Hora,'05/01/2021_0:30:00',386
﻿Fecha_Hora,'05/01/2021_0:45:00',387
﻿Fecha_Hora,'05/01/2021_1:00:00',388
﻿Fecha_Hora,'05/01/2021_1:15:00',389
﻿Fecha_Hora,'05/01/2021_1:30:00',390
﻿Fecha_Hora,'05/01/2021_1:45:00',391
﻿Fecha_Hora,'05/01/2021_2:00:00',392
﻿Fecha_Hora,'05/01/2021_2:15:00',393
﻿Fecha_Hora,'05/01/2021_2:30:00',394
﻿Fecha_Hora,'05/01/2021_2:45:00',395
﻿Fecha_Hora,'05/01/2021_3:00:00',396
﻿Fecha_Hora,'05/01/2021_3:15:00',397
﻿Fecha_Hora,'05/01/2021_3:30:00',398
﻿Fecha_Hora,'05/01/2021_3:45:00',399
﻿Fecha_Hora,'05/01/2021_4:00:00',400
﻿Fecha_Hora,'05/01/2021_4:15:00',401
﻿Fecha_Hora,'05/01/2021_4:30:00',402
﻿Fecha_Hora,'05/01/2021_4:45:00',403
﻿Fecha_Hora,'05/01/2021_5:00:00',404
﻿Fecha_Hora,'05/01/2021_5:15:00',405
﻿Fecha_Hora,'05/01/2021_5:30:00',406
﻿Fecha_Hora,'05/01/2021_5:45:00',407
﻿Fecha_Hora,'05/01/2021_6:00:00',408
﻿Fecha_Hora,'05/01/2021_6:15:00',409
﻿Fecha_Hora,'05/01/2021_6:30:00',410
﻿Fecha_Hora,'05/01/2021_6:45:00',411
﻿Fecha_Hora,'05/01/2021_7:00:00',412
﻿Fecha_Hora,'05/01/2021_7:15:00',413
﻿Fecha_Hora,'05/01/2021_7:30:00',414
﻿Fecha_Hora,'05/01/2021_7:45:00',415
﻿Fecha_Hora,'05/01/2021_8:00:00',416
﻿Fecha_Hora,'05/01/2021_8:15:00',417
﻿Fecha_Hora,'05/01/2021_8:30:00',418
﻿Fecha_Hora,'05/01/2021_8:45:00',419
﻿Fecha_Hora,'05/01/2021_9:00:00',420
﻿Fecha_Hora,'05/01/2021_9:15:00',421
﻿Fecha_Hora,'05/01/2021_9:30:00',422
﻿Fecha_Hora,'05/01/2021_9:45:00',423
﻿Fecha_Hora,'05/01/2021_10:00:00',424
﻿Fecha_Hora,'05/01/2021_10:15:00',425
﻿Fecha_Hora,'05/01/2021_10:30:00',426
﻿Fecha_Hora,'05/01/2021_10:45:00',427
﻿Fecha_Hora,'05/01/2021_11:00:00',428
﻿Fecha_Hora,'05/01/2021_11:15:00',429
﻿Fecha_Hora,'05/01/2021_11:30:00',430
﻿Fecha_Hora,'05/01/2021_11:45:00',431
﻿Fecha_Hora,'05/01/2021_12:00:00',432
﻿Fecha_Hora,'05/01/2021_12:15:00',433
﻿Fecha_Hora,'05/01/2021_12:30:00',434
﻿Fecha_Hora,'05/01/2021_12:45:00',435
﻿Fecha_Hora,'05/01/2021_13:00:00',436
﻿Fecha_Hora,'05/01/2021_13:15:00',437
﻿Fecha_Hora,'05/01/2021_13:30:00',438
﻿Fecha_Hora,'05/01/2021_13:45:00',439
﻿Fecha_Hora,'05/01/2021_14:00:00',440
﻿Fecha_Hora,'05/01/2021_14:15:00',441
﻿Fecha_Hora,'05/01/2021_14:30:00',442
﻿Fecha_Hora,'05/01/2021_14:45:00',443
﻿Fecha_Hora,'05/01/2021_15:00:00',444
﻿Fecha_Hora,'05/01/2021_15:15:00',445
﻿Fecha_Hora,'05/01/2021_15:30:00',446
﻿Fecha_Hora,'05/01/2021_15:45:00',447
﻿Fecha_Hora,'05/01/2021_16:00:00',448
﻿Fecha_Hora,'05/01/2021_16:15:00',449
﻿Fecha_Hora,'05/01/2021_16:30:00',450
