month,day,hour,min,p_uiip,p_f,p_pu
7,2,14,45,28.48,31.54,48.57
7,2,15,0,29.44,31.78,49.41
7,2,15,15,30.53,32.4,50.25
7,2,15,30,30.55,32.52,50.36
7,2,15,45,31,32.43,50.32
7,2,16,0,30.9,32.42,50.26
7,2,16,15,30.91,32.49,50.35
7,2,16,30,29.63,32.68,50.35
7,2,16,45,28.59,32.84,50.4
7,2,17,0,27.88,32.72,50.3
7,2,17,15,27.8,32.73,50.39
7,2,17,30,27.88,32.67,50.33
7,2,17,45,27.82,32.78,50.85
7,2,18,0,27.84,32.8,50.69
7,2,18,15,27.86,32.71,50.73
7,2,18,30,28.02,32.76,50.71
7,2,18,45,27.9,32.81,50.78
7,2,19,0,27.97,32.71,50.5
7,2,19,15,27.81,32.84,50.58
7,2,19,30,27.94,32.67,50.42
7,2,19,45,27.87,32.73,50.63
7,2,20,0,27.7,32.69,50.55
7,2,20,15,27.69,32.74,50.54
7,2,20,30,27.65,32.7,50.38
7,2,20,45,27.91,32.4,49.69
7,2,21,0,27.92,32.56,50
7,2,21,15,27.88,32.61,50.31
7,2,21,30,28.85,32.68,50.34
7,2,21,45,28.2,32.63,50.33
7,2,22,0,27.89,32.64,50.35
7,2,22,15,27.93,32.67,50.5
7,2,22,30,27.9,32.78,50.84
7,2,22,45,28.39,32.86,50.98
7,2,23,0,28.34,33.08,51.19
7,2,23,15,28.33,33.16,51.27
7,2,23,30,28.38,33.12,51.2
7,2,23,45,28.35,33.26,51.37
7,3,0,0,28.18,33.12,50.84
7,3,0,15,28.18,33.09,50.73
7,3,0,30,28.44,33.25,50.92
7,3,0,45,28.44,33.45,51.1
7,3,1,0,28.35,33.46,51.18
7,3,1,15,28.36,33.5,51.28
7,3,1,30,28.43,33.69,51.31
7,3,1,45,28.59,33.73,51.3
7,3,2,0,29.45,33.74,51.38
7,3,2,15,29.48,33.83,51.43
7,3,2,30,30.23,33.88,51.5
7,3,2,45,30.5,33.93,51.73
7,3,3,0,30.48,34.22,52.46
7,3,3,15,31.16,34.17,51.93
7,3,3,30,31.45,34.22,52.07
7,3,3,45,31.37,34.12,52.03
7,3,4,0,31.75,34.22,51.93
7,3,4,15,31.95,34.35,52.17
7,3,4,30,31.96,34.24,52.06
7,3,4,45,31.97,34.31,52.09
7,3,5,0,29.8,34.36,52.1
7,3,5,15,26.88,34.31,52.14
7,3,5,30,28.01,34.35,52.15
7,3,5,45,31.9,34.39,52.04
7,3,6,0,31.54,34.41,52.1
7,3,6,15,31.8,34.38,52.07
7,3,6,30,29.22,34.3,51.96
7,3,6,45,25.41,34.8,53.03
7,3,7,0,23.84,35.62,54.86
7,3,7,15,25.77,35.2,53.51
7,3,7,30,25.78,34.7,52.65
7,3,7,45,25.73,34.58,52.58
7,3,8,0,25.83,34.35,52.32
7,3,8,15,25.86,34.14,51.94
7,3,8,30,25.72,34.01,51.23
7,3,8,45,26.28,33.9,51.27
7,3,9,0,26.88,33.86,51.01
7,3,9,15,26.58,33.7,51.1
7,3,9,30,27.96,33.52,51.13
7,3,9,45,28.9,33.56,50.88
7,3,10,0,28.95,33.35,50.59
7,3,10,15,28.86,33.29,50.67
7,3,10,30,28.87,33.06,50.55
7,3,10,45,28.8,33.19,50.54
7,3,11,0,28.9,33.07,50.35
7,3,11,15,28.89,33.03,50.2
7,3,11,30,28.93,33.29,50.52
7,3,11,45,28.89,33.23,50.6
7,3,12,0,29.33,32.77,49.69
7,3,12,15,29.09,32.24,48.58
7,3,12,30,28.95,32.03,48.34
7,3,12,45,29,32.28,48.65
7,3,13,0,29.73,32.15,48.64
7,3,13,15,29.69,32.01,48.47
7,3,13,30,29.71,32.07,48.64
7,3,13,45,29.76,32.05,48.57
7,3,14,0,30.42,31.83,48.34
7,3,14,15,31.45,32.1,48.7
7,3,14,30,31.5,32.21,48.76
7,3,14,45,31.51,32.17,48.84
7,3,15,0,31.49,32.15,48.85
7,3,15,15,31.4,32.18,48.81
7,3,15,30,31.48,32.29,48.93
7,3,15,45,31.55,32.3,48.87
7,3,16,0,29.56,32.34,48.78
7,3,16,15,29.39,32.41,49.03
7,3,16,30,29.45,32.37,48.89
7,3,16,45,29.46,32.16,48.77
7,3,17,0,28.27,32.18,48.64
7,3,17,15,27.46,32.25,48.66
7,3,17,30,27.44,32.54,49.67
7,3,17,45,27.87,32.63,50.25
7,3,18,0,27.92,32.61,50.04
7,3,18,15,27.93,32.31,49.69
7,3,18,30,28.46,32.5,50.1
7,3,18,45,28.86,32.31,49.82
7,3,19,0,28.86,32.52,49.98
7,3,19,15,28.86,32.48,50.31
7,3,19,30,28.92,32.47,50.25
7,3,19,45,28.88,32.52,50.22
7,3,20,0,28.84,32.42,50.26
7,3,20,15,28.91,32.36,50.2
7,3,20,30,28.92,32.44,50.22
7,3,20,45,28.86,32.35,50.26
7,3,21,0,28.87,32.44,50.19
7,3,21,15,28.87,32.36,50.17
7,3,21,30,28.83,32.37,50.18
7,3,21,45,28.9,32.39,50.24
7,3,22,0,28.82,32.46,50.65
7,3,22,15,28.86,32.53,50.71
7,3,22,30,28.88,32.56,50.78
7,3,22,45,28.86,32.74,50.77
7,3,23,0,28.9,32.91,51.03
7,3,23,15,28.57,32.97,51.1
7,3,23,30,27.88,33.18,51.33
7,3,23,45,27.9,33.2,51.3
7,4,0,0,27.8,33.2,51.05
7,4,0,15,27.9,33.23,51.05
7,4,0,30,27.96,33.32,51.01
7,4,0,45,28.25,33.49,51.36
7,4,1,0,28.72,33.68,51.34
7,4,1,15,28.99,33.99,51.54
7,4,1,30,28.72,34.07,51.61
7,4,1,45,28.76,34.11,51.58
7,4,2,0,28.9,33.95,51.3
7,4,2,15,28.88,34,51.33
7,4,2,30,28.86,34.01,51.41
7,4,2,45,28.85,34.03,51.46
7,4,3,0,28.81,33.88,51.29
7,4,3,15,28.84,33.67,51.22
7,4,3,30,28.97,33.69,51.25
7,4,3,45,28.93,33.68,51.2
7,4,4,0,28.8,33.64,51.49
7,4,4,15,28.93,33.69,51.57
7,4,4,30,28.88,33.74,51.7
7,4,4,45,28.85,33.73,51.6
7,4,5,0,28.84,33.55,51.34
7,4,5,15,28.88,33.44,51.12
7,4,5,30,28.95,33.49,51.16
7,4,5,45,28.81,33.39,51.05
7,4,6,0,28.87,33.37,51.09
7,4,6,15,28.92,33.42,51.1
7,4,6,30,28.82,33.29,50.88
7,4,6,45,26.57,33.32,51.02
7,4,7,0,26.6,33.21,50.96
7,4,7,15,27.8,33.07,50.77
7,4,7,30,28.76,33.12,51
7,4,7,45,28.76,33.24,51.14
7,4,8,0,28.91,32.89,50.67
7,4,8,15,29.05,32.73,50.32
7,4,8,30,29.93,32.19,49.58
7,4,8,45,30.31,32.35,49.51
7,4,9,0,30.61,32.22,49.46
7,4,9,15,30.68,32.33,49.67
7,4,9,30,30.88,32.26,49.5
7,4,9,45,30.94,32.29,49.56
7,4,10,0,31.08,32.35,49.81
7,4,10,15,30.97,32.24,49.64
7,4,10,30,30.93,32.34,49.61
7,4,10,45,30.99,32.12,49.56
7,4,11,0,30.97,32.22,49.67
7,4,11,15,30.97,32.24,49.81
7,4,11,30,29.93,32.67,50.8
7,4,11,45,29.9,32.76,50.86
7,4,12,0,29.95,32.64,50.73
7,4,12,15,29.84,32.86,50.99
7,4,12,30,29.94,32.71,50.86
7,4,12,45,27.18,32.68,50.64
7,4,13,0,25.88,32.58,50.41
7,4,13,15,25.9,32.71,50.56
7,4,13,30,25.88,32.73,50.48
7,4,13,45,25.77,32.54,50.43
7,4,14,0,25.73,32.29,49.75
7,4,14,15,25.43,32.14,49.75
7,4,14,30,25.46,32.31,49.76
7,4,14,45,25.93,32.29,49.76
7,4,15,0,25.85,32.23,49.67
7,4,15,15,25.8,32.21,49.65
7,4,15,30,25.97,32.33,49.86
7,4,15,45,26.44,32.3,49.69
7,4,16,0,27.68,32.48,50.13
7,4,16,15,28.02,32.54,50.44
7,4,16,30,27.93,32.56,50.35
7,4,16,45,27.99,32.49,50.37
7,4,17,0,27.99,32.61,50.4
7,4,17,15,27.88,32.52,50.29
7,4,17,30,27.85,32.48,50.27
7,4,17,45,27.73,32.31,49.95
7,4,18,0,27.42,32.22,49.53
7,4,18,15,27.29,32.22,49.75
7,4,18,30,27.53,32.37,49.84
7,4,18,45,27.48,32.27,49.79
7,4,19,0,27.41,32.07,49.73
7,4,19,15,27.28,32.14,49.61
7,4,19,30,27.32,32.1,49.43
7,4,19,45,27.12,31.97,49.5
7,4,20,0,25.66,32.15,49.95
7,4,20,15,26.87,32.27,49.95
7,4,20,30,26.45,32.17,49.93
7,4,20,45,26.49,32.15,49.96
7,4,21,0,26.01,32.05,49.71
7,4,21,15,27,32.1,49.76
7,4,21,30,27.41,31.89,49.59
7,4,21,45,28.37,32.12,49.84
7,4,22,0,29.99,31.89,49.76
7,4,22,15,30.05,32.18,50.04
7,4,22,30,28.41,32.29,50.48
7,4,22,45,28.07,32.29,50.49
7,4,23,0,27.99,32.54,50.76
7,4,23,15,27.43,32.49,50.54
7,4,23,30,26.93,32.59,50.71
7,4,23,45,26.76,32.73,50.78
7,5,0,0,27.78,32.82,50.85
7,5,0,15,28.88,33.11,50.99
7,5,0,30,28.93,33.28,51.18
7,5,0,45,29.71,33.24,50.79
7,5,1,0,30.34,33.18,50.62
7,5,1,15,30.76,33.14,50.73
7,5,1,30,30.93,33.24,50.79
7,5,1,45,31.19,33.53,51.05
7,5,2,0,32.07,33.41,51.06
7,5,2,15,31.95,33.46,51.02
7,5,2,30,31.92,33.41,50.84
7,5,2,45,31.97,33.34,50.89
7,5,3,0,32.01,33.5,51.06
7,5,3,15,32.47,33.5,51.08
7,5,3,30,32.57,33.7,51.2
7,5,3,45,32.46,33.76,51.29
7,5,4,0,32.54,33.65,51.16
7,5,4,15,32.48,33.71,51.27
7,5,4,30,32.44,33.77,51.5
7,5,4,45,32.5,33.86,51.63
7,5,5,0,32.43,33.63,51.27
7,5,5,15,32.43,33.57,51.16
7,5,5,30,32.53,33.63,51.22
7,5,5,45,32.55,33.69,51.28
7,5,6,0,32.37,33.44,51.08
7,5,6,15,31.74,33.42,50.92
7,5,6,30,31.33,33.23,50.72
7,5,6,45,28.23,33.26,50.74
7,5,7,0,26.65,33.26,51.24
7,5,7,15,27.19,33.34,51.37
7,5,7,30,26.28,33.21,51.16
7,5,7,45,25.3,33.12,51.03
7,5,8,0,27.07,33.25,51.15
7,5,8,15,25.83,33.18,51.18
7,5,8,30,24.82,33.13,51.11
7,5,8,45,24.2,33.22,51.01
7,5,9,0,24.77,33.24,51.14
7,5,9,15,25.93,33.15,51.24
7,5,9,30,25,32.69,49.56
7,5,9,45,25.93,31.64,47.82
7,5,10,0,25.9,31.78,47.9
7,5,10,15,25.93,31.64,47.82
7,5,10,30,25.89,31.39,47.63
7,5,10,45,29.73,31.44,47.77
7,5,11,0,30.53,31.5,47.98
7,5,11,15,30.27,31.44,48.04
7,5,11,30,29.92,31.33,47.63
7,5,11,45,29.93,31.32,47.97
7,5,12,0,30.05,31.54,48.04
7,5,12,15,29.92,31.14,47.77
7,5,12,30,29.92,31.05,47.39
7,5,12,45,29.8,31.5,48.29
7,5,13,0,29.9,31.68,48.69
7,5,13,15,30.03,31.56,48.56
7,5,13,30,29.91,31.52,48.63
7,5,13,45,29.91,31.59,48.56
7,5,14,0,29.13,31.5,48.48
7,5,14,15,27.84,31.37,48.46
7,5,14,30,27.84,31.44,48.51
7,5,14,45,27.82,31.31,48.31
7,5,15,0,27.88,31.24,48.21
7,5,15,15,27.88,31.48,48.45
7,5,15,30,27.9,32.21,50.1
7,5,15,45,27.76,32.16,50.02
7,5,16,0,27.74,32.2,50.17
7,5,16,15,27.84,32.1,50.1
7,5,16,30,27.8,32.28,50.09
7,5,16,45,27.9,32.35,50.29
7,5,17,0,28.02,32.38,50.22
7,5,17,15,27.77,32.21,50.12
7,5,17,30,27.88,32.75,51.2
7,5,17,45,27.87,32.41,50.69
7,5,18,0,27.86,31.98,49.78
7,5,18,15,27.85,30.95,48.37
7,5,18,30,27.92,30.63,48.09
7,5,18,45,27.91,31.22,48.78
7,5,19,0,27.73,30.79,48.37
7,5,19,15,27.68,31.76,49.53
7,5,19,30,27.88,32.34,50.02
7,5,19,45,27.76,32.12,49.97
7,5,20,0,27.99,32.34,50.56
7,5,20,15,28.04,32.38,50.84
7,5,20,30,27.35,32.29,50.69
7,5,20,45,26.83,32.27,50.6
7,5,21,0,27.53,32.29,50.63
7,5,21,15,28.05,32.21,50.46
7,5,21,30,28.12,32.14,50.15
7,5,21,45,28.03,32.32,50.31
7,5,22,0,28.11,32.3,50.25
7,5,22,15,28.16,32.33,50.43
7,5,22,30,28.2,32.61,50.38
7,5,22,45,27.81,32.65,50.45
7,5,23,0,27.78,32.83,50.65
7,5,23,15,28.01,32.88,50.81
7,5,23,30,28.28,32.67,50.8
7,5,23,45,27.18,32.76,50.31
7,6,0,0,28.56,32.97,50.51
7,6,0,15,31.01,32.67,50.1
7,6,0,30,31.14,32.85,50.14
7,6,0,45,31.2,32.97,50.42
7,6,1,0,31.38,32.9,50.3
7,6,1,15,31.16,32.97,50.43
7,6,1,30,31.84,32.95,50.33
7,6,1,45,31.96,32.96,50.33
7,6,2,0,31.64,33.05,50.55
7,6,2,15,31.97,33.27,50.73
7,6,2,30,32.01,33.24,50.67
7,6,2,45,31.88,33.24,50.73
7,6,3,0,31.96,33.04,50.59
7,6,3,15,31.97,33.16,50.63
7,6,3,30,32.46,33.16,50.78
7,6,3,45,32.46,33.35,50.93
7,6,4,0,32.31,33.16,50.67
7,6,4,15,32.25,33.04,50.51
7,6,4,30,28.31,33.07,50.46
7,6,4,45,30.9,32.96,45.56
7,6,5,0,31.2,32.92,36.73
7,6,5,15,32.31,33.01,36.83
7,6,5,30,32.29,33.01,36.94
7,6,5,45,32.44,33.29,48.27
7,6,6,0,32.03,33.15,50.98
7,6,6,15,30.87,33.14,51.06
7,6,6,30,31.54,32.73,50.05
7,6,6,45,28.95,32.88,50.35
7,6,7,0,27.4,33.1,50.97
7,6,7,15,26.03,33.05,50.83
7,6,7,30,26.84,32.79,50.13
7,6,7,45,27.1,32.71,50.04
7,6,8,0,25.67,32.42,49.73
7,6,8,15,27.88,32.41,49.58
7,6,8,30,28.8,32.28,49.5
7,6,8,45,28.88,32.51,49.87
7,6,9,0,28.8,32.5,49.84
7,6,9,15,28.91,32.35,49.72
7,6,9,30,28.93,32.35,49.67
7,6,9,45,28.71,32.44,49.73
7,6,10,0,28.46,32.18,49.45
7,6,10,15,28.38,32.05,49.5
7,6,10,30,28.32,32.2,49.47
7,6,10,45,28.31,32.17,49.56
7,6,11,0,28.52,32.2,49.57
7,6,11,15,28.32,32.04,49.29
7,6,11,30,28.3,32.06,49.22
7,6,11,45,28.41,32.14,49.5
7,6,12,0,27.76,32.4,49.99
7,6,12,15,27.42,32.31,50.2
7,6,12,30,27.36,32.41,50.3
7,6,12,45,27.46,32.44,50.2
7,6,13,0,27.37,32.3,50.01
7,6,13,15,27.37,32.16,49.51
7,6,13,30,27.16,32.03,49.48
7,6,13,45,27.29,32.13,49.44
7,6,14,0,26.81,31.88,49.36
7,6,14,15,26.34,32.05,49.3
7,6,14,30,27.39,31.92,49.2
7,6,14,45,27.25,32.03,49.37
7,6,15,0,27.25,31.93,48.96
7,6,15,15,26.93,32.01,49.59
7,6,15,30,27.18,32.17,49.99
7,6,15,45,27.52,32.29,49.95
7,6,16,0,27.39,32.36,49.97
7,6,16,15,27.46,32.43,49.97
7,6,16,30,27.22,32.29,49.88
7,6,16,45,27.31,32.46,49.99
7,6,17,0,27.46,32.46,50.05
7,6,17,15,27.31,32.4,49.94
7,6,17,30,27.37,32.43,50.04
7,6,17,45,27.39,32.31,49.91
7,6,18,0,27.18,32.29,49.93
7,6,18,15,27.33,32.27,49.83
7,6,18,30,27.28,32.27,49.78
7,6,18,45,27.39,32.27,49.77
7,6,19,0,27.31,32.27,49.78
7,6,19,15,27.55,32.18,49.71
7,6,19,30,27.38,32.35,49.73
7,6,19,45,27.91,32.18,49.3
7,6,20,0,27.56,32.03,49.43
7,6,20,15,27.31,32.02,49.18
7,6,20,30,26.65,32.04,49.44
7,6,20,45,26.48,31.98,49.31
7,6,21,0,27.72,31.9,49.52
7,6,21,15,27.89,32.12,50.14
7,6,21,30,27.88,32.12,49.92
7,6,21,45,27.93,32.27,50.32
7,6,22,0,28.27,32.29,50.27
7,6,22,15,28.25,32.38,50.45
7,6,22,30,28.28,32.32,50.35
7,6,22,45,28.43,32.44,50.35
7,6,23,0,28.28,32.6,50.6
7,6,23,15,27.95,32.76,50.79
7,6,23,30,27.9,32.95,50.88
7,6,23,45,27.92,33.07,51.15
7,7,0,0,28.35,33.2,51.22
7,7,0,15,29.37,33.16,51.1
7,7,0,30,29.93,33.63,51.53
7,7,0,45,31.44,33.37,51.21
7,7,1,0,31.29,33.41,51.03
7,7,1,15,31.99,33.03,50.35
7,7,1,30,31.92,33.17,50.54
7,7,1,45,32.2,33.24,50.69
7,7,2,0,32.33,33.19,50.44
7,7,2,15,32.47,33.49,51.07
7,7,2,30,32.52,33.61,51.27
7,7,2,45,32.41,33.78,51.41
7,7,3,0,31.94,33.82,51.48
7,7,3,15,31.46,33.95,51.46
7,7,3,30,31.56,33.95,51.57
7,7,3,45,31.46,34.07,51.61
7,7,4,0,31.5,33.88,51.44
7,7,4,15,31.5,34.03,51.62
7,7,4,30,31.55,34.05,51.69
7,7,4,45,31.41,34.05,51.61
7,7,5,0,30.99,33.91,51.54
7,7,5,15,30.91,33.7,51.31
7,7,5,30,29.9,33.79,51.33
7,7,5,45,29.4,33.93,51.59
7,7,6,0,28.1,34.05,51.93
7,7,6,15,25.98,33.95,51.79
7,7,6,30,17.34,33.92,51.85
7,7,6,45,20.95,33.79,51.72
7,7,7,0,25.67,33.54,51.61
7,7,7,15,25.65,33.47,51.67
7,7,7,30,25.64,33.42,51.54
7,7,7,45,25.18,33.36,51.44
7,7,8,0,25.69,33.24,51.41
7,7,8,15,24.2,33.19,51.21
7,7,8,30,23.17,33.37,51.44
7,7,8,45,27.51,32.74,50
7,7,9,0,28.8,33.01,50.27
7,7,9,15,28.77,32.79,50.1
7,7,9,30,28.9,32.75,50
7,7,9,45,28.98,32.65,49.88
7,7,10,0,28.9,32.71,49.99
7,7,10,15,28.87,32.79,50.41
7,7,10,30,28.82,32.69,50.25
7,7,10,45,28.78,32.68,49.89
7,7,11,0,28.82,32.69,50.06
7,7,11,15,27.68,32.57,49.88
7,7,11,30,25.88,31.91,48.37
7,7,11,45,25.86,31.91,48.55
7,7,12,0,25.88,32,48.42
7,7,12,15,26.36,31.84,48.39
7,7,12,30,27.22,32.08,48.74
7,7,12,45,28.79,32.1,49.02
7,7,13,0,28.88,32.19,49.27
7,7,13,15,28.89,32.2,49.14
7,7,13,30,28.9,31.97,49.07
7,7,13,45,28.88,31.79,48.74
7,7,14,0,28.86,31.8,48.69
7,7,14,15,28.73,31.56,48.75
7,7,14,30,28.85,31.65,48.79
7,7,14,45,28.8,31.71,48.68
7,7,15,0,26.66,31.56,48.63
7,7,15,15,26.2,31.98,49.44
7,7,15,30,27.38,32.21,49.66
7,7,15,45,27.67,32.33,50.05
7,7,16,0,27.95,32.38,50.32
7,7,16,15,27.81,32.44,50.45
7,7,16,30,27.88,32.38,50.26
7,7,16,45,27.65,32.48,50.84
7,7,17,0,27.9,32.62,51.04
7,7,17,15,27.92,32.73,51.05
7,7,17,30,27.9,32.67,50.88
7,7,17,45,27.85,32.84,51.1
7,7,18,0,27.89,32.72,50.54
7,7,18,15,27.93,32.72,50.61
7,7,18,30,27.76,32.64,50.37
7,7,18,45,27.83,32.79,50.67
7,7,19,0,27.66,32.65,50.57
7,7,19,15,27.81,32.71,50.53
7,7,19,30,27.41,32.71,50.58
7,7,19,45,26.24,32.56,50.56
7,7,20,0,25.81,32.58,50.63
7,7,20,15,27.44,32.63,50.54
7,7,20,30,26.68,32.64,50.51
7,7,20,45,27.18,32.53,50.33
7,7,21,0,27.88,32.67,50.25
7,7,21,15,27.88,32.49,50.21
7,7,21,30,27.82,32.46,50.03
7,7,21,45,27.98,32.3,50.06
7,7,22,0,28.44,32.49,50.21
7,7,22,15,28.54,32.56,50.46
7,7,22,30,28.68,32.64,51.07
7,7,22,45,29.46,32.81,51.15
7,7,23,0,28.37,33.01,51.37
7,7,23,15,29.1,33.05,51.22
7,7,23,30,28.67,33.07,51.09
7,7,23,45,27.86,33.32,51.26
7,8,0,0,30.16,33.43,51.44
7,8,0,15,30.84,33.18,50.94
7,8,0,30,30.88,33.22,50.56
7,8,0,45,31.97,33.2,50.52
7,8,1,0,31.62,33.16,50.67
7,8,1,15,31.84,33.29,50.69
7,8,1,30,31.84,33.27,50.73
7,8,1,45,31.93,33.36,50.63
7,8,2,0,31.95,33.38,50.75
7,8,2,15,32.36,33.18,50.47
7,8,2,30,32.45,33.31,50.6
7,8,2,45,32.37,33.56,51.25
7,8,3,0,32.5,33.71,51.29
7,8,3,15,32.48,33.66,51.17
7,8,3,30,32.57,33.68,51.2
7,8,3,45,32.5,33.52,50.72
7,8,4,0,31.84,33.29,50.65
7,8,4,15,32.18,33.31,50.69
7,8,4,30,31.73,33.51,51.1
7,8,4,45,32.22,33.5,51.17
7,8,5,0,32.27,33.33,50.76
7,8,5,15,32.29,33.26,50.6
7,8,5,30,32.22,33.28,50.63
7,8,5,45,32.23,33.3,50.71
7,8,6,0,31.09,33.13,50.59
7,8,6,15,31.65,33.22,50.62
7,8,6,30,31.94,33.29,50.99
7,8,6,45,29.31,33.31,51.25
7,8,7,0,26.71,33.18,51.16
7,8,7,15,25.71,33.29,51.17
7,8,7,30,24.41,32.97,50.98
7,8,7,45,25.6,33.07,50.97
7,8,8,0,25.19,33.02,51.02
7,8,8,15,22.59,33,50.93
7,8,8,30,23.82,32.72,50.41
7,8,8,45,27.95,32.38,49.89
7,8,9,0,27.99,32.38,49.73
7,8,9,15,27.88,32.38,49.61
7,8,9,30,27.97,32.36,49.54
7,8,9,45,27.95,32.42,49.74
7,8,10,0,28.01,32.38,49.71
7,8,10,15,27.93,32.56,49.76
7,8,10,30,27.83,32.34,49.72
7,8,10,45,27.84,32.4,49.67
7,8,11,0,28.12,32.46,49.93
7,8,11,15,29.8,32.47,49.77
7,8,11,30,30.28,32.41,50.02
7,8,11,45,32.78,32.61,50.39
7,8,12,0,32.65,32.52,50.3
7,8,12,15,31.93,32.6,50.35
7,8,12,30,31.11,32.63,50.45
7,8,12,45,31.36,32.65,50.39
7,8,13,0,31.46,32.68,50.48
7,8,13,15,31.37,32.67,50.3
7,8,13,30,32.43,32.24,49.52
7,8,13,45,32.33,32.28,49.65
7,8,14,0,32.78,32.2,49.6
7,8,14,15,32.33,32.18,49.61
7,8,14,30,32.71,32.12,49.25
7,8,14,45,32.5,32.44,49.88
7,8,15,0,32.51,32.49,50.27
7,8,15,15,31.88,32.63,50.33
7,8,15,30,31.5,32.67,50.44
7,8,15,45,31.56,32.54,50.38
7,8,16,0,30.35,32.53,50.27
7,8,16,15,30.01,32.59,50.33
7,8,16,30,29.95,32.55,50.4
7,8,16,45,29.93,32.61,50.4
7,8,17,0,29.93,32.56,50.39
7,8,17,15,29.92,32.46,50.46
7,8,17,30,30.03,32.59,50.39
7,8,17,45,29.88,32.55,50.36
7,8,18,0,29.9,32.55,50.34
7,8,18,15,30.68,32.63,50.49
7,8,18,30,30.51,32.57,50.44
7,8,18,45,29.83,32.58,50.36
7,8,19,0,29.94,32.4,50.2
7,8,19,15,29.94,32.44,50.14
7,8,19,30,30.84,32.41,50.18
7,8,19,45,30.87,32.44,50.07
7,8,20,0,31.04,32.37,50.04
7,8,20,15,30.92,32.3,50.05
7,8,20,30,30.97,32.2,49.82
7,8,20,45,30.7,32.33,49.95
7,8,21,0,30.64,32.18,49.68
7,8,21,15,31.03,32.05,49.57
7,8,21,30,31.44,31.88,48.92
7,8,21,45,31.59,31.88,49
7,8,22,0,31.53,31.8,49.02
7,8,22,15,31.52,32.17,49.39
7,8,22,30,31.21,32.31,49.93
7,8,22,45,30.54,32.31,50.03
7,8,23,0,30.24,32.5,50.1
7,8,23,15,30.51,32.48,50.18
7,8,23,30,30.71,32.52,50.21
7,8,23,45,29.73,32.46,50.12
7,9,0,0,30.31,32.62,50.21
7,9,0,15,30.82,32.64,50.31
7,9,0,30,30.52,32.91,50.56
7,9,0,45,31.69,33.01,50.52
7,9,1,0,32.01,32.93,50.27
7,9,1,15,32.33,32.9,50.12
7,9,1,30,32.39,33.03,50.29
7,9,1,45,31.99,33.16,50.5
7,9,2,0,32.34,33.21,50.46
7,9,2,15,32.49,33.49,51.01
7,9,2,30,32.52,33.88,51.44
7,9,2,45,32.48,33.9,51.5
7,9,3,0,32.48,33.97,51.55
7,9,3,15,32.52,33.9,51.44
7,9,3,30,32.37,34.16,51.79
7,9,3,45,32.56,34.27,51.88
7,9,4,0,32.48,34.14,51.71
7,9,4,15,32.52,34.12,51.61
7,9,4,30,32.5,34.07,51.59
7,9,4,45,32.48,34.11,51.64
7,9,5,0,32.46,34.12,51.64
7,9,5,15,32.44,33.96,51.48
7,9,5,30,32.5,34.14,51.72
7,9,5,45,32.48,34.15,51.75
7,9,6,0,32.48,34.27,51.77
7,9,6,15,32.41,34.21,51.78
7,9,6,30,32.1,34.06,51.67
7,9,6,45,29.7,33.91,51.45
7,9,7,0,27.84,33.91,51.93
7,9,7,15,30.72,33.52,51.31
7,9,7,30,31.12,33.29,50.97
7,9,7,45,30.99,33.36,51.13
7,9,8,0,30.62,33.33,51.07
7,9,8,15,31.12,33.26,50.94
7,9,8,30,31.23,32.9,50.45
7,9,8,45,31.22,32.52,49.99
7,9,9,0,30.83,32.5,49.78
7,9,9,15,30.63,32.37,49.67
7,9,9,30,31.7,32.31,49.71
7,9,9,45,31.55,31.98,49.46
7,9,10,0,31.99,31.94,49.22
7,9,10,15,32.2,31.9,49.21
7,9,10,30,30.79,32.1,49.44
7,9,10,45,30.78,31.97,49.22
7,9,11,0,31.09,31.94,49.35
7,9,11,15,31.01,32.1,49.66
7,9,11,30,30.93,32.39,50.15
7,9,11,45,29.97,32.55,50.24
7,9,12,0,29.98,32.47,50.13
7,9,12,15,29.98,32.36,49.98
7,9,12,30,29.9,32.48,50.16
7,9,12,45,29.95,32.61,50.31
7,9,13,0,29.91,32.59,50.61
7,9,13,15,29.95,32.73,50.69
7,9,13,30,29.86,32.6,50.63
7,9,13,45,29.96,32.49,50.65
7,9,14,0,30.03,32.65,50.64
7,9,14,15,29.9,32.67,50.65
7,9,14,30,29.99,32.15,49.48
7,9,14,45,30.05,32.21,49.53
7,9,15,0,29.95,32.2,49.5
7,9,15,15,30.14,32.59,50.13
7,9,15,30,29.93,32.64,50.61
7,9,15,45,30.07,32.73,50.57
7,9,16,0,29.94,32.77,50.64
7,9,16,15,29.91,32.64,50.64
7,9,16,30,29.96,32.68,50.51
7,9,16,45,29.9,32.82,50.67
7,9,17,0,29.72,32.75,50.56
7,9,17,15,28.87,32.69,50.39
7,9,17,30,28.78,32.65,50.4
7,9,17,45,28.88,32.67,50.58
7,9,18,0,29.27,32.63,50.52
7,9,18,15,28.78,32.71,50.54
7,9,18,30,28.74,32.72,50.82
7,9,18,45,28.73,32.74,50.92
7,9,19,0,28.29,32.71,50.67
7,9,19,15,27.24,32.65,50.32
7,9,19,30,26.27,32.44,49.84
7,9,19,45,25.12,32.32,49.71
7,9,20,0,25.86,32.03,49.35
7,9,20,15,28.03,32.34,49.69
7,9,20,30,29.37,32.2,49.65
7,9,20,45,29.46,32.24,49.69
7,9,21,0,29.47,32.19,49.34
7,9,21,15,29.73,32.2,49.52
7,9,21,30,29.84,32.24,49.42
