id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
45,i_uiip,259.91,month_day_hour_min,45,0.50,0.44,0.47,0.42,0.45,0.46,0.47,0.49,0.47,0.43,0.44,0.48,0.43,0.42,0.43,0.46,0.42,0.45,0.50,0.43,0.49,0.46,0.51,0.45,0.44,11.41,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
46,i_uiip,241.56,month_day_hour_min,46,0.51,0.42,0.48,0.44,0.45,0.47,0.49,0.51,0.45,0.43,0.43,0.46,0.45,0.42,0.44,0.45,0.43,0.47,0.46,0.45,0.50,0.44,0.51,0.44,0.44,11.44,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
47,i_uiip,250.38,month_day_hour_min,47,0.49,0.43,0.45,0.45,0.44,0.46,0.47,0.51,0.45,0.44,0.44,0.46,0.43,0.42,0.43,0.44,0.42,0.48,0.47,0.45,0.49,0.44,0.50,0.43,0.44,11.33,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
48,i_uiip,257,month_day_hour_min,48,0.49,0.45,0.46,0.44,0.45,0.47,0.48,0.47,0.49,0.44,0.45,0.47,0.44,0.42,0.44,0.46,0.44,0.46,0.53,0.46,0.52,0.47,0.49,0.46,0.45,11.60,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
49,i_uiip,267.64,month_day_hour_min,49,0.50,0.44,0.48,0.44,0.46,0.51,0.49,0.52,0.49,0.44,0.46,0.49,0.48,0.46,0.45,0.49,0.50,0.46,0.54,0.48,0.52,0.47,0.53,0.45,0.48,12.03,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
50,i_uiip,230.01,month_day_hour_min,50,0.51,0.40,0.48,0.46,0.45,0.49,0.49,0.52,0.44,0.47,0.45,0.45,0.47,0.45,0.44,0.46,0.50,0.51,0.46,0.49,0.53,0.44,0.51,0.46,0.47,11.80,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
51,i_uiip,226.61,month_day_hour_min,51,0.49,0.39,0.47,0.45,0.43,0.47,0.46,0.49,0.44,0.47,0.44,0.45,0.44,0.43,0.46,0.46,0.46,0.47,0.47,0.47,0.52,0.42,0.49,0.47,0.45,11.46,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
52,i_uiip,222.46,month_day_hour_min,52,0.50,0.39,0.50,0.47,0.49,0.51,0.47,0.50,0.45,0.48,0.45,0.44,0.48,0.45,0.45,0.45,0.50,0.49,0.48,0.50,0.51,0.43,0.53,0.46,0.47,11.85,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
53,i_uiip,220.44,month_day_hour_min,53,0.51,0.41,0.49,0.47,0.48,0.45,0.46,0.52,0.45,0.47,0.45,0.46,0.48,0.44,0.46,0.46,0.48,0.46,0.52,0.50,0.51,0.43,0.52,0.47,0.47,11.82,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
54,i_uiip,219.92,month_day_hour_min,54,0.48,0.45,0.47,0.44,0.48,0.51,0.42,0.49,0.44,0.44,0.45,0.49,0.46,0.42,0.46,0.48,0.46,0.50,0.51,0.52,0.52,0.46,0.50,0.46,0.47,11.78,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
55,i_uiip,228.33,month_day_hour_min,55,0.46,0.42,0.47,0.44,0.45,0.50,0.43,0.49,0.43,0.48,0.47,0.43,0.46,0.41,0.46,0.47,0.44,0.50,0.47,0.46,0.49,0.43,0.48,0.47,0.47,11.48,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
56,i_uiip,210.7,month_day_hour_min,56,0.46,0.40,0.43,0.42,0.43,0.42,0.40,0.47,0.42,0.43,0.44,0.40,0.44,0.41,0.43,0.45,0.42,0.48,0.44,0.43,0.48,0.41,0.45,0.45,0.44,10.85,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
57,i_uiip,223.9,month_day_hour_min,57,0.46,0.41,0.44,0.42,0.43,0.44,0.40,0.48,0.42,0.43,0.43,0.41,0.45,0.41,0.44,0.46,0.41,0.50,0.46,0.45,0.47,0.42,0.47,0.46,0.46,11.03,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
58,i_uiip,223.54,month_day_hour_min,58,0.46,0.41,0.44,0.41,0.42,0.44,0.40,0.47,0.41,0.42,0.43,0.40,0.44,0.41,0.42,0.45,0.41,0.48,0.46,0.43,0.46,0.42,0.47,0.45,0.46,10.87,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
59,i_uiip,208.89,month_day_hour_min,59,0.46,0.39,0.44,0.42,0.41,0.42,0.42,0.45,0.41,0.49,0.49,0.40,0.45,0.43,0.43,0.44,0.42,0.50,0.43,0.43,0.47,0.42,0.44,0.46,0.44,10.96,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
60,i_uiip,197.23,month_day_hour_min,60,0.43,0.40,0.42,0.39,0.41,0.41,0.41,0.45,0.42,0.41,0.40,0.40,0.41,0.41,0.42,0.42,0.42,0.48,0.43,0.42,0.45,0.41,0.42,0.44,0.42,10.50,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
61,i_uiip,185.06,month_day_hour_min,61,0.44,0.41,0.41,0.41,0.41,0.41,0.40,0.42,0.38,0.42,0.39,0.40,0.41,0.42,0.42,0.41,0.40,0.45,0.42,0.41,0.46,0.40,0.41,0.42,0.40,10.33,0.41,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
62,i_uiip,196.2,month_day_hour_min,62,0.44,0.40,0.45,0.41,0.44,0.41,0.41,0.45,0.40,0.44,0.44,0.42,0.42,0.42,0.43,0.42,0.43,0.50,0.42,0.42,0.45,0.44,0.43,0.44,0.42,10.75,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
63,i_uiip,184.05,month_day_hour_min,63,0.45,0.43,0.43,0.42,0.42,0.41,0.42,0.46,0.39,0.42,0.43,0.41,0.42,0.41,0.45,0.42,0.41,0.46,0.43,0.41,0.46,0.42,0.42,0.43,0.41,10.64,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
64,i_uiip,172.21,month_day_hour_min,64,0.45,0.43,0.44,0.41,0.42,0.44,0.44,0.48,0.42,0.47,0.44,0.44,0.43,0.45,0.45,0.43,0.43,0.50,0.46,0.43,0.47,0.44,0.45,0.43,0.41,11.06,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
