Fecha,hora,Caudal impulsión pozo (m3/h),on/off (0/1),2022 Nivel depósito ,2021 Nivel depósito ,2020 Nivel depósito ,2019 Nivel depósito ,2018 Nivel depósito ,2017 Nivel depósito ,2021 nivel depósito calculado,2021 nivel depósito normalizado,Caudal.Imp.GrupoBombeo (m3/h),Caudal impulsion Pozo1 (m3/h),Caudal.Inyectado.Verger (m3/h),2022 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal,2020 Caudal Iny. Dep. Municipal,2019 Caudal Iny. Dep. Municipal,2018 Caudal Iny. Dep. Municipal,2017 Caudal Iny. Dep. Municipal,2021 Caudal Iny. Dep. Municipal Calculado,2021 Caudal Iny. Dep. Municipal Normalizado,2022 SECTOR2 (BOTICARI VELL),2021 SECTOR2 (BOTICARI VELL),2020 SECTOR2 (BOTICARI VELL),2019 SECTOR2 (BOTICARI VELL),2018 SECTOR2 (BOTICARI VELL),2017 SECTOR2 (BOTICARI VELL),2021 SECTOR2 CALCULADA (BOTICARI VELL),2021 SECTOR2 NORMALIZADA (BOTICARI VELL),2022 SECTOR3 (LA VIA),2021 SECTOR3 (LA VIA),2020 SECTOR3 (LA VIA),2019 SECTOR3 (LA VIA),2018 SECTOR3 (LA VIA),2017 SECTOR3 (LA VIA),2021 SECTOR3 CALCULADA (LA VIA),2021 SECTOR3 NORMALIZADA (LA VIA),2022 SECTOR4 (PASSATGE),2021 SECTOR4 (PASSATGE),2020 SECTOR4 (PASSATGE),2019 SECTOR4 (PASSATGE),2018 SECTOR4 (PASSATGE),2017 SECTOR4 (PASSATGE),2021 SECTOR4 CALCULADA (PASSATGE),2021 SECTOR4 NORMALIZADA (PASSATGE),2022 SECTOR6 (POLIGON),2021 SECTOR6 (POLIGON),2020 SECTOR6 (POLIGON),2019 SECTOR6 (POLIGON),2018 SECTOR6 (POLIGON),2017 SECTOR6 (POLIGON),2021 SECTOR6 CALCULADA (POLIGON),2021 SECTOR6 NORMALIZADA (POLIGON),2022 SECTOR7 (PONT),2021 SECTOR7 (PONT),2020 SECTOR7 (PONT),2019 SECTOR7 (PONT),2018 SECTOR7 (PONT),2017 SECTOR7 (PONT),2021 SECTOR7 CALCULADA (PONT),2021 SECTOR7 NORMALIZADA (PONT),2022 SECTOR8 (OLIVAR),2021 SECTOR8 (OLIVAR),2020 SECTOR8 (OLIVAR),2019 SECTOR8 (OLIVAR),2018 SECTOR8 (OLIVAR),2017 SECTOR8 (OLIVAR),2021 SECTOR8 CALCULADA (OLIVAR),2021 SECTOR8 NORMALIZADA (OLIVAR)
01/01/2019,13:15:00,0,0,2.5,2.82,22.4,17.8,,,2.82,2.82,36.48,23.96,60.44,6,6,1.2,0.04,,,6.00,6.00,6.50,8.90,,5.20,5.50,,8.90,8.90,2.40,1.60,0.80,1.10,,,1.60,1.60,6.40,4.30,4.90,6.20,,,4.30,4.30,6.40,1.20,5.70,12.80,0.80,,1.200,1.200,10.50,10.90,11.10,8.10,3.40,,10.9,10.9,0.70,,1.30,0.50,0.50,,0.75,0.75
01/01/2019,13:30:00,0,0,2.51,2.84,22.8,17.3,,,2.84,2.84,81.57,23.96,105.53,7.2,6,0.92,0,,,6.00,6.00,7.50,8.00,,5.40,4.10,,8.00,8.00,1.60,1.60,0.80,2.10,,,1.60,1.60,5.10,2.00,4.70,6.00,,,2.00,2.00,6.40,2.60,6.30,14.40,0.80,,2.600,2.600,8.60,10.40,10.30,8.60,3.40,,10.4,10.4,1.20,,1.40,0.70,1.00,,1.08,1.08
01/01/2019,13:45:00,0,0,2.52,2.87,23.1,16.8,,,2.87,2.87,81.56,24,105.56,11.6,12.4,1.64,0.36,,,12.40,12.40,9.20,7.90,,4.50,5.60,,7.90,7.90,1.20,1.60,0.80,1.70,,,1.60,1.60,4.30,1.60,4.50,7.00,,,1.60,1.60,6.40,2.60,4.60,17.20,0.80,,2.600,2.600,9.50,10.30,12.10,9.80,3.40,,10.3,10.3,0.90,,1.30,1.70,0.60,,1.13,1.13
01/01/2019,14:00:00,0,0,2.53,2.9,23.5,16.8,,,2.90,2.90,81.66,23.96,105.62,14,11.2,1.52,0.64,,,11.20,11.20,7.40,8.10,,5.20,5.50,,8.10,8.10,1.20,1.20,0.80,0.80,,,1.20,1.20,4.30,0.90,4.80,5.60,,,0.90,0.90,6.40,1.90,5.10,15.50,0.80,,1.900,1.900,10.70,9.70,11.80,8.80,3.40,,9.7,9.7,0.90,,0.80,0.50,0.70,,0.73,0.73
01/01/2019,14:15:00,17.96,1,2.55,2.94,23.9,16.9,,,2.94,2.94,45.52,23.96,69.48,17.6,16.8,1.84,1.04,,,16.80,16.80,7.00,8.40,,5.00,4.70,,8.40,8.40,1.20,1.20,1.20,1.10,,,1.20,1.20,5.20,2.80,4.40,5.40,,,2.80,2.80,6.40,1.00,3.40,14.40,0.80,,1.000,1.000,10.40,10.90,11.30,9.80,3.40,,10.9,10.9,0.70,,0.80,1.20,0.90,,0.90,0.90
01/01/2019,14:30:00,24.4,1,2.56,2.97,24.3,17.1,,,2.97,2.97,1.00,23.92,24.92,22.8,17.6,2.16,1.12,,,17.60,17.60,6.30,7.80,,3.40,6.90,,7.80,7.80,1.60,1.60,0.40,0.80,,,1.60,1.60,4.60,1.80,4.50,5.00,,,1.80,1.80,6.40,1.00,2.70,15.30,0.80,,1.000,1.000,9.50,9.30,10.90,8.00,3.40,,9.3,9.3,0.70,,0.70,1.20,0.80,,0.85,0.85
01/01/2019,14:45:00,24.36,1,2.58,3.01,24.8,17.5,,,3.01,3.01,9.28,24,33.28,24.8,19.2,2.32,1.52,,,19.20,19.20,4.10,7.30,,3.60,6.80,,7.30,7.30,0.80,1.20,0.80,0.90,,,1.20,1.20,4.80,1.50,4.20,4.20,,,1.50,1.50,6.40,1.10,1.60,14.80,0.80,,1.100,1.100,8.20,8.10,9.40,7.70,3.40,,8.1,8.1,0.60,,0.70,0.80,0.50,,0.65,0.65
01/01/2019,15:00:00,24.4,1,2.61,3.05,25.2,17.8,,,3.05,3.05,73.90,23.96,97.86,23.6,20.8,2.36,1.64,,,20.80,20.80,3.60,7.50,,3.50,6.20,,7.50,7.50,1.20,1.20,0.80,1.10,,,1.20,1.20,4.80,2.20,4.00,3.00,,,2.20,2.20,6.40,1.10,2.90,13.90,0.80,,1.100,1.100,7.00,7.80,9.90,7.10,3.40,,7.8,7.8,0.90,,0.90,0.80,0.60,,0.80,0.80
01/01/2019,15:15:00,24.36,1,2.62,3.09,25.7,18.2,,,3.09,3.09,81.27,24,105.27,21.2,18.4,4.08,5.08,,,18.40,18.40,7.00,7.10,,3.40,3.20,,7.10,7.10,0.80,1.20,0.40,0.90,,,1.20,1.20,3.10,1.40,3.40,4.00,,,1.40,1.40,6.40,1.20,3.80,15.30,0.80,,1.200,1.200,6.60,7.60,10.10,6.00,3.40,,7.6,7.6,0.70,,0.80,0.70,0.80,,0.75,0.75
01/01/2019,15:30:00,24.4,1,2.65,3.13,26.1,18.5,,,3.13,3.13,81.87,23.96,105.83,23.6,19.2,2.24,1.36,,,19.20,19.20,6.60,7.70,,3.70,3.70,,7.70,7.70,1.20,1.60,0.40,0.80,,,1.60,1.60,2.50,1.20,3.90,2.80,,,1.20,1.20,6.40,1.00,3.50,15.00,0.80,,1.000,1.000,6.30,7.50,9.00,6.70,3.40,,7.5,7.5,0.80,,0.80,0.60,0.60,,0.70,0.70
01/01/2019,15:45:00,24.4,1,2.66,3.17,26.6,18.9,,,3.17,3.17,79.05,23.92,102.97,22,12.8,2.28,1.8,,,12.80,12.80,5.60,7.20,,2.60,2.80,,7.20,7.20,0.80,0.80,0.80,0.80,,,0.80,0.80,3.00,0.40,3.30,1.70,,,0.40,0.40,6.40,0.90,4.80,14.10,0.80,,0.900,0.900,5.50,8.00,8.20,6.80,3.40,,8,8,0.70,,0.80,0.60,0.60,,0.68,0.68
01/01/2019,16:00:00,24.36,1,2.69,3.15,27,19.2,,,3.15,3.15,4.84,23.92,28.76,23.6,0,2.48,1.56,,,9.21,9.21,3.90,6.50,,3.60,3.10,,6.50,6.50,1.20,1.20,0.80,0.60,,,1.20,1.20,3.00,0.50,3.30,3.10,,,0.50,0.50,6.40,0.80,3.50,14.10,0.80,,0.800,0.800,5.50,8.40,7.80,6.30,3.40,,8.4,8.4,0.80,,1.00,0.90,0.80,,0.88,0.88
01/01/2019,16:15:00,24.4,1,2.71,3.13,27.3,19.3,,,3.13,3.13,1.00,23.96,24.96,25.2,13.2,0.48,0.08,,,13.20,13.20,5.20,6.10,,4.20,3.50,,6.10,6.10,1.20,1.20,0.40,0.60,,,1.20,1.20,3.30,0.90,3.10,2.50,,,0.90,0.90,6.40,1.10,3.60,11.90,0.80,,1.100,1.100,5.80,8.90,8.60,8.00,3.40,,8.9,8.9,0.50,,2.80,0.30,0.80,,1.10,1.10
01/01/2019,16:30:00,24.4,1,2.73,3.17,27,19.1,,,3.17,3.17,45.68,23.88,69.56,24.4,24.4,0,0,,,24.40,24.40,5.20,6.40,,2.90,3.10,,6.40,6.40,1.20,1.20,0.80,0.90,,,1.20,1.20,4.80,0.50,4.10,2.90,,,0.50,0.50,6.40,1.10,1.60,12.90,0.80,,1.100,1.100,5.10,8.30,8.20,7.60,3.40,,8.3,8.3,0.80,,2.60,0.70,0.90,,1.25,1.25
01/01/2019,16:45:00,24.36,1,2.75,3.22,26.8,18.9,,,3.22,3.22,81.73,23.92,105.65,23.2,26.4,0,0,,,26.40,26.40,4.60,7.50,,4.30,3.30,,7.50,7.50,1.20,2.00,0.80,0.70,,,2.00,2.00,3.50,0.30,4.30,3.30,,,0.30,0.30,6.40,1.00,2.90,13.10,0.80,,1.000,1.000,5.80,6.40,9.20,6.60,3.40,,6.4,6.4,1.80,,0.40,0.60,0.60,,0.85,0.85
01/01/2019,17:00:00,24.36,1,2.77,3.26,26.5,18.8,,,3.26,3.26,76.40,23.92,100.32,23.2,17.6,0,0,,,17.60,17.60,5.10,7.30,,4.00,4.10,,7.30,7.30,1.20,2.00,0.80,0.80,,,2.00,2.00,3.50,0.30,3.40,2.40,,,0.30,0.30,6.40,0.90,4.50,14.30,0.80,,0.900,0.900,5.70,6.50,7.70,7.70,3.40,,6.5,6.5,1.60,,0.40,0.90,0.60,,0.88,0.88
01/01/2019,17:15:00,24.36,1,2.81,3.25,26.3,18.6,,,3.25,3.25,13.21,23.92,37.13,23.6,0,0,0,,,7.87,7.87,5.80,6.60,,3.20,5.40,,6.60,6.60,1.60,1.60,0.80,1.00,,,1.60,1.60,2.80,0.80,3.00,2.40,,,0.80,0.80,6.40,0.90,2.00,12.90,0.80,,0.900,0.900,5.80,7.20,6.40,5.90,3.40,,7.2,7.2,1.90,,0.30,0.60,0.70,,0.88,0.88
01/01/2019,17:30:00,24.36,1,2.85,3.23,26.1,18.5,,,3.23,3.23,0.30,23.92,24.22,20.8,0,0,0,,,6.93,6.93,4.90,7.20,,3.60,3.40,,7.20,7.20,1.60,1.60,0.40,0.90,,,1.60,1.60,3.80,1.30,3.70,2.30,,,1.30,1.30,6.40,0.90,3.00,13.70,0.80,,0.900,0.900,5.50,6.70,7.20,5.70,3.40,,6.7,6.7,2.80,,0.30,0.60,0.60,,1.08,1.08
01/01/2019,17:45:00,24.32,1,2.85,3.2,25.8,18.3,,,3.20,3.20,0.00,23.92,23.92,0,0,0,0,,,0.00,0.00,5.10,6.90,,3.90,5.30,,6.90,6.90,2.00,0.80,0.40,0.80,,,0.80,0.80,4.40,1.40,3.90,1.40,,,1.40,1.40,6.40,0.70,3.40,13.10,0.80,,0.700,0.700,5.80,6.50,6.00,4.80,3.40,,6.5,6.5,3.00,,0.40,0.80,0.60,,1.20,1.20
01/01/2019,18:00:00,24.36,1,2.81,3.16,25.6,18.1,,,3.16,3.16,0.00,23.88,23.88,0,0,0,0,,,0.00,0.00,5.50,7.20,,3.40,5.20,,7.20,7.20,1.20,1.20,0.80,1.30,,,1.20,1.20,4.60,1.10,4.20,4.00,,,1.10,1.10,6.40,0.80,3.80,12.80,0.80,,0.800,0.800,5.30,5.20,6.00,4.80,3.40,,5.2,5.2,3.60,,0.90,0.70,0.80,,1.50,1.50
01/01/2019,18:15:00,24.36,1,2.77,3.11,25.4,18,,,3.11,3.11,0.00,23.92,23.92,0,0,0,0,,,0.00,0.00,4.80,6.60,,4.50,3.60,,6.60,6.60,1.20,1.20,0.40,0.80,,,1.20,1.20,4.40,0.70,5.50,1.60,,,0.70,0.70,6.40,0.80,2.50,14.10,0.80,,0.800,0.800,5.50,5.30,7.00,5.70,3.40,,5.3,5.3,1.50,,1.00,0.50,0.60,,0.90,0.90
01/01/2019,18:30:00,24.28,1,2.75,3.06,25.1,17.8,,,3.06,3.06,0.00,23.92,23.92,21.2,0,0,0,,,7.07,7.07,4.50,6.90,,3.00,4.70,,6.90,6.90,0.80,1.20,0.40,0.70,,,1.20,1.20,3.90,1.90,4.10,2.30,,,1.90,1.90,6.40,0.90,3.00,13.30,0.80,,0.900,0.900,4.70,5.10,6.90,5.80,3.40,,5.1,5.1,1.20,,0.60,0.80,0.50,,0.78,0.78
01/01/2019,18:45:00,24.36,1,2.77,3.02,24.9,17.6,,,3.02,3.02,0.00,23.92,23.92,21.6,0,0,0,,,7.20,7.20,4.00,7.00,,3.50,5.30,,7.00,7.00,1.20,1.20,0.40,1.10,,,1.20,1.20,3.40,0.60,4.50,2.70,,,0.60,0.60,6.40,0.80,1.90,14.50,0.80,,0.800,0.800,4.70,6.00,7.60,7.00,3.40,,6,6,2.50,,0.80,0.90,0.50,,1.18,1.18
01/01/2019,19:00:00,24.32,1,2.79,2.98,24.6,17.4,,,2.98,2.98,0.00,23.92,23.92,20.8,0,0,0,,,6.93,6.93,4.80,8.00,,2.20,5.80,,8.00,8.00,1.20,0.80,0.40,0.80,,,0.80,0.80,3.00,0.30,4.90,3.70,,,0.30,0.30,6.40,0.80,1.30,12.70,0.80,,0.800,0.800,4.80,5.90,6.60,6.80,3.40,,5.9,5.9,1.80,,0.50,0.70,0.60,,0.90,0.90
01/01/2019,19:15:00,24.32,1,2.81,2.94,24.4,17.3,,,2.94,2.94,0.00,23.88,23.88,22.8,0,0,0,,,7.60,7.60,4.70,7.90,,3.00,3.90,,7.90,7.90,1.20,1.20,0.80,0.80,,,1.20,1.20,4.40,0.20,3.60,3.00,,,0.20,0.20,6.40,0.90,2.20,13.50,0.80,,0.900,0.900,4.50,6.50,7.20,5.40,3.40,,6.5,6.5,1.80,,0.50,0.80,0.50,,0.90,0.90
01/01/2019,19:30:00,24.32,1,2.83,2.91,24.1,17.1,,,2.91,2.91,0.00,23.88,23.88,25.2,0,0,0,,,8.40,8.40,4.80,7.60,,2.50,4.00,,7.60,7.60,1.20,0.80,0.40,0.70,,,0.80,0.80,4.50,0.40,4.40,2.20,,,0.40,0.40,6.40,1.00,1.60,13.30,0.80,,1.000,1.000,5.30,6.00,6.70,5.50,3.40,,6,6,1.70,,0.40,0.70,0.20,,0.75,0.75
01/01/2019,19:45:00,24.32,1,2.86,2.89,23.9,16.9,,,2.89,2.89,0.00,23.92,23.92,26.8,0,0,0,,,8.93,8.93,4.20,7.20,,2.10,3.00,,7.20,7.20,1.20,1.20,0.80,0.90,,,1.20,1.20,4.70,0.80,4.50,3.40,,,0.80,0.80,6.40,1.40,1.90,12.60,0.80,,1.400,1.400,6.00,5.60,7.30,6.20,3.40,,5.6,5.6,1.50,,0.50,0.30,0.20,,0.63,0.63
01/01/2019,20:00:00,24.36,1,2.88,2.87,23.6,16.7,,,2.87,2.87,0.00,23.88,23.88,27.2,0,0,0,,,9.07,9.07,2.80,6.80,,2.30,3.00,,6.80,6.80,1.20,1.60,1.20,0.80,,,1.60,1.60,5.00,1.10,4.90,2.60,,,1.10,1.10,6.40,0.80,2.20,12.40,0.80,,0.800,0.800,6.80,5.80,6.80,6.00,3.40,,5.8,5.8,0.30,,0.80,0.60,0.30,,0.50,0.50
01/01/2019,20:15:00,24.24,1,2.91,2.85,23.4,16.5,,,2.85,2.85,0.00,23.84,23.84,24.8,0,0,0,,,8.27,8.27,3.30,7.10,,3.10,3.40,,7.10,7.10,1.20,0.80,0.80,0.80,,,0.80,0.80,5.40,0.60,4.50,2.50,,,0.60,0.60,6.40,0.80,1.90,12.80,0.80,,0.800,0.800,6.10,6.30,6.30,6.20,3.40,,6.3,6.3,0.40,,0.70,1.00,0.30,,0.60,0.60
01/01/2019,20:30:00,24.32,1,2.93,2.82,23.2,16.3,,,2.82,2.82,0.00,23.92,23.92,24.4,0,0,0,,,8.13,8.13,3.20,6.90,,2.30,3.80,,6.90,6.90,1.20,1.20,0.80,0.70,,,1.20,1.20,5.50,0.60,5.10,3.00,,,0.60,0.60,6.40,0.80,2.60,13.10,0.80,,0.800,0.800,5.00,5.50,5.80,6.60,3.40,,5.5,5.5,0.50,,1.30,0.80,0.60,,0.80,0.80
01/01/2019,20:45:00,24.36,1,2.95,2.8,22.9,16.2,,,2.80,2.80,0.00,23.88,23.88,24.4,0,0,0,,,8.13,8.13,2.30,6.90,,1.80,3.40,,6.90,6.90,1.20,1.20,0.40,1.50,,,1.20,1.20,3.90,0.50,4.40,3.30,,,0.50,0.50,6.40,0.80,2.90,12.80,0.80,,0.800,0.800,4.30,5.50,6.40,6.50,3.40,,5.5,5.5,0.70,,0.30,0.70,0.50,,0.55,0.55
01/01/2019,21:00:00,24.32,1,2.97,2.77,22.7,16,,,2.77,2.77,0.00,23.92,23.92,22.4,0,0,0,,,7.47,7.47,3.60,7.30,,3.00,4.30,,7.30,7.30,0.80,1.60,0.80,1.60,,,1.60,1.60,4.80,1.60,4.20,4.00,,,1.60,1.60,6.40,0.80,1.60,12.60,0.80,,0.800,0.800,4.90,5.50,6.70,6.00,3.40,,5.5,5.5,0.70,,0.30,0.60,0.50,,0.53,0.53
01/01/2019,21:15:00,24.32,1,2.99,2.75,22.4,15.8,,,2.75,2.75,0.00,23.88,23.88,21.6,0,0,0,,,7.20,7.20,2.90,7.30,,3.70,4.20,,7.30,7.30,1.20,1.60,0.80,1.40,,,1.60,1.60,4.50,1.10,4.10,3.80,,,1.10,1.10,6.40,1.00,1.50,13.80,0.80,,1.000,1.000,5.30,4.90,6.30,4.50,3.40,,4.9,4.9,0.70,,1.20,0.60,0.70,,0.80,0.80
01/01/2019,21:30:00,24.32,1,3.01,2.72,22.2,15.6,,,2.72,2.72,0.00,23.92,23.92,22,0,0,0,,,7.33,7.33,2.50,7.20,,3.40,4.20,,7.20,7.20,1.20,1.20,0.80,2.10,,,1.20,1.20,4.20,0.50,4.10,3.10,,,0.50,0.50,6.40,0.90,1.70,13.30,0.80,,0.900,0.900,5.50,5.80,6.40,4.30,3.40,,5.8,5.8,0.70,,1.60,0.50,0.40,,0.80,0.80
01/01/2019,21:45:00,24.36,1,3.01,2.69,22,15.4,,,2.69,2.69,0.00,23.92,23.92,4.8,0,0,0,,,1.60,1.60,2.40,6.60,,2.40,3.10,,6.60,6.60,0.80,1.20,0.40,0.90,,,1.20,1.20,4.20,0.20,3.00,3.60,,,0.20,0.20,6.40,0.90,1.40,13.80,0.80,,0.900,0.900,4.70,6.30,7.30,5.30,3.40,,6.3,6.3,0.80,,1.40,0.80,0.40,,0.85,0.85
01/01/2019,22:00:00,24.36,1,2.97,2.67,21.7,15.2,,,2.67,2.67,0.00,23.96,23.96,0,0,0,0,,,0.00,0.00,2.70,6.90,,2.60,4.20,,6.90,6.90,1.20,1.60,0.40,0.70,,,1.60,1.60,3.20,0.10,2.80,3.80,,,0.10,0.10,6.40,0.90,1.70,13.00,0.80,,0.900,0.900,4.00,5.30,7.00,5.00,3.40,,5.3,5.3,0.70,,1.30,0.80,0.60,,0.85,0.85
01/01/2019,22:15:00,24.32,1,2.93,2.64,21.4,15,,,2.64,2.64,0.00,23.92,23.92,0,0,0,0,,,0.00,0.00,3.50,6.50,,3.60,3.90,,6.50,6.50,0.80,1.60,0.40,0.60,,,1.60,1.60,3.40,0.30,2.70,2.30,,,0.30,0.30,6.40,0.80,3.10,14.80,0.80,,0.800,0.800,5.50,5.00,6.50,5.20,3.40,,5,5,0.70,,1.70,0.60,1.30,,1.08,1.08
01/01/2019,22:30:00,24.36,1,2.89,2.62,21.2,14.8,,,2.62,2.62,0.00,23.92,23.92,0,0,0,0,,,0.00,0.00,2.40,6.30,,2.90,2.80,,6.30,6.30,1.60,1.20,0.40,0.90,,,1.20,1.20,3.50,0.20,2.30,1.00,,,0.20,0.20,6.40,0.80,1.10,15.20,0.80,,0.800,0.800,4.90,5.50,6.70,5.30,3.40,,5.5,5.5,0.60,,2.30,0.50,1.40,,1.20,1.20
01/01/2019,22:45:00,24.36,1,2.87,2.6,21.3,14.6,,,2.60,2.60,0.00,23.96,23.96,24,0,2.68,0,,,8.89,8.89,2.90,6.10,,2.40,2.40,,6.10,6.10,1.20,1.20,0.40,0.80,,,1.20,1.20,2.60,0.00,2.10,1.10,,,1.93,1.93,6.40,0.90,3.00,14.40,0.80,,0.900,0.900,4.90,7.50,6.20,5.10,3.40,,7.5,7.5,0.50,,2.50,0.40,0.40,,0.95,0.95
01/01/2019,23:00:00,24.4,1,2.9,2.58,21.8,14.5,,,2.58,2.58,0.00,23.96,23.96,31.2,0,2.72,0,,,11.31,11.31,2.40,7.00,,3.20,2.90,,7.00,7.00,0.80,1.20,0.40,0.70,,,1.20,1.20,3.20,0.00,2.00,0.30,,,1.83,1.83,6.40,0.80,2.90,13.90,0.80,,0.800,0.800,4.70,6.00,5.70,5.00,3.40,,6,6,0.50,,2.10,0.50,0.40,,0.88,0.88
01/01/2019,23:15:00,24.36,1,2.93,2.57,22.3,14.6,,,2.57,2.57,0.00,23.96,23.96,33.6,0,2.56,1.96,,,12.71,12.71,2.20,7.10,,2.30,2.30,,7.10,7.10,0.80,0.80,0.40,0.80,,,0.80,0.80,2.50,0.10,2.70,1.10,,,0.10,0.10,6.40,0.80,2.10,15.40,0.80,,0.800,0.800,4.60,5.40,6.00,5.80,3.40,,5.4,5.4,0.70,,2.60,0.40,0.50,,1.05,1.05
01/01/2019,23:30:00,24.4,1,2.96,2.55,22.7,15,,,2.55,2.55,0.00,23.96,23.96,33.6,0,2.72,2.2,,,12.84,12.84,2.40,6.80,,3.10,2.50,,6.80,6.80,1.20,1.20,0.80,0.60,,,1.20,1.20,2.20,0.00,2.40,0.80,,,1.80,1.80,6.40,0.90,1.70,15.10,0.80,,0.900,0.900,3.80,4.50,7.60,5.50,3.40,,4.5,4.5,0.70,,2.20,0.50,0.50,,0.98,0.98
01/01/2019,23:45:00,24.36,1,2.99,2.54,23.2,15.4,,,2.54,2.54,23.12,23.92,47.04,33.6,0,3.04,2.48,,,13.04,13.04,2.00,6.60,,3.10,2.70,,6.60,6.60,0.80,1.20,0.80,0.90,,,1.20,1.20,1.70,0.00,1.70,0.10,,,1.17,1.17,6.40,1.00,2.00,15.00,0.80,,1.000,1.000,3.80,4.30,6.70,3.80,3.40,,4.3,4.3,0.70,,2.10,0.30,0.70,,0.95,0.95
02/01/2019,0:00:00,24.4,1,3.02,2.52,23.7,15.9,,,2.52,2.52,80.03,9.64,89.67,32,0,2.96,2.68,,,12.55,12.55,1.70,6.30,,1.60,2.10,,6.30,6.30,1.20,0.80,0.80,1.10,,,0.80,0.80,1.30,0.10,1.60,0.30,,,0.10,0.10,6.40,0.80,1.20,15.30,0.80,,0.800,0.800,4.00,4.20,6.30,3.70,3.40,,4.2,4.2,0.40,,3.10,0.40,0.40,,1.08,1.08
02/01/2019,0:15:00,24.36,1,3.05,2.51,24,16.3,,,2.51,2.51,81.01,0,81.01,30.8,0,2.8,2.56,,,12.05,12.05,1.40,6.00,,1.60,2.30,,6.00,6.00,1.20,1.20,0.80,1.30,,,1.20,1.20,1.70,0.00,2.00,0.40,,,1.37,1.37,6.40,0.90,2.10,30.90,0.80,,0.900,0.900,3.50,4.10,6.20,3.40,3.40,,4.1,4.1,0.30,,0.90,0.30,0.40,,0.48,0.48
02/01/2019,0:30:00,24.4,1,3.08,2.49,24.2,16.8,,,2.49,2.49,81.05,0,81.05,32.4,11.6,3.28,2.56,,,11.60,11.60,1.90,6.30,,1.30,2.20,,6.30,6.30,1.20,1.20,0.40,0.60,,,1.20,1.20,1.60,0.00,1.50,0.40,,,1.17,1.17,6.40,1.10,1.10,14.50,0.80,,1.100,1.100,3.90,3.80,6.30,3.40,3.40,,3.8,3.8,0.30,,0.40,1.40,0.60,,0.68,0.68
02/01/2019,0:45:00,24.36,1,3.11,2.54,24.6,17.2,,,2.54,2.54,81.07,0,81.07,34.8,39.2,3.76,2.52,,,39.20,39.20,1.30,6.40,,1.30,2.80,,6.40,6.40,0.80,1.20,0.80,0.80,,,1.20,1.20,1.10,0.10,1.30,0.30,,,0.10,0.10,6.40,1.30,3.40,30.40,0.80,,1.300,1.300,4.00,4.00,5.80,3.20,3.40,,4,4,0.30,,0.30,1.70,0.30,,0.65,0.65
02/01/2019,1:00:00,24.4,1,3.14,2.59,24.9,17.7,,,2.59,2.59,81.15,0,81.15,34.4,38.4,3.76,2.72,,,38.40,38.40,1.50,6.00,,1.30,2.50,,6.00,6.00,0.80,1.20,0.40,0.70,,,1.20,1.20,1.00,0.00,1.20,0.00,,,0.73,0.73,6.40,1.40,1.60,14.40,0.80,,1.400,1.400,3.30,3.90,5.80,3.30,3.40,,3.9,3.9,1.60,,0.10,1.00,0.30,,0.75,0.75
02/01/2019,1:15:00,24.32,1,3.17,2.62,25.2,18.2,,,2.62,2.62,67.53,0,67.53,32.8,38.8,3.6,2.84,,,38.80,38.80,1.80,6.10,,1.80,1.70,,6.10,6.10,1.20,1.60,0.40,1.00,,,1.60,1.60,0.60,0.00,1.00,0.00,,,0.53,0.53,6.40,1.10,2.10,15.60,0.80,,1.100,1.100,5.80,3.50,5.20,2.80,3.40,,3.5,3.5,1.70,,0.30,0.30,0.80,,0.78,0.78
02/01/2019,1:30:00,24.4,1,3.2,2.66,25.6,18.6,,,2.66,2.66,14.70,0,14.70,34,40.4,3.8,3.04,,,40.40,40.40,1.40,5.80,,1.80,1.70,,5.80,5.80,0.80,0.80,0.40,0.90,,,0.80,0.80,0.40,0.00,1.40,0.00,,,0.60,0.60,6.40,1.10,2.10,14.10,0.80,,1.100,1.100,3.50,4.50,5.00,3.40,3.40,,4.5,4.5,2.10,,1.90,1.30,0.60,,1.48,1.48
02/01/2019,1:45:00,24.36,1,3.24,2.7,25.9,19.1,,,2.70,2.70,52.97,0,52.97,38,40.8,3.8,3.24,,,40.80,40.80,1.30,6.10,,1.20,1.70,,6.10,6.10,0.80,1.20,0.40,0.50,,,1.20,1.20,1.00,0.00,1.40,0.00,,,0.80,0.80,6.40,1.10,2.00,14.10,0.80,,1.100,1.100,3.00,4.40,5.10,2.50,3.40,,4.4,4.4,0.80,,2.20,1.40,1.20,,1.40,1.40
02/01/2019,2:00:00,24.36,1,3.27,2.73,26.2,19.7,,,2.73,2.73,81.10,0,81.10,33.6,40.8,3.84,3.28,,,40.80,40.80,1.40,5.80,,0.80,1.50,,5.80,5.80,0.80,1.20,0.40,0.60,,,1.20,1.20,0.40,0.10,1.20,0.40,,,0.10,0.10,6.40,1.10,3.00,14.30,0.80,,1.100,1.100,2.80,4.80,5.00,2.80,3.40,,4.8,4.8,0.20,,1.90,1.30,0.80,,1.05,1.05
