month,day,hour,min,i_uiipu,c_pu_p,p_pu,truth
2,9,14,15,369.93,0,51.73,0
2,9,15,0,368.73,0,51.79,0
2,9,17,0,105.33,0,48.5,0
2,9,17,15,107.33,0,48.18,0
2,9,17,45,124.27,0,47.73,0
2,9,18,0,125.33,0,47.76,0
2,9,18,15,124.07,0,47.09,0
2,9,18,30,108.4,0,48.01,0
2,9,21,0,378.07,0,51.78,0
2,9,22,30,375.73,0,52.61,0
2,10,1,30,304.47,0,52.93,0
2,10,3,15,305.93,0,53.18,0
2,10,4,15,366.27,0,53.8,0
2,10,8,0,170.27,25.52,47.44,0
2,10,9,0,189,24.54,46.25,0
2,10,9,30,189.6,24.96,46.53,0
2,10,10,0,190.4,7.1,46.25,0
2,10,11,0,190.2,0,46.01,0
2,10,12,30,304.67,0,50.56,0
2,10,14,30,302.73,0,50.82,0
2,10,16,30,377.27,0,51.86,0
2,10,17,0,375.87,0,51.75,0
2,10,17,30,375.67,0,51.85,0
2,10,18,45,283.93,0,50.73,0
2,10,19,0,286.6,0,50.69,0
2,10,19,30,288,0,50.74,0
2,10,20,0,377,0,51.68,0
2,10,20,30,312.2,0,51.12,0
2,10,21,0,376.8,0,51.73,0
2,10,21,15,376.6,0,51.82,0
2,10,21,45,374.07,0,52.17,0
2,10,22,0,372.4,0,52.33,0
2,10,23,0,371.6,0,52.8,0
2,10,23,30,319.2,0,52.41,0
2,11,0,30,245.53,0,51.78,0
2,11,1,30,245.73,0,51.95,0
2,11,1,45,246,0,51.88,0
2,11,2,45,246.13,0,51.84,0
2,11,4,15,295.53,0,52.46,0
2,11,4,45,293.47,0,52.54,0
2,11,5,15,292.53,0,52.48,0
2,11,5,45,298,0,52.03,0
2,11,9,0,94.2,25.48,47.06,0
2,11,9,15,94.67,24.34,47.52,0
2,11,11,15,379.2,0,51.67,0
2,11,12,15,377.8,0,51.82,0
2,11,13,30,380.47,0,51.8,0
2,11,14,30,379.4,0,51.82,0
2,11,15,30,378.8,0,51.89,0
2,11,19,30,380.73,0,51.66,0
2,11,21,0,380.53,0,51.56,0
2,11,21,15,376.47,0,52.17,0
2,11,21,45,380.13,0,51.82,0
2,12,0,30,298.67,0,52.53,0
2,12,1,30,308.73,0,53.12,0
2,12,2,15,347.73,0,53.86,0
2,12,4,15,277,0,52.76,0
2,12,5,0,274.27,0,53.03,0
2,12,7,0,190.4,25.91,51.12,0
2,12,8,0,124.07,26.28,47.62,0
2,12,8,15,103.8,26.15,47.55,0
2,12,9,45,97.93,26.01,46.67,0
2,12,10,0,82.13,6.82,46.87,0
2,12,10,45,336.6,0,51.53,0
2,12,12,45,377.73,0,52.16,0
2,12,15,0,374.27,0,52.48,0
2,12,18,15,160.93,0,47.77,0
2,12,18,30,161.2,0,48.04,0
2,12,20,0,286.8,0,50.73,0
2,12,21,30,352.93,0,52.14,0
2,12,22,0,373.6,0,52.48,0
2,12,22,15,370.8,0,52.65,0
2,12,23,30,368.93,0,53.22,0
2,12,23,45,367,0,53.32,0
2,13,0,15,268.87,0,52.18,0
2,13,1,45,283.33,0,52.89,0
2,13,2,0,290.73,0,52.91,0
2,13,5,0,238.47,0,52.78,0
2,13,5,15,236.27,0,52.78,0
2,13,5,30,239,0,52.68,0
2,13,7,45,106.8,25.73,49.19,0
2,13,8,45,105.93,26.42,47.76,0
2,13,9,0,104.6,25.88,47.3,0
2,13,10,30,277.13,0.07,50.91,0
2,13,11,30,276,0,50.99,0
2,13,12,30,295,0,51.44,0
2,13,13,30,293.07,0,51.41,0
2,13,14,45,371.93,0,52.71,0
2,13,18,30,111.13,0,48.33,0
2,13,19,45,254.8,0,51.26,0
2,13,20,15,356.6,0,51.9,0
2,13,20,30,355.13,0,51.78,0
2,13,22,30,369.2,0,52.89,0
2,13,23,30,324.07,0,52.97,0
2,14,2,0,321.13,0,53.09,0
2,14,2,45,262.67,0,52.32,0
2,14,4,0,264.27,0,52.01,0
2,14,4,15,261.87,0,52.33,0
2,14,4,30,241.07,0,52.22,0
2,14,4,45,204.87,0,51.9,0
2,14,5,15,207.13,0,51.92,0
2,14,7,0,122.87,25.56,47.52,0
2,14,12,45,378.47,0,52.08,0
2,14,13,0,377.47,0,52.27,0
2,14,14,15,377,0,52.27,0
2,14,15,45,372.73,0,52.2,0
2,14,16,30,339.13,0,51.86,0
2,14,17,0,109.07,0,49.18,0
2,14,18,45,107.27,0,47.44,0
2,14,19,0,106.6,0,47.78,0
2,14,19,45,107.13,0,47.56,0
2,14,20,45,196.4,0,49.54,0
2,15,0,0,308.33,0,52.43,0
2,15,1,15,310.2,0,52.34,0
2,15,4,15,308.67,0,52.57,0
2,15,5,45,344.87,0,53.01,0
2,15,10,45,378.67,0,51.9,0
2,15,11,0,378.27,0,52,0
2,15,12,30,378.93,0,52.14,0
2,15,14,30,377.73,0,52.32,0
2,15,16,0,330.47,0,51.91,0
2,15,16,15,331.53,0,51.82,0
2,15,16,30,329.73,0,52.01,0
2,15,18,30,106.2,0,47.63,0
2,15,18,45,102.4,0,47.52,0
2,15,20,45,381.93,0,51.66,0
2,15,21,30,344.67,0,51.81,0
2,16,1,0,254.33,0,51.45,0
2,16,2,0,239.87,0,51.44,0
2,16,3,0,220.2,0,51.3,0
2,16,3,15,219.8,0,51.33,0
2,16,3,45,220.07,0,51.41,0
2,16,4,15,231.87,0,51.44,0
2,16,6,15,344.73,0,52.29,0
2,16,7,0,91.33,25.83,47.63,0
2,16,7,15,91.8,25.44,47.31,0
2,16,7,30,88.87,24.93,47.28,0
2,16,8,15,89.47,25.41,47.63,0
2,16,8,30,89.47,25.41,47.02,0
2,16,8,45,150.93,25.2,49.24,0
2,16,9,30,378.47,25.6,51.99,0
2,16,9,45,381.47,25.4,51.8,0
2,16,10,0,378.4,5.37,52.06,0
2,16,12,15,375.47,0,51.93,0
2,16,13,30,374.87,0,51.92,0
2,16,14,0,307.47,0,51.22,0
2,16,14,30,309.73,0,51.29,0
2,16,14,45,308.13,0,51.54,0
2,16,19,30,115.73,0,46.73,0
2,16,20,30,380.87,0,51.33,0
2,16,21,0,378.53,0,51.46,0
2,16,21,45,323.33,0,51.24,0
2,16,23,15,366,0,52.41,0
2,17,1,30,285.33,0,52.24,0
2,17,4,45,207.73,0,51.54,0
2,17,8,0,122.6,27.61,47.23,0
2,17,9,0,121.07,24.93,46.39,0
2,17,10,30,381.13,0.07,51.78,0
2,17,11,30,295.27,0,50.93,0
2,17,12,0,295.07,0,50.86,0
2,17,12,30,298.13,0,50.77,0
2,17,21,15,354.07,0,51.82,0
2,17,22,30,375.2,0,52.62,0
2,17,23,15,372.33,0,52.82,0
2,18,0,15,297.33,0,52.28,0
2,18,0,45,256.8,0,51.9,0
2,18,1,45,239.93,0,51.37,0
2,18,3,30,256.6,0,51.66,0
2,18,5,0,218.67,0,51.42,0
2,18,5,15,217.47,0,51.56,0
2,18,5,30,225.27,0,51.56,0
2,18,6,30,323.13,17.81,51.81,0
2,18,7,0,103.07,26.51,47.79,0
2,18,8,0,121,25.64,46.91,0
2,18,11,0,345.13,0,50.93,0
2,18,12,30,292,0,50.52,0
2,18,15,45,337.87,0,51.06,0
2,18,16,0,338.27,0,51.01,0
2,18,17,45,341.47,0,51.03,0
2,18,18,0,343.87,0,50.99,0
2,18,19,45,379.4,0,51.58,0
2,18,20,15,382.27,0,51.5,0
2,18,20,45,380.13,0,51.75,0
2,18,21,30,376.93,0,52.05,0
2,18,22,15,376.27,0,52.16,0
2,19,2,15,342.33,0,53.56,0
2,19,3,15,315.93,0,53.4,0
2,19,4,45,286,0,53.27,0
2,19,5,0,281.93,0,53.02,0
2,19,7,0,106.87,26.66,49.76,0
2,19,7,15,105.73,25.62,49.01,0
2,19,7,30,104.8,25.88,48.39,0
2,19,9,30,103,25.38,46.43,0
2,19,10,30,104.2,0.07,46.79,0
2,19,16,15,379.93,0,51.81,0
2,19,16,30,378.13,0,51.82,0
2,19,16,45,377.6,0,51.91,0
2,19,17,45,380.47,0,51.86,0
2,19,20,45,375.53,0,52.32,0
2,19,21,0,377.07,0,52.29,0
2,19,22,45,330.67,0,52.33,0
2,20,0,30,306.53,0,52.86,0
2,20,1,15,286.27,0,52.78,0
2,20,3,0,354.2,0,54.45,0
2,20,3,45,157.6,0,51.84,0
2,20,5,15,267.13,0,53.34,0
2,20,5,30,266.33,0,53.33,0
2,20,6,45,135.27,25.61,50.44,0
2,20,9,0,136.87,24.8,46.33,0
2,20,11,15,135.8,0,46.01,0
2,20,12,15,135.87,0,46.12,0
2,20,12,30,137.47,0,46.45,0
2,20,12,45,204.2,0,49.62,0
2,20,13,0,370.47,0,51.64,0
2,20,14,45,378.4,0,51.85,0
2,20,15,45,376.13,0,52.11,0
2,20,16,45,375.33,0,52.27,0
2,20,18,30,321.67,0,51.44,0
2,21,2,0,317.67,0,52.61,0
2,21,2,15,273.27,0,52.04,0
2,21,4,15,244.53,0,51.91,0
2,21,5,45,281.87,0,52.24,0
2,21,6,0,196.33,0,51.52,0
2,21,6,15,196.47,0,51.44,0
2,21,7,0,98.6,25.72,47.49,0
2,21,7,30,98.47,26.6,47.12,0
2,21,7,45,99.2,26.52,47.48,0
2,21,8,0,99,25.16,47.31,0
2,21,9,30,99.47,25.21,47.23,0
2,21,10,15,379.87,0.28,52.02,0
2,21,12,0,376.4,0,51.82,0
2,21,13,0,377.13,0,52.03,0
2,21,15,15,375.67,0,52.03,0
2,21,16,15,377.13,0,52.24,0
2,21,18,0,122.53,0,47.48,0
2,21,20,0,97.13,0,46.71,0
2,21,21,0,379.8,0,51.59,0
2,21,21,15,378.73,0,51.61,0
2,21,22,30,375.87,0,52.12,0
2,21,23,45,200.87,0,50.69,0
2,22,0,15,201,0,50.74,0
2,22,1,45,200.6,0,51.04,0
2,22,3,0,340.2,0,53.01,0
2,22,4,30,337.13,0,53.01,0
2,22,5,15,340.27,0,52.67,0
2,22,6,45,350.73,25.78,52.1,0
2,22,7,30,361.47,26.17,52.18,0
2,22,9,15,363.33,25.89,52.1,0
2,22,9,45,372.07,0.26,52.21,0
2,22,10,0,376.8,0.05,52.58,0
2,22,15,30,361.47,0,52.44,0
2,22,17,45,80.33,0,48.73,0
2,22,19,30,87.4,0,47.29,0
2,22,20,0,111.8,0,47.36,0
2,22,21,0,377.6,0,51.88,0
2,22,21,45,374.47,0,52.29,0
2,22,22,0,375.27,0,52.38,0
2,22,22,15,372.87,0,52.71,0
2,22,23,45,258.33,0,51.81,0
2,23,0,0,256.73,0,51.8,0
2,23,1,15,259.33,0,51.56,0
2,23,3,0,257.33,0,51.73,0
2,23,4,0,258.2,0,51.49,0
2,23,4,45,254.6,0,52.05,0
2,23,6,45,320.93,25.54,51.87,0
2,23,7,45,79.13,25.69,47.88,0
2,23,9,0,255.07,26.08,50.97,0
2,23,9,15,378.27,26.34,52.05,0
2,23,10,0,376.73,5.22,52.4,0
2,23,14,15,376.13,0,52.21,0
2,23,15,15,377.53,0,52.37,0
2,23,16,45,104.6,0,48.9,0
2,23,17,45,105.87,0,48.42,0
2,23,19,15,103.27,0,47.75,0
2,23,22,0,375.2,0,52.14,0
2,23,22,15,375.53,0,52.46,0
2,23,22,45,375.33,0,52.9,0
2,23,23,30,335.8,0,52.69,0
2,23,23,45,261.87,0,51.94,0
2,24,0,0,261.07,0,51.97,0
2,24,4,0,247.4,0,52.31,0
2,24,5,0,358.4,0,54.03,0
2,24,5,15,358.73,0,53.96,0
2,24,5,30,362.6,0,53.56,0
2,24,6,30,376.33,18.79,52.79,0
2,24,7,15,67.73,26.74,48.06,0
2,24,7,30,67,25.84,48.12,0
2,24,9,0,66.8,25.18,48.57,0
2,24,9,15,66,25.81,48.22,0
2,24,9,30,66.33,26.14,48.43,0
2,24,10,15,68.4,0.27,48.29,0
2,24,11,15,378.4,0,52.26,0
2,24,11,30,377.33,0,52.11,0
2,24,11,45,375.93,0,52.31,0
2,24,12,15,376.47,0,52.18,0
2,24,13,0,374.73,0,52.2,0
2,24,13,15,375.13,0,52.22,0
2,24,18,0,109.2,0,47.86,0
2,24,18,30,109.87,0,48.03,0
2,24,18,45,109.73,0,47.98,0
2,24,21,0,378.27,0,52.11,0
2,24,21,45,376,0,52.5,0
2,24,22,15,373.67,0,52.55,0
2,25,1,15,258.93,0,51.6,0
2,25,1,30,257,0,51.72,0
2,25,2,0,258.8,0,51.63,0
2,25,2,45,254.47,0,51.87,0
2,25,3,0,256.07,0,51.71,0
2,25,3,15,254.33,0,51.89,0
2,25,3,45,298.93,0,52.42,0
2,25,5,30,299.13,0,52.36,0
2,25,7,45,45.53,25.84,48.27,0
2,25,9,15,43.8,25.19,48.64,0
2,25,9,30,43.8,26.41,48.32,0
2,25,12,30,376.53,0,52.22,0
2,25,13,0,376.67,0,51.97,0
2,25,14,0,375.87,0,52.16,0
2,25,15,30,373.6,0,52.57,0
2,25,16,30,105.73,0,49.07,0
2,25,21,0,380.13,0,51.78,0
2,25,21,30,375.07,0,52.22,0
2,25,22,30,375.93,0,52.23,0
2,26,1,30,252.73,0,51.85,0
2,26,2,0,278.53,0,52.78,0
2,26,2,45,196.67,0,51.64,0
2,26,3,0,198.27,0,51.62,0
2,26,5,0,322.6,0,53.42,0
2,26,6,0,309.67,0,53.14,0
2,26,6,30,331.53,18.77,53.1,0
2,26,7,0,53.67,25.71,50.23,0
2,26,8,15,48.6,25.53,47.69,0
2,26,8,30,48.33,26.23,47.84,0
2,26,11,0,366.27,0,51.98,0
2,26,13,0,365.27,0,52.33,0
2,26,15,30,335.07,0,51.93,0
2,26,16,30,286,0,51.57,0
2,26,17,30,79.93,0,49.14,0
2,26,18,45,79.33,0,48.54,0
2,26,19,15,79.33,0,48.27,0
2,26,19,45,76.33,0,48.59,0
2,26,20,45,137.67,0,47.71,0
2,26,21,0,138,0,47.86,0
2,26,21,15,84,0,49.02,0
2,27,2,45,270.67,0,52.7,0
2,27,5,0,328,0,53.82,0
2,27,5,45,179.6,0,51.81,0
2,27,6,15,84.2,0,50.52,0
2,27,6,30,83.87,18.21,50.42,0
2,27,6,45,84.73,24.95,50.42,0
2,27,10,0,376.47,5.43,51.96,0
2,27,10,30,375.13,0.07,52.06,0
2,27,11,0,374.73,0,52.02,0
2,27,12,15,376.47,0,52.2,0
2,27,16,0,369.4,0,52.84,0
2,27,17,0,555.105,0,79.08,1
2,27,18,45,201.27,0,46.74,0
2,27,19,30,199.13,0,46.37,0
2,27,21,45,377.13,0,52.44,0
2,27,23,30,366.93,0,53.33,0
2,28,1,45,438.29999999999995,0,78.33,1
2,28,3,45,269.67,0,52.07,0
2,28,4,15,271.27,0,51.89,0
2,28,6,45,83.53,25.44,48.36,0
2,28,7,0,79.13,26.26,47.72,0
2,28,10,30,377.73,0.05,51.86,0
2,28,12,15,377.87,0,51.97,0
2,28,12,30,376.13,0,52.09,0
2,28,13,30,376.53,0,51.89,0
2,28,14,30,352.47,0,51.88,0
2,28,14,45,353.07,0,51.83,0
2,28,16,15,378.8,0,52.32,0
2,28,17,0,189.4,0,48.94,0
2,28,20,0,381.6,0,51.59,0
2,28,20,15,381.93,0,51.44,0
2,28,20,45,380.6,0,51.53,0
2,28,21,0,306.07,0,50.78,0
2,28,22,30,374.4,0,52.39,0
2,28,22,45,374.93,0,52.52,0
2,28,23,45,219.67,0,51.08,0
3,1,0,30,220.47,0,51.11,0
3,1,1,0,215.93,0,51.28,0
3,1,1,15,217.33,0,51.27,0
3,1,3,0,313.33,0,52.84,0
3,1,3,30,311,0,52.97,0
3,1,5,0,284.4,0,52.56,0
3,1,6,0,372.13,0,52.8,0
3,1,9,15,26.33,25,48.57,0
3,1,10,30,376.87,0.06,51.84,0
3,1,12,15,376.07,0,51.94,0
3,1,14,30,259.73,0,50.88,0
3,1,14,45,258.87,0,50.92,0
3,1,18,0,116.87,0,47.31,0
3,1,18,15,116.47,0,47.22,0
3,1,18,45,117.2,0,47.1,0
3,1,21,15,301.8,0,50.52,0
3,1,23,45,295.73,0,51.99,0
3,2,2,45,222.53,0,51.02,0
3,2,3,0,223.47,0,51.01,0
3,2,4,15,265.47,0,51.54,0
3,2,4,45,242.27,0,51.57,0
3,2,5,0,237.67,0,51.13,0
3,2,5,15,235.4,0,51.32,0
3,2,5,30,237.33,0,51.2,0
3,2,7,45,379.6,26.05,51.94,0
3,2,10,15,376.73,0.26,52.06,0
3,2,11,15,376.93,0,52.12,0
3,2,13,45,376.27,0,52.31,0
3,2,14,15,373.6,0,52.27,0
3,2,15,15,268.53,0,51.31,0
3,2,16,15,273.07,0,51.35,0
3,2,16,30,274.13,0,51.21,0
3,2,17,45,138.53,0,48.08,0
3,2,19,45,136.33,0,46.59,0
3,2,20,30,296.6,0,50.64,0
3,2,21,0,219.8,0,50.01,0
3,2,21,30,350.07,0,51.44,0
3,2,22,15,378,0,52.12,0
3,3,0,15,269.53,0,51.8,0
3,3,0,45,266.93,0,51.98,0
3,3,1,30,267.27,0,52.27,0
3,3,4,15,364.2,0,53.45,0
3,3,4,45,356.6,0,54.12,0
3,3,6,30,55.07,18.19,48.83,0
3,3,7,0,53.07,26.32,48.07,0
3,3,7,15,53.73,26.08,47.63,0
3,3,10,0,380.6,0.95,52.1,0
3,3,11,0,380.33,0,51.91,0
3,3,11,30,378.53,0,52.03,0
3,3,12,45,378.93,0,52.07,0
3,3,13,15,376.87,0,52.21,0
3,3,13,45,377.4,0,52.2,0
3,3,14,0,377.33,0,52.17,0
3,3,14,30,378.07,0,52.05,0
3,3,19,0,162.73,0,46.79,0
3,3,19,15,161.6,0,46.75,0
3,3,19,30,161.27,0,46.39,0
3,3,20,15,207.07,0,49.83,0
3,3,20,30,206.67,0,50,0
3,3,21,0,380.47,0,51.69,0
3,3,22,0,375.2,0,52.13,0
3,4,1,15,271.6,0,51.43,0
3,4,5,30,321.27,0,52.59,0
3,4,6,0,358.13,0,52.6,0
3,4,9,45,381,26.04,51.93,0
3,4,10,0,378.07,6.09,52.03,0
3,4,10,15,376.87,0.28,51.9,0
3,4,11,0,376.27,0,52.2,0
3,4,12,30,380.47,0,51.97,0
3,4,13,0,378.8,0,52.1,0
3,4,14,30,380.33,0,52.16,0
3,4,14,45,376.73,0,52.1,0
3,4,15,15,564.1949999999999,0,78.225,1
3,4,16,30,373.2,0,52.46,0
3,4,16,45,374.47,0,52.25,0
3,4,17,15,140.6,0,47.83,0
3,4,17,30,151.6,0,47.96,0
3,4,19,0,150.33,0,47.15,0
3,4,19,45,148.67,0,46.77,0
3,4,21,15,377,0,51.71,0
3,4,22,15,373.47,0,52.32,0
3,4,23,15,329.4,0,51.64,0
3,4,23,45,289.33,0,51.79,0
3,5,0,0,289.13,0,51.91,0
3,5,0,15,226.27,0,51.4,0
3,5,0,45,212.53,0,51.39,0
3,5,1,45,298.93,0,52.86,0
3,5,2,0,300.93,0,52.76,0
3,5,4,30,324.67,0,53.65,0
3,5,6,0,166.53,0,52.12,0
3,5,9,0,323.87,26.16,51.56,0
3,5,11,0,196.73,0,50.37,0
3,5,12,30,374.4,0,52.15,0
3,5,13,15,374.27,0,52.18,0
3,5,13,45,373,0,52.41,0
3,5,14,30,374.2,0,52.12,0
3,5,14,45,374.4,0,52.21,0
3,5,16,0,116.27,0,49.07,0
3,5,16,30,129.33,0,48.15,0
3,5,19,0,128.93,0,47.76,0
3,5,19,30,127.73,0,47.56,0
3,5,20,15,381.07,0,51.56,0
3,5,23,45,298.4,0,51.75,0
3,6,0,15,292.4,0,52.06,0
3,6,1,30,251.67,0,51.78,0
3,6,6,15,358.33,0,54.02,0
3,6,8,15,197.87,26.26,51.24,0
3,6,10,0,144.73,5.91,49.95,0
3,6,10,15,144.53,0.27,49.84,0
3,6,12,30,328.13,0,51.88,0
3,6,13,0,369.4,0,52.48,0
3,6,13,30,373.27,0,52.44,0
3,6,13,45,371.2,0,52.5,0
3,6,14,15,557.205,0,78.94500000000001,1
3,6,15,0,370.07,0,52.84,0
3,6,15,30,371.33,0,52.78,0
3,6,16,0,371.07,0,52.83,0
3,6,19,0,116.67,0,50.46,0
3,6,19,15,118.87,0,50.18,0
3,6,20,0,117.8,0,50.42,0
3,6,20,45,287.07,0,51.44,0
3,6,23,0,298.33,0,52.52,0
3,6,23,15,297.13,0,52.64,0
3,6,23,30,292.13,0,52.79,0
3,7,0,0,289.73,0,53.01,0
3,7,0,30,288.2,0,52.72,0
3,7,3,0,282.93,0,53.14,0
3,7,4,15,281.87,0,53.35,0
3,7,5,15,253.47,0,53,0
3,7,6,30,78.87,18.71,50.12,0
3,7,6,45,79.93,25.44,49.5,0
3,7,7,0,79,26.9,49.65,0
3,7,8,30,77,26.56,48.82,0
3,7,8,45,90.8,26.41,48.82,0
3,7,10,0,102.13,7.02,48.22,0
3,7,11,30,103.73,0,48.44,0
3,7,13,45,335,0,51.81,0
3,7,16,30,372.07,0,52.67,0
3,7,16,45,370.93,0,52.78,0
3,7,17,45,40.53,0,49.5,0
3,7,18,45,41.53,0,48.63,0
3,7,19,15,41.33,0,48.48,0
3,7,19,30,40.53,0,48.45,0
3,7,19,45,40.6,0,47.91,0
3,7,20,0,154.2,0,49.71,0
3,7,20,15,378.2,0,51.97,0
3,7,23,45,358.27,0,53.93,0
3,8,0,30,303.07,0,53.16,0
3,8,5,15,332.53,0,53.65,0
3,8,8,0,103.87,25.21,47.85,0
3,8,8,30,102.47,26.21,47.95,0
3,8,8,45,103.13,26.25,47.67,0
3,8,9,0,186.07,25.66,50.36,0
3,8,10,45,287.73,0,51.61,0
3,8,11,45,288,0,51.78,0
3,8,13,30,374.73,0,52.52,0
3,8,14,30,369.4,0,52.72,0
3,8,16,0,368.53,0,52.8,0
3,8,16,45,356.87,0,52.75,0
3,8,17,30,44,0,49.41,0
3,8,19,15,43.93,0,48.84,0
3,8,21,0,300,0,52.15,0
3,8,22,0,328.53,0,52.04,0
3,8,22,15,296.27,0,51.84,0
3,9,0,15,289,0,52.6,0
3,9,0,30,302.4,0,52.82,0
3,9,1,0,295.4,0,53.07,0
3,9,1,30,289.67,0,52.65,0
3,9,6,30,96.73,16.91,49.18,0
3,9,8,15,95.13,24.62,47.99,0
3,9,8,30,98.4,25.46,48.34,0
3,9,8,45,96.33,25.37,48.14,0
3,9,9,0,204.2,25.37,50.96,0
3,9,9,30,332.73,24.89,51.99,0
3,9,10,30,257.8,0.08,51.3,0
3,9,11,0,258,0,51.27,0
3,9,11,45,261.53,0,51.17,0
3,9,13,30,260.73,0,51.26,0
3,9,13,45,263,0,51.14,0
3,9,14,30,261.8,0,51.31,0
3,9,15,15,362.07,0,52.31,0
3,9,17,15,120.2,0,49.65,0
3,9,17,30,63.33,0,49.22,0
3,9,20,45,62.07,0,47.69,0
3,9,21,30,374.4,0,51.99,0
3,10,4,15,356.93,0,54.32,0
3,10,6,0,227.87,0,51.16,0
3,10,6,15,107.93,0,48.73,0
3,10,7,15,109.47,24.61,47.84,0
3,10,8,15,107.73,25.71,47.9,0
3,10,8,30,108.33,24.36,47.79,0
3,10,8,45,109.33,25.7,47.77,0
3,10,9,30,107.67,25.56,47.37,0
3,10,11,15,280.2,0,51.18,0
3,10,12,15,314.8,0,51.73,0
3,10,13,15,350.93,0,51.91,0
3,10,13,30,358.73,0,52.08,0
3,10,13,45,378.67,0,52.22,0
3,10,14,0,376.53,0,52.37,0
3,10,14,15,374.87,0,52.27,0
3,10,15,15,372.33,0,52.26,0
3,10,15,30,371,0,52.53,0
3,10,18,0,31.93,0,48.97,0
3,10,18,45,31.53,0,48.58,0
3,10,19,0,31.73,0,48.69,0
3,10,23,15,365.73,0,53.33,0
3,11,1,0,292,0,52.33,0
3,11,1,45,289.13,0,52.73,0
3,11,2,45,424.5,0,79.80000000000001,1
3,11,3,15,287.27,0,52.88,0
3,11,4,0,290.2,0,52.71,0
3,11,5,0,300.93,0,52.94,0
3,11,5,30,275.8,0,52.36,0
3,11,6,15,345.67,0,52.71,0
3,11,9,30,132,25.2,50.58,0
3,11,9,45,133.2,25.33,50.51,0
3,11,12,30,112.07,0,50.35,0
3,11,13,15,9.13,0,49.31,0
3,11,13,45,2.87,0,48.95,0
3,11,15,0,2.93,0,49.85,0
3,11,15,15,35.27,0,49.76,0
3,11,16,45,153.33,0,50.44,0
3,11,18,45,34.47,0,48.93,0
3,11,19,30,34.6,0,48.33,0
3,11,19,45,34.27,0,47.99,0
3,11,21,30,34.93,0,49.11,0
3,11,23,30,326.13,0,52.18,0
3,12,1,30,289.53,0,52.17,0
3,12,2,15,342.67,0,53.31,0
3,12,2,30,339.33,0,53.51,0
3,12,2,45,314.87,0,53.01,0
3,12,3,30,313.53,0,53.13,0
3,12,6,15,319.4,0,52.9,0
3,12,6,30,322.67,16.99,52.64,0
3,12,6,45,354.27,26.06,53.02,0
3,12,7,15,371.47,26.38,52.54,0
3,12,10,15,274.6,0.22,51.1,0
3,12,13,0,277,0,51.14,0
3,12,16,0,271.2,0,51.24,0
3,12,18,45,103,0,47.75,0
3,12,21,0,376.67,0,51.92,0
3,12,22,15,372,0,52.62,0
3,13,0,0,339.07,0,53.12,0
3,13,1,15,336.6,0,53.58,0
3,13,3,0,319.8,0,53.98,0
3,13,3,15,321.93,0,53.69,0
3,13,3,30,320.2,0,53.76,0
3,13,4,0,324.33,0,53.88,0
3,13,5,15,170.4,0,52.17,0
3,13,6,15,354.13,0,54.35,0
3,13,7,15,360.33,25.78,53.82,0
3,13,8,15,296.93,25.86,52.31,0
3,13,11,15,342.73,0,52.67,0
3,13,12,0,340.8,0,52.65,0
3,13,13,15,93.93,0,50.57,0
3,13,13,30,94.73,0,50.67,0
3,13,13,45,94.2,0,50.73,0
3,13,14,30,95.2,0,50.52,0
3,13,15,45,91.13,0,50.88,0
3,13,16,0,90.8,0,50.73,0
3,13,16,30,89.27,0,50.91,0
3,13,18,0,101,0,50.46,0
3,13,21,15,368.53,0,52.82,0
3,13,22,0,365.07,0,53.37,0
3,14,0,45,234.6,0,52.95,0
3,14,3,15,152.27,0,52.31,0
3,14,3,45,133.73,0,52.07,0
3,14,4,0,29.13,0,51.57,0
3,14,9,45,86.4,0,47.61,0
3,14,10,15,85.53,0,48.88,0
3,14,11,15,81.93,0,48.94,0
3,14,11,45,374.4,0,52.49,0
3,14,12,0,375.4,0,52.48,0
3,14,13,45,374.73,0,52.35,0
3,14,17,15,65.13,0,49.82,0
3,14,18,0,83.93,0,49.06,0
3,14,19,0,83.2,0,48.67,0
3,14,19,45,80.73,0,48.14,0
3,14,20,15,80.6,0,48.21,0
3,14,21,0,377.67,0,52.05,0
3,14,22,0,368.13,0,52.48,0
3,14,23,30,318.27,0,52.87,0
3,15,1,30,264.93,0,52.69,0
3,15,3,30,267.2,0,53.27,0
3,15,5,30,240,0,52.26,0
3,15,6,30,313.47,16.79,52.58,0
3,15,7,30,369.87,10.95,52.93,0
3,15,8,45,90.53,0,47.81,0
3,15,9,15,89.27,0,48.05,0
3,15,10,0,139.095,0,71.895,1
3,15,13,15,373.67,0,52.52,0
3,15,15,15,373.13,0,52.9,0
3,15,15,30,375.13,0,52.73,0
3,15,19,0,122.2,0,47.88,0
3,15,20,45,2.07,0,49.18,0
3,15,21,15,304.87,0,51.68,0
3,15,23,15,335.2,0,52.9,0
3,16,0,15,282.47,0,52.71,0
3,16,5,0,328.93,0,53.54,0
3,16,7,0,101.53,25.51,48.37,0
3,16,7,30,101.93,26.93,47.71,0
3,16,8,15,100,0.61,47.46,0
3,16,9,0,99.87,0.22,47.48,0
3,16,10,15,103.07,0.15,48.2,0
3,16,12,15,1.33,0,48.73,0
3,16,13,15,379.8,0,51.72,0
3,16,15,0,376.93,0,51.94,0
3,16,17,15,373.27,0,52.32,0
3,16,18,0,371.73,0,52.37,0
3,16,20,0,104.53,0,48.02,0
3,16,22,15,372.53,0,52.59,0
