id,month,day,hour,min,i_uiip,i_f,i_uiipu,score
4419,2,24,1,30,358.75,213.13,260.27,0.43
4420,2,24,1,45,363.78,218.13,265.27,0.43
4427,2,24,3,30,375.4,249.07,313.73,0.43
4430,2,24,4,15,388.84,263.33,216.13,0.43
4443,2,24,7,30,66.65,231.07,67,0.43
4447,2,24,8,30,65.51,228.8,66.07,0.43
4460,2,24,11,45,165.05,240.4,375.93,0.43
4462,2,24,12,15,162.04,239.8,376.47,0.43
4463,2,24,12,30,157.52,239.27,377.07,0.43
4478,2,24,16,15,204.77,238.87,350.13,0.43
4479,2,24,16,30,206.68,236.93,334.53,0.43
4486,2,24,18,15,108.72,261.27,109.8,0.43
4515,2,25,1,30,384.52,232.8,257,0.43
4518,2,25,2,15,403.9,234.73,258.87,0.43
4522,2,25,3,15,390.05,231.07,254.33,0.43
4523,2,25,3,30,378.18,230.2,285.8,0.43
4528,2,25,4,45,358.72,227.13,296.47,0.43
4559,2,25,12,30,151.8,251.4,376.53,0.43
4566,2,25,14,15,118.18,244.4,374.67,0.43
4570,2,25,15,15,140.18,237.2,375.6,0.43
4611,2,26,1,30,381.4,238.67,252.73,0.43
4614,2,26,2,15,371.68,228.07,329.6,0.43
4618,2,26,3,15,371.35,244.8,197.13,0.43
4651,2,26,11,30,149.62,242.07,364.87,0.43
4652,2,26,11,45,152.03,242.4,366.6,0.43
4655,2,26,12,30,179.81,241.33,365.47,0.43
4671,2,26,16,30,184.99,241.4,286,0.43
4710,2,27,2,15,374.24,243.13,271.33,0.43
4755,2,27,13,30,133.37,238,375.27,0.43
4756,2,27,13,45,126.04,240.13,374.4,0.43
4758,2,27,14,15,139.45,238.6,374.13,0.43
4760,2,27,14,45,120.34,237.53,374.07,0.43
4766,2,27,16,15,149.81,242.6,370.93,0.43
4768,2,27,16,45,184.69,256.4,368.93,0.43
4806,2,28,2,15,403.24,239.87,295.87,0.43
4934,3,1,10,15,166.39,240,378.13,0.43
4936,3,1,10,45,165.48,239.93,376.53,0.43
4942,3,1,12,15,177.45,240.87,376.07,0.43
4954,3,1,15,15,212,253.67,258.67,0.43
4958,3,1,16,15,215.4,251.8,258.73,0.43
5023,3,2,8,30,118.03,246,377.87,0.43
5030,3,2,10,15,145.83,252,376.73,0.43
5036,3,2,11,45,155.27,237.6,376.4,0.43
5044,3,2,13,45,144.37,239.93,376.27,0.43
5054,3,2,16,15,205.78,236.53,273.07,0.43
5059,3,2,17,30,137.75,257.2,138,0.43
5060,3,2,17,45,138.1,259.33,138.53,0.43
5063,3,2,18,30,135.54,237.53,136,0.43
5091,3,3,1,30,362.73,237.47,267.27,0.43
5128,3,3,10,45,167.96,216.47,379,0.43
5130,3,3,11,15,113.82,221.4,377.47,0.43
5131,3,3,11,30,122.65,220.93,378.53,0.43
5132,3,3,11,45,130.12,217.6,378.8,0.43
5134,3,3,12,15,98.76,220.93,379.27,0.43
5138,3,3,13,15,104.11,217.2,376.87,0.43
5140,3,3,13,45,102.35,232.93,377.4,0.43
5158,3,3,18,15,161.67,261.6,162.8,0.43
5159,3,3,18,30,161.35,262.67,162.33,0.43
5162,3,3,19,15,161.35,261.4,161.6,0.43
5167,3,3,20,30,207.01,239.4,206.67,0.43
5198,3,4,4,15,321.82,242.6,322.4,0.43
5199,3,4,4,30,322.92,232.2,321.2,0.43
5201,3,4,5,0,341.09,229.93,323.2,0.43
5226,3,4,11,15,101.93,215.8,377.2,0.43
5232,3,4,12,45,122.27,233.73,379.4,0.43
5235,3,4,13,30,139.5,228.4,380.07,0.43
5236,3,4,13,45,128.23,228.87,378.6,0.43
5237,3,4,14,0,152.22,232.33,379.13,0.43
5239,3,4,14,30,206.54,229.4,380.33,0.43
5247,3,4,16,30,185.92,229.4,373.2,0.43
5255,3,4,18,30,148.9,248.13,149.87,0.43
5310,3,5,8,15,86.68,234.6,203.73,0.43
5314,3,5,9,15,95.9,232.87,321.93,0.43
5319,3,5,10,30,83.57,229.13,219.2,0.43
5321,3,5,11,0,98.08,226.53,196.73,0.43
5322,3,5,11,15,103.7,224.47,276.53,0.43
5336,3,5,14,45,186.48,229.8,374.4,0.43
5358,3,5,20,15,194.49,218.73,381.07,0.43
5379,3,6,1,30,352.67,238.13,251.67,0.43
5398,3,6,6,15,112.87,241.4,358.33,0.43
5407,3,6,8,30,112.36,226.93,174.07,0.43
5411,3,6,9,30,83.73,212.27,155.67,0.43
5418,3,6,11,15,126.49,224.8,143.6,0.43
5420,3,6,11,45,123.66,231.93,173.47,0.43
5423,3,6,12,30,96.09,251.53,328.13,0.43
5450,3,6,19,15,183.27,261.67,118.87,0.43
5451,3,6,19,30,180.09,256.33,118.2,0.43
5490,3,7,5,15,395.37,242.2,253.47,0.43
5491,3,7,5,30,363.07,245.07,253.33,0.43
5503,3,7,8,30,76.32,210.27,77,0.43
5504,3,7,8,45,90.24,210.2,90.8,0.43
5505,3,7,9,0,102.44,212.4,102.8,0.43
5509,3,7,10,0,102.06,220.07,102.13,0.43
5517,3,7,12,0,97.36,241.93,131.2,0.43
5518,3,7,12,15,91.84,236.07,376.2,0.43
5520,3,7,12,45,98.92,236.27,377.27,0.43
5529,3,7,15,0,154.05,233.2,374.4,0.43
5555,3,7,21,30,139.69,212.93,374.67,0.43
5585,3,8,5,0,310.37,227.67,330.53,0.43
5591,3,8,6,30,151.93,244.53,264.8,0.43
5592,3,8,6,45,95.63,268.53,96,0.43
5593,3,8,7,0,104.64,259.27,104.87,0.43
5598,3,8,8,15,103.03,233.47,103.27,0.43
5604,3,8,9,45,193.47,204.2,373.93,0.43
5618,3,8,13,15,199.58,263.13,374.2,0.43
5651,3,8,21,30,186.83,240.6,370.87,0.43
5688,3,9,6,45,93.71,271.73,94.33,0.43
5692,3,9,7,45,95.02,251.53,95.53,0.43
5696,3,9,8,45,96.19,268.53,96.33,0.43
5704,3,9,10,45,230.73,242.73,256.93,0.43
5706,3,9,11,15,222.13,245.8,258.8,0.43
5707,3,9,11,30,229.59,244.8,259.93,0.43
5712,3,9,12,45,210.63,241.47,260.67,0.43
5714,3,9,13,15,217.28,247.6,262.4,0.43
5728,3,9,16,45,182.35,239.67,373.13,0.43
5730,3,9,17,15,32.6,247.2,120.2,0.43
5746,3,9,21,15,179.41,225.13,373.73,0.43
5748,3,9,21,45,165.03,231.73,375.47,0.43
5750,3,9,22,15,173.64,228.47,371.13,0.43
5751,3,9,22,30,146.82,225.47,371.13,0.43
5780,3,10,5,45,168.78,245.27,366.07,0.43
5783,3,10,6,30,107.17,272.53,107.53,0.43
5787,3,10,7,30,109.18,250.8,110.07,0.43
5788,3,10,7,45,107.06,240.73,108.07,0.43
5799,3,10,10,30,225.38,235.73,288.93,0.43
5802,3,10,11,15,221.16,231.4,280.2,0.43
5806,3,10,12,15,184.14,230,314.8,0.43
5811,3,10,13,30,114.58,231.13,358.73,0.43
5815,3,10,14,30,226.19,233,375,0.43
5816,3,10,14,45,210.5,231.13,374.93,0.43
5819,3,10,15,30,198.11,227.87,371,0.43
5820,3,10,15,45,185.99,223.27,370.6,0.43
5826,3,10,17,15,30.47,238.27,31.13,0.43
5846,3,10,22,15,165.57,227.87,370.67,0.43
5862,3,11,2,15,353.4,247.8,285,0.43
5870,3,11,4,15,345.14,246.13,306.8,0.43
5871,3,11,4,30,350.19,243.93,314,0.43
5878,3,11,6,15,130.66,236.07,345.67,0.43
5882,3,11,7,15,142.63,237.93,371.8,0.43
5884,3,11,7,45,149.48,233,371.6,0.43
5888,3,11,8,45,143.49,230,156.4,0.43
5889,3,11,9,0,128.11,228.6,133.13,0.43
5893,3,11,10,0,163.08,228.67,133.07,0.43
5897,3,11,11,0,147.8,231,113.4,0.43
5920,3,11,16,45,149.17,236.13,153.33,0.43
5921,3,11,17,0,83.78,240.53,86.13,0.43
5955,3,12,1,30,334.34,236.87,289.53,0.43
5969,3,12,5,0,316,232.6,311.8,0.43
5980,3,12,7,45,194.46,253.87,369.47,0.43
5982,3,12,8,15,214.46,259.6,270.53,0.43
5992,3,12,10,45,214.73,238.67,276.47,0.43
5995,3,12,11,30,204.43,234.8,273.67,0.43
6002,3,12,13,15,192.05,237.33,276.87,0.43
6003,3,12,13,30,214.69,236.53,275.87,0.43
6006,3,12,14,15,229.35,234.87,274.67,0.43
6007,3,12,14,30,229.11,237.87,273.73,0.43
6066,3,13,5,15,327.23,243.6,170.4,0.43
6071,3,13,6,30,116.62,237.93,359,0.43
6072,3,13,6,45,152.14,241.8,359.27,0.43
6076,3,13,7,45,214.62,246.47,362.8,0.43
6084,3,13,9,45,135.58,258.87,353.33,0.43
6087,3,13,10,30,189.54,252.8,341.6,0.43
6088,3,13,10,45,183.19,252.87,339.67,0.43
6091,3,13,11,30,173.14,228.4,341.73,0.43
6094,3,13,12,15,184.24,234.4,199.93,0.43
6096,3,13,12,45,169.69,235.73,94.93,0.43
6100,3,13,13,45,169.51,233.27,94.2,0.43
6104,3,13,14,45,154.72,236.2,92.6,0.43
6105,3,13,15,0,151.19,232.67,94.73,0.43
6130,3,13,21,15,101.5,242.87,368.53,0.43
6168,3,14,6,45,106.77,247,97.33,0.43
6172,3,14,7,45,104.71,240.67,105.33,0.43
6176,3,14,8,45,87.09,242.27,87.67,0.43
6180,3,14,9,45,86.22,247.8,86.4,0.43
6201,3,14,15,0,151.52,240.53,370.4,0.43
6210,3,14,17,15,64.5,249.13,65.13,0.43
6217,3,14,19,0,83.12,254.13,83.2,0.43
6218,3,14,19,15,80.87,254.27,81.2,0.43
6221,3,14,20,0,80.67,258.27,81.13,0.43
6223,3,14,20,30,83.69,259.4,80.13,0.43
6226,3,14,21,15,184.51,236.87,374.67,0.43
6228,3,14,21,45,184.01,233.33,369.2,0.43
6231,3,14,22,30,178.89,227.67,367.33,0.43
6242,3,15,1,15,360.69,242.4,286.87,0.43
6251,3,15,3,30,372.04,234.8,267.2,0.43
6256,3,15,4,45,391.97,240.33,235.73,0.43
6263,3,15,6,30,149.87,248.87,313.47,0.43
6266,3,15,7,15,148.78,249.87,370.4,0.43
6267,3,15,7,30,129.6,237.33,369.87,0.43
6285,3,15,12,0,143.39,244.67,374.47,0.43
6301,3,15,16,0,151.43,236.6,371,0.43
6313,3,15,19,0,121.8,249.93,122.2,0.43
6315,3,15,19,30,120.97,250.87,121.47,0.43
6317,3,15,20,0,119.87,254.8,120.67,0.43
6334,3,16,0,15,369.02,232.87,282.47,0.43
6335,3,16,0,30,367.58,232.4,273.6,0.43
6338,3,16,1,15,369.11,226.47,258.67,0.43
6340,3,16,1,45,360.06,242.73,258.4,0.43
6351,3,16,4,30,334.22,237.07,325.4,0.43
6359,3,16,6,30,102.11,234.2,102.47,0.43
6360,3,16,6,45,100.72,236.53,100.8,0.43
6363,3,16,7,30,101,247.07,101.93,0.43
6364,3,16,7,45,100.77,240.67,100.93,0.43
6367,3,16,8,30,99.26,251.07,99.6,0.43
6368,3,16,8,45,99.78,249.33,100.33,0.43
6376,3,16,10,45,101.49,247.47,102.4,0.43
6386,3,16,13,15,90.61,228.07,379.8,0.43
6387,3,16,13,30,98.74,227.4,378.33,0.43
6389,3,16,14,0,111.93,231.8,378.27,0.43
6408,3,16,18,45,120.83,278.2,121.33,0.43
6412,3,16,19,45,120.48,271.13,121,0.43
6418,3,16,21,15,101.59,244.87,377.93,0.43
6420,3,16,21,45,135.15,243.2,372.2,0.43
6422,3,16,22,15,125.32,241.27,372.53,0.43
6423,3,16,22,30,120.06,239.8,371.27,0.43
6435,3,17,1,30,357.64,237.73,265.93,0.43
6440,3,17,2,45,356.28,257.4,252.93,0.43
6444,3,17,3,45,364.08,256.07,263.27,0.43
6448,3,17,4,45,354.63,253.73,289.93,0.43
6458,3,17,7,15,120.55,263.33,365.4,0.43
6459,3,17,7,30,116.95,259.2,366.33,0.43
6467,3,17,9,30,76.64,224.13,77.13,0.43
6470,3,17,10,15,101.68,198.6,239.4,0.43
6472,3,17,10,45,116.07,211.07,375,0.43
6476,3,17,11,45,129.65,213.13,373.4,0.43
6477,3,17,12,0,126.27,212.27,374.53,0.43
6481,3,17,13,0,127.01,249.2,372.53,0.43
6493,3,17,16,0,133.4,245.4,367.73,0.43
6503,3,17,18,30,92.36,262.73,92.6,0.43
6505,3,17,19,0,91.85,254.4,92.27,0.43
6514,3,17,21,15,92.05,231.07,92.73,0.43
6527,3,18,0,30,342.68,246.2,319.47,0.43
6528,3,18,0,45,353.87,246.4,317.4,0.43
6532,3,18,1,45,349.03,248.8,312.87,0.43
6536,3,18,2,45,341.63,259.07,284.53,0.43
6542,3,18,4,15,352.19,251.33,327.07,0.43
6543,3,18,4,30,343.06,251.27,329.27,0.43
6550,3,18,6,15,196.08,237.73,369.2,0.43
6556,3,18,7,45,84.75,247.93,85.07,0.43
6557,3,18,8,0,83.69,248.33,84.2,0.43
6565,3,18,10,0,145.5,221.87,335.33,0.43
6573,3,18,12,0,150.6,234,375.87,0.43
6602,3,18,19,15,87.5,248.6,88,0.43
6606,3,18,20,15,89.7,252.67,90.27,0.43
6623,3,19,0,30,375.54,251.33,309.93,0.43
6627,3,19,1,30,342.06,243.73,312.93,0.43
6628,3,19,1,45,330.78,241.4,315.6,0.43
6632,3,19,2,45,370.43,240.07,310.93,0.43
6634,3,19,3,15,378.21,239.87,289.2,0.43
6636,3,19,3,45,361.34,246.13,282.2,0.43
6654,3,19,8,15,134.04,227.67,360.13,0.43
6669,3,19,12,0,160.56,219.07,374.33,0.43
6692,3,19,17,45,139.06,233.87,368.27,0.43
6695,3,19,18,30,90.79,250.93,91.47,0.43
6698,3,19,19,15,90.46,251.8,91.07,0.43
6699,3,19,19,30,90.23,251.67,91.53,0.43
6703,3,19,20,30,91.04,249.6,91.73,0.43
6731,3,20,3,30,353.09,228,297.67,0.43
6750,3,20,8,15,155.5,228.33,191.4,0.43
6765,3,20,12,0,148.48,248.6,76.47,0.43
6767,3,20,12,30,133.13,238.87,197.93,0.43
6770,3,20,13,15,129.49,237.6,196.2,0.43
6772,3,20,13,45,138.98,242,147.33,0.43
6779,3,20,15,30,84.19,239,117.33,0.43
6782,3,20,16,15,190.26,234.53,196.8,0.43
6800,3,20,20,45,145.28,247.27,372.6,0.43
6849,3,21,9,0,75.06,239.2,75.33,0.43
6850,3,21,9,15,74,240.13,74.47,0.43
6853,3,21,10,0,76.17,239.73,76.53,0.43
6854,3,21,10,15,75.41,242.13,76.47,0.43
6863,3,21,12,30,152.5,224.47,348.2,0.43
6867,3,21,13,30,167.76,218.6,372.13,0.43
6910,3,22,0,15,358.62,236.87,291.47,0.43
6914,3,22,1,15,347.17,242.07,267.93,0.43
6923,3,22,3,30,322.09,244.2,284.67,0.43
6924,3,22,3,45,337.65,244.4,283.8,0.43
6928,3,22,4,45,337.02,248.07,254.33,0.43
6954,3,22,11,15,134.19,213.8,371.47,0.43
6958,3,22,12,15,118.77,251.13,372.73,0.43
6960,3,22,12,45,127.88,254.6,372.47,0.43
6986,3,22,19,15,84.33,253.47,84.53,0.43
6988,3,22,19,45,102.61,255.73,103.27,0.43
6991,3,22,20,30,103.3,257.2,104.13,0.43
6992,3,22,20,45,102.97,258.93,103.67,0.43
7007,3,23,0,30,386.71,223,280.53,0.43
7008,3,23,0,45,382.72,225.87,262.47,0.43
7011,3,23,1,30,387.37,215.47,246.27,0.43
7020,3,23,3,45,371.05,229.27,239.67,0.43
7046,3,23,10,15,145.47,250.07,375.6,0.43
7047,3,23,10,30,135.94,258.93,375.87,0.43
7059,3,23,13,30,136.61,277.47,372.07,0.43
7070,3,23,16,15,133.98,269.33,369,0.43
7103,3,24,0,30,394.7,236.6,211.33,0.43
7106,3,24,1,15,387.56,230.07,216.67,0.43
7107,3,24,1,30,389.24,224.8,214,0.43
7110,3,24,2,15,398.55,228.87,215.27,0.43
7122,3,24,5,15,392.44,272.87,203.4,0.43
7142,3,24,10,15,158.27,251.33,373.67,0.43
7148,3,24,11,45,187.55,251.2,344.33,0.43
7159,3,24,14,30,117.74,244.8,374.73,0.43
7167,3,24,16,30,124.03,264,124.33,0.43
7170,3,24,17,15,123.85,265.4,124.27,0.43
7172,3,24,17,45,123.71,252.53,124.6,0.43
7178,3,24,19,15,142.05,266.2,141.73,0.43
7242,3,25,11,15,166.93,249.6,375.47,0.43
7254,3,25,14,15,103.39,250.2,372.4,0.43
7295,3,26,0,30,338.49,249.33,286.2,0.43
7299,3,26,1,30,329.1,249.4,288.53,0.43
7300,3,26,1,45,351.48,246.2,283,0.43
7307,3,26,3,30,347.07,255.8,319.53,0.43
7313,3,26,5,0,346.34,258,317.13,0.43
7319,3,26,6,30,147.09,256.33,363.67,0.43
7338,3,26,11,15,169.74,238.2,376.4,0.43
7342,3,26,12,15,175.4,242.67,374.93,0.43
7348,3,26,13,45,170.77,243.47,373.67,0.43
7358,3,26,16,15,181.65,237.53,371.53,0.43
7367,3,26,18,30,96.93,255.13,97.6,0.43
7370,3,26,19,15,96.58,253.2,96.47,0.43
7371,3,26,19,30,100.28,251.67,101.33,0.43
7403,3,27,5,30,360.21,242.07,248.67,0.43
7451,3,27,17,30,163.68,258.47,372.73,0.43
7494,3,28,4,15,363.73,252.8,270.67,0.43
7539,3,28,15,30,160.12,241.13,345.2,0.43
7544,3,28,16,45,187.93,239.27,342.07,0.43
7594,3,29,5,15,340.93,241,317.53,0.43
7831,3,31,16,30,146.27,239.6,381.93,0.43
7911,4,1,12,30,154.47,261.33,364.8,0.43
7970,4,2,3,15,378.15,238.6,265.8,0.43
7972,4,2,3,45,363.85,256.73,263.2,0.43
7974,4,2,4,15,364.42,255.87,260.6,0.43
7976,4,2,4,45,367.79,255.27,260,0.43
7978,4,2,5,15,382.08,257.53,261.4,0.43
7979,4,2,5,30,365.58,255.67,257.13,0.43
7984,4,2,6,45,207.21,256.6,265.07,0.43
7986,4,2,7,15,137.14,250.6,371.6,0.43
7987,4,2,7,30,153.03,254.2,374.07,0.43
8000,4,2,10,45,184.3,260.4,388.2,0.43
8003,4,2,11,30,176.18,258.73,383.47,0.43
8006,4,2,12,15,196.12,258,380.07,0.43
8010,4,2,13,15,192.01,255.53,378.87,0.43
8011,4,2,13,30,192.1,254.33,380.4,0.43
8022,4,2,16,15,193.38,243.2,382.13,0.43
8074,4,3,5,15,340.8,253.27,173.13,0.43
8088,4,3,8,45,233.29,250.47,375.47,0.43
8095,4,3,10,30,229.99,259,383.6,0.43
8096,4,3,10,45,232.09,259.07,383.8,0.43
8099,4,3,11,30,228.78,259.27,384.8,0.43
8100,4,3,11,45,236.14,260.07,384.27,0.43
8104,4,3,12,45,234.54,256.8,382.07,0.43
8108,4,3,13,45,234.78,254.27,382,0.43
8111,4,3,14,30,235.98,253.8,380.33,0.43
8115,4,3,15,30,234.23,244.87,378.4,0.43
8179,4,4,7,30,105.35,268.6,129.4,0.43
8180,4,4,7,45,115.46,254.2,115.6,0.43
8181,4,4,8,0,116.08,250.53,116,0.43
8184,4,4,8,45,113.9,261.4,114.67,0.43
8186,4,4,9,15,114.86,260.4,115.8,0.43
8187,4,4,9,30,108.95,261.47,109.4,0.43
8190,4,4,10,15,81.81,261.8,82.27,0.43
8206,4,4,14,15,136.81,238.73,143.33,0.43
8208,4,4,14,45,151.93,239.33,143.53,0.43
8220,4,4,17,45,138.81,236.6,180.87,0.43
8222,4,4,18,15,150.25,236.4,181.4,0.43
8224,4,4,18,45,150.16,236,181.07,0.43
8225,4,4,19,0,126.93,249.27,110.8,0.43
8263,4,5,4,30,297.57,257.33,318,0.43
8275,4,5,7,30,207.39,274.6,297.53,0.43
8279,4,5,8,30,176.32,273.8,295.6,0.43
8295,4,5,12,30,98.15,229.13,97.93,0.43
8298,4,5,13,15,142.91,241.27,319.2,0.43
8300,4,5,13,45,122.75,243.4,319,0.43
8304,4,5,14,45,129.04,242,317.27,0.43
8312,4,5,16,45,181.71,242.33,377.13,0.43
8316,4,5,17,45,185.43,239.73,374.33,0.43
8319,4,5,18,30,117.13,261.2,118.07,0.43
8323,4,5,19,30,117.51,264.87,118,0.43
8330,4,5,21,15,115.87,272.87,116.4,0.43
8349,4,6,2,0,303.48,260.67,307.93,0.43
8364,4,6,5,45,309.63,258.27,332.13,0.43
8365,4,6,6,0,317.89,256.6,331.07,0.43
8371,4,6,7,30,105.77,262.8,105.47,0.43
8374,4,6,8,15,108.66,261.87,108.6,0.43
8378,4,6,9,15,105.88,264.13,106.4,0.43
8381,4,6,10,0,149.78,268.87,149.67,0.43
8384,4,6,10,45,149.37,271.67,148.73,0.43
8386,4,6,11,15,150.28,267.53,148.47,0.43
8389,4,6,12,0,233.44,243.73,367.73,0.43
8390,4,6,12,15,233.45,245.27,364.13,0.43
8403,4,6,15,30,147.58,247.27,294.67,0.43
8410,4,6,17,15,183.45,253.93,334.47,0.43
8422,4,6,20,15,129.86,280.33,130.2,0.43
8423,4,6,20,30,129.65,284.4,129.6,0.43
8446,4,7,2,15,312.11,256.13,282.27,0.43
8455,4,7,4,30,296.08,249.27,318.73,0.43
8461,4,7,6,0,313.69,249,335.67,0.43
8465,4,7,7,0,182.85,258.93,346.53,0.43
8470,4,7,8,15,90.35,265.27,90.67,0.43
8472,4,7,8,45,91.32,259,91.8,0.43
8475,4,7,9,30,90.94,260.53,91.2,0.43
8477,4,7,10,0,124.61,264.4,124.6,0.43
8478,4,7,10,15,127.13,266.93,127.13,0.43
8480,4,7,10,45,124.56,266.87,124.8,0.43
8483,4,7,11,30,300.35,249.6,183.2,0.43
8499,4,7,15,30,269.44,252.8,229,0.43
8502,4,7,16,15,253.27,250.4,222.13,0.43
8508,4,7,17,45,231.85,251.33,320.07,0.43
8510,4,7,18,15,232.4,247.33,317.07,0.43
8515,4,7,19,30,230.88,248.67,253.33,0.43
8519,4,7,20,30,159.82,281.2,160,0.43
8542,4,8,2,15,316.35,262.2,296.33,0.43
8545,4,8,3,0,332.57,259.2,295.27,0.43
8546,4,8,3,15,331.21,257.87,293.07,0.43
8552,4,8,4,45,311.26,259.07,296.27,0.43
8558,4,8,6,15,347.41,261.27,321.93,0.43
8560,4,8,6,45,243.58,264.8,324.8,0.43
8562,4,8,7,15,111.96,276.27,87.93,0.43
8564,4,8,7,45,98.91,258.93,98,0.43
8568,4,8,8,45,101.48,233.73,103.13,0.43
8571,4,8,9,30,102.35,209.93,103,0.43
8579,4,8,11,30,369.15,271,267.53,0.43
8595,4,8,15,30,325.75,269.47,383.47,0.43
8599,4,8,16,30,296.51,270.8,301.13,0.43
8604,4,8,17,45,225.83,269.07,385.6,0.43
8606,4,8,18,15,222.67,265.2,384.87,0.43
8618,4,8,21,15,200.05,254.73,199.93,0.43
8641,4,9,3,0,340.08,255.27,286.07,0.43
8647,4,9,4,30,310.67,245.53,309.87,0.43
8649,4,9,5,0,319.96,245.27,311.93,0.43
8650,4,9,5,15,321.8,249.33,309.67,0.43
8653,4,9,6,0,329.78,257.47,310.47,0.43
8657,4,9,7,0,173.29,257.53,321.27,0.43
8678,4,9,12,15,276.23,263,220.4,0.43
8683,4,9,13,30,294.59,265.47,206.53,0.43
8687,4,9,14,30,297.27,262.13,222.87,0.43
8690,4,9,15,15,294.14,252.13,320.33,0.43
8693,4,9,16,0,289.48,252.2,322.53,0.43
8695,4,9,16,30,281.41,248.47,321.67,0.43
8698,4,9,17,15,230.88,249.07,321.47,0.43
8699,4,9,17,30,222.67,251.2,323.47,0.43
8700,4,9,17,45,224.42,249,358.33,0.43
8711,4,9,20,30,118.69,271.47,119.67,0.43
8712,4,9,20,45,118.21,269.73,119.13,0.43
8731,4,10,1,30,374.92,244.33,272.2,0.43
8732,4,10,1,45,370.82,244.73,269.73,0.43
8733,4,10,2,0,385.44,243.47,271.67,0.43
8739,4,10,3,30,371.24,241.07,248.67,0.43
8740,4,10,3,45,367.87,243.87,249.33,0.43
8747,4,10,5,30,366.13,247.07,199.6,0.43
8748,4,10,5,45,363.29,251.07,198.67,0.43
8754,4,10,7,15,180.68,251.93,365.33,0.43
8760,4,10,8,45,214.55,266.07,375.13,0.43
8762,4,10,9,15,219.51,271.2,277.53,0.43
8763,4,10,9,30,231.82,276.8,189.8,0.43
8782,4,10,14,15,243.96,244.33,204.27,0.43
8784,4,10,14,45,248.85,244.53,206.8,0.43
8790,4,10,16,15,286.16,252.67,364.47,0.43
8791,4,10,16,30,282.43,252.6,349.33,0.43
8796,4,10,17,45,287.22,254.73,305.13,0.43
8798,4,10,18,15,281.89,253.27,322.87,0.43
8806,4,10,20,15,295.62,254.67,313.67,0.43
8812,4,10,21,45,202.83,251.27,342.07,0.43
8830,4,11,2,15,330.94,242.87,304.27,0.43
8834,4,11,3,15,342.86,248.07,258,0.43
8837,4,11,4,0,328.33,244.33,254.73,0.43
8840,4,11,4,45,347.55,247.8,261.13,0.43
8841,4,11,5,0,356.14,251.8,256.87,0.43
8844,4,11,5,45,370.12,261.13,198.53,0.43
8849,4,11,7,0,187.77,262.33,185.6,0.43
8852,4,11,7,45,147.15,285.13,153.6,0.43
8854,4,11,8,15,142.22,297.8,142.33,0.43
8867,4,11,11,30,329.19,229.27,251,0.43
8875,4,11,13,30,327.9,255.87,201.47,0.43
8876,4,11,13,45,359.8,271.87,200.87,0.43
8879,4,11,14,30,357.24,279.27,198.4,0.43
8906,4,11,21,15,199.41,260.47,199.47,0.43
8908,4,11,21,45,194.68,257.07,195.27,0.43
8922,4,12,1,15,346.68,258.8,249.73,0.43
8928,4,12,2,45,352.24,254.4,274.93,0.43
8930,4,12,3,15,343.06,249.13,274.87,0.43
8940,4,12,5,45,345.49,248.6,305.93,0.43
8941,4,12,6,0,352.34,256.47,278.93,0.43
8945,4,12,7,0,188.68,265.8,315.73,0.43
8947,4,12,7,30,169.19,237.27,323.93,0.43
8949,4,12,8,0,186.83,266.4,188.53,0.43
8957,4,12,10,0,194.13,248.53,194.2,0.43
8962,4,12,11,15,193.83,242.47,194.13,0.43
8964,4,12,11,45,189.4,242,189.53,0.43
8974,4,12,14,15,213.97,218.53,430.07,0.43
8983,4,12,16,30,279.91,268.87,357.27,0.43
8987,4,12,17,30,270.08,267.2,355.33,0.43
8996,4,12,19,45,185.24,251.93,185.47,0.43
9019,4,13,1,30,361.24,271.27,259.87,0.43
9020,4,13,1,45,342.36,265.87,256.87,0.43
9023,4,13,2,30,341.47,251.27,294.27,0.43
9024,4,13,2,45,338.69,239.53,292.33,0.43
9026,4,13,3,15,341.39,249.33,296.6,0.43
9031,4,13,4,30,299.3,259.6,310.73,0.43
9032,4,13,4,45,292.74,265.13,312.13,0.43
9036,4,13,5,45,316.5,261.73,318.6,0.43
9040,4,13,6,45,226.16,265.13,306.93,0.43
9062,4,13,12,15,196.86,247.87,409.8,0.43
9074,4,13,15,15,290.41,260.93,350.33,0.43
9075,4,13,15,30,288.8,260.13,346.27,0.43
9082,4,13,17,15,293.31,255.07,307.13,0.43
9084,4,13,17,45,295.27,258,294.93,0.43
9086,4,13,18,15,304.09,255.53,293.87,0.43
9087,4,13,18,30,298.9,256.07,293.67,0.43
9088,4,13,18,45,293.79,253.2,294.87,0.43
9095,4,13,20,30,316.33,255.8,298.8,0.43
9127,4,14,4,30,339.61,250.27,237.73,0.43
9128,4,14,4,45,330.63,252.13,224.6,0.43
9146,4,14,9,15,160.25,290.67,160.93,0.43
9147,4,14,9,30,154.65,294.67,155.07,0.43
9163,4,14,13,30,362.83,248.13,210.8,0.43
9166,4,14,14,15,332.62,245.93,204.13,0.43
9168,4,14,14,45,333.48,248.87,139.8,0.43
9179,4,14,17,30,358.8,276.87,258.07,0.43
9180,4,14,17,45,362.05,271.87,302.73,0.43
9192,4,14,20,45,137.9,264,138.93,0.43
9212,4,15,1,45,373.46,264.87,227.73,0.43
9216,4,15,2,45,360.59,261.4,264.2,0.43
9221,4,15,4,0,365.26,254.4,262.67,0.43
