id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
856,i_uiipu,348.13,month_day_hour_min,856,0.46,0.40,0.44,0.44,0.46,0.45,0.44,0.43,0.47,0.44,0.44,0.43,0.43,0.46,0.43,0.42,0.46,0.44,0.45,0.44,0.43,0.43,0.44,0.45,0.46,11.04,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
857,i_uiipu,342.8,month_day_hour_min,857,0.47,0.41,0.44,0.44,0.47,0.47,0.44,0.46,0.43,0.43,0.44,0.43,0.48,0.46,0.45,0.43,0.47,0.43,0.47,0.43,0.45,0.44,0.45,0.44,0.47,11.20,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
858,i_uiipu,344.4,month_day_hour_min,858,0.46,0.40,0.44,0.43,0.48,0.49,0.44,0.46,0.43,0.43,0.45,0.44,0.47,0.44,0.43,0.42,0.46,0.43,0.46,0.43,0.45,0.43,0.45,0.45,0.48,11.15,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
859,i_uiipu,341.93,month_day_hour_min,859,0.47,0.41,0.44,0.45,0.47,0.47,0.44,0.47,0.43,0.43,0.44,0.44,0.47,0.46,0.45,0.43,0.49,0.43,0.47,0.43,0.44,0.45,0.45,0.44,0.48,11.25,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
860,i_uiipu,372.13,month_day_hour_min,860,0.45,0.40,0.48,0.47,0.48,0.51,0.45,0.48,0.41,0.42,0.46,0.44,0.44,0.45,0.44,0.43,0.51,0.46,0.51,0.48,0.46,0.42,0.54,0.45,0.41,11.45,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
861,i_uiipu,369.47,month_day_hour_min,861,0.45,0.41,0.45,0.45,0.46,0.48,0.44,0.48,0.42,0.42,0.46,0.44,0.43,0.44,0.46,0.44,0.48,0.44,0.46,0.48,0.45,0.42,0.52,0.45,0.44,11.27,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
862,i_uiipu,366.73,month_day_hour_min,862,0.43,0.40,0.46,0.40,0.42,0.46,0.41,0.45,0.40,0.43,0.42,0.44,0.42,0.43,0.41,0.41,0.45,0.43,0.40,0.45,0.45,0.43,0.44,0.43,0.39,10.66,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
863,i_uiipu,366.2,month_day_hour_min,863,0.44,0.39,0.46,0.42,0.41,0.44,0.42,0.46,0.40,0.42,0.43,0.41,0.42,0.42,0.40,0.40,0.45,0.43,0.41,0.42,0.44,0.41,0.43,0.44,0.39,10.56,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
864,i_uiipu,366.07,month_day_hour_min,864,0.44,0.39,0.47,0.41,0.41,0.44,0.43,0.45,0.40,0.43,0.42,0.42,0.44,0.41,0.40,0.41,0.44,0.43,0.40,0.43,0.44,0.41,0.43,0.44,0.39,10.58,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
865,i_uiipu,363.47,month_day_hour_min,865,0.44,0.40,0.45,0.39,0.40,0.42,0.42,0.44,0.40,0.42,0.42,0.42,0.42,0.41,0.42,0.43,0.43,0.43,0.40,0.42,0.44,0.41,0.41,0.42,0.39,10.45,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
