id,valueY,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
427,0.4,0.11887527839643652,0.48,0.47,0.47,0.48,0.46,0.46,0.46,0.47,0.46,0.46,0.47,0.46,0.46,0.45,0.45,0.46,0.46,0.46,0.45,0.46,0.47,0.45,0.48,0.45,0.48,11.58,0.46,false
428,0,0.11915367483296214,0.49,0.51,0.51,0.51,0.52,0.50,0.49,0.52,0.49,0.50,0.49,0.53,0.51,0.50,0.51,0.51,0.48,0.51,0.49,0.52,0.50,0.51,0.49,0.50,0.51,12.60,0.50,false
429,0.06666666666666667,0.11943207126948775,0.50,0.53,0.51,0.49,0.50,0.50,0.50,0.49,0.47,0.51,0.49,0.50,0.51,0.51,0.50,0.49,0.50,0.49,0.49,0.50,0.50,0.48,0.50,0.51,0.50,12.47,0.50,false
430,0.13333333333333333,0.11971046770601336,0.45,0.46,0.46,0.46,0.45,0.46,0.46,0.45,0.44,0.45,0.46,0.45,0.46,0.45,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.45,0.46,0.44,0.46,11.34,0.45,false
431,0.2,0.11998886414253898,0.45,0.45,0.45,0.45,0.44,0.45,0.46,0.45,0.44,0.44,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.44,0.45,0.45,0.45,0.44,0.44,11.15,0.45,false
432,0.26666666666666666,0.12026726057906459,0.47,0.49,0.49,0.48,0.49,0.50,0.47,0.48,0.48,0.47,0.49,0.48,0.49,0.48,0.50,0.49,0.49,0.47,0.47,0.50,0.48,0.49,0.48,0.48,0.49,12.10,0.48,false
433,0.3333333333333333,0.1205456570155902,0.43,0.43,0.42,0.42,0.42,0.43,0.43,0.42,0.42,0.42,0.42,0.44,0.43,0.42,0.41,0.42,0.42,0.44,0.42,0.43,0.42,0.42,0.42,0.42,0.44,10.61,0.42,false
434,0.4,0.12082405345211582,0.50,0.48,0.48,0.48,0.48,0.46,0.49,0.47,0.47,0.47,0.48,0.48,0.49,0.46,0.47,0.46,0.48,0.47,0.49,0.48,0.47,0.47,0.49,0.47,0.47,11.91,0.48,false
435,0.4666666666666667,0.12110244988864143,0.43,0.43,0.44,0.43,0.42,0.44,0.43,0.44,0.42,0.42,0.43,0.44,0.44,0.43,0.42,0.43,0.42,0.45,0.42,0.44,0.44,0.42,0.43,0.44,0.45,10.80,0.43,false
436,0.5333333333333333,0.12138084632516703,0.43,0.43,0.44,0.43,0.43,0.44,0.42,0.44,0.42,0.42,0.43,0.44,0.44,0.43,0.41,0.43,0.42,0.44,0.42,0.44,0.43,0.43,0.43,0.44,0.45,10.78,0.43,false
437,0.9333333333333333,0.12165924276169265,0.44,0.44,0.44,0.47,0.45,0.45,0.43,0.44,0.44,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.45,0.44,0.44,0.44,0.44,0.44,0.44,0.45,0.44,11.09,0.44,false
438,0.6666666666666666,0.12193763919821826,0.43,0.44,0.43,0.46,0.44,0.43,0.43,0.43,0.43,0.44,0.43,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.43,0.43,0.42,0.44,0.44,0.43,10.87,0.43,false
439,0.7333333333333333,0.12221603563474387,0.48,0.50,0.51,0.50,0.49,0.50,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.48,0.49,0.49,0.50,0.49,0.49,0.49,0.47,0.48,0.50,0.49,0.49,12.23,0.49,false
440,0.13333333333333333,0.12249443207126949,0.47,0.48,0.47,0.49,0.48,0.47,0.47,0.47,0.48,0.47,0.48,0.47,0.48,0.46,0.49,0.48,0.48,0.48,0.48,0.48,0.48,0.46,0.50,0.47,0.48,11.92,0.48,false
441,0.2,0.1227728285077951,0.47,0.47,0.46,0.47,0.46,0.46,0.46,0.46,0.47,0.45,0.47,0.46,0.45,0.44,0.46,0.46,0.46,0.46,0.47,0.45,0.46,0.45,0.48,0.45,0.46,11.51,0.46,false
442,0.8,0.12305122494432072,0.49,0.50,0.52,0.51,0.50,0.50,0.49,0.51,0.50,0.49,0.49,0.51,0.50,0.49,0.50,0.49,0.51,0.48,0.50,0.50,0.48,0.51,0.51,0.51,0.51,12.50,0.50,false
443,0.8666666666666667,0.12332962138084633,0.46,0.46,0.46,0.47,0.46,0.45,0.44,0.44,0.47,0.48,0.46,0.48,0.46,0.46,0.46,0.46,0.46,0.46,0.47,0.45,0.46,0.45,0.45,0.48,0.46,11.51,0.46,false
444,0.9333333333333333,0.12360801781737193,0.53,0.51,0.55,0.53,0.53,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.56,0.51,0.51,0.54,0.53,0.55,0.53,0.52,0.54,0.51,0.51,0.54,0.54,13.18,0.53,false
445,0.4,0.12388641425389756,0.45,0.45,0.46,0.46,0.45,0.45,0.46,0.46,0.45,0.45,0.45,0.46,0.46,0.44,0.44,0.44,0.45,0.45,0.46,0.47,0.47,0.45,0.47,0.45,0.45,11.35,0.45,false
446,0,0.12416481069042316,0.49,0.52,0.49,0.51,0.51,0.50,0.50,0.50,0.48,0.50,0.50,0.53,0.51,0.50,0.51,0.51,0.49,0.51,0.50,0.51,0.50,0.51,0.50,0.49,0.51,12.58,0.50,false
447,0.06666666666666667,0.12444320712694877,0.55,0.55,0.55,0.54,0.54,0.55,0.54,0.54,0.54,0.55,0.54,0.55,0.57,0.55,0.54,0.54,0.56,0.56,0.54,0.54,0.56,0.55,0.53,0.56,0.55,13.69,0.55,false
448,0.13333333333333333,0.12472160356347439,0.48,0.48,0.49,0.49,0.48,0.48,0.47,0.48,0.49,0.48,0.48,0.48,0.47,0.47,0.48,0.49,0.48,0.48,0.48,0.47,0.49,0.47,0.49,0.47,0.48,12.00,0.48,false
449,0.2,0.125,0.45,0.46,0.46,0.46,0.45,0.45,0.47,0.46,0.47,0.45,0.47,0.46,0.44,0.44,0.45,0.45,0.46,0.45,0.47,0.44,0.47,0.46,0.47,0.45,0.45,11.41,0.46,false
450,0.26666666666666666,0.1252783964365256,0.45,0.46,0.46,0.47,0.47,0.46,0.45,0.46,0.45,0.44,0.46,0.48,0.45,0.46,0.45,0.45,0.46,0.46,0.45,0.45,0.47,0.45,0.46,0.47,0.46,11.45,0.46,false
451,0.3333333333333333,0.12555679287305122,0.43,0.45,0.43,0.45,0.47,0.44,0.44,0.46,0.45,0.45,0.45,0.46,0.45,0.43,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.43,0.44,0.44,0.46,11.19,0.45,false
452,0.4,0.12583518930957685,0.47,0.48,0.48,0.48,0.48,0.46,0.48,0.48,0.49,0.46,0.48,0.49,0.47,0.46,0.47,0.48,0.48,0.46,0.50,0.48,0.49,0.48,0.49,0.48,0.48,11.95,0.48,false
453,0.4666666666666667,0.12611358574610246,0.43,0.45,0.46,0.46,0.46,0.45,0.44,0.45,0.44,0.45,0.44,0.46,0.45,0.44,0.45,0.45,0.44,0.45,0.45,0.45,0.46,0.45,0.44,0.45,0.46,11.23,0.45,false
454,0.5333333333333333,0.12639198218262807,0.42,0.44,0.43,0.46,0.45,0.44,0.43,0.44,0.43,0.43,0.44,0.45,0.43,0.43,0.43,0.44,0.44,0.44,0.45,0.44,0.45,0.44,0.44,0.44,0.45,10.98,0.44,false
455,0.9333333333333333,0.12667037861915367,0.47,0.48,0.49,0.51,0.49,0.49,0.46,0.48,0.48,0.48,0.48,0.47,0.48,0.47,0.49,0.49,0.49,0.48,0.49,0.47,0.47,0.46,0.49,0.48,0.47,12.01,0.48,false
456,0.6666666666666666,0.12694877505567928,0.42,0.43,0.44,0.46,0.45,0.44,0.44,0.45,0.44,0.44,0.43,0.44,0.45,0.44,0.44,0.44,0.44,0.46,0.44,0.45,0.46,0.44,0.44,0.46,0.45,11.09,0.44,false
457,0.7333333333333333,0.1272271714922049,0.45,0.46,0.47,0.49,0.48,0.46,0.44,0.46,0.45,0.45,0.45,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.46,0.46,0.45,0.47,0.48,0.45,11.54,0.46,false
458,0.13333333333333333,0.12750556792873052,0.48,0.49,0.48,0.50,0.48,0.46,0.48,0.48,0.48,0.47,0.49,0.50,0.49,0.48,0.48,0.48,0.48,0.49,0.48,0.47,0.50,0.48,0.50,0.48,0.49,12.09,0.48,false
459,0.2,0.12778396436525613,0.45,0.45,0.47,0.45,0.46,0.45,0.47,0.46,0.46,0.44,0.45,0.46,0.45,0.45,0.44,0.45,0.46,0.45,0.45,0.45,0.47,0.46,0.47,0.45,0.45,11.37,0.45,false
460,0.8,0.12806236080178174,0.43,0.44,0.45,0.45,0.46,0.45,0.44,0.45,0.45,0.44,0.43,0.45,0.44,0.45,0.44,0.44,0.43,0.45,0.45,0.44,0.45,0.43,0.44,0.45,0.46,11.11,0.44,false
461,0.8666666666666667,0.12834075723830735,0.47,0.47,0.47,0.48,0.50,0.49,0.47,0.49,0.49,0.49,0.48,0.51,0.47,0.49,0.48,0.46,0.45,0.48,0.49,0.47,0.49,0.47,0.47,0.49,0.49,12.01,0.48,false
462,0.9333333333333333,0.12861915367483295,0.57,0.53,0.58,0.56,0.55,0.56,0.54,0.55,0.55,0.55,0.55,0.56,0.57,0.54,0.54,0.56,0.55,0.57,0.55,0.55,0.58,0.54,0.55,0.55,0.58,13.88,0.56,true
463,0.4,0.12889755011135856,0.48,0.48,0.50,0.48,0.49,0.48,0.48,0.50,0.49,0.47,0.48,0.49,0.50,0.47,0.49,0.50,0.49,0.48,0.49,0.49,0.50,0.49,0.50,0.49,0.48,12.19,0.49,false
464,0,0.1291759465478842,0.50,0.51,0.51,0.52,0.53,0.52,0.52,0.53,0.51,0.51,0.51,0.53,0.51,0.51,0.52,0.54,0.53,0.52,0.51,0.53,0.52,0.54,0.51,0.52,0.50,12.96,0.52,false
465,0.06666666666666667,0.1294543429844098,0.48,0.49,0.49,0.48,0.49,0.49,0.48,0.49,0.48,0.48,0.48,0.50,0.48,0.48,0.48,0.49,0.49,0.48,0.47,0.50,0.48,0.49,0.49,0.49,0.48,12.13,0.49,false
466,0.13333333333333333,0.1297327394209354,0.47,0.45,0.48,0.47,0.47,0.46,0.47,0.47,0.47,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.48,0.47,0.47,11.65,0.47,false
467,0.2,0.13001113585746102,0.47,0.48,0.49,0.48,0.46,0.47,0.49,0.47,0.48,0.46,0.49,0.49,0.50,0.48,0.47,0.48,0.48,0.48,0.47,0.48,0.49,0.49,0.50,0.48,0.47,12.00,0.48,false
468,0.26666666666666666,0.13028953229398663,0.47,0.49,0.48,0.52,0.50,0.48,0.48,0.49,0.48,0.48,0.48,0.51,0.49,0.49,0.49,0.49,0.49,0.48,0.47,0.50,0.50,0.48,0.50,0.50,0.49,12.23,0.49,false
469,0.3333333333333333,0.13056792873051226,0.43,0.45,0.45,0.45,0.46,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.43,0.45,0.44,0.45,0.44,0.46,0.46,0.43,0.44,0.45,0.45,11.14,0.45,false
470,0.4,0.13084632516703787,0.46,0.46,0.48,0.47,0.47,0.47,0.47,0.48,0.46,0.46,0.45,0.46,0.47,0.46,0.46,0.46,0.46,0.45,0.47,0.46,0.49,0.46,0.46,0.46,0.46,11.61,0.46,false
471,0.4666666666666667,0.13112472160356348,0.45,0.48,0.50,0.48,0.50,0.49,0.48,0.48,0.47,0.47,0.48,0.48,0.49,0.48,0.49,0.49,0.50,0.48,0.48,0.49,0.49,0.48,0.49,0.48,0.49,12.09,0.48,false
472,0.5333333333333333,0.13140311804008908,0.47,0.49,0.50,0.51,0.52,0.51,0.48,0.49,0.49,0.48,0.49,0.50,0.49,0.48,0.50,0.50,0.50,0.50,0.51,0.50,0.51,0.52,0.50,0.50,0.51,12.45,0.50,false
473,0.9333333333333333,0.1316815144766147,0.46,0.47,0.50,0.51,0.50,0.48,0.47,0.48,0.48,0.49,0.48,0.48,0.47,0.48,0.47,0.50,0.49,0.47,0.47,0.47,0.47,0.47,0.48,0.49,0.49,12.02,0.48,false
474,0.6666666666666666,0.1319599109131403,0.44,0.47,0.46,0.49,0.47,0.46,0.45,0.46,0.46,0.48,0.46,0.47,0.46,0.46,0.45,0.47,0.46,0.46,0.45,0.46,0.47,0.45,0.46,0.48,0.46,11.56,0.46,false
475,0.7333333333333333,0.13223830734966593,0.47,0.47,0.49,0.50,0.50,0.49,0.47,0.50,0.49,0.50,0.49,0.49,0.48,0.48,0.49,0.50,0.48,0.49,0.49,0.50,0.49,0.50,0.50,0.50,0.51,12.27,0.49,false
476,0.13333333333333333,0.13251670378619154,0.51,0.49,0.51,0.49,0.50,0.50,0.50,0.50,0.49,0.49,0.48,0.51,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.50,0.49,0.50,0.49,12.36,0.49,false
477,0.2,0.13279510022271715,0.50,0.52,0.51,0.50,0.49,0.49,0.51,0.49,0.49,0.49,0.49,0.52,0.51,0.50,0.50,0.51,0.51,0.49,0.49,0.50,0.52,0.51,0.51,0.51,0.49,12.55,0.50,false
478,0.8,0.13307349665924276,0.48,0.51,0.53,0.52,0.53,0.50,0.51,0.52,0.51,0.51,0.51,0.52,0.52,0.51,0.53,0.53,0.51,0.51,0.53,0.51,0.52,0.50,0.53,0.51,0.53,12.89,0.52,false
479,0.8666666666666667,0.13335189309576836,0.46,0.46,0.47,0.47,0.49,0.47,0.47,0.48,0.48,0.47,0.47,0.49,0.46,0.47,0.46,0.48,0.46,0.46,0.48,0.46,0.47,0.46,0.47,0.48,0.48,11.77,0.47,false
480,0.9333333333333333,0.133630289532294,0.55,0.56,0.59,0.56,0.57,0.55,0.54,0.57,0.58,0.57,0.56,0.57,0.56,0.56,0.54,0.57,0.57,0.57,0.57,0.57,0.57,0.53,0.58,0.55,0.57,14.08,0.56,true
481,0.4,0.1339086859688196,0.48,0.48,0.50,0.48,0.48,0.49,0.48,0.50,0.48,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.48,0.48,0.50,0.50,0.48,0.47,0.48,12.06,0.48,false
482,0,0.13418708240534521,0.53,0.54,0.53,0.54,0.56,0.54,0.53,0.54,0.53,0.53,0.53,0.57,0.54,0.54,0.55,0.55,0.55,0.54,0.53,0.55,0.55,0.55,0.54,0.55,0.52,13.53,0.54,false
483,0.06666666666666667,0.13446547884187082,0.50,0.51,0.51,0.50,0.52,0.52,0.49,0.51,0.52,0.50,0.51,0.52,0.52,0.51,0.50,0.51,0.51,0.50,0.51,0.52,0.50,0.52,0.50,0.53,0.50,12.74,0.51,false
484,0.13333333333333333,0.13474387527839643,0.52,0.53,0.52,0.51,0.51,0.50,0.50,0.50,0.51,0.51,0.50,0.52,0.51,0.51,0.52,0.51,0.51,0.51,0.51,0.50,0.51,0.52,0.52,0.51,0.50,12.77,0.51,false
485,0.2,0.13502227171492204,0.49,0.50,0.53,0.52,0.52,0.51,0.51,0.50,0.52,0.52,0.50,0.53,0.50,0.52,0.51,0.52,0.51,0.51,0.53,0.50,0.52,0.53,0.52,0.51,0.50,12.83,0.51,false
486,0.26666666666666666,0.13530066815144767,0.47,0.48,0.49,0.47,0.48,0.48,0.48,0.48,0.49,0.48,0.48,0.49,0.47,0.47,0.46,0.49,0.47,0.48,0.47,0.49,0.49,0.48,0.47,0.48,0.46,11.95,0.48,false
487,0.3333333333333333,0.13557906458797328,0.46,0.46,0.47,0.47,0.47,0.47,0.45,0.47,0.48,0.46,0.48,0.48,0.46,0.46,0.45,0.47,0.46,0.47,0.46,0.47,0.48,0.46,0.47,0.48,0.46,11.67,0.47,false
488,0.4,0.1358574610244989,0.50,0.49,0.52,0.49,0.50,0.50,0.49,0.51,0.50,0.49,0.48,0.49,0.48,0.48,0.49,0.49,0.49,0.49,0.50,0.50,0.52,0.50,0.49,0.49,0.49,12.37,0.49,false
489,0.4666666666666667,0.1361358574610245,0.46,0.48,0.46,0.50,0.49,0.48,0.48,0.49,0.48,0.49,0.49,0.50,0.47,0.48,0.47,0.48,0.48,0.47,0.48,0.48,0.49,0.49,0.49,0.48,0.49,12.05,0.48,false
490,0.5333333333333333,0.1364142538975501,0.46,0.49,0.48,0.52,0.51,0.48,0.48,0.49,0.48,0.49,0.48,0.49,0.47,0.47,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.49,12.07,0.48,false
491,0.9333333333333333,0.1366926503340757,0.47,0.48,0.49,0.53,0.51,0.50,0.48,0.49,0.49,0.49,0.51,0.50,0.47,0.49,0.48,0.49,0.49,0.48,0.48,0.49,0.50,0.49,0.50,0.49,0.49,12.28,0.49,false
492,0.6666666666666666,0.13697104677060135,0.48,0.49,0.48,0.53,0.50,0.48,0.50,0.50,0.50,0.51,0.51,0.50,0.47,0.49,0.47,0.48,0.48,0.49,0.49,0.48,0.50,0.49,0.51,0.49,0.49,12.31,0.49,false
493,0.7333333333333333,0.13724944320712695,0.48,0.47,0.50,0.51,0.51,0.49,0.49,0.49,0.50,0.50,0.50,0.49,0.48,0.48,0.48,0.49,0.49,0.49,0.48,0.48,0.49,0.48,0.51,0.52,0.49,12.29,0.49,false
494,0.13333333333333333,0.13752783964365256,0.55,0.54,0.57,0.56,0.58,0.59,0.54,0.56,0.57,0.56,0.57,0.58,0.56,0.54,0.56,0.56,0.59,0.55,0.56,0.56,0.57,0.57,0.57,0.58,0.56,14.10,0.56,true
495,0.2,0.13780623608017817,0.55,0.52,0.55,0.53,0.53,0.55,0.53,0.51,0.53,0.52,0.53,0.55,0.51,0.53,0.50,0.52,0.53,0.52,0.54,0.52,0.54,0.54,0.53,0.53,0.52,13.23,0.53,false
496,0.8,0.13808463251670378,0.49,0.50,0.50,0.54,0.51,0.51,0.51,0.50,0.53,0.51,0.52,0.52,0.50,0.52,0.48,0.50,0.50,0.52,0.51,0.49,0.52,0.50,0.52,0.52,0.52,12.74,0.51,false
497,0.8666666666666667,0.1383630289532294,0.51,0.54,0.54,0.57,0.53,0.54,0.54,0.54,0.56,0.54,0.55,0.55,0.52,0.53,0.53,0.53,0.54,0.52,0.53,0.53,0.55,0.52,0.54,0.53,0.53,13.41,0.54,false
498,0.9333333333333333,0.13864142538975502,0.53,0.53,0.53,0.55,0.55,0.53,0.53,0.54,0.56,0.54,0.55,0.54,0.53,0.53,0.50,0.52,0.53,0.54,0.54,0.51,0.54,0.52,0.53,0.54,0.53,13.34,0.53,false
499,0.4,0.13891982182628063,0.73,0.74,0.74,0.74,0.72,0.74,0.73,0.75,0.73,0.72,0.72,0.71,0.73,0.73,0.72,0.71,0.72,0.74,0.74,0.73,0.74,0.74,0.72,0.72,0.73,18.24,0.73,true
