month,day,hour,min,i_uiip,i_f,i_uiipu
3,23,3,30,378.01,227.13,248.4
3,23,3,45,371.05,229.27,239.67
3,23,4,0,384.14,235.33,238.33
3,23,4,15,384.53,228.13,236.53
3,23,4,30,388.25,231.53,241.07
3,23,4,45,386.39,242.8,239.6
3,23,5,0,385.7,253.87,241.47
3,23,5,15,390.69,253.53,240.47
3,23,5,30,353.06,255.13,243.2
3,23,5,45,216.23,252.73,292.73
3,23,6,0,165.76,252.2,370.2
3,23,6,15,118.64,259.2,281.8
3,23,6,30,40.68,248.07,41.07
3,23,6,45,39.39,230.87,40.07
3,23,7,0,40.46,235.4,41.2
3,23,7,15,39.06,238.2,39.27
3,23,7,30,39.28,237.67,39.33
3,23,7,45,37.7,238.4,38.53
3,23,8,0,39.18,236.2,39.73
3,23,8,15,39.12,235.93,39.73
3,23,8,30,37.88,235.6,38.67
3,23,8,45,37.65,237.47,38.2
3,23,9,0,37.13,239.07,38.2
3,23,9,15,37.57,239.2,38.33
3,23,9,30,37.59,241,38.47
3,23,9,45,37.65,247.6,38.13
3,23,10,0,100.3,234.93,157
3,23,10,15,145.47,250.07,375.6
3,23,10,30,135.94,258.93,375.87
3,23,10,45,144.55,263.87,376.87
3,23,11,0,140.14,277,377.07
3,23,11,15,134.09,353.8,372.27
3,23,11,30,120.83,416.33,371.6
3,23,11,45,119.13,388.93,371.6
3,23,12,0,118.02,288.27,374.33
3,23,12,15,134.08,284.07,374.27
3,23,12,30,122.46,284.33,374.07
3,23,12,45,129.08,283.67,374.8
3,23,13,0,132.29,281.67,374.4
3,23,13,15,136.12,282,373.93
3,23,13,30,136.61,277.47,372.07
3,23,13,45,136.23,281.53,372.13
3,23,14,0,128.35,280.53,373
3,23,14,15,120.91,279,370.67
3,23,14,30,119.4,275.6,371.4
3,23,14,45,115.93,274.33,371.87
3,23,15,0,108.27,273.27,370.13
3,23,15,15,123.36,273.87,369.2
3,23,15,30,115.42,272.73,369.8
3,23,15,45,114.83,270.93,370.8
3,23,16,0,127.85,270.53,370.47
3,23,16,15,133.98,269.33,369
3,23,16,30,130.54,266.2,369.07
3,23,16,45,104.54,266.87,354.6
3,23,17,0,45.98,242.4,45.67
3,23,17,15,49.37,240.8,50
3,23,17,30,49.49,243.93,49.4
3,23,17,45,49.46,241,50
3,23,18,0,48.93,248.27,49.53
3,23,18,15,49.9,247.13,50.47
3,23,18,30,49.65,251.93,50.47
3,23,18,45,49.81,252.93,50.33
3,23,19,0,49.63,251.8,50.2
3,23,19,15,49.3,251.2,49.93
3,23,19,30,50,248.87,50.4
3,23,19,45,55.63,255.4,55.93
3,23,20,0,77.08,259.2,77.6
3,23,20,15,77.97,257.6,78.33
3,23,20,30,77.74,258.87,78.4
3,23,20,45,107.2,258.47,107.27
3,23,21,0,117.66,257,118.07
3,23,21,15,117.36,252.47,117.4
3,23,21,30,117.16,252.13,117.73
3,23,21,45,116.86,250.47,117.67
3,23,22,0,127.74,242.33,112.33
3,23,22,15,184.8,229.07,327.73
3,23,22,30,161.08,232.87,324.87
3,23,22,45,157.87,234.73,327
3,23,23,0,227.04,231.47,328.27
3,23,23,15,263.56,230.07,328.2
3,23,23,30,407.73,229.07,324.6
3,23,23,45,403.72,223.8,320.4
3,24,0,0,400.72,221.47,319.8
3,24,0,15,400.93,226.6,300.47
3,24,0,30,394.7,236.6,211.33
3,24,0,45,387.73,224.6,212.2
3,24,1,0,396.18,223.93,214.53
3,24,1,15,387.56,230.07,216.67
3,24,1,30,389.24,224.8,214
3,24,1,45,379.52,221.8,215.07
3,24,2,0,386.37,223.27,216.47
3,24,2,15,398.55,228.87,215.27
3,24,2,30,396.2,225.13,214.2
3,24,2,45,388.22,206.13,319.47
3,24,3,0,380.93,207.8,318
3,24,3,15,378.63,208.47,318.67
3,24,3,30,387.48,211.4,316.73
3,24,3,45,376.05,208.4,315.93
3,24,4,0,382.9,205.53,315.6
3,24,4,15,384.59,214,316.47
3,24,4,30,395.65,216.33,314.73
3,24,4,45,393.21,249.73,241.33
3,24,5,0,391.72,275.13,199
3,24,5,15,392.44,272.87,203.4
3,24,5,30,406.12,308.6,203.27
3,24,5,45,245.7,313.47,241.93
3,24,6,0,177.13,317.33,363.67
3,24,6,15,163.54,316.2,371.27
3,24,6,30,152.23,318.67,287.93
3,24,6,45,83.19,256.33,83.33
3,24,7,0,84.05,259.87,84.47
3,24,7,15,86.08,265.8,86.6
3,24,7,30,83.24,253.53,84.07
3,24,7,45,83.1,174.8,84.27
3,24,8,0,82.55,173.6,83.47
3,24,8,15,81.81,175.67,82.4
3,24,8,30,84.6,174.53,85
3,24,8,45,84.63,178.4,85.4
3,24,9,0,82.77,179.33,83.27
3,24,9,15,82.51,179.73,83.13
3,24,9,30,82.71,180.33,83.67
3,24,9,45,86.47,180.47,76.8
3,24,10,0,119.04,182.47,211.73
3,24,10,15,158.27,251.33,373.67
3,24,10,30,148.17,250.67,372.67
3,24,10,45,154.55,250.67,351.13
3,24,11,0,147.08,252,344.33
3,24,11,15,160.12,248,344
3,24,11,30,169.79,253.47,346
3,24,11,45,187.55,251.2,344.33
3,24,12,0,147.55,249.73,343.13
3,24,12,15,137.2,251.73,346.53
3,24,12,30,145.35,252.07,365.8
3,24,12,45,146.81,248.13,374.67
3,24,13,0,154.08,251.2,373.33
3,24,13,15,166.57,253.6,374
3,24,13,30,137.9,249.33,376.4
3,24,13,45,159.15,250.33,374.4
3,24,14,0,146.42,249.4,373.8
3,24,14,15,139.39,246.6,373.67
3,24,14,30,117.74,244.8,374.73
3,24,14,45,120.46,248.4,375.13
3,24,15,0,117.18,247.67,373.2
3,24,15,15,112.34,249.13,334.13
3,24,15,30,117.02,264.6,111.8
3,24,15,45,123.56,263.33,124
3,24,16,0,123.15,261.13,123.53
3,24,16,15,123.85,261.93,123.93
3,24,16,30,124.03,264,124.33
3,24,16,45,124.26,262.53,124.27
3,24,17,0,124.04,265.27,124.33
3,24,17,15,123.85,265.4,124.27
3,24,17,30,124.19,258.4,124.47
3,24,17,45,123.71,252.53,124.6
3,24,18,0,123.4,255.27,124.13
3,24,18,15,123.5,258.87,123.87
3,24,18,30,121.7,267.4,122.07
3,24,18,45,121.99,261.4,122.67
3,24,19,0,122.15,264.4,122.27
3,24,19,15,142.05,266.2,141.73
3,24,19,30,146.93,271.6,147.47
3,24,19,45,147.79,268.93,148
3,24,20,0,146.39,271.47,147.47
3,24,20,15,146.68,272.93,146.93
3,24,20,30,158.14,245.2,195.4
3,24,20,45,209.23,246.07,245.27
3,24,21,0,191.03,240.67,281.33
3,24,21,15,143.45,242.53,359
3,24,21,30,138.65,230.13,381.07
3,24,21,45,133.1,228.6,380.53
3,24,22,0,157.69,230.67,378.73
3,24,22,15,174.76,222,377.27
3,24,22,30,165.66,224.53,375
3,24,22,45,166.05,224.47,373.47
3,24,23,0,368.5,221.8,374.73
3,24,23,15,396.81,228.53,303.8
3,24,23,30,393.61,224.67,273.47
3,24,23,45,380.76,226.4,276
3,25,0,0,402.9,213.6,275.2
3,25,0,15,414.84,202.93,276.13
3,25,0,30,408.03,220.13,274.87
3,25,0,45,401.94,216.47,273.73
3,25,1,0,409.01,210.07,272.73
3,25,1,15,407.77,218,273.87
3,25,1,30,404.29,217.6,276.07
3,25,1,45,409.74,227.8,276.47
3,25,2,0,395.58,320.67,261.47
3,25,2,15,381.84,324.73,260.33
3,25,2,30,371.43,322.87,215.27
3,25,2,45,381.89,324.67,202.33
3,25,3,0,381.82,322.07,210.33
3,25,3,15,372.99,321.87,209
3,25,3,30,370.21,319.73,210.53
3,25,3,45,371.75,265.87,211.4
3,25,4,0,388.22,252.6,209.93
3,25,4,15,385.53,174.13,218
3,25,4,30,380.38,159.73,221.67
3,25,4,45,392.19,239.53,209.47
3,25,5,0,391.25,286.33,209.73
3,25,5,15,394.05,285.07,211.53
3,25,5,30,350.27,281,312.13
3,25,5,45,230.36,273.33,358.33
3,25,6,0,175.53,231.6,372.07
3,25,6,15,201.37,161.07,374.27
3,25,6,30,196.98,164.47,321.73
3,25,6,45,50.22,173.8,30.27
3,25,7,0,31.36,176.93,32.4
3,25,7,15,31.93,179.4,33.07
3,25,7,30,32.16,178,32.8
3,25,7,45,33.22,177,34.13
3,25,8,0,32.54,190.67,33.47
3,25,8,15,32.31,275.4,33.13
3,25,8,30,95.36,267.47,187.47
3,25,8,45,110.03,250.07,379.33
3,25,9,0,113.49,253.2,379.93
3,25,9,15,115.65,252.13,380.67
3,25,9,30,120.22,253.53,380.13
3,25,9,45,112.96,254.67,379.27
3,25,10,0,148.89,250.47,377.87
3,25,10,15,161.75,252.47,375.67
3,25,10,30,166.13,252.4,377.27
3,25,10,45,176.3,252.87,377.47
3,25,11,0,181.19,250.4,374.8
3,25,11,15,166.93,249.6,375.47
3,25,11,30,175.68,250.13,375.93
3,25,11,45,169.62,247.93,374.47
3,25,12,0,173.42,250.73,374.73
3,25,12,15,165.22,250.13,375.13
3,25,12,30,161.24,250.8,373.47
3,25,12,45,158.83,249.67,371.8
3,25,13,0,161.34,249.47,372.4
3,25,13,15,162.48,250.93,372.73
3,25,13,30,123.83,251.67,372.93
3,25,13,45,125.88,250.13,375
3,25,14,0,114.48,253.4,374.6
3,25,14,15,103.39,250.2,372.4
3,25,14,30,106.48,249.87,374.13
3,25,14,45,97.83,250.13,371.67
3,25,15,0,102.94,248.13,376.13
3,25,15,15,101.61,247.4,375.73
3,25,15,30,97.11,253.47,224.33
3,25,15,45,90.5,264.4,91.4
3,25,16,0,90.62,262.6,91.33
3,25,16,15,90.51,264.07,91
3,25,16,30,90.53,261.67,91.07
3,25,16,45,90.42,259.07,90.47
3,25,17,0,90.41,259.27,90.53
3,25,17,15,90.07,261.6,90.8
3,25,17,30,90.3,262.93,91.13
3,25,17,45,91.02,263.8,91.4
3,25,18,0,90.62,262,91.27
3,25,18,15,90.87,254.6,91.2
3,25,18,30,90.28,224,91.8
3,25,18,45,90.11,241.8,90.73
3,25,19,0,90.17,252.93,91.33
3,25,19,15,91.66,233.87,92.2
3,25,19,30,91.72,221.47,92.8
3,25,19,45,91.85,250.53,92.13
3,25,20,0,91.05,249.67,91.8
3,25,20,15,92.77,248.4,93.93
3,25,20,30,90.06,247.87,90.87
3,25,20,45,100.08,237.47,244.67
3,25,21,0,97.71,225.87,383.87
3,25,21,15,100.95,226.8,382
3,25,21,30,130.38,220.33,379.8
3,25,21,45,134.9,226.8,379.13
3,25,22,0,166.88,225.33,377.4
3,25,22,15,184.94,221.27,376.67
3,25,22,30,159.99,219.87,375.53
3,25,22,45,163.08,218.2,374.33
3,25,23,0,253.79,219.13,374.87
3,25,23,15,361.66,223.6,312.2
3,25,23,30,366.69,225.73,295.07
3,25,23,45,363.03,221.4,290.33
3,26,0,0,367.75,220.33,289.73
3,26,0,15,338.42,216.27,290.27
3,26,0,30,338.49,249.33,286.2
3,26,0,45,340.16,248.4,285.53
3,26,1,0,345.04,249.27,286.13
3,26,1,15,340.98,251.27,287.47
3,26,1,30,329.1,249.4,288.53
3,26,1,45,351.48,246.2,283
3,26,2,0,365.4,255.07,321.07
3,26,2,15,357.56,257.87,321.6
3,26,2,30,352.61,261.13,321
3,26,2,45,345.28,259.53,320.33
3,26,3,0,342.42,256.6,318
3,26,3,15,342.18,259.6,319.73
3,26,3,30,347.07,255.8,319.53
3,26,3,45,332.89,256,317.33
3,26,4,0,344.59,253.47,319.13
3,26,4,15,344.95,256.8,320.87
3,26,4,30,352.22,255.53,318.73
3,26,4,45,346.89,251.73,317.67
3,26,5,0,346.34,258,317.13
3,26,5,15,340.31,253.27,316.93
3,26,5,30,330.09,251.47,317.4
3,26,5,45,186.97,256,350.4
3,26,6,0,129.92,252.8,362.27
3,26,6,15,139.71,256.8,360.53
3,26,6,30,147.09,256.33,363.67
3,26,6,45,154.53,261.33,364.4
3,26,7,0,131.72,260.47,334.33
3,26,7,15,27.61,238.07,39.2
3,26,7,30,35.78,242.07,36.67
3,26,7,45,38.39,242.47,39.07
3,26,8,0,37.46,184.6,37.87
3,26,8,15,36.55,174.8,37.73
3,26,8,30,36.36,174.13,37.07
3,26,8,45,36.69,193.53,37
3,26,9,0,36.41,262.13,37.2
3,26,9,15,36.23,263.33,36.67
3,26,9,30,36.45,262,37.13
3,26,9,45,36.03,268.73,36.67
3,26,10,0,38.52,266.8,39.2
3,26,10,15,53.33,264.4,36
3,26,10,30,142.32,246.87,271.07
3,26,10,45,152.81,238.53,376.2
3,26,11,0,152.08,242.6,376.07
3,26,11,15,169.74,238.2,376.4
3,26,11,30,171.68,241.87,374.27
3,26,11,45,163.88,243.4,374.6
3,26,12,0,176.11,239,375.67
3,26,12,15,175.4,242.67,374.93
3,26,12,30,176.58,240.13,376.07
3,26,12,45,168.26,240.8,371.8
3,26,13,0,163.15,239.8,374.33
3,26,13,15,169.39,237.87,372.27
3,26,13,30,171.46,239.67,374.27
3,26,13,45,170.77,243.47,373.67
3,26,14,0,168.89,242.27,375.07
3,26,14,15,164.22,239.87,374.93
3,26,14,30,154.84,242.87,375.4
3,26,14,45,157.7,240.4,374.67
3,26,15,0,149.89,239.07,372.47
3,26,15,15,158.24,238.87,372.73
3,26,15,30,154.05,238.67,372.2
3,26,15,45,155.58,241.07,373.8
3,26,16,0,173.44,241.2,372.27
3,26,16,15,181.65,237.53,371.53
3,26,16,30,180.05,234.87,373.2
3,26,16,45,184.14,233.87,372.47
3,26,17,0,102.74,235.27,249.93
3,26,17,15,96.36,248.13,96.4
3,26,17,30,96.71,246.27,97.4
3,26,17,45,96.35,247.73,96.93
3,26,18,0,96.68,251.33,97.6
3,26,18,15,97.35,258.4,97.73
3,26,18,30,96.93,255.13,97.6
3,26,18,45,97.97,254.4,99
3,26,19,0,100.61,251.87,100.8
3,26,19,15,96.58,253.2,96.47
3,26,19,30,100.28,251.67,101.33
3,26,19,45,97.62,232.33,97.93
3,26,20,0,96.07,192.73,96.8
3,26,20,15,96.96,217.07,97.8
3,26,20,30,96.82,216.33,97.53
3,26,20,45,97.63,223.47,98.33
3,26,21,0,96.49,226.07,97.2
3,26,21,15,97.4,252.4,97.67
3,26,21,30,97.2,270,97.67
3,26,21,45,99.5,269.6,97.47
3,26,22,0,177.32,263.6,7.33
3,26,22,15,170.82,263.73,1.87
3,26,22,30,156.96,263.27,4
3,26,22,45,154.16,254.47,259.4
3,26,23,0,340.86,255.6,356.87
3,26,23,15,388.41,255.53,261.87
3,26,23,30,366.96,254.87,258.93
3,26,23,45,380.7,251.53,261.2
3,27,0,0,381.87,249.07,258.27
3,27,0,15,384.68,245.2,255.93
3,27,0,30,381.27,246.4,252.53
3,27,0,45,373.01,248.5,255.29
3,27,3,0,370.99,241.93,253.2
3,27,3,15,369.74,246.73,253.53
3,27,3,30,372.23,241.67,250.8
3,27,3,45,365.77,247,255.8
3,27,4,0,371.89,231.47,252.13
3,27,4,15,363.45,242.8,252
3,27,4,30,362.47,240.4,248.27
3,27,4,45,359.53,240.53,247.47
3,27,5,0,371.15,239.47,246.8
3,27,5,15,369.65,240.73,251.53
3,27,5,30,360.21,242.07,248.67
3,27,5,45,359.05,240.87,247.67
3,27,6,0,384.63,237,302.73
3,27,6,15,399.93,231.2,319.6
3,27,6,30,403.78,229.67,319.73
3,27,6,45,228.26,233.2,335.47
3,27,7,0,115.35,246.13,344.47
3,27,7,15,128.02,253,262.73
3,27,7,30,125.25,258.53,177.53
3,27,7,45,136.55,253.6,179.47
3,27,8,0,97.59,253.13,179.67
3,27,8,15,109.55,262.07,179.6
3,27,8,30,97.5,259.2,181.13
3,27,8,45,97.68,259.47,180.53
3,27,9,0,105.28,256.33,184.33
3,27,9,15,108.98,256.53,194.07
3,27,9,30,116.71,260.4,195.07
3,27,9,45,129.58,262.87,196.6
3,27,10,0,137.49,261.07,195.87
3,27,10,15,126.34,254.47,197.27
3,27,10,30,93.65,247.33,200.67
3,27,10,45,112.91,244.2,200.27
3,27,11,0,170.08,244.8,198.2
3,27,11,15,173.46,250.2,201.13
3,27,11,30,153.72,253.4,130.6
3,27,11,45,158.42,256.33,126.2
3,27,12,0,174.15,261.53,126.4
3,27,12,15,170.6,256.33,126.53
3,27,12,30,172.12,253.87,126.4
3,27,12,45,168.28,254.07,125.93
3,27,13,0,169.87,256.67,125.33
3,27,13,15,170.07,253.4,122.27
3,27,13,30,165.59,253.87,124.13
3,27,13,45,172.37,254.47,92.33
3,27,14,0,169.07,251.67,94.8
3,27,14,15,160.42,238.67,92.4
3,27,14,30,144.94,171.27,98.13
3,27,14,45,143.08,169.27,234.73
3,27,15,0,140.89,167.07,378.07
3,27,15,15,146.06,166,376.73
3,27,15,30,137.33,167.6,375.73
3,27,15,45,134.06,168.47,374.4
3,27,16,0,130.92,249.93,374.6
3,27,16,15,116.3,261.73,375.27
3,27,16,30,131.05,260.47,373.93
3,27,16,45,147.34,261.53,374.33
3,27,17,0,151.62,259.6,372.87
3,27,17,15,165.09,257.53,373.13
3,27,17,30,163.68,258.47,372.73
3,27,17,45,157.3,261.73,372.33
3,27,18,0,153.81,259.93,373.93
3,27,18,15,153.61,258.87,374.8
3,27,18,30,152.03,255.33,369.67
3,27,18,45,154.45,262.33,305.53
3,27,19,0,154.66,260.07,304.6
3,27,19,15,160.44,263.73,307.4
3,27,19,30,157.68,259.13,305.6
3,27,19,45,160.11,258.13,318.93
3,27,20,0,211.95,254.8,350.27
3,27,20,15,224,260,349
3,27,20,30,219.85,258.67,348.73
3,27,20,45,225.22,260.53,348.27
3,27,21,0,224.01,255.93,347.6
3,27,21,15,227.28,253.47,345
3,27,21,30,221.75,252.6,344.67
3,27,21,45,210.88,232.07,363.4
3,27,22,0,209.98,221.07,372.4
3,27,22,15,209.22,221.93,373.07
3,27,22,30,208.89,221.6,368.93
3,27,22,45,193.7,222.07,372.13
3,27,23,0,169.18,216.6,369.27
3,27,23,15,179.35,218.6,369.67
3,27,23,30,173.96,212.07,370.53
3,27,23,45,179.38,216.2,372.27
3,28,0,0,342.5,209.4,373
3,28,0,15,381.79,288.27,330.87
3,28,0,30,361.67,287.2,279
3,28,0,45,368.01,285.27,277.27
3,28,1,0,368.04,262.53,277.67
3,28,1,15,361.3,256.93,278.13
3,28,1,30,356.15,252.07,275.13
3,28,1,45,362.22,247.47,275.2
3,28,2,0,355.39,251.93,278.27
3,28,2,15,347.26,251.13,275
3,28,2,30,349.61,246,271.33
3,28,2,45,356.2,256.53,280.13
3,28,3,0,370.8,255.8,276.93
3,28,3,15,379.06,253.67,275.87
3,28,3,30,361.11,256.53,272.2
3,28,3,45,356.62,253,269.8
3,28,4,0,353.01,251,271.8
3,28,4,15,363.73,252.8,270.67
3,28,4,30,349.23,253.93,270.33
3,28,4,45,344.87,244.73,271.13
3,28,5,0,353.46,254,273.47
3,28,5,15,317.95,252.2,243.2
3,28,5,30,262.3,250,198.2
3,28,5,45,236.79,249.07,193.27
3,28,6,0,180.55,255.53,195
3,28,6,15,141.33,243.8,274.8
3,28,6,30,156.71,247.47,346.33
3,28,6,45,106.02,250.87,323.13
3,28,7,0,106.87,257.27,200
3,28,7,15,94.72,253.07,95.8
3,28,7,30,95.81,252.2,96.27
3,28,7,45,95.89,255.13,96.6
3,28,8,0,95.22,257.4,95.6
3,28,8,15,98.26,262.4,98.6
3,28,8,30,96.71,267.8,97.4
3,28,8,45,97.58,259.13,98.47
3,28,9,0,97.57,241,98
3,28,9,15,98.34,243.47,99.27
3,28,9,30,95.13,242.13,95.93
3,28,9,45,95.11,245,95.73
3,28,10,0,95.47,240.87,95.6
3,28,10,15,95.53,248.67,95.6
3,28,10,30,95.47,248.93,96.07
3,28,10,45,95.18,247.53,95.93
3,28,11,0,94.61,253.73,94.67
3,28,11,15,93.66,256.13,94.6
3,28,11,30,92.74,253.33,94.13
3,28,11,45,93.51,254,94
3,28,12,0,183.06,231.27,210.6
3,28,12,15,215.48,227.73,333.33
3,28,12,30,187.24,230.73,330.13
3,28,12,45,186.23,228.53,330.8
3,28,13,0,190.46,230.6,329.6
3,28,13,15,181.1,241.6,326.93
3,28,13,30,178.13,244.87,183.73
3,28,13,45,169.46,245.53,164.87
3,28,14,0,170.68,239.47,329.73
3,28,14,15,169.11,242.6,331.87
3,28,14,30,167.35,243.07,331.6
3,28,14,45,159.78,243.4,331.13
3,28,15,0,140.17,245.6,333
3,28,15,15,148.55,240.93,346.53
3,28,15,30,160.12,241.13,345.2
3,28,15,45,143.3,242.8,345
3,28,16,0,155.21,240.4,344.07
3,28,16,15,161.89,242.67,343.67
3,28,16,30,178.68,238.33,344.6
3,28,16,45,187.93,239.27,342.07
3,28,17,0,185.39,240.47,342.6
3,28,17,15,177.51,241,305.33
3,28,17,30,168.53,243.8,271.8
3,28,17,45,148.19,242.8,274.13
3,28,18,0,144.5,247.93,284.4
3,28,18,15,148.01,242.87,362.2
3,28,18,30,147.27,244.73,361.8
3,28,18,45,145.83,243.73,360.8
3,28,19,0,156.66,256.6,357.8
3,28,19,15,152.57,256.2,360.87
3,28,19,30,152.04,267.53,122.13
3,28,19,45,125.93,274.67,125.33
3,28,20,0,126.05,271.73,126.87
3,28,20,15,124.44,257.67,125.13
3,28,20,30,126,251.73,126
3,28,20,45,129.25,257.33,130
3,28,21,0,128.66,256.93,128.2
3,28,21,15,127.54,258.2,127.93
3,28,21,30,129.11,254.2,128.87
3,28,21,45,155.24,248.07,105.93
3,28,22,0,167.95,227.07,178
3,28,22,15,142.67,230.27,179.2
3,28,22,30,135.28,233.53,181.4
3,28,22,45,162.68,218.87,304.53
3,28,23,0,182.87,222,379.4
3,28,23,15,170.83,218.27,377.47
3,28,23,30,154.99,210.93,374.73
3,28,23,45,162.22,219.4,373
3,29,0,0,335.14,212.93,372.53
3,29,0,15,367.5,262.73,367.27
3,29,0,30,361.87,272.87,362.6
3,29,0,45,355.53,271.07,318.47
3,29,1,0,348.92,272.4,224.13
3,29,1,15,348.59,269.73,221.67
3,29,1,30,348.33,270.67,227.2
3,29,1,45,342.21,276,228
3,29,2,0,342.19,264.93,225.73
3,29,2,15,348.08,264.47,233.6
3,29,2,30,348.95,253.27,233
3,29,2,45,342.14,242.27,255.6
3,29,3,0,348.4,235.6,356.93
3,29,3,15,346.92,233.33,357.13
3,29,3,30,337.43,235.33,357.87
3,29,3,45,345.71,239,357
3,29,4,0,339.88,236.73,353.8
3,29,4,15,347.28,233.8,343.8
3,29,4,30,336.07,238.87,313.47
3,29,4,45,336.25,235.2,313
3,29,5,0,342.6,241.47,316.73
3,29,5,15,340.93,241,317.53
3,29,5,30,334.87,237.2,315.13
3,29,5,45,339.24,238.6,315.6
3,29,6,0,353.06,241,317.4
3,29,6,15,355.17,242.87,318.8
3,29,6,30,318.5,229,332.33
3,29,6,45,199.65,225.8,365.93
3,29,7,0,171.78,225.27,369.27
3,29,7,15,168.18,235.27,370.4
3,29,7,30,183.22,231.67,373.93
3,29,7,45,216.59,230.6,372.4
3,29,8,0,146.06,254.33,107.33
3,29,8,15,113.44,257.93,114.33
3,29,8,30,113.37,254.73,113.53
3,29,8,45,114.51,257.6,115.27
3,29,9,0,112.93,254.73,113.47
3,29,9,15,114.01,255.2,114.6
3,29,9,30,114.44,258,115.4
3,29,9,45,111.84,259.13,112.8
3,29,10,0,107.64,256.4,108.8
3,29,10,15,49.96,247.6,51.4
3,29,10,30,48.91,250.33,49.53
3,29,10,45,49.83,252.47,50.6
3,29,11,0,49.05,253.07,49.8
3,29,11,15,49.58,248.53,49.87
3,29,11,30,49.55,254.27,50
3,29,11,45,48.77,254,49.6
3,29,12,0,49.81,240.73,50.4
3,29,12,15,49.16,235.4,49.8
3,29,12,30,49.16,236.07,49.6
3,29,12,45,49.09,242.33,49.8
3,29,13,0,49.22,239.67,50.07
3,29,13,15,49.01,243.33,49.4
3,29,13,30,48.85,244,49.27
3,29,13,45,48.7,248.13,49.13
3,29,14,0,168.14,225.8,343.4
3,29,14,15,214.48,248,379.47
3,29,14,30,221.76,248.2,379.93
3,29,14,45,222.69,246.4,376.33
3,29,15,0,224.4,248.2,318.73
3,29,15,15,185.56,247.27,304.4
3,29,15,30,165.64,247.27,306.4
3,29,15,45,156.86,247.07,307.87
3,29,16,0,151.8,247.6,306.27
3,29,16,15,152.43,248.67,308.8
3,29,16,30,145.49,248,309.2
3,29,16,45,159.01,244,338.07
3,29,17,0,155.89,243.93,378.67
3,29,17,15,158.69,246.53,376.07
3,29,17,30,144.95,247.93,377.27
3,29,17,45,152.63,246.87,378.4
3,29,18,0,152.96,244.07,376.53
3,29,18,15,153.58,243.4,376.67
3,29,18,30,148.17,243.93,376.33
3,29,18,45,152.74,244.27,377.4
3,29,19,0,146.92,245.47,375.27
