month,day,hour,min,p_uiip,p_f,p_pu
5,13,23,45,22.29,33.5,51.52
5,14,0,0,22.95,33.48,51.46
5,14,0,30,24.82,33.77,51.52
5,14,3,0,25.88,34.49,52.06
5,14,3,45,25.8,34.49,52.01
5,14,4,0,25.8,34.67,52.21
5,14,4,15,25.83,34.79,52.2
5,14,5,0,26.38,34.61,52.03
5,14,9,30,19.12,30.93,46.89
5,14,9,45,19.69,30.98,46.96
5,14,11,0,19.57,31.33,47.16
5,14,11,15,19.82,30.9,46.92
5,14,12,0,24.73,32.63,50.78
5,14,12,30,24.88,32.79,50.93
5,14,12,45,24.66,32.61,50.88
5,14,14,30,22.82,32.94,50.74
5,14,15,0,22.77,32.65,50.51
5,14,19,15,22.75,33.57,51.5
5,14,19,30,16.83,33.14,49.9
5,14,20,0,19.14,32.95,49.03
5,14,20,15,19.46,32.6,48.87
5,14,20,30,19.76,32.39,48.65
5,14,22,30,21.8,32.41,48.71
5,14,23,15,22.1,32.46,48.58
5,14,23,30,21.33,32.65,48.64
5,15,1,30,25.75,34.41,52.37
5,15,2,0,26,34.35,52.05
5,15,2,15,25.92,34.77,52.58
5,15,3,15,25.8,34.86,52.6
5,15,4,0,26.35,34.92,52.44
5,15,4,15,26.78,35.27,52.73
5,15,4,45,26.69,35.25,52.58
5,15,7,0,20.52,34.63,51.75
5,15,7,30,21.73,34.22,50.72
5,15,7,45,21.05,34.22,50.54
5,15,8,15,20.96,33.71,49.97
5,15,8,30,20.24,33.31,49.74
5,15,9,0,19.71,33.41,49.54
5,15,11,15,19.87,31.15,47.06
5,15,12,45,20.96,31.04,46.8
5,15,13,15,23.85,32.9,51.01
5,15,15,0,23.39,33.26,51.15
5,15,15,30,23.27,33.33,51.16
5,15,16,30,23.26,33.12,51.16
5,15,17,0,23.33,33.37,51.24
5,15,18,30,23.84,33.37,51.17
5,15,19,15,20.04,33.19,50.03
5,15,19,45,22.35,32.18,47.64
5,16,3,0,24.75,34.1,51.24
5,16,3,45,24.8,34.46,51.77
5,16,4,15,24.81,34.86,52.39
5,16,4,45,24.82,35.29,52.56
5,16,5,45,24.71,35.24,52.46
5,16,6,15,24.7,34.97,52.39
5,16,7,15,20.62,34.08,51.99
5,16,11,45,20.94,31.41,47.31
5,16,12,0,21.23,31.94,47.85
5,16,12,45,22.68,33.31,52.1
5,16,14,45,23.93,33.39,51.81
5,16,15,30,23.91,33.32,51.66
5,16,16,30,23.86,33.63,52.04
5,16,16,45,23.88,33.6,52.14
5,16,22,15,21.75,33.16,51.85
5,16,23,0,21.69,34.01,52.46
5,16,23,45,22.65,34.48,52.77
5,17,0,15,23.59,34.15,51.67
5,17,0,30,24.2,34.5,52.08
5,17,1,15,24.75,34.8,52.62
5,17,1,45,24.41,34.81,52.12
5,17,4,0,25.16,35.22,52.62
5,17,4,15,25.15,35.03,52.27
5,17,5,0,25.1,33.95,51.7
5,17,7,15,21.03,33.06,49.84
5,17,9,15,19.35,31.69,48.19
5,17,11,0,20.21,32.06,48.48
5,17,12,45,19.45,31.66,47.78
5,17,13,0,20.7,31.81,48.02
5,17,14,45,23.28,32.69,51.3
5,17,17,30,22.88,33.67,52.66
5,17,18,30,22.88,33.56,52.42
5,17,19,0,22.74,33.5,52.26
5,17,19,45,20.25,32.01,48.42
5,17,20,45,21.71,32.74,50.86
5,17,21,15,22.71,32.93,52.2
5,17,21,30,22.78,33.02,52.18
5,17,22,0,22.75,33.44,52.46
5,17,22,15,22.86,33.57,52.77
5,17,22,30,22.74,33.65,52.9
5,17,22,45,22.79,34.11,53.44
5,17,23,45,22.74,34.06,52.1
5,18,0,45,26.96,34.47,51.95
5,18,4,0,27.38,34.26,52.03
5,18,4,30,27.34,34.37,52.07
5,18,5,30,27.37,34.59,52.27
5,18,5,45,27.21,34.62,52.24
5,18,6,15,27.37,34.54,52.48
5,18,9,0,19.69,32.1,48.14
5,18,10,15,19.89,32.03,48.21
5,18,11,15,20.79,31.97,48.17
5,18,13,0,20.54,31.61,47.93
5,18,13,30,21.15,31.8,48.13
5,18,16,0,23.22,33.09,52.03
5,18,18,0,23.33,33.68,52.5
5,18,18,45,22.78,34.14,53.95
5,18,20,30,18.47,32.27,48.91
5,18,21,15,20.23,31.67,48.12
5,18,23,0,22.65,34.01,53.44
5,19,0,15,25.92,33.63,51.47
5,19,2,0,25.91,34.41,52
5,19,3,45,25.87,34.97,52.67
5,19,5,15,27.39,34.85,52.45
5,19,5,45,27.37,34.85,52.35
5,19,6,0,27.22,34.8,52.36
5,19,9,15,20.39,31.75,48.1
5,19,12,0,17.69,32.39,49.24
5,19,12,15,17.49,32.46,49.35
5,19,13,0,19.69,31.96,49.01
5,19,14,0,19.67,31.87,48.77
5,19,16,15,22.76,32.94,52.24
5,19,20,30,18.63,32.39,49.48
5,19,22,0,18.77,32.39,49.38
5,19,23,0,20.78,32.58,49.56
5,19,23,45,22.99,34.08,53.54
5,20,0,15,26.9,33.93,51.76
5,20,1,15,26.68,34.3,52.12
5,20,4,45,25.79,34.49,52.52
5,20,5,0,25.76,34.32,52.24
5,20,6,30,29.7,34.12,51.97
5,20,15,0,23.84,32.98,51.65
5,20,17,15,23.33,33.5,52.97
5,20,18,0,23.35,33.61,53.11
5,20,22,30,21.88,32.02,48.33
5,20,22,45,21.65,32.16,48.25
5,20,23,15,26.33,32.36,48.82
5,21,0,0,21.57,33.15,50.65
5,21,0,45,27.38,33.66,51.52
5,21,1,0,27.45,33.64,51.27
5,21,1,30,27.34,34.37,52.37
5,21,1,45,27.35,34.46,52.36
5,21,3,45,27.66,34.79,52.74
5,21,4,0,27.64,35.22,53.08
5,21,4,15,27.14,35.1,52.97
5,21,4,30,27.22,35.29,52.7
5,21,5,15,27.85,34.56,52.13
5,21,6,30,27.17,34.24,51.67
5,21,7,15,21.24,34.42,52.59
5,21,7,45,20.48,34.14,52.03
5,21,9,0,19.24,31.01,46.9
5,21,9,15,19.23,30.89,46.87
5,21,12,15,23.62,32.98,51.67
5,21,14,45,24.73,33.2,51.35
5,21,16,15,24.72,33.53,51.82
5,21,16,45,24.37,33.8,52.33
5,21,17,30,24.25,33.93,52.56
5,21,18,0,24.41,33.85,52.54
5,21,18,45,24.31,33.76,52.37
5,21,20,15,20.72,32.44,48.55
5,21,21,45,21.18,32.26,48.39
5,21,23,30,21.46,33.32,49.84
5,22,0,0,23.27,34.59,53.33
5,22,1,0,25.7,34.43,52.1
5,22,1,30,25.93,34.54,52.38
5,22,1,45,25.92,34.98,52.75
5,22,2,15,29.37,34.92,52.85
5,22,3,0,29.39,35.24,52.97
5,22,4,30,27.61,35.45,53.22
5,22,5,0,27.82,34.94,52.32
5,22,10,15,19.72,31.05,47.18
5,22,10,30,19.46,31.33,47.48
5,22,11,30,19.57,31.05,47.27
5,22,13,0,22.8,32.48,49.85
5,22,13,45,22.78,32.52,50.03
5,22,16,0,22.83,33.21,50.49
5,22,16,15,22.82,33.01,50.35
5,22,16,30,22.83,32.52,49.67
5,22,18,0,22.82,32.76,50.13
5,22,18,30,22.96,32.75,50.05
5,22,20,0,23.84,32.5,49.71
5,22,20,45,23.85,32.33,49.5
5,22,22,0,23.86,33.27,52.03
5,22,22,30,23.29,33.54,52.59
5,22,23,0,21.84,33.92,52.76
5,22,23,45,21.79,34.95,54.99
5,23,3,30,28.89,34.17,51.37
5,23,4,30,25.29,34.16,51.5
5,23,5,0,25.16,34.46,52.35
5,23,5,30,25.22,34.45,52.46
5,23,11,0,18.52,31.41,47.33
5,23,11,15,21.11,31.25,47.18
5,23,11,30,20.88,31.21,47.2
5,23,15,30,20.78,33.97,54.64
5,23,15,45,20.76,34.22,54.73
5,23,16,30,20.78,34.56,54.54
5,23,16,45,20.81,34.26,54.08
5,23,17,45,22.78,34.13,53.32
5,23,19,0,23.44,33.61,51.54
5,23,19,30,19.97,32.56,49.14
5,23,20,30,21.2,31.77,47.59
5,23,22,0,22.14,31.48,46.97
5,23,23,0,22.88,34.14,53.03
5,24,4,15,24.86,34.39,51.71
5,24,5,30,23.78,33.95,51.15
5,24,6,15,23.83,34.48,51.89
5,24,6,30,17.59,34.25,51.65
5,24,8,30,18.93,32.15,48.39
5,24,10,15,20.05,32.2,48.38
5,24,11,30,20.69,32.01,48.3
5,24,13,0,21.01,32.19,48.48
5,24,13,30,20.89,32.16,48.52
5,24,13,45,21.09,32.14,48.51
5,24,14,15,20.63,32.01,48.63
5,24,14,30,22.18,33.18,52.53
5,24,14,45,23.19,33.26,52.45
5,24,16,30,24.3,33.73,52.51
5,24,17,0,24.34,33.77,52.78
5,24,17,30,24.41,33.72,52.59
5,24,18,15,24.42,33.86,52.69
5,24,18,30,24.37,33.88,52.7
5,24,19,0,23.85,33.93,52.76
5,24,19,30,23.85,34.07,52.83
5,24,20,45,19.3,32.22,48.54
5,24,22,45,22.58,33.55,51.95
5,24,23,15,21.76,34.94,52.95
5,25,0,45,25.88,34.31,51.71
5,25,1,15,25.84,34.3,51.58
5,25,1,45,25.81,34.24,51.63
5,25,2,0,25.8,34.1,51.24
5,25,3,15,25.76,33.91,51.18
5,25,3,45,26.51,34.66,51.73
5,25,4,0,27.27,34.84,51.57
5,25,4,15,28.09,34.84,51.89
5,25,4,45,28.34,34.08,51.57
5,25,5,15,28.29,34.44,51.79
5,25,8,30,18.5,31.91,48.42
5,25,9,15,17.37,32.21,48.84
5,25,9,45,17.67,32.16,48.8
5,25,10,15,18.26,32.15,48.9
5,25,10,45,21.05,31.7,47.73
5,25,12,0,20.97,31.88,47.99
5,25,12,45,21.3,31.87,47.97
5,25,14,0,23.22,32.51,50.29
5,25,14,30,23.31,32.67,51.59
5,25,17,0,23.19,33.53,52.29
5,25,19,0,23.39,33.73,52.36
5,25,20,15,19.94,32.18,48.37
5,25,21,15,21.41,31.65,47.4
5,25,22,15,22.76,31.99,47.98
5,25,23,0,22.42,33.28,51.08
5,26,0,0,25.76,34.36,52.6
5,26,0,15,26.84,34.53,52.84
5,26,1,45,26.85,35.14,52.93
5,26,2,15,26.82,34.73,52.5
5,26,3,15,27.79,36.45,53.98
5,26,3,30,27.88,36.28,53.83
5,26,3,45,27.87,36.31,53.91
5,26,4,0,27.81,36.27,53.56
5,26,4,15,27.1,35.97,53.64
5,26,8,45,18.82,32.32,48.46
5,26,9,0,19.09,32.45,48.63
5,26,10,45,19.2,32.32,48.44
5,26,12,0,18.79,32.82,49.69
5,26,13,0,22.08,31.92,47.42
5,26,13,15,21.94,31.66,47.3
5,26,15,15,23.71,32.71,50.41
5,26,16,30,24.14,33.21,51.88
5,26,17,30,24.1,33.63,52.27
5,26,20,45,21.68,31.82,47.65
5,26,23,0,22.95,32.12,48.12
5,27,0,0,25.39,33.41,51.16
5,27,1,30,26.8,34.18,51.9
5,27,2,0,26.8,34.2,51.96
5,27,2,45,26.81,33.87,51.23
5,27,3,30,26.79,33.96,51.29
5,27,3,45,26.78,34.83,51.84
5,27,4,0,27.6,34.75,51.97
5,27,6,15,28.75,33.82,51.34
5,27,10,0,20.59,31.34,46.95
5,27,11,0,19.46,31.25,47
5,27,11,45,24.35,32.45,49.84
5,27,12,15,23.82,32.49,49.48
5,27,12,30,24.62,32.4,49.69
5,27,13,30,24.85,32.63,50.67
5,27,13,45,24.79,32.49,50.46
5,27,14,30,24.83,32.57,50.67
5,27,16,0,24.79,33,51.69
5,27,16,30,24.76,33.05,51.76
5,27,20,15,18.83,32.21,48.44
5,27,21,15,20.68,31.82,47.97
5,27,22,15,21.4,32.16,48.5
5,27,23,30,22.52,34.56,55.08
5,27,23,45,22.78,34.78,55.12
5,28,0,30,27.36,33.93,51.78
5,28,0,45,27.39,34.01,51.82
5,28,2,45,27.36,35.07,53
5,28,3,0,28.16,35.82,53.39
5,28,3,45,28.34,36.21,53.86
5,28,4,45,28.35,35.71,53.53
5,28,5,0,28.31,35.56,53.56
5,28,6,30,27.84,34.78,52.14
5,28,7,30,20.71,34.05,50.8
5,28,8,15,18.1,32.99,49.04
5,28,10,0,19.72,31.38,47.18
5,28,11,0,21.39,30.86,46.61
5,28,12,0,21.48,30.99,46.73
5,28,13,0,21.71,30.92,46.56
5,28,14,0,21.82,30.57,46.25
5,28,15,0,24.9,32.56,51.17
5,28,16,30,24.37,32.69,50.82
5,28,17,0,24.22,32.74,50.7
5,28,18,0,24.33,33.54,52.85
5,28,18,15,24.3,33.52,52.7
5,28,20,45,24.88,32.76,50.09
5,28,21,0,23.8,32.79,50.07
5,28,22,45,23.34,33.5,51.42
5,28,23,0,23.27,33.31,50.83
5,28,23,30,23.27,33.14,50.39
5,29,1,0,25.88,34.42,52.22
5,29,1,30,26.01,34.16,51.61
5,29,3,45,25.25,34.88,52.21
5,29,4,15,23.42,35.46,53.3
5,29,4,45,28.35,34.66,52.07
5,29,5,30,28.76,36.04,52.71
5,29,6,15,28.99,34.77,52.07
5,29,13,0,21.67,31.24,47.07
5,29,14,0,21.72,31.37,46.99
5,29,14,45,20.99,31.52,47.4
5,29,15,15,21.27,31.63,47.41
5,29,18,45,23.96,32.59,50.61
5,29,19,30,24.14,32.58,50.69
5,29,19,45,24.78,32.58,50.53
5,29,20,15,20.01,31.18,47.37
5,29,20,45,20.33,31.12,47.28
5,29,21,45,21.63,31.19,47.34
5,29,22,0,20.89,31.28,47.33
5,30,1,30,27.56,33.8,51.35
5,30,2,30,27.68,34.07,51.57
5,30,4,15,28.92,33.84,51.47
5,30,5,0,28.12,33.75,51.25
5,30,7,0,22.73,33.52,51.46
5,30,9,15,16.49,31.3,47.84
5,30,11,45,24.1,32.97,51.27
5,30,12,15,24.34,33.11,51.18
5,30,12,45,24.33,33.03,51.24
5,30,13,0,24.27,33.16,51.31
5,30,13,15,24.57,33.01,51.15
5,30,13,30,24.56,33.12,51.28
5,30,15,45,22.95,33.54,52.78
5,30,17,0,22.64,33.68,52.67
5,30,17,30,22.69,33.83,52.76
5,30,18,15,22.99,33.89,52.79
5,30,18,45,23.8,33.61,51.87
5,30,19,0,23.8,33.38,51.14
5,30,22,15,18.44,31.99,48.54
5,31,0,0,22.97,34.07,52.56
5,31,0,30,23.65,34.66,53.05
5,31,0,45,24.61,34.54,52.62
5,31,2,0,24.61,34.35,51.93
5,31,2,15,24.45,34.66,52.33
5,31,4,15,26.78,34.61,52
5,31,5,30,26.68,34.56,51.93
5,31,5,45,25.71,34.56,51.94
5,31,7,0,18.22,33.59,50.43
5,31,7,15,19.93,33.05,50.02
5,31,8,15,20.18,31.35,47.74
5,31,9,30,22.44,30.99,46.41
5,31,12,15,21.76,33.14,51.01
5,31,13,45,21.81,33.3,51.37
5,31,17,0,23.84,33.27,51.01
5,31,17,15,23.8,33.31,51.03
5,31,17,45,23.86,33.24,51.06
5,31,19,0,23.91,33.36,51.11
5,31,19,45,20.8,33.26,50.97
5,31,20,0,18.55,31.93,48.04
5,31,21,45,20.69,31.25,47.61
5,31,22,0,18.88,31.75,48.38
6,1,0,30,25.93,34.65,52.16
6,1,1,30,25.51,34.95,52.48
6,1,2,0,25.33,34.8,52.4
6,1,2,45,25.27,35.1,52.61
6,1,3,0,24.33,34.73,52.25
6,1,3,30,28.7,34.78,52.23
6,1,5,30,28.63,34.42,52
6,1,5,45,28.29,34.5,52.06
6,1,6,45,22.41,33.83,51.09
6,1,7,30,18.95,31.67,47.57
6,1,10,30,21.48,30.96,46.65
6,1,10,45,21.22,30.98,46.64
6,1,11,30,21.6,30.96,46.6
6,1,13,0,22.65,32.05,49.52
6,1,13,15,23.8,32.33,50.13
6,1,14,0,23.86,32.66,51.48
6,1,15,0,22.71,32.96,51.97
6,1,16,15,22.8,33.37,52.41
6,1,17,0,22.86,33.44,52.56
6,1,19,30,23.31,33.29,51.98
6,1,20,15,20.1,32.01,48.35
6,1,22,15,20.7,31.78,48.29
6,1,22,45,21.27,31.92,48.54
6,2,0,0,24.83,33.43,51.41
6,2,3,30,26.9,35.05,52.7
6,2,4,30,26.88,35.24,53.13
6,2,6,0,26.74,35.1,53.13
6,2,6,30,26.4,34.61,52.41
6,2,8,30,19.22,31.26,47.12
6,2,10,0,20.39,31.68,47.56
6,2,10,45,21.73,32.41,49.22
6,2,12,0,22.75,33.48,52.08
6,2,12,15,22.71,33.63,52.21
6,2,13,0,22.31,33.76,52.47
6,2,14,30,23.86,33.88,52.93
6,2,14,45,23.82,33.66,52.38
6,2,15,30,23.14,33.55,51.22
6,2,16,15,24.14,33.76,51.61
6,2,18,0,24.01,33.69,51.42
6,2,19,45,20.44,32.37,48.24
6,2,20,0,21.36,32.18,48.03
6,2,21,30,21.5,31.37,47.41
6,3,0,0,24.97,33.92,51.71
6,3,0,45,26.71,34.46,52.15
6,3,5,30,29.84,34.12,51.76
6,3,9,15,19.31,30.56,46.55
6,3,11,0,18.22,30.9,46.65
6,3,12,0,25.39,32.67,50.71
6,3,14,0,24.99,32.82,51.09
6,3,17,0,24.39,33.15,51.54
6,3,17,15,24.34,33,51.3
6,3,18,15,24.3,33.22,51.37
6,3,19,15,24.2,32.98,51.22
6,3,19,45,24.3,33.17,51.33
6,3,21,0,17.1,31.95,48.56
6,4,0,0,24.14,33.27,51.09
6,4,1,15,25.5,34.33,52.29
6,4,2,15,25.33,34.61,52.47
6,4,2,30,25.34,35.02,52.86
6,4,5,30,25.29,34.42,51.73
6,4,7,15,22.49,33.75,49.74
6,4,9,15,19.46,30.56,46.31
6,4,10,0,20.42,30.19,46.12
6,4,10,15,21.13,30.01,45.95
6,4,11,0,20.52,29.73,45.39
6,4,12,0,21.55,30.27,46.05
6,4,13,45,25.59,32.41,50.5
6,4,14,45,25.63,32.72,51.78
6,4,16,15,25.72,32.6,50.61
6,4,16,30,25.68,32.56,50.77
6,4,17,30,23.85,33.05,51.54
6,4,18,30,23.64,32.87,50.74
6,4,18,45,23.29,32.71,50.3
6,4,20,15,24.35,33.26,51.87
6,4,20,30,24.37,33.32,51.84
6,4,21,15,20.39,32.01,48.04
6,4,23,30,21.57,32.35,48.66
6,5,3,0,25.84,34.13,51.71
6,5,3,45,25.88,34.34,51.83
6,5,4,15,25.84,34.47,51.96
6,5,6,45,23.43,34.34,51.97
6,5,7,0,21.95,34.52,52.36
6,5,7,15,23.28,35.48,54.57
6,5,9,0,17.64,31.7,47.86
6,5,10,30,19.14,30.42,46.49
6,5,11,30,19.54,30.59,46.79
6,5,13,45,23.29,31.02,47.41
6,5,14,45,26.55,32.33,50.46
6,5,15,30,26.65,32.71,51.53
6,5,16,0,25.84,32.8,50.91
6,5,16,45,25.78,33.02,51.36
6,5,17,0,25.97,33.38,52.64
6,5,18,30,25.98,32.65,50.54
6,5,19,0,26.26,33.07,51.86
6,5,19,45,21.85,32.91,50.85
6,5,21,15,21.78,32.71,50.77
6,5,21,30,22.7,32.73,50.82
6,5,23,0,22.81,33.16,51.31
6,6,1,30,25.48,34.29,52.34
6,6,2,0,24.95,34.4,51.93
6,6,2,45,25.41,34.75,52.49
6,6,4,0,28.2,34.27,52.1
6,6,4,15,28.8,34.21,52
6,6,5,0,28.42,34.07,51.86
6,6,7,15,20.2,32.84,50.48
6,6,7,30,19.61,31.41,47.71
6,6,8,30,17.29,30.91,47
6,6,9,0,17.37,30.88,46.87
6,6,9,15,18.05,30.68,46.84
6,6,9,45,18.03,30.54,46.77
6,6,10,0,19.27,30.7,46.84
6,6,10,15,19.62,30.76,47.05
6,6,11,15,25.33,32.82,52.19
6,6,12,0,25.26,32.8,51.14
6,6,12,30,25.64,32.67,50.89
6,6,13,45,25.76,33.05,50.86
6,6,14,45,24.61,32.82,50.64
6,6,15,0,24.21,32.8,50.62
6,6,15,45,24.31,33.07,51.71
6,6,16,15,24.92,33.59,52.93
6,6,16,30,24.85,33.67,53.1
6,6,18,30,22.88,33.41,52.34
6,6,19,45,20.8,31.91,48.18
6,6,21,15,21.92,30.87,46.95
6,6,23,15,20.53,32.18,49.21
6,7,0,30,22.31,33.84,51.9
6,7,1,15,23.73,34.44,52.42
6,7,3,45,28.88,35.08,53.12
6,7,6,0,28.88,34.49,51.89
6,7,8,15,20.09,30.69,46.56
6,7,13,0,24.38,32.76,51.12
6,7,14,45,24.44,32.82,51.07
6,7,16,0,23.29,33.41,52.53
6,7,17,0,23.33,33.53,52.5
6,7,18,0,23.27,33.5,52.56
6,7,18,30,23.27,33.61,52.71
6,7,21,15,20.94,31.31,47.49
6,7,21,45,21.16,31.28,47.52
6,8,1,0,25.27,34.5,52.34
6,8,1,30,27.74,34.65,52.71
6,8,4,30,29.95,34.27,51.87
6,8,5,30,29.93,34.11,51.65
6,8,6,0,29.8,33.65,51.05
6,8,7,0,23.85,33.4,51.48
6,8,8,15,18.77,30.22,45.95
6,8,8,30,18.99,30.31,46.23
6,8,8,45,18.78,30.76,46.68
6,8,13,0,24.99,32.87,51.31
6,8,14,30,25.01,32.93,51.35
6,8,15,0,24.41,32.95,51.48
6,8,15,15,24.1,33.12,51.56
6,8,19,15,22.81,33.33,51.67
6,8,20,15,20.87,31.63,47.4
6,9,0,45,30.02,34.55,52.45
6,9,2,30,28.88,34.76,52.23
6,9,6,0,24.27,35.1,53
6,9,7,30,19.07,32.01,47.99
6,9,7,45,20.38,31.52,47.37
6,9,8,45,19.61,31.48,47.37
6,9,9,30,19.8,31.16,47.22
6,9,10,15,21.02,31.25,47.37
6,9,12,30,24.94,33.22,51.63
6,9,12,45,24.84,33.24,51.62
6,9,14,30,24.97,33.45,51.61
6,9,15,45,24.95,33.71,51.86
6,9,16,0,24.91,33.65,51.84
6,9,16,15,24.8,33.71,51.82
6,9,17,0,23.92,34.09,52.76
6,9,17,15,23.76,33.97,52.64
6,9,19,15,20.56,32.21,48.18
6,9,19,30,19.7,32.26,48.07
6,9,20,30,21.03,31.4,47.27
6,9,21,0,21.03,31.1,47.05
6,9,22,0,21.36,31.49,47.5
6,9,23,15,24.44,33.18,51.33
6,10,0,30,28.12,34.51,52.9
6,10,0,45,28.87,34.3,51.98
6,10,2,0,29.89,34.11,51.46
6,10,4,0,29.88,34.01,51.5
6,10,5,0,30.39,33.84,51.39
6,10,5,30,30.23,33.8,51.25
6,10,6,0,30.18,33.74,51.32
6,10,6,30,30.39,33.54,51.1
6,10,9,30,18.01,30.51,46.27
6,10,9,45,21.01,31.89,49.13
6,10,11,30,28.75,32.71,50.42
6,10,13,0,25.54,32.82,50.96
6,10,13,30,25.22,32.64,50.73
6,10,14,15,25.48,32.73,50.78
6,10,15,45,25.54,32.89,51.07
6,10,16,0,25.27,32.92,50.97
6,10,16,15,25.29,32.9,51.03
6,10,16,45,25.49,33.01,51.24
6,10,18,30,21.23,31.67,47.56
6,10,21,30,21.35,31.15,47.01
6,10,22,0,21.82,30.99,46.79
6,10,23,45,22.86,33.42,52.27
6,11,0,0,27.05,33.45,52.22
6,11,0,30,29.01,33.78,52.16
6,11,0,45,29.4,33.41,50.84
6,11,1,45,29.45,33.98,51.52
6,11,2,15,29.88,34.34,51.88
6,11,2,45,29.88,34.61,52.35
6,11,3,15,29.91,34.33,52
6,11,3,45,29.87,34.74,52.47
6,11,5,45,28.29,35.27,52.91
6,11,7,0,22.41,34.63,52.51
6,11,9,15,17.17,30.84,46.67
6,11,11,0,23.18,32.57,51.02
6,11,12,0,26.2,32.88,51.1
6,11,14,15,26.37,32.97,50.9
6,11,14,30,26.41,32.95,50.94
6,11,14,45,26.34,33.04,51.05
6,11,15,30,25.82,33.22,51.14
6,11,15,45,25.72,33.06,51.05
6,11,17,0,25.04,33.56,51.8
6,11,17,15,24.88,33.83,52.67
6,11,17,30,24.86,33.56,52.41
6,11,18,15,20.16,32.75,49.26
6,11,19,15,21.65,31.84,47.59
6,11,20,15,20.78,31.72,47.2
6,11,20,45,21.33,31.65,47.22
6,11,22,0,22.28,31.74,47.44
6,11,22,30,22.36,31.86,47.54
6,11,22,45,21.61,31.77,47.39
6,11,23,45,24.52,33.22,51.46
6,12,0,0,23.9,32.64,50.45
6,12,0,30,27.27,32.93,50.12
6,12,1,30,29.97,33.52,50.62
6,12,1,45,29.95,33.6,50.79
6,12,2,0,29.89,33.85,51.05
6,12,2,30,29.94,35.05,52.89
6,12,3,0,28.26,35.21,52.97
6,12,3,15,25.31,35.03,52.78
6,12,8,0,21.16,33.67,49.82
6,12,8,45,19.9,32.1,47.48
6,12,11,15,20.97,30.71,46.06
6,12,11,30,21.16,30.68,46.16
6,12,11,45,21.45,30.78,46.27
6,12,12,15,25.99,32.76,50.93
6,12,12,45,25.95,32.69,50.84
6,12,14,0,26.44,33.06,51.16
6,12,14,30,26.89,33.07,51.15
6,12,16,0,26.41,33.59,51.74
6,12,16,30,25.2,33.78,51.67
6,12,18,0,25.72,34.05,52.76
6,12,18,30,25.83,33.88,51.9
6,12,21,15,23.76,33.02,50.2
6,12,23,0,20.78,33.86,51.9
6,13,1,0,28.88,34.65,52.12
6,13,1,15,28.86,34.59,52.2
6,13,2,0,24.34,33.96,50.71
6,13,2,15,23.82,33.95,50.57
6,13,4,30,27.86,33.89,50.54
6,13,5,0,27.8,34.47,52.5
6,13,7,30,18.65,31.93,48.02
6,13,7,45,17.99,31.76,47.68
6,13,9,0,15.53,31.1,46.82
6,13,10,30,24.8,33.18,50.99
6,13,11,0,24.8,33.16,51.08
6,13,12,0,25.98,33.1,51.03
6,13,14,15,24.38,33.19,50.68
6,13,14,30,24.35,33.02,50.62
6,13,16,15,23.53,33.54,51.47
6,13,16,30,23.15,33.54,51.43
6,13,17,0,22.9,33.49,51.29
6,13,18,15,21.63,32.37,48.37
6,13,20,0,19.88,31.61,47.65
6,14,0,0,24.18,34.05,52.15
6,14,0,30,25.96,34.14,51.99
6,14,1,30,26.88,34.48,52.14
6,14,1,45,26.82,34.76,52.48
6,14,2,15,26.82,34.7,52.22
6,14,2,45,26.75,34.83,52.54
6,14,4,30,27.01,35.16,53.1
6,14,10,0,22.76,32.99,50.31
6,14,10,45,23.9,32.95,50.29
6,14,11,0,23.8,32.86,50.1
6,14,13,15,24.85,32.95,50.22
6,14,14,0,24.85,32.61,49.97
6,14,15,45,22.82,33.41,51.65
6,14,17,15,23.93,33.52,51.61
6,14,18,45,24.78,33.34,50.86
6,14,19,0,20.61,32.46,48.8
6,14,19,15,22.67,32.21,48.1
6,14,20,15,22.69,31.42,47.17
6,14,20,45,22.17,31.19,47.05
6,14,22,15,25.88,32.79,50.64
6,14,22,30,24.31,32.86,50.83
6,14,23,45,23.76,34.37,53.43
6,15,0,0,25.18,34.16,52.7
6,15,0,15,27.44,33.63,51.14
6,15,0,30,27.29,33.82,51.61
6,15,1,30,30.37,34.17,51.73
6,15,2,15,28.63,34.26,51.79
6,15,3,0,28.95,34.2,51.65
6,15,4,0,29.12,34.57,52.18
6,15,5,0,29.83,34.07,51.75
6,15,6,0,29.72,34.07,51.55
6,15,6,15,29.57,34.07,51.54
6,15,6,45,27.31,33.9,51.93
6,15,7,0,23.93,33.61,51.29
6,15,8,0,23.78,32.06,48.99
6,15,9,0,24.82,31.98,48.82
6,15,11,30,25.92,32.3,49.37
6,15,12,0,25.9,32.2,49.4
6,15,17,15,24.65,32.95,50.93
6,15,17,45,24.84,33.56,52.67
6,15,18,0,25.39,33.56,52.81
6,15,19,0,24.86,33.63,52.86
6,15,19,15,25.77,33.37,52.02
6,15,20,45,22.16,30.7,46.37
6,15,21,0,22.14,30.51,46.38
6,15,22,0,26.25,32.61,50.69
6,15,22,15,25.93,32.56,50.68
6,15,22,30,24.89,32.7,50.72
6,15,23,0,24.24,33.3,52.31
6,16,0,0,26.01,33.59,51.53
6,16,0,15,27.58,33.43,51.14
6,16,1,0,29.9,34.4,52.54
6,16,2,30,30.82,34.44,52.12
6,16,3,15,30.81,34.6,52.29
6,16,4,0,30.97,34.71,52.36
6,16,5,0,29.17,34.81,52.95
6,16,7,15,23.27,33.54,50.95
