id,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,score
5941,3,11,22,0,1.76,0,114.43,0.583,33.76,18.55,234.67,31.12,34.33,0,49.03,0.45
5976,3,12,6,45,3.2,204.23,0,2.457,127.34,20.85,246,33.35,354.27,26.06,53.02,0.45
6018,3,12,17,15,2.62,0,314.81,1.83,0,20.39,253.33,30.8,142.4,0,47.92,0.45
6019,3,12,17,30,2.57,0,322.77,1.794,0,20.21,256.67,30.54,143.33,0,48.1,0.45
6020,3,12,17,45,2.52,0,320.74,1.765,0,20.38,252.67,30.81,142.53,0,47.95,0.45
6021,3,12,18,0,2.47,0,309.45,1.731,0,20.15,253.13,30.8,144.07,0,48.09,0.45
6022,3,12,18,15,2.42,0,306.58,1.699,0,19.7,245.6,30.66,130.4,0,48.14,0.45
6077,3,13,8,0,3.98,63.8,0,2.96,225.24,20.3,247.53,33.63,361.07,26.14,53.31,0.45
6139,3,13,23,30,3.41,369.07,0,1.577,346.47,20.68,232.73,34.29,337.6,0,53.95,0.45
6162,3,14,5,15,4.09,118.54,0,2.933,182.41,16.5,225.47,33.92,137.47,0,52.09,0.45
6169,3,14,7,0,3.99,0,421.05,2.867,104.77,20.17,261.67,31.27,105.73,26.35,48.65,0.45
6276,3,15,9,45,3.26,0,483.37,2.564,89.46,18.99,240.93,30,90,0,47.29,0.45
6281,3,15,11,0,2.94,19.77,233.18,2.269,100.96,19.04,232.2,31.61,173.73,0,50.05,0.45
6366,3,16,8,15,3.24,0,481.54,2.597,99.87,19.77,248.53,30.24,100,0.61,47.46,0.45
6367,3,16,8,30,3.16,0,483.61,2.563,99.26,20.1,251.07,30.05,99.6,0.37,47.41,0.45
6383,3,16,12,30,2.2,0,263.75,1.822,0.24,15.36,238.8,30.95,1.47,0,48.53,0.45
6834,3,21,5,15,4.04,146.61,0,3.024,322.57,18.71,237.4,34.15,153.6,0,52.24,0.45
6837,3,21,6,0,4.08,17.07,13.83,3.07,205.93,20.88,240.73,33.49,193.67,0,52.02,0.45
6842,3,21,7,15,3.9,0,406.2,2.924,73.77,18.61,242.13,31.69,74.67,26.45,49.16,0.45
6935,3,22,6,30,3.79,0,344.62,2.957,57.97,18.49,230.6,31.64,58.87,16.86,49.41,0.45
6975,3,22,16,30,3.22,0,195.69,1.496,30.17,18.31,256.4,32.43,31,0,50.31,0.45
6983,3,22,18,30,2.93,0,297.32,1.055,40.09,18.44,246.4,31.29,41,0,49.21,0.45
7032,3,23,6,45,3.54,0,343.79,2.921,39.39,17.41,230.87,31.69,40.07,26.15,49.24,0.45
7045,3,23,10,0,2.82,14.17,203.9,2.145,100.3,19.12,234.93,31.69,157,7.07,50.12,0.45
7077,3,23,18,0,3.15,0,280.67,1.112,48.93,18.64,248.27,31.78,49.53,0,49.07,0.45
7080,3,23,18,45,3.02,0,317.91,0.94,49.81,17.9,252.93,31.49,50.33,0,49.06,0.45
7122,3,24,5,15,3.49,215.61,0,2.553,392.44,25.76,272.87,33.82,203.4,0,52.08,0.45
7217,3,25,5,0,2.94,266.82,0,2.701,391.25,23.54,286.33,33.17,209.73,0,51.71,0.45
7229,3,25,8,0,2.73,0,369.55,2.564,32.54,17.14,190.67,30.63,33.47,25.66,48.09,0.45
7231,3,25,8,30,2.62,3.04,195.17,2.443,95.36,20.41,267.47,31.35,187.47,17.4,50.16,0.45
7326,3,26,8,15,3.41,0,421.39,2.595,36.55,17.98,174.8,30.46,37.73,26.35,48.36,0.45
7327,3,26,8,30,3.34,0,429.74,2.528,36.36,17.81,174.13,30.51,37.07,25.63,48.01,0.45
7328,3,26,8,45,3.27,0,439.42,2.459,36.69,17.61,193.53,30.71,37,25.8,48.31,0.45
7383,3,26,22,30,2.15,0.09,25.27,0.71,156.96,21.16,263.27,31.82,4,0,49.73,0.45
7428,3,27,11,45,3.22,0,321.09,2.319,158.42,19.54,256.33,31.39,126.2,25.52,49.51,0.45
7500,3,28,5,45,4.01,247.34,0,3.075,236.79,15.88,249.07,34.41,193.27,0,52.81,0.45
7511,3,28,8,30,3.9,0,392.7,2.852,96.71,18.26,267.8,31.41,97.4,16.2,48.97,0.45
7586,3,29,3,15,3.11,449.99,0,2.001,346.92,23.83,233.33,34.68,357.13,0,54.39,0.45
7589,3,29,4,0,3.29,439.71,0,2.238,339.88,23.88,236.73,34.53,353.8,0,54.36,0.45
7590,3,29,4,15,3.34,434.51,0,2.318,347.28,23.43,233.8,34.72,343.8,0,54.27,0.45
7592,3,29,4,45,3.46,401.72,0,2.475,336.25,24.14,235.2,34.67,313,0,53.99,0.45
7596,3,29,5,45,3.64,363.23,0,2.795,339.24,24.1,238.6,34.48,315.6,0,53.77,0.45
7607,3,29,8,30,3.78,0,407.99,2.945,113.37,18.88,254.73,31.46,113.53,16.02,48.81,0.45
7609,3,29,9,0,3.65,0,378.71,2.862,112.93,19.44,254.73,31.47,113.47,26.49,48.8,0.45
7614,3,29,10,15,3.33,0,395.31,2.676,49.96,19.59,247.6,30.82,51.4,1.17,48.39,0.45
7620,3,29,11,45,2.94,0,420.27,2.413,48.77,17.9,254,30.33,49.6,0,48.04,0.45
7627,3,29,13,30,2.55,0,299.73,1.938,48.85,17.61,244,30.58,49.27,0,48.41,0.45
7628,3,29,13,45,2.5,0,311.05,1.873,48.7,17.98,248.13,30.35,49.13,0,48.25,0.45
7692,3,30,5,45,3.3,365.8,0,2.857,282.42,17.65,250.2,34.02,334,0,53.52,0.45
7703,3,30,8,30,3.31,0,456.69,2.805,79.97,18.22,184.53,30.31,80.33,14.84,47.93,0.45
7709,3,30,10,0,2.9,0,414.78,2.44,78.8,19.64,253.07,30.44,79.4,0.41,47.76,0.45
7713,3,30,11,0,2.64,0,216.04,2.237,99.04,19.99,234.8,31.44,205.6,0,50.13,0.45
7798,3,31,8,15,3.45,0,412.05,2.819,106.2,18.39,265.67,30.73,107.07,0,48.31,0.45
7844,3,31,19,45,2.6,2.27,280.57,1.277,174.88,20.98,249.8,30.62,124.8,0,48.27,0.45
7852,3,31,21,45,2.1,0,401.63,0.96,112.65,18.74,240.8,29.48,112.93,0,46.94,0.45
7863,4,1,0,30,2.11,289.26,0,1.061,379.56,24.68,230.27,32.28,278.67,0,51.42,0.45
7876,4,1,3,45,2.63,389.08,0,2.089,298.52,20.67,261.07,33.44,294,0,52.69,0.45
7886,4,1,6,15,3.09,209.1,0,2.864,331.22,20.65,206.93,33.05,300.93,0,52.32,0.45
7912,4,1,12,45,2.01,16.21,4.81,1.957,163.76,20.29,259.07,31.46,321.93,0,50.67,0.45
7914,4,1,13,15,2,13.98,11.72,1.877,180.35,20.2,235.4,31.48,322.27,0,50.86,0.45
7915,4,1,13,30,2,28.54,17.36,1.838,167.33,20.26,233,31.54,353.93,0,51.16,0.45
7919,4,1,14,30,2.01,29.29,0,1.68,174.01,20.18,232.67,31.61,383.13,0,51.64,0.45
7920,4,1,14,45,2.01,15.29,9.73,1.643,159.84,20.16,253.8,31.45,335,0,51.03,0.45
7949,4,1,22,0,1.81,0,353.24,0.824,120.89,19.7,232,29.69,121.4,0,47.08,0.45
7988,4,2,7,45,2.93,293.75,0,3,173.77,19.51,256.93,33.14,373.07,0,52.91,0.45
7991,4,2,8,30,3.01,59.89,0,2.943,155.32,20.46,215.27,32.54,379.67,15.12,52.35,0.45
7992,4,2,8,45,3.01,10.76,11.29,2.911,176.06,20.74,217.27,32.44,379,25.87,52.22,0.45
8002,4,2,11,15,2.79,0,95.79,2.551,172.33,21.22,259.73,32.08,385.2,0,51.92,0.45
8037,4,2,20,0,2.91,1.5,134.4,1.825,103.99,16.67,245.33,31.88,108.47,0,49.74,0.45
8081,4,3,7,0,2.78,399.69,0,2.65,124.2,20.49,239.2,33.88,363.73,0,53.59,0.45
8091,4,3,9,30,3.07,0,56.76,2.65,200.74,22.15,253.07,32.79,379.6,0.15,52.44,0.45
8094,4,3,10,15,3.02,0,120.9,2.65,231.33,21.39,257.33,32.37,383.67,0,52,0.45
8095,4,3,10,30,2.99,0,130.74,2.641,229.99,21.45,259,32.24,383.6,0,51.96,0.45
8098,4,3,11,15,2.91,0,125.76,2.594,234.09,21.8,260.4,32.07,383.33,0,51.99,0.45
8099,4,3,11,30,2.89,0,126.45,2.583,228.78,21.99,259.27,32.17,384.8,0,52.05,0.45
8101,4,3,12,0,2.84,0,72.04,2.571,237.91,20.14,257.07,32.31,383.07,0,52.24,0.45
8102,4,3,12,15,2.83,0,50.63,2.547,234.82,21.57,255.8,32.37,383.47,0,52.2,0.45
8120,4,3,16,45,2.98,200.71,0,2.379,0,21.5,241.33,32.99,371.67,0,52.86,0.45
8123,4,3,17,30,3.05,196.91,0,2.377,0,21.41,240.87,33,373.87,0,52.85,0.45
8124,4,3,17,45,3.07,184.11,0,2.377,0,21.63,242.87,32.92,374.2,0,52.84,0.45
8132,4,3,19,45,3.2,96.11,2.65,2.335,0,20.66,244.87,32.75,372.07,0,52.31,0.45
8146,4,3,23,15,2.65,0,125.76,1.572,0,18.74,232.93,31.76,46.8,0,49.47,0.45
8148,4,3,23,45,2.61,0,90.47,1.489,0,18.24,231,31.91,47.87,0,49.59,0.45
8156,4,4,1,45,2.84,423.47,0,1.936,0,19.55,231.2,33.98,360.33,0,53.93,0.45
8159,4,4,2,30,3.01,429.31,0,2.113,0,19.1,252.2,34.18,360.07,0,53.84,0.45
8160,4,4,2,45,3.07,425.19,0,2.171,0,19.15,248.6,34.42,360.13,0,53.87,0.45
8161,4,4,3,0,3.12,428.87,0,2.227,0,19.04,248.27,34.52,356.2,0,54.11,0.45
8163,4,4,3,30,3.23,438.61,0,2.343,0,17.52,247.27,34.56,355.8,0,54.23,0.45
8175,4,4,6,30,3.85,282.5,0,2.958,0,16.19,251.8,34.18,360.2,0,53.79,0.45
8182,4,4,8,15,3.82,0,394.28,2.886,120.08,17.24,256,31.44,121.07,0,48.55,0.45
8192,4,4,10,45,3.16,0,409.63,2.569,79.99,19.81,262.33,30.8,80.07,0,48.07,0.45
8280,4,5,8,45,3.43,2.8,14.75,2.686,170.02,20.51,275.07,32.97,259.33,26.86,51.68,0.45
8283,4,5,9,30,3.4,0,85.93,2.605,98.81,20.71,275.53,32.91,256.4,4.22,51.69,0.45
8289,4,5,11,0,3.17,0,376.84,2.403,46.31,17.82,243.53,30.86,47.2,0,48.33,0.45
8292,4,5,11,45,2.98,0,424.25,2.306,94.54,20.42,236.67,30.14,94.73,0,47.76,0.45
8297,4,5,13,0,2.68,0,299.53,2.109,105.25,19.32,224.73,31.07,100.93,0,49.15,0.45
8317,4,5,18,0,2.87,7.96,240.94,1.627,125.98,19.11,263.4,31.1,115.8,0,48.68,0.45
8377,4,6,9,0,3.2,0,381.38,2.414,106.56,19.07,260.27,31.2,106.67,26.08,48.44,0.45
8382,4,6,10,15,2.88,0,422.92,2.172,154.4,17.82,271.13,30.31,154.73,26.74,47.5,0.45
8385,4,6,11,0,2.68,0,399.01,2.044,153.35,17.82,270.87,30.33,151.67,5.17,47.24,0.45
8478,4,7,10,15,2.81,0,484.72,2.115,127.13,18.35,266.93,29.56,127.13,0,46.8,0.45
8479,4,7,10,30,2.73,0,481.19,2.071,129.62,17.12,266.6,29.54,129.73,0,46.73,0.45
8520,4,7,20,45,2.01,0,432.44,1.149,155.24,19.5,281.8,29.33,155.73,0,46.31,0.45
8522,4,7,21,15,1.87,0,415.23,1.046,155.1,19.86,278.13,29.41,135.67,0,46.65,0.45
8851,4,11,7,30,4.08,34.15,7.71,2.91,173.5,21.74,263.67,33.53,378.53,0,53.18,0.45
8853,4,11,8,0,4.01,0,447.34,2.882,141.79,20.37,290.2,30.88,143.67,0,47.64,0.45
8856,4,11,8,45,3.77,0,487.07,2.707,130.13,19.31,236.73,30.14,130.73,0,47.12,0.45
8907,4,11,21,30,2.2,0,464.27,1.094,199.43,19.76,257.2,28.92,200.33,0,45.78,0.45
8956,4,12,9,45,2.74,0,479.45,2.787,189.82,19.85,246.67,29.37,190.73,0,46.07,0.45
8968,4,12,12,45,2.05,168.55,0,2.146,234.89,21.48,216.27,31.66,432.4,0,52.3,0.45
8976,4,12,14,45,2.15,245.9,0,1.875,215.07,21.06,268.07,31.61,426.87,0,52.31,0.45
9047,4,13,8,30,3.04,0,476.71,2.797,133.62,18.53,251.67,29.88,134.73,7.18,46.88,0.45
9132,4,14,5,45,3.98,208.47,0,2.857,272.74,17.7,221.53,33.97,162.33,0,52.38,0.45
9236,4,15,7,45,3.47,269.34,0,2.73,90.93,20.33,252.6,33.86,466.8,14.44,54.55,0.45
9249,4,15,11,0,2.62,0,386.73,1.685,280.85,18.3,251,29.91,155,1.65,48.14,0.45
9256,4,15,12,45,2.35,0,145.83,1.42,430.52,25.89,233.2,31.41,185.4,0,49.95,0.45
9336,4,16,8,45,3.81,0,472.23,2.881,201,17.48,295.67,30.93,201.6,9.5,47.3,0.45
9415,4,17,4,30,3.38,377.67,0,2.169,0,23.06,242.6,34.26,255.53,0,53.29,0.45
9417,4,17,5,0,3.47,365.45,0,2.33,0,24.35,242.2,34.3,257.27,0,53.18,0.45
9418,4,17,5,15,3.52,363.28,0,2.415,0,24.24,243.33,34.24,257.47,0,53.1,0.45
9419,4,17,5,30,3.57,362.93,0,2.502,0,24.24,242.47,34.31,254.6,0,53.27,0.45
9423,4,17,6,30,3.75,338.44,0,2.851,0,24.29,242.4,34.36,265.27,0,53.46,0.45
9430,4,17,8,15,3.94,0,271.85,2.87,0,17.64,267.67,32.31,73.4,11.61,49.82,0.45
9433,4,17,9,0,3.78,0,416.9,2.625,0,15.89,238.27,31.08,74.4,9.34,48.56,0.45
9438,4,17,10,15,3.4,0,290.79,2.033,0,20.61,239.4,31.51,232.13,8.3,50.45,0.45
9439,4,17,10,30,3.35,0,124.23,1.976,0,24.07,243.2,32.39,357.13,8.98,52.13,0.45
9450,4,17,13,15,3.07,44.08,33.62,1.77,0,25.08,240.13,32.71,227.4,0,51.56,0.45
9457,4,17,15,0,3.09,213.69,0,1.646,0,23.73,258.53,33.12,348.67,0,52.84,0.45
9489,4,17,23,0,3.65,164.35,0,0.799,0,21.8,253,33.47,240.53,0,52.2,0.45
9511,4,18,4,30,4.06,163.83,0,2.301,0,25.73,246.6,33.98,62.87,0,51.98,0.45
9512,4,18,4,45,4.08,204,0,2.399,0,25.76,247.6,33.93,89.07,0,52.02,0.45
9530,4,18,9,15,3.82,0,419.85,2.678,0,15.7,240.47,30.86,65.27,9.46,48.39,0.45
9531,4,18,9,30,3.75,0,470.57,2.577,0,16.53,243.07,30.63,81.2,8.34,48.11,0.45
9622,4,19,8,15,3.53,0,365.83,3.015,41.21,16.4,244.73,31.07,42.67,9.3,48.63,0.45
9811,4,21,7,30,3.62,0,195.22,3.021,45.87,18.1,252.33,32.52,46.67,2.44,50.29,0.45
9813,4,21,8,0,3.55,0,229.68,2.915,51.1,17.38,253.2,32.22,51.73,0.85,49.93,0.45
9814,4,21,8,15,3.51,0,285.97,2.85,50.43,17.78,240.93,31.9,50.87,0.81,49.51,0.45
9817,4,21,9,0,3.35,0,335.93,2.608,53.69,14.24,242.93,31.27,54.13,1.72,48.87,0.45
9818,4,21,9,15,3.29,0,342.31,2.509,52.57,15.17,243,31.22,53.13,13.62,48.95,0.45
9902,4,22,6,15,3.65,138.85,0,2.889,358.18,23.23,244.13,33.23,137.07,0,51.5,0.45
9903,4,22,6,30,3.67,93.31,0,2.969,380.73,23.18,244.07,33.22,137.53,0,51.46,0.45
9997,4,23,6,0,3.51,237.07,0,2.703,395.7,23.99,251.07,33.57,116.8,0,51.64,0.45
10013,4,23,10,0,3.18,0,484.77,2.63,161.45,18.03,254.13,29.66,161.93,26.86,46.61,0.45
10095,4,24,6,30,3.52,240.46,0,2.888,357.42,24.72,251.67,33.56,137.6,0,51.89,0.45
10109,4,24,10,0,3.2,0,481.45,2.593,144.31,18.93,252.07,29.88,145.07,25.71,46.86,0.45
10277,4,26,4,0,3.58,404.42,0,2.191,325.72,22.63,213.2,34.65,296.87,0,53.96,0.45
10293,4,26,8,0,3.84,0,362.27,2.82,82.93,18.44,277.33,31.48,83.93,30.98,48.88,0.45
10296,4,26,8,45,3.65,0,334.93,2.594,84.27,17.43,275.47,31.54,85,28.18,48.98,0.45
10297,4,26,9,0,3.59,0,326.11,2.515,83.79,17.9,275.4,31.51,84.53,30.45,49.11,0.45
10301,4,26,10,0,3.36,0,341.95,2.185,85.04,16.4,255,31.25,85.8,31.95,48.81,0.45
10305,4,26,11,0,3.12,0,62.61,1.878,151.18,19.52,193.53,32.44,274.67,6.19,51.84,0.45
10452,4,27,23,45,2.69,436.54,0,0.686,160.44,21.63,224.8,33.78,480.33,0,55.05,0.45
10475,4,28,5,30,3.76,327.84,0,2.518,405.64,26.35,252.27,34.49,255.93,0,53.05,0.45
10477,4,28,6,0,3.84,330.1,0,2.715,414.96,26.48,258.67,34.02,246.87,0,53.07,0.45
10485,4,28,8,0,3.79,0,353.83,2.881,108.45,20.03,266.13,31.51,109.73,25.63,48.8,0.45
10488,4,28,8,45,3.61,0,320.45,2.761,109.51,19.87,262.8,31.71,109.87,36.37,49.27,0.45
10541,4,28,22,0,2.57,0,331.5,0.861,147.7,20.36,263.53,30.71,148,0,47.95,0.45
10574,4,29,6,15,3.58,336.18,0,2.782,376.33,24.75,288.87,34.14,299.67,0,53.22,0.45
10575,4,29,6,30,3.62,293.35,0,2.862,382.49,24.02,293,33.8,301.27,0,52.98,0.45
10576,4,29,6,45,3.65,300.87,0,2.922,262.77,20.31,294.33,33.69,349.07,0,53.57,0.45
10580,4,29,7,45,3.6,0,357.35,2.788,76.11,16.69,275.27,31.39,76.4,26.91,48.92,0.45
10603,4,29,13,30,2.8,162.39,0,1.392,169.48,16.73,275.64,32.59,379.4,0,52.89,0.45
10633,4,29,21,0,2.73,0,382.47,0.797,159.36,20.24,266.67,30.31,159.73,0,47.33,0.45
10642,4,29,23,15,2.23,360.33,0,0.486,143.86,20.59,237.2,32.69,473.6,0,54.12,0.45
10679,4,30,8,30,3.35,0,403.93,2.467,157.45,19.38,298.33,30.61,158.2,30.06,47.71,0.45
10785,5,1,11,0,3.05,0,164.84,1.672,242.04,20.95,270.2,31.79,255.07,6.27,50.89,0.45
10791,5,1,12,30,2.92,58.49,0,1.438,243.26,21.78,270.73,32.39,385,0,52.46,0.45
10822,5,1,20,15,2.95,0,421.63,0.978,196.95,20.59,252.47,29.66,198.07,0,46.63,0.45
10835,5,1,23,30,2.83,352.95,0,0.83,206.64,21.46,251.27,33.44,386.13,0,53.38,0.45
10864,5,2,6,45,3.99,232.01,0,2.997,275.92,21.31,273.07,33.63,313.4,0,52.93,0.45
10931,5,2,23,30,2.32,380.25,0,0.751,153.62,20.71,261.73,33.1,374.2,0,53.03,0.45
10932,5,2,23,45,2.36,402.01,0,0.752,151.64,20.61,259,33.3,370.13,0,53.13,0.45
10950,5,3,4,15,3.25,444.15,0,2.143,332.93,21.2,256.27,34.45,276.13,0,53.48,0.45
10952,5,3,4,45,3.36,444.4,0,2.297,323.27,19.39,242.73,33.9,278.27,0,53.12,0.45
10954,5,3,5,15,3.46,407.98,0,2.424,286.59,20.71,258.07,34.29,278.93,0,53.29,0.45
10969,5,3,9,0,3.44,0,358.55,2.634,140.95,20.13,267.87,31.22,141.4,26.52,48.29,0.45
10971,5,3,9,30,3.31,0,352.28,2.563,140.17,20.23,270.6,31.01,141.07,32.14,48.01,0.45
10972,5,3,9,45,3.25,0,349.89,2.529,139.46,20.49,271.47,30.9,139.87,25.09,48.07,0.45
11000,5,3,16,45,2.94,255.11,0,1.576,139.97,20.73,269.53,32.85,391.93,0,53.07,0.45
11003,5,3,17,30,3.02,246.04,0,1.509,140.45,20.7,264.93,33.16,390.33,0,53.1,0.45
11061,5,4,8,0,3.59,0,333.15,2.805,161.13,19.81,289.8,31.24,95.67,25.66,48.55,0.45
11062,5,4,8,15,3.53,0,369.41,2.771,107.18,19.54,277.2,31.1,108,30.86,48.4,0.45
11065,5,4,9,0,3.34,0,308.15,2.64,106.05,19.18,266.47,31.29,106.33,25.85,48.72,0.45
11075,5,4,11,30,2.9,265.63,0,2.286,145.7,20.16,263.93,33.31,435.13,0.06,53.74,0.45
11076,5,4,11,45,2.93,276.47,0,2.252,164.92,20.77,265.6,33.16,481.73,0,54.15,0.45
11077,5,4,12,0,2.96,268.33,0,2.227,159.96,20.76,269.6,32.86,480.07,0,54.06,0.45
11078,5,4,12,15,2.99,302.89,0,2.201,149.59,20.79,264.4,33.27,475.87,0,54.31,0.45
11079,5,4,12,30,3.02,296.54,0,2.175,162.88,20.63,268.13,32.99,470.33,0,54.1,0.45
11145,5,5,5,0,3.74,417.53,0,2.371,308.87,20.68,253.33,34.83,313,0,54.03,0.45
11154,5,5,7,15,3.92,0,266.64,2.797,106.4,19.84,302.2,32.16,106.8,0,49.45,0.45
11158,5,5,8,15,3.69,0,415.99,2.636,109.3,17.29,283.27,30.9,110.13,33.24,48.25,0.45
11163,5,5,9,30,3.38,0,358.37,2.33,106.22,19.61,278.87,31.17,107.07,28.85,48.38,0.45
11167,5,5,10,30,3.12,0,361.98,2.123,105.51,19.67,255.67,30.67,106.67,32.25,48.14,0.45
11208,5,5,20,45,2.78,0,331.75,1.007,73.23,17.67,263.93,30.67,74.07,0,48.33,0.45
11247,5,6,6,30,3.67,0,64.46,2.685,217.93,14.47,280.4,32.97,55.73,0,50.53,0.45
11253,5,6,8,0,3.4,0,415.07,2.491,109.93,17.35,281.47,30.59,110.67,24.98,47.77,0.45
11266,5,6,11,15,2.56,0,394.73,1.541,189.64,20.61,285.67,29.79,189.87,0.28,46.47,0.45
11310,5,6,22,15,2.34,27.39,184.55,0.673,122.52,20.67,252.87,31.47,130.2,0,49.44,0.45
11350,5,7,8,15,3.71,0,335.84,2.499,132.36,19.49,290.33,31.73,133,25.25,49.05,0.45
11354,5,7,9,15,3.43,0,487.45,2.241,129.99,18.33,302.4,29.78,131.2,32.27,46.8,0.45
11359,5,7,10,30,3.02,0,487.11,1.857,127.86,18.92,276.93,29.45,128.8,25.49,46.49,0.45
11645,5,10,10,0,2.78,0,462.87,2.421,176.12,19.59,244.2,29.35,176.47,24.87,46.2,0.45
11647,5,10,10,30,2.64,0,434.16,2.322,173.9,20.56,243.27,29.45,174.93,24.96,46.56,0.45
11684,5,10,19,45,2.57,0,266.6,0.984,88.54,16.6,270.53,30.78,65,0,48.27,0.45
11699,5,10,23,30,2.36,382.67,0,0.6,185.07,21.43,229.4,33.01,466.8,0,54.12,0.45
11824,5,12,6,45,4.06,76.14,0,2.99,271.3,21.37,419.47,33.92,4.8,0,51.41,0.45
11831,5,12,8,30,3.85,0,279.37,2.653,117.88,17.48,443.73,32.61,118.53,25.18,49.29,0.45
12019,5,14,7,30,3.92,194.15,0,2.608,151.88,21.46,443.07,33.98,104.53,16.74,51.12,0.45
12112,5,15,6,45,3.99,269.05,0,2.682,264.6,22.98,431.87,34.63,4.87,0,51.71,0.45
12116,5,15,7,45,4.04,0.91,27.97,2.684,172.98,21.05,438.13,34.22,174.07,26.25,50.54,0.45
12129,5,15,11,0,3.41,0,387.49,1.944,234.81,20.33,477.47,31.23,235.2,5.52,47,0.45
12132,5,15,11,45,3.2,0,390.53,1.738,231.53,20.61,438.27,30.84,232.4,0,46.73,0.45
12133,5,15,12,0,3.13,0,398.58,1.683,229.35,20.93,432.4,30.63,230.4,0,46.51,0.45
12165,5,15,20,0,3.1,0,272.13,1.101,274,21.63,478.67,31.76,274.73,0,47.36,0.45
12167,5,15,20,30,2.99,0,295.2,1.03,275.24,21.28,480.6,31.62,275.87,0,47.11,0.45
12203,5,16,5,30,3.82,396.41,0,2.594,404.88,24.65,475.2,35.2,75.73,0,52.54,0.45
12213,5,16,8,0,3.97,0,243.69,2.848,103.59,17.22,454.13,32.86,104,32.84,49.57,0.45
12293,5,17,4,0,3.99,376.4,0,1.829,388.15,25.16,418.13,35.22,67.8,0,52.62,0.45
12302,5,17,6,15,4.18,92.78,0,2.635,434.68,25.21,315.87,34.3,4.13,0,51.8,0.45
12308,5,17,7,45,4.04,0,304.44,2.673,163.3,19.45,444.93,32.63,163.87,28.44,48.94,0.45
12359,5,17,20,30,3.1,0,290.66,0.99,199.37,18.77,449.33,31.63,200.47,0,47.86,0.45
12402,5,18,7,15,4.18,0,192.86,3.002,161.53,18.89,453.6,33.18,122.8,0,49.94,0.45
12460,5,18,21,45,3.11,0,293.47,0.976,169.75,21.33,431.93,31.61,170.47,0,48.2,0.45
12498,5,19,7,15,4.14,0,245.71,3.107,206.4,21.31,437.87,32.88,206.8,0,49.33,0.45
12500,5,19,7,45,4.04,0,302.42,3.037,206.82,20.78,447.33,32.32,207.93,25.33,48.54,0.45
12551,5,19,20,30,3.31,0,219.53,1.403,93.06,18.63,421.47,32.39,94.2,0,49.48,0.45
12559,5,19,22,30,2.98,0,89.31,0.851,93.03,19.26,418.67,32.52,93.8,0,49.67,0.45
12658,5,20,23,15,2.75,0,85.64,0.456,335.7,26.33,422.67,32.36,208.27,0,48.82,0.45
12692,5,21,7,45,3.96,196.61,0,2.727,229.2,20.48,411.93,34.14,196.67,27.39,52.03,0.45
12698,5,21,9,15,3.69,0,433.55,2.359,221.03,19.23,438.67,30.89,221.07,25,46.87,0.45
12699,5,21,9,30,3.61,0,449.41,2.277,216.48,19.76,443,30.65,217.13,24.84,46.49,0.45
12703,5,21,10,30,3.31,0,407.99,1.934,215.3,20.4,444.33,30.65,216.6,25.08,46.67,0.45
12704,5,21,10,45,3.23,0,420.19,1.861,215.25,20.31,444.87,30.57,215.4,25.46,46.56,0.45
12737,5,21,19,0,3.41,139.09,54.79,1.268,304,20.93,453.6,33.22,207,0,50.82,0.45
12772,5,22,3,45,3.61,485.25,0,1.724,432.46,27.92,415.4,35.34,151.27,0,53.15,0.45
12854,5,23,0,15,3.01,501.01,0,1.085,424.11,25.88,420.47,34.94,313.07,0,53.8,0.45
12869,5,23,4,0,3.54,216.49,0,2.182,480.94,26.63,440.53,34.05,6.8,0,51.22,0.45
12888,5,23,8,45,3.52,0,329.03,2.577,235.97,20.55,484.13,31.55,237.27,25.06,47.33,0.45
12897,5,23,11,0,2.98,0,296.97,2.053,244.17,18.52,447.47,31.41,244.67,5.15,47.33,0.45
12933,5,23,20,0,3.41,0,215.09,1.035,166.27,19.95,465.4,32.41,166.73,0,48.69,0.45
12936,5,23,20,45,3.26,0,282.26,0.923,255.93,22.39,478.33,31.78,223.53,0,47.74,0.45
12962,5,24,3,15,3.72,376.83,0,2.043,378.25,23.82,440.47,35.06,51.93,0,52.41,0.45
12974,5,24,6,15,4.06,228.15,0,2.973,389.76,23.83,433.67,34.48,4.73,0,51.89,0.45
12981,5,24,8,0,3.97,0,295.71,2.917,192.73,20.47,472.53,32.35,193.87,25.61,48.52,0.45
13066,5,25,5,15,3.74,143.38,0,2.436,496.47,28.29,428.07,34.44,8.13,0,51.79,0.45
13074,5,25,7,15,3.75,0,204.29,2.871,150.97,17.03,464.07,32.63,119.33,0,49.01,0.45
13089,5,25,11,0,3,0,268.39,1.636,223.37,20.37,461.07,31.59,223.53,5.88,47.52,0.45
13177,5,26,9,0,3.75,0,254.25,2.595,194.57,19.09,468.27,32.45,195.07,30.42,48.63,0.45
13178,5,26,9,15,3.7,0,227,2.517,194.08,19.9,465.6,32.62,144.53,24.97,49.08,0.45
13182,5,26,10,15,3.52,0,245.28,2.227,191.97,19.95,471.07,32.22,192.53,25.86,48.48,0.45
13193,5,26,13,0,3.02,0,233.84,1.362,270.39,22.08,470.2,31.92,271.6,0,47.42,0.45
13195,5,26,13,30,2.92,0,269.39,1.257,269.62,22.3,438.13,31.5,270.87,0,47.2,0.45
